
[00:00:00.000 --> 00:00:20.000]  (歌詞)
[00:00:20.000 --> 00:00:30.000]  (影片播放)
[00:00:30.000 --> 00:00:33.000]  (影片播放)
[00:00:33.000 --> 00:00:37.000]  我們今天就用剛才我手邊的一篇經文
[00:00:37.000 --> 00:00:41.000]  就是加拿大書第五章裡面的信息跟真理
[00:00:41.000 --> 00:00:44.000]  跟大家一起來思想像一個話語
[00:00:44.000 --> 00:00:45.000]  如果沒有聖經的話
[00:00:45.000 --> 00:00:50.000]  請跟我一起再打開加拿大書的第五章
[00:00:50.000 --> 00:00:52.000]  在加拿大書第五章
[00:00:52.000 --> 00:00:54.000]  我們當然比較熟識的
[00:00:54.000 --> 00:00:59.000]  在剛才主席禱告的時候也說過了
[00:00:59.000 --> 00:01:02.000]  到二十二節到二十三節裡面
[00:01:02.000 --> 00:01:07.000]  列出了九個聖靈所結的果子
[00:01:07.000 --> 00:01:10.000]  如果信徒的弟兄姊妹就很熟識
[00:01:10.000 --> 00:01:12.000]  這九個果子
[00:01:12.000 --> 00:01:17.000]  今天晚上我們就集中在聖靈所結的果子
[00:01:17.000 --> 00:01:20.000]  來一起來思想像一個真理
[00:01:20.000 --> 00:01:26.000]  我把它稱為我們像你給我們的清單
[00:01:26.000 --> 00:01:29.000]  清單就是英文說的checklist
[00:01:29.000 --> 00:01:33.000]  就是我們經常來考驗
[00:01:33.000 --> 00:01:35.000]  考驗我們自己
[00:01:35.000 --> 00:01:39.000]  我們屬於一個聖靈狀態的一個單子
[00:01:39.000 --> 00:01:42.000]  裡面有九個聖靈所結的果子
[00:01:42.000 --> 00:01:46.000]  所以今天我比較大膽的要求
[00:01:46.000 --> 00:01:48.000]  就是我們離開這裡
[00:01:48.000 --> 00:01:50.000]  崇拜結束了以前
[00:01:50.000 --> 00:01:53.000]  我們把這九個果子都背上來
[00:01:53.000 --> 00:01:57.000]  我們都是很有經驗的
[00:01:57.000 --> 00:01:58.000]  考試的人
[00:01:58.000 --> 00:02:00.000]  我們都懂得
[00:02:00.000 --> 00:02:03.000]  九個果子我們就把它背下來
[00:02:03.000 --> 00:02:06.000]  背了好像放在口袋裡面
[00:02:06.000 --> 00:02:07.000]  一年整年
[00:02:07.000 --> 00:02:10.000]  我們就每天的常常的思考
[00:02:10.000 --> 00:02:14.000]  構建上帝給我們屬靈的表現
[00:02:14.000 --> 00:02:17.000]  跟屬靈生命的一種的清單
[00:02:17.000 --> 00:02:19.000]  在哪一方面我們比較弱的
[00:02:19.000 --> 00:02:20.000]  我們要進步
[00:02:20.000 --> 00:02:22.000]  在哪一方面我們感謝主
[00:02:22.000 --> 00:02:24.000]  我們一直做得不錯了
[00:02:24.000 --> 00:02:27.000]  但是求主給我們更加恩相加恩的
[00:02:27.000 --> 00:02:28.000]  可以做得更好
[00:02:28.000 --> 00:02:29.000]  好嗎
[00:02:29.000 --> 00:02:32.000]  成為上帝給我們今天晚上的禮物
[00:02:32.000 --> 00:02:34.000]  這個禮物要背出來
[00:02:34.000 --> 00:02:37.000]  我們就一起來看看
[00:02:37.000 --> 00:02:39.000]  不過今天我們所看的經文
[00:02:39.000 --> 00:02:44.000]  我們從第五章的十六節開始一起看下去
[00:02:44.000 --> 00:02:48.000]  所以我先跟大家談一下
[00:02:48.000 --> 00:02:49.000]  聖靈所結的果子
[00:02:49.000 --> 00:02:53.000]  那個二十二節以前跟後面
[00:02:53.000 --> 00:02:55.000]  最重要的一些基礎的
[00:02:55.000 --> 00:02:57.000]  這裡的問題
[00:02:57.000 --> 00:02:59.000]  你說什麼生理的問題
[00:02:59.000 --> 00:03:01.000]  有什麼基礎呢
[00:03:01.000 --> 00:03:02.000]  那麼我們很清楚
[00:03:02.000 --> 00:03:04.000]  我看聖經就清楚了
[00:03:04.000 --> 00:03:06.000]  我們談到聖靈所結的果子
[00:03:06.000 --> 00:03:11.000]  前面談到聖靈跟弱體的鬥爭
[00:03:11.000 --> 00:03:14.000]  然後講了果子以後
[00:03:14.000 --> 00:03:17.000]  又講到聖靈的力量是怎樣
[00:03:17.000 --> 00:03:18.000]  所以我們知道
[00:03:18.000 --> 00:03:22.000]  在我們談到聖靈所結的果子以前
[00:03:22.000 --> 00:03:26.000]  我們肯定要理解弱體
[00:03:26.000 --> 00:03:29.000]  聖靈各方面的一些基礎
[00:03:29.000 --> 00:03:34.000]  才能夠更深刻地把握聖靈所結的果子
[00:03:34.000 --> 00:03:36.000]  因為你看聖靈所結的果子
[00:03:36.000 --> 00:03:38.000]  看起來沒有什麼特別
[00:03:38.000 --> 00:03:42.000]  忍耐、喜樂、忍愛
[00:03:42.000 --> 00:03:44.000]  你有信仰沒有信仰
[00:03:44.000 --> 00:03:46.000]  你是基督徒不是基督徒
[00:03:46.000 --> 00:03:47.000]  有些人故意
[00:03:47.000 --> 00:03:49.000]  希望自己有這樣的美德
[00:03:49.000 --> 00:03:52.000]  我們就需要學習更多的忍耐
[00:03:52.000 --> 00:03:55.000]  學習更多的享受生命
[00:03:55.000 --> 00:03:56.000]  所以我們希望有喜樂
[00:03:56.000 --> 00:03:58.000]  我們對人要好一點
[00:03:58.000 --> 00:04:00.000]  所以我們要忍耐
[00:04:00.000 --> 00:04:02.000]  這個任何人都應該做的
[00:04:02.000 --> 00:04:05.000]  就好像我們生命當中一些道德
[00:04:05.000 --> 00:04:08.000]  像修煉一樣
[00:04:08.000 --> 00:04:10.000]  究竟這裡聖經所說的
[00:04:10.000 --> 00:04:16.000]  為什麼把它看作聖靈所結的果子那麼嚴重來看呢
[00:04:16.000 --> 00:04:19.000]  不是一般的我們做人的一些基本的要求嗎
[00:04:19.000 --> 00:04:23.000]  今天我們希望深入聖經的基礎
[00:04:23.000 --> 00:04:26.000]  深入聖經裡面的真理來看看
[00:04:26.000 --> 00:04:29.000]  這九個果子有什麼獨特的地方
[00:04:29.000 --> 00:04:34.000]  我想首先就跟大家講三個方面
[00:04:34.000 --> 00:04:36.000]  我在大綱裡面列出來了
[00:04:36.000 --> 00:04:40.000]  三個方面很重要的真理的基礎
[00:04:40.000 --> 00:04:43.000]  首先第一個很基本
[00:04:43.000 --> 00:04:48.000]  我們看這九個我們生命裡面的表現
[00:04:48.000 --> 00:04:50.000]  有一個名詞
[00:04:50.000 --> 00:04:53.000]  稱為聖靈所結的果子
[00:04:53.000 --> 00:04:55.000]  這個很簡單
[00:04:55.000 --> 00:04:57.000]  第一它是果子
[00:04:57.000 --> 00:05:00.000]  第二它是聖靈所結的果子
[00:05:00.000 --> 00:05:02.000]  這兩個很特別的名相
[00:05:02.000 --> 00:05:04.000]  究竟背後講什麼
[00:05:04.000 --> 00:05:10.000]  首先我們看到這九個不單單是我們人生一般修養裡面的美德
[00:05:10.000 --> 00:05:12.000]  而是這個果子
[00:05:12.000 --> 00:05:15.000]  果子用人的積物的一種比喻
[00:05:15.000 --> 00:05:18.000]  就是這個生命的積物講出來的結果
[00:05:18.000 --> 00:05:21.000]  這個果子就好像一果子
[00:05:21.000 --> 00:05:22.000]  積物一樣
[00:05:22.000 --> 00:05:24.000]  所以我們知道這個聖靈所結的果子
[00:05:24.000 --> 00:05:26.000]  不是分散的
[00:05:26.000 --> 00:05:32.000]  是聖經隨便把九個我們做人比較有意義的一些行為
[00:05:32.000 --> 00:05:34.000]  拿出來提醒一下
[00:05:34.000 --> 00:05:35.000]  不是那麼簡單
[00:05:35.000 --> 00:05:41.000]  肯定這九個果子是從同一個生命裡面長出來的
[00:05:41.000 --> 00:05:43.000]  一果樹長出來的
[00:05:43.000 --> 00:05:45.000]  那麼這個樹是什麼樹呢
[00:05:45.000 --> 00:05:47.000]  聖靈所充滿的樹
[00:05:47.000 --> 00:05:51.000]  就好像我們的生命充滿了聖靈以後
[00:05:51.000 --> 00:05:55.000]  就一個積物生命長出來的結果
[00:05:55.000 --> 00:05:57.000]  所以我們說當然聖靈所結的果子
[00:05:57.000 --> 00:06:01.000]  就像我們說要超越我們要努力要提升自己
[00:06:01.000 --> 00:06:05.000]  但是不單單是從外表來做這個努力的
[00:06:05.000 --> 00:06:08.000]  更重要更基礎的
[00:06:08.000 --> 00:06:12.000]  就是我們心靈有沒有聖靈的圖樣
[00:06:12.000 --> 00:06:14.000]  讓我們的生命改了
[00:06:14.000 --> 00:06:16.000]  那個結果就出來了
[00:06:16.000 --> 00:06:17.000]  大家明白
[00:06:17.000 --> 00:06:21.000]  那麼我們今天我們一般到現在
[00:06:21.000 --> 00:06:28.000]  我們一般我們在市場裡面所買的橙子都比較甜的
[00:06:28.000 --> 00:06:30.000]  那個橙子比較甜的
[00:06:30.000 --> 00:06:32.000]  跟以前如果你跟我一樣的年紀
[00:06:32.000 --> 00:06:33.000]  你就知道了
[00:06:33.000 --> 00:06:35.000]  二十三四十年前的
[00:06:35.000 --> 00:06:37.000]  那個橙子一般很鮮的
