
[00:00:00.000 --> 00:00:05.000]  路加福音10章25-36
[00:00:05.000 --> 00:00:08.000]  有一個律法師起來試探耶穌
[00:00:08.000 --> 00:00:13.000]  說:老師,我該做什麼才可以承受永生?
[00:00:13.000 --> 00:00:18.000]  耶穌對他說:律法上寫的是什麼?你是怎樣念的呢?
[00:00:18.000 --> 00:00:26.000]  他回答說:你要盡心、盡性、盡力、盡義、愛主,你的神,又要愛靈如己
[00:00:26.000 --> 00:00:34.000]  耶穌對他說:你回答的正確,你這樣做就會得永生,那人要證明自己有理
[00:00:34.000 --> 00:00:38.000]  就對耶穌說:誰是我的靈捨呢?
[00:00:38.000 --> 00:00:45.000]  耶穌回答:有一個人從耶路撒冷下耶利哥去,落在強盜手中
[00:00:45.000 --> 00:00:50.000]  他們剝去他的衣裳,把他打個半死,丟下他走了
[00:00:50.000 --> 00:00:57.000]  偶然有一個祭司從那條路下來,看見他就從另一邊過去了
[00:00:57.000 --> 00:01:03.000]  又有一個立位人來到那裡,看見他也照樣從另一邊過去了
[00:01:03.000 --> 00:01:09.000]  可是,有一個撒瑪利亞人路過那裡,看見他就動了慈心
[00:01:09.000 --> 00:01:14.000]  上前用油和酒倒在他的傷處,包裹好了
[00:01:14.000 --> 00:01:18.000]  扶他騎上自己的牲口,帶他到旅店裡去
[00:01:18.000 --> 00:01:23.000]  照應他,第二天他拿出兩個銀幣來
[00:01:23.000 --> 00:01:29.000]  交給店主說:請你照應他,額外的費用我回來時會還你
[00:01:29.000 --> 00:01:35.000]  你想,這三個人哪一個是落在強盜手中那人的靈捨呢?
[00:01:35.000 --> 00:01:37.000]  這是上主的話語
[00:01:37.000 --> 00:01:42.000]  剛剛那個故事應該是大家耳熟能詳的故事
[00:01:42.000 --> 00:01:47.000]  可能有一些接觸聖經不多的弟兄姊妹的話
[00:01:47.000 --> 00:01:49.000]  可能還不是特別瞭解
[00:01:49.000 --> 00:01:52.000]  所以我們今天來想看看這個故事
[00:01:52.000 --> 00:01:54.000]  好好看看這個故事
[00:01:54.000 --> 00:02:05.000]  一般來講教會會怎麼樣教導這個故事呢?
[00:02:05.000 --> 00:02:10.000]  一聽這個故事就是好撒瑪利亞人的故事
[00:02:10.000 --> 00:02:16.000]  我們就會想教會在教人怎麼做好人
[00:02:16.000 --> 00:02:18.000]  要做個好人
[00:02:18.000 --> 00:02:23.000]  要做個好撒瑪利亞人
[00:02:23.000 --> 00:02:27.000]  然後呢,這個故事流傳很深廣的
[00:02:27.000 --> 00:02:33.000]  在西方有些飯店為了表示自己很仁慈
[00:02:33.000 --> 00:02:36.000]  就叫好撒瑪利亞人飯店
[00:02:36.000 --> 00:02:41.000]  有些慈善機構就叫好撒瑪利亞人機構
[00:02:41.000 --> 00:02:44.000]  做好事,做善事
[00:02:44.000 --> 00:02:49.000]  所以這已經成了形象西方的傳統了
[00:02:49.000 --> 00:02:55.000]  那麼呢,我今天想換一個角度來看這個經文
[00:02:55.000 --> 00:02:59.000]  這個經文我來想,就是說呢
[00:02:59.000 --> 00:03:05.000]  教會一般都問你要做哪一個,你要學習哪一個
[00:03:05.000 --> 00:03:08.000]  但是我現在問的問題是
[00:03:08.000 --> 00:03:15.000]  你們自己像哪一個?
[00:03:15.000 --> 00:03:19.000]  這裡面有好幾個人物
