
[00:00:00.000 --> 00:00:04.220]  请大家低头祈祷
[00:00:04.220 --> 00:00:11.520]  父亲 天地的主宰
[00:00:11.520 --> 00:00:13.740]  时代的主宰
[00:00:13.740 --> 00:00:15.740]  教会的主宰
[00:00:15.740 --> 00:00:18.900]  我们每一个人生命的主宰
[00:00:18.900 --> 00:00:21.040]  我们仰望你
[00:00:21.040 --> 00:00:22.880]  求你
[00:00:22.880 --> 00:00:25.220]  在前面的日子里头
[00:00:25.220 --> 00:00:28.140]  好像你过去所使的恩典一样
[00:00:28.140 --> 00:00:31.880]  而且更多地来恩代见道
[00:00:31.880 --> 00:00:34.680]  我们感谢你
[00:00:34.680 --> 00:00:37.200]  在这个时代当中
[00:00:37.200 --> 00:00:39.460]  你不断地兴起
[00:00:39.460 --> 00:00:41.260]  呵护你用的人
[00:00:41.260 --> 00:00:42.680]  来做你的
[00:00:42.680 --> 00:00:44.920]  夫人使女
[00:00:44.920 --> 00:00:47.520]  求主
[00:00:47.520 --> 00:00:50.920]  在我们今天晚上的聚会当中
[00:00:50.920 --> 00:00:53.320]  也向我们讲话
[00:00:53.320 --> 00:00:56.000]  让我们每一个人
[00:00:56.000 --> 00:00:58.040]  有所领受
[00:00:58.460 --> 00:01:00.780]  求你帮助你的两个夫人
[00:01:00.780 --> 00:01:04.060]  把你的话语传达得清楚
[00:01:04.060 --> 00:01:06.660]  我们一同领受
[00:01:06.660 --> 00:01:08.860]  我们这样的仰望祈求
[00:01:08.860 --> 00:01:10.980]  奉主耶稣基督的名
[00:01:10.980 --> 00:01:12.100]  阿们
[00:01:12.100 --> 00:01:17.980]  在过去的一百年当中
[00:01:17.980 --> 00:01:20.260]  在过去一百年的当中
[00:01:20.260 --> 00:01:22.700]  有很多的变动
[00:01:22.700 --> 00:01:24.340]  有很多的变动
[00:01:24.340 --> 00:01:27.580]  但是有一件事我们知道
[00:01:27.700 --> 00:01:29.700]  但是有一件事我们都知道
[00:01:29.700 --> 00:01:33.580]  耶和华仍然坐着为王
[00:01:33.580 --> 00:01:36.020]  耶和华仍然坐着为王
[00:01:36.020 --> 00:01:38.260]  在大水泛滥的时候
[00:01:38.260 --> 00:01:41.020]  祂仍然主宰一切
[00:01:41.020 --> 00:01:43.020]  在大水泛滥的时候
[00:01:43.020 --> 00:01:45.340]  祂仍然是主宰一切
[00:01:45.340 --> 00:01:48.420]  昨日今日直到永远
[00:01:48.420 --> 00:01:51.300]  主耶稣基督是不改变的
[00:01:51.300 --> 00:01:53.140]  昨日今日直到永远
[00:01:53.140 --> 00:01:54.900]  耶稣基督是不改变的
[00:01:54.980 --> 00:01:59.020]  我们在《启示录》里面看见40次
[00:01:59.020 --> 00:02:02.140]  提到宝座 宝座 宝座
[00:02:02.140 --> 00:02:04.140]  我们在《启示录》里面看见40次
[00:02:04.140 --> 00:02:06.140]  提到宝座 宝座 宝座
[00:02:06.140 --> 00:02:11.540]  我们愿意一直地看见这个意象
[00:02:11.540 --> 00:02:15.220]  我们愿意一直地来去看到这个意象
[00:02:15.220 --> 00:02:17.220]  如果一个人读《启示录》
[00:02:17.220 --> 00:02:20.220]  还没有读出宝座的讯息
[00:02:20.220 --> 00:02:21.700]  他还没有读通
[00:02:21.700 --> 00:02:23.580]  如果一个人看《启示录》
[00:02:23.580 --> 00:02:26.620]  他仍然看不到宝座的讯息的时候
[00:02:26.620 --> 00:02:29.060]  他仍然还没有读通《启示录》
[00:02:29.060 --> 00:02:34.100]  所以我们的眼睛注定在上面的宝座上
[00:02:34.100 --> 00:02:39.220]  所以我们的眼睛要注重在天上的宝座上
[00:02:39.220 --> 00:02:42.580]  我们求神在这一代
[00:02:42.580 --> 00:02:47.060]  继续地兴起和祂使用的仆人使女
[00:02:47.060 --> 00:02:49.060]  借着见到圣居院
[00:02:49.060 --> 00:02:51.060]  我们求神在这个时代里面
[00:02:51.060 --> 00:02:55.740]  继续兴起和祂使用的仆人使女
[00:02:55.740 --> 00:02:58.220]  这个时代的责任很重大
[00:02:58.220 --> 00:03:00.380]  这个时代的责任是非常重大
[00:03:00.380 --> 00:03:05.060]  是向真、完全、圣上的人挑战
[00:03:05.060 --> 00:03:09.700]  就是要真正向神完全奉献的人挑战
[00:03:09.700 --> 00:03:14.420]  求主在这个时代兴起和祂兴义的人
[00:03:14.420 --> 00:03:18.100]  愿意在这个时代里面兴起
[00:03:18.100 --> 00:03:22.500]  和祂兴义
[00:03:22.500 --> 00:03:24.900]  和祂兴义的人
[00:03:24.900 --> 00:03:29.740]  我们今天要领受的信息
[00:03:29.740 --> 00:03:34.500]  就是在知识和恩典上有长进
[00:03:34.500 --> 00:03:38.700]  就是在知识和恩典上有长进
[00:03:38.700 --> 00:03:41.900]  知识和恩典连在一起
[00:03:41.900 --> 00:03:44.940]  知识和恩典连在一起
[00:03:44.940 --> 00:03:46.900]  是相辅相成的
[00:03:46.900 --> 00:03:48.900]  是相辅相成的
[00:03:48.900 --> 00:03:51.380]  知识不能离开恩典
[00:03:51.380 --> 00:03:53.260]  知识不可以离开恩典
[00:03:53.260 --> 00:03:55.900]  恩典也需要知识
[00:03:55.900 --> 00:03:57.740]  恩典也需要知识
[00:03:57.740 --> 00:04:01.380]  所以这两方面我们同样的注重
[00:04:01.380 --> 00:04:02.700]  同样的追求
[00:04:02.700 --> 00:04:05.100]  在这两方面我们同样的注重
[00:04:05.100 --> 00:04:06.820]  同样的去追求
[00:04:06.820 --> 00:04:09.300]  当我们想到知识的时候
[00:04:09.300 --> 00:04:10.940]  当我们想到知识的时候
[00:04:10.940 --> 00:04:14.780]  我们注意到知识有许多的诡计在里面
[00:04:14.780 --> 00:04:18.620]  我们注意到知识有许多的诡计在里面
[00:04:18.620 --> 00:04:20.620]  至少有三个
[00:04:20.620 --> 00:04:21.980]  至少有三个
[00:04:21.980 --> 00:04:23.980]  第一个
[00:04:23.980 --> 00:04:26.940]  哥林多前书八章三节
[00:04:26.940 --> 00:04:30.620]  哥林多前书八章三节
[00:04:30.620 --> 00:04:34.300]  知识是叫人自高自大
[00:04:34.300 --> 00:04:37.100]  知识是叫人自高自大
[00:04:37.100 --> 00:04:39.100]  一个人有了知识以后
[00:04:39.100 --> 00:04:42.460]  很容易不知不觉骄傲起来
[00:04:42.460 --> 00:04:46.500]  很容易不知不觉骄傲起来
[00:04:46.500 --> 00:04:48.500]  第二个危机
[00:04:48.500 --> 00:04:51.060]  主耶稣说过
[00:04:51.060 --> 00:04:55.180]  如果一个仆人知道主人的意思
[00:04:55.180 --> 00:04:57.140]  却不去做
[00:04:57.140 --> 00:05:00.380]  他就要受更重的处罚
[00:05:00.380 --> 00:05:03.580]  就是一个仆人当他知道主人的意思
[00:05:03.580 --> 00:05:05.900]  他有没有去做的时候
[00:05:05.900 --> 00:05:08.020]  他就要受到更大的处罚
[00:05:08.020 --> 00:05:12.540]  一个不知道主人的意思而做错事的仆人
[00:05:12.540 --> 00:05:14.540]  少受责罚
[00:05:14.540 --> 00:05:19.900]  一个仆人如果他不知道主人的意思
[00:05:19.900 --> 00:05:21.140]  做错了之后
[00:05:21.140 --> 00:05:23.340]  他受的惩罚是少的
[00:05:23.340 --> 00:05:26.100]  所以知道也就是知识
[00:05:26.100 --> 00:05:28.940]  带来更重的责任
[00:05:28.940 --> 00:05:33.140]  所以知道就是知识带来更大的责任
[00:05:33.140 --> 00:05:35.940]  第三个危机
[00:05:35.940 --> 00:05:37.780]  主耶稣提到
[00:05:37.780 --> 00:05:41.900]  当时有人拿着知识的钥匙
[00:05:41.900 --> 00:05:45.460]  就是当时有很多人拿着知识的钥匙
[00:05:45.460 --> 00:05:49.660]  这个钥匙是表示开门关门的意思
[00:05:49.660 --> 00:05:52.940]  钥匙的意思就是开门和关门的意思
[00:05:52.940 --> 00:05:56.460]  如果一个人拿着知识的钥匙开错了门
[00:05:56.460 --> 00:05:59.740]  如果一个人拿着知识的钥匙开错了门
[00:05:59.740 --> 00:06:01.540]  关错了门
[00:06:01.540 --> 00:06:03.060]  或者关错了门的话
[00:06:03.060 --> 00:06:05.820]  应该开的他关上
[00:06:05.820 --> 00:06:07.620]  应该开的他就关上
[00:06:07.620 --> 00:06:09.740]  应该关上的他开了
[00:06:09.740 --> 00:06:11.300]  应该关上的他就开了
[00:06:11.300 --> 00:06:14.700]  那么就把人带进错误里面去了
[00:06:14.700 --> 00:06:17.060]  就把人带入错误里面了
[00:06:17.060 --> 00:06:19.100]  这个责任很重大
[00:06:19.100 --> 00:06:21.060]  所以这个责任是非常重大的
[00:06:21.060 --> 00:06:25.940]  所以我们对于知识不敢掉以轻心
[00:06:25.940 --> 00:06:28.500]  所以我们对知识不可以掉以轻心
[00:06:28.500 --> 00:06:31.420]  我们有一个很严肃的态度
[00:06:31.420 --> 00:06:34.380]  来看属灵的知识
[00:06:34.380 --> 00:06:36.540]  我们要用很严肃的态度
[00:06:36.540 --> 00:06:38.260]  来看属灵的知识
[00:06:38.260 --> 00:06:41.860]  我们要从几处的经文
[00:06:41.860 --> 00:06:45.260]  来领受这个信息
[00:06:45.260 --> 00:06:46.820]  我们要从几处的经文
[00:06:46.820 --> 00:06:49.700]  来领受这个信息
[00:06:49.700 --> 00:06:51.180]  第一处的经文
[00:06:51.180 --> 00:06:54.420]  第一处的经文
[00:06:54.420 --> 00:06:57.900]  我们从旧约里面注意到
[00:06:57.900 --> 00:06:59.820]  我们在旧约《圣经》里面注意到
[00:06:59.820 --> 00:07:03.540]  有两种的天使来侍奉神
[00:07:03.540 --> 00:07:06.380]  有两种的天使来去服侍神
[00:07:06.380 --> 00:07:09.500]  一种天使叫基努伯
[00:07:09.500 --> 00:07:17.380]  一种天使叫基努伯
[00:07:17.380 --> 00:07:20.260]  第二种天使叫萨拉夫
[00:07:20.260 --> 00:07:27.820]  第二种天使叫萨拉夫
[00:07:27.820 --> 00:07:32.020]  第一种天使基努伯是什么意思呢?
[00:07:32.020 --> 00:07:34.260]  第一种天使基努伯是什么意思呢?
[00:07:34.260 --> 00:07:37.860]  那就是知识的意思
[00:07:37.860 --> 00:07:41.220]  萨拉夫就是火的意思
[00:07:41.220 --> 00:07:44.780]  第二种天使就是火的意思
[00:07:44.780 --> 00:07:50.460]  知识和火两种天使来侍奉神
[00:07:50.460 --> 00:07:54.300]  知识和火两种天使一起侍奉神
[00:07:54.300 --> 00:07:55.860]  这是神的旨意
[00:07:55.860 --> 00:07:58.420]  这是神给我们的旨意
[00:07:58.420 --> 00:08:03.140]  这两种天使也是我们侍奉神的方向
[00:08:03.140 --> 00:08:06.220]  这两种天使也是我们侍奉神的方向
[00:08:06.220 --> 00:08:11.140]  这就让我们看见神要我们用知识侍奉他
[00:08:11.140 --> 00:08:13.580]  又用火侍奉他
[00:08:13.580 --> 00:08:15.940]  就让我们用知识来去侍奉他
[00:08:15.940 --> 00:08:18.500]  也同时用火来去侍奉他
[00:08:18.500 --> 00:08:20.420]  那么这个火是什么意思呢?
[00:08:20.420 --> 00:08:22.500]  那么这个火是什么意思呢?
[00:08:22.500 --> 00:08:25.340]  在《圣经》里有不同的意思
[00:08:25.340 --> 00:08:27.060]  在《圣经》里面有不同的意思
[00:08:27.060 --> 00:08:31.060]  在《易世杰书》第一章
[00:08:31.060 --> 00:08:33.860]  提到了四活物
[00:08:33.860 --> 00:08:36.020]  讲到这个四活物
[00:08:36.020 --> 00:08:37.700]  在第十三节
[00:08:37.700 --> 00:08:40.380]  在第十三节提到
[00:08:40.380 --> 00:08:44.540]  在四活物里面有火把又有火炭
[00:08:44.540 --> 00:08:48.660]  在四活物当中有火炭
[00:08:48.660 --> 00:08:52.500]  也都有火把
[00:08:52.500 --> 00:08:54.060]  火炭
[00:08:54.060 --> 00:08:55.540]  火炭
[00:08:55.540 --> 00:08:56.660]  和火把
[00:08:56.660 --> 00:08:57.780]  和火把
[00:08:57.780 --> 00:09:01.580]  那么火把是照亮的意思
[00:09:01.580 --> 00:09:04.380]  火把就是照亮的意思
[00:09:04.380 --> 00:09:06.540]  那么火炭呢?
[00:09:06.540 --> 00:09:07.580]  火炭呢?
[00:09:07.580 --> 00:09:09.660]  在《易世杰书》的八章
[00:09:09.660 --> 00:09:12.980]  是表示圣洁的审判
[00:09:12.980 --> 00:09:14.860]  在《易世杰书》第八章
[00:09:14.860 --> 00:09:18.020]  就是讲到圣洁的审判
[00:09:18.020 --> 00:09:20.540]  那么在《圣经》其他的地方
[00:09:20.540 --> 00:09:24.540]  火又表示活热的心
[00:09:24.540 --> 00:09:26.220]  在《圣经》其他的地方
[00:09:26.220 --> 00:09:28.500]  火也是代表火热的心
[00:09:28.500 --> 00:09:31.380]  就好像保罗在罗马书
[00:09:31.380 --> 00:09:33.420]  十二章十二节
[00:09:33.420 --> 00:09:34.940]  就好像保罗在罗马书
[00:09:34.940 --> 00:09:36.860]  第十二章第十二节
[00:09:36.860 --> 00:09:41.340]  要心里活热常常服侍主
[00:09:41.340 --> 00:09:44.060]  就是要心里火热常常服侍主
[00:09:44.060 --> 00:09:46.780]  我们把这些意思综合起来
[00:09:46.780 --> 00:09:48.940]  如果我们将这些意思综合起来的时候
[00:09:48.940 --> 00:09:50.220]  活热的心
[00:09:50.220 --> 00:09:51.380]  火热的心
[00:09:51.380 --> 00:09:55.660]  要照着真理的火照亮来侍奉
[00:09:55.660 --> 00:09:58.740]  要照着真理的火照亮来侍奉
[00:09:58.740 --> 00:10:02.900]  要有圣洁的侍奉
[00:10:02.900 --> 00:10:08.820]  我们看见知识和火配合在一起
[00:10:08.820 --> 00:10:11.660]  我们看见知识和火配合起来
[00:10:11.660 --> 00:10:14.820]  这样就合神的心意了
[00:10:14.820 --> 00:10:16.980]  这就是合神的心意了
[00:10:16.980 --> 00:10:20.100]  所以我们在追求当中
[00:10:20.100 --> 00:10:22.260]  所以我当我们在追求当中
[00:10:22.260 --> 00:10:24.740]  在侍奉当中
[00:10:24.740 --> 00:10:31.380]  要追求这样的知识和恩典的配合
[00:10:31.380 --> 00:10:37.820]  要追求这样的知识和恩典的配合
[00:10:37.820 --> 00:10:41.660]  有一次我在一本书里看见一件事
[00:10:41.660 --> 00:10:43.860]  有一次我在一本书里面看见一件事
[00:10:43.860 --> 00:10:46.780]  我觉得很有重要的意思
[00:10:46.780 --> 00:10:48.220]  有很重要的意思
[00:10:48.220 --> 00:10:51.940]  那就是加尔文
[00:10:51.940 --> 00:10:55.300]  他有一个很特别的图章
[00:10:55.300 --> 00:10:56.820]  他有一个很特别的图章
[00:10:56.820 --> 00:10:59.420]  上面有一个图案
[00:10:59.420 --> 00:11:05.500]  他将这个图章打在他的书上、他的信纸上
[00:11:05.500 --> 00:11:13.700]  他将这个图章的印打在他的书上、他的信纸上
[00:11:13.700 --> 00:11:17.500]  打在他的信纸和他的书上
[00:11:17.500 --> 00:11:19.500]  那么这个图案是什么呢?
[00:11:19.500 --> 00:11:21.460]  那么这个图案是什么呢?
[00:11:21.460 --> 00:11:29.620]  那就是一颗燃烧的心
[00:11:29.620 --> 00:11:33.740]  在手中举起来献给神
[00:11:33.740 --> 00:11:37.300]  就是这个图案是一个燃烧的心
[00:11:37.300 --> 00:11:41.820]  在手里面被举起来献上去
[00:11:41.820 --> 00:11:44.260]  奉献给神
[00:11:44.260 --> 00:11:49.620]  他用这个图章来表达他的奉献的心意
[00:11:49.620 --> 00:11:54.220]  他用这个图章来表达他的奉献的心意
[00:11:54.220 --> 00:12:00.780]  来表达他和睦保持对神的热忱
[00:12:00.780 --> 00:12:05.580]  来表达他对神的热忱和和睦
[00:12:05.580 --> 00:12:08.580]  他说献上的不是冰冷的心
[00:12:08.580 --> 00:12:10.580]  他献上的不是冰冷的心
[00:12:10.580 --> 00:12:12.100]  那是火热的心
[00:12:12.100 --> 00:12:13.940]  那是火热的心
[00:12:13.940 --> 00:12:17.980]  好像祭坛的火熊熊燃烧
[00:12:17.980 --> 00:12:20.900]  好像祭坛的火熊熊燃烧
[00:12:20.900 --> 00:12:24.860]  嘉尔文一生也真是这样的侍奉
[00:12:24.860 --> 00:12:28.220]  嘉尔文一生也真是这样的侍奉
[00:12:28.220 --> 00:12:31.820]  我们愿意接受保罗的提醒
[00:12:31.820 --> 00:12:34.660]  我们愿意接受保罗的提醒
[00:12:34.660 --> 00:12:38.540]  心里火热常常的服侍主
[00:12:38.540 --> 00:12:42.540]  心里火热常常的服侍主
[00:12:42.540 --> 00:12:44.820]  第二方面
[00:12:44.820 --> 00:12:52.820]  我们记得主耶稣在约翰福音14:16
[00:12:52.820 --> 00:12:53.500]  这样说
[00:12:53.500 --> 00:12:59.340]  我们看到主耶稣在约翰福音14:6
[00:12:59.340 --> 00:13:06.460]  「我是道路、真理、生命」
[00:13:06.460 --> 00:13:10.660]  主耶稣将真理和道路连在一起
[00:13:10.660 --> 00:13:15.100]  主耶稣将道路和真理连在一起
[00:13:15.100 --> 00:13:18.140]  真理是真理的知识
[00:13:18.140 --> 00:13:31.460]  真理是真理的知识
[00:13:31.460 --> 00:13:35.380]  这个知识和道路连在一起
[00:13:35.380 --> 00:13:38.980]  这个知识和道路连在一起
[00:13:38.980 --> 00:13:42.300]  那就是说我们的属灵的知识
[00:13:42.300 --> 00:13:44.740]  是道路性的知识
[00:13:44.740 --> 00:13:46.780]  所以我们属灵的知识
[00:13:46.780 --> 00:13:49.180]  是道路性的知识
[00:13:49.180 --> 00:13:51.260]  就好像一个地图一样
[00:13:51.260 --> 00:13:52.860]  就好像一个地图一样
[00:13:52.860 --> 00:13:55.780]  每一个开车的人都需要地图
[00:13:55.780 --> 00:13:58.380]  每一个开车的人都需要地图
[00:13:58.380 --> 00:14:00.820]  他很小心地看地图
[00:14:00.820 --> 00:14:02.260]  他很小心地看地图
[00:14:02.260 --> 00:14:03.220]  为什么呢
[00:14:03.220 --> 00:14:04.380]  为什么呢
[00:14:04.380 --> 00:14:07.020]  因为他要到达目的地
[00:14:07.020 --> 00:14:08.980]  因为他要到达目的地
[00:14:08.980 --> 00:14:11.620]  他看不能马马虎虎地看
[00:14:11.620 --> 00:14:13.620]  他看的时候不可以马马虎虎地看
[00:14:13.620 --> 00:14:14.900]  他看看看
[00:14:14.900 --> 00:14:17.220]  一直觉得有把握了
[00:14:17.220 --> 00:14:20.140]  清楚知道了才开车
[00:14:20.140 --> 00:14:22.900]  他看到有马压的时候
[00:14:22.900 --> 00:14:25.140]  他才开车
[00:14:25.140 --> 00:14:27.100]  这是绝对需要的
[00:14:27.100 --> 00:14:29.140]  这是绝对需要的
[00:14:29.140 --> 00:14:31.220]  地图是最不好看的
[00:14:31.220 --> 00:14:32.740]  地图是最难看的
[00:14:32.740 --> 00:14:33.700]  密密麻麻
[00:14:33.700 --> 00:14:35.820]  字又小、路又多
[00:14:35.820 --> 00:14:37.740]  字又小、路又多
[00:14:37.740 --> 00:14:40.380]  没有人为了看地图而看地图
[00:14:40.380 --> 00:14:42.380]  没有人为了看地图而看地图
[00:14:42.380 --> 00:14:44.140]  每一个看地图的人
[00:14:44.140 --> 00:14:46.740]  都有他的重要的目的
[00:14:46.740 --> 00:14:49.220]  每一个人看地图有一个重要的目的
[00:14:49.220 --> 00:14:55.140]  我们真理的知识也是这样的心态来看
[00:14:55.140 --> 00:14:59.140]  我们真理的知识也是用这样的心态来看
[00:14:59.140 --> 00:15:01.180]  我们要有苏联的知识
[00:15:01.180 --> 00:15:03.900]  因为我们要走这条苏联的路
[00:15:03.900 --> 00:15:05.100]  我们要有苏联的知识
[00:15:05.100 --> 00:15:07.580]  因为我们要走这条苏联的道路
[00:15:07.580 --> 00:15:10.620]  在《诗图经传》九章第二节
[00:15:10.620 --> 00:15:16.940]  在《诗图经传》九章第二节
[00:15:16.940 --> 00:15:20.740]  在那里提到
[00:15:20.740 --> 00:15:27.500]  当时的基督徒将他们的信仰叫做一条路
[00:15:27.500 --> 00:15:32.580]  当时的信徒叫他们的信仰为一条路
[00:15:32.580 --> 00:15:43.180]  那里说:凡信奉这道的人
[00:15:43.180 --> 00:15:45.980]  凡信奉这道
[00:15:45.980 --> 00:15:47.980]  就是指这道路的意思
[00:15:47.980 --> 00:15:49.900]  原文的意思就是这道路
[00:15:49.900 --> 00:15:54.460]  这是代表他们对他们的信仰的一种认识的观念
[00:15:54.460 --> 00:15:59.140]  这是他们对他们自己的信仰的一种认识的观念
[00:15:59.140 --> 00:16:07.220]  一个基督徒是跟随主走主道路的人
[00:16:07.220 --> 00:16:11.460]  这个观念带来完全不同的追求
[00:16:11.460 --> 00:16:14.700]  这个观念带来完全不同的追求
[00:16:14.700 --> 00:16:17.980]  不是单单头脑地信什么信什么
[00:16:17.980 --> 00:16:20.980]  不是单单头脑地信什么信什么
[00:16:20.980 --> 00:16:23.140]  而是有了真正的信仰
[00:16:23.140 --> 00:16:25.460]  他的脚步怎么走
[00:16:25.460 --> 00:16:27.460]  就是有了这样的信仰之后
[00:16:27.460 --> 00:16:28.980]  他的脚步怎么走
[00:16:28.980 --> 00:16:34.260]  他们的信仰成了他们的人生的很真实的道路
[00:16:34.260 --> 00:16:38.220]  这个信仰成为他人生一个很真实的道路
[00:16:38.220 --> 00:16:41.820]  这是初期教会的心态
[00:16:41.820 --> 00:16:47.420]  这种心态应该一直地继续
[00:16:47.420 --> 00:16:50.700]  今天我们也应该有这样的心态
[00:16:50.700 --> 00:16:52.940]  这种心态应该继续下去
[00:16:52.940 --> 00:16:57.420]  就像今天我们教会也要有这种心态
[00:16:57.420 --> 00:16:59.580]  第三方面
[00:16:59.580 --> 00:17:04.700]  我们看《哥罗西书》第一章
[00:17:04.700 --> 00:17:07.260]  我们看《哥罗西书》第一章
[00:17:07.260 --> 00:17:11.580]  第九节和第十节做一个比较
[00:17:11.580 --> 00:17:19.300]  第一章第九节和第十节做一个比较
[00:17:19.300 --> 00:17:23.180]  《哥罗西书》第一章第九节
[00:17:23.180 --> 00:17:26.220]  《哥罗西书》第一章第九节
[00:17:26.220 --> 00:17:30.580]  因此我们自从听见的日子
[00:17:30.580 --> 00:17:34.260]  也就为你们不住地祷告祈求
[00:17:34.260 --> 00:17:37.180]  愿你们在一切属灵的智慧
[00:17:37.180 --> 00:17:41.500]  悟性上满心知道神的旨意
[00:17:41.500 --> 00:17:45.140]  在这里提到满心知道神的旨意
[00:17:45.140 --> 00:17:48.420]  这里所提到的就是满心知道神的旨意
[00:17:48.420 --> 00:17:50.340]  已经是满心知道了
[00:17:50.340 --> 00:17:52.260]  这个是满心知道的
[00:17:52.260 --> 00:17:55.260]  但是很稀奇在第十节
[00:17:55.260 --> 00:17:56.580]  接着怎么说呢?
[00:17:56.580 --> 00:18:00.580]  很稀奇的就是在第十节接着怎么说呢?
[00:18:00.580 --> 00:18:03.820]  「好叫你们行事为人
[00:18:03.820 --> 00:18:05.540]  对得起主
[00:18:05.540 --> 00:18:07.700]  凡事蒙他喜悦
[00:18:07.700 --> 00:18:09.540]  在一切善事上
[00:18:09.540 --> 00:18:10.660]  结果子
[00:18:10.660 --> 00:18:13.380]  渐渐地多知道神」
[00:18:13.380 --> 00:18:14.420]  最后一句
[00:18:14.420 --> 00:18:16.940]  「渐渐地多知道神」
