
[00:00:00.000 --> 00:00:03.720]  多謝帶領敬拜的弟兄姊妹
[00:00:03.720 --> 00:00:05.720]  真是很好的詩歌
[00:00:05.720 --> 00:00:07.720]  亦都是一個很好的祈禱
[00:00:07.720 --> 00:00:11.080]  相信當我們誠心來到歌頌
[00:00:11.080 --> 00:00:13.080]  獻上這個禱告
[00:00:13.080 --> 00:00:15.920]  願神更生復興我們的時候
[00:00:15.920 --> 00:00:17.920]  的確神會閱立
[00:00:17.920 --> 00:00:21.120]  因為我們進到祂慈愛的居所
[00:00:21.120 --> 00:00:24.640]  我們藏身在神的淫秘之下
[00:00:24.640 --> 00:00:26.640]  特別這個禮拜
[00:00:26.640 --> 00:00:28.960]  我們經歷到那種天氣
[00:00:28.960 --> 00:00:31.400]  但今日的天氣都不似預期
[00:00:31.400 --> 00:00:34.760]  讓我們都可以平安地回來
[00:00:34.760 --> 00:00:36.760]  這個禮拜我們教會
[00:00:36.760 --> 00:00:39.640]  有一個安息禮拜兩個婚禮
[00:00:39.640 --> 00:00:43.800]  我們都經歷到弟兄姊妹那種彼此配搭
[00:00:43.800 --> 00:00:45.800]  願意互相幫助
[00:00:45.800 --> 00:00:47.800]  所以剛剛我從婚禮回來
[00:00:47.800 --> 00:00:51.400]  都充滿著喜樂
[00:00:51.400 --> 00:00:54.600]  所以亦都很感恩今天我們又可以一起去崇拜
[00:00:54.600 --> 00:00:56.600]  特別我們能夠參與實體
[00:00:56.600 --> 00:01:00.120]  亦都很感恩你都跟弟兄姊妹說聲平安
[00:01:00.120 --> 00:01:02.120]  很開心見到你
[00:01:02.120 --> 00:01:04.800]  跟你一起去敬拜
[00:01:04.800 --> 00:01:08.280]  特別今日我們能夠一起去參與
[00:01:08.280 --> 00:01:10.280]  今年的我們的主題研習
[00:01:10.280 --> 00:01:12.280]  綠色生活
[00:01:12.280 --> 00:01:15.880]  我們能夠在實體聚會一起去參與
[00:01:15.880 --> 00:01:17.880]  記得上個禮拜
[00:01:17.880 --> 00:01:20.880]  我們有個很特別的母親節禮物
[00:01:20.880 --> 00:01:22.880]  我是母親都收到了
[00:01:22.880 --> 00:01:24.880]  或者你不是母親
[00:01:24.880 --> 00:01:26.880]  我旁邊的母親收到
[00:01:26.880 --> 00:01:28.880]  很特別的禮物
[00:01:28.880 --> 00:01:31.880]  很感謝我們香草園的團隊
[00:01:31.880 --> 00:01:33.880]  香草園就是我們花園露台
[00:01:33.880 --> 00:01:35.880]  有個很漂亮的名字
[00:01:35.880 --> 00:01:37.880]  有一班弟兄姊妹是很喜歡種植的
[00:01:37.880 --> 00:01:39.880]  將我們那個
[00:01:39.880 --> 00:01:41.880]  很多花草已經死了
[00:01:41.880 --> 00:01:43.880]  枯乾了在疫情
[00:01:43.880 --> 00:01:45.880]  他們全部把它們種回生
[00:01:45.880 --> 00:01:49.880]  他們很悉心地預備這份禮物
[00:01:49.880 --> 00:01:51.880]  作為母親節的禮物
[00:01:51.880 --> 00:01:53.880]  在這份禮物裏面
[00:01:53.880 --> 00:01:57.880]  我們看到上帝很奇妙的創造
[00:01:57.880 --> 00:01:59.880]  竟然一些小種子
[00:01:59.880 --> 00:02:03.880]  可以長出一些芽苗
[00:02:03.880 --> 00:02:06.880]  亦都可以成為很有營養的食物
[00:02:06.880 --> 00:02:08.880]  因為裏面都教導我們
[00:02:08.880 --> 00:02:09.880]  怎樣去種植
[00:02:09.880 --> 00:02:11.880]  怎樣去吃
[00:02:11.880 --> 00:02:13.880]  可以去煮食
[00:02:13.880 --> 00:02:15.880]  當然亦都加上人的創意
[00:02:15.880 --> 00:02:18.880]  好像我們上個禮拜那篇的訊息
[00:02:18.880 --> 00:02:20.880]  神給人有創意
[00:02:20.880 --> 00:02:23.880]  去想怎樣來成為一份禮物
[00:02:23.880 --> 00:02:25.880]  去怎樣包裝去講解
[00:02:25.880 --> 00:02:29.880]  更加亦都可以來煮食
[00:02:29.880 --> 00:02:32.880]  不知道大家擁有這份禮物
[00:02:32.880 --> 00:02:33.880]  是否已經吃了
[00:02:33.880 --> 00:02:35.880]  或者不知道現在變成怎樣
[00:02:35.880 --> 00:02:36.880]  不過不要緊
[00:02:36.880 --> 00:02:38.880]  希望我們很珍惜
[00:02:38.880 --> 00:02:40.880]  我們提醒我們
[00:02:40.880 --> 00:02:44.880]  現在我們的世界都越來越重視環保
[00:02:44.880 --> 00:02:48.880]  或者一些環保的健康的美食
[00:02:48.880 --> 00:02:50.880]  好像這份禮物
[00:02:50.880 --> 00:02:52.880]  都是我們越來越注重的
[00:02:52.880 --> 00:02:55.880]  所以今年我們這個題目
[00:02:55.880 --> 00:02:59.880]  都是很重要
[00:02:59.880 --> 00:03:02.880]  我們今天是一個起步的主日
[00:03:02.880 --> 00:03:03.880]  我們由5月14日
[00:03:03.880 --> 00:03:06.880]  一直到6月底連續7個星期
[00:03:06.880 --> 00:03:10.880]  是我們教會十大屬靈文化的第六年
[00:03:10.880 --> 00:03:12.880]  我們是用這個字牌
[00:03:12.880 --> 00:03:15.880]  所以就是六年綠色生活
[00:03:15.880 --> 00:03:19.880]  這個十大屬靈文化是怎樣來的
[00:03:19.880 --> 00:03:20.880]  因為可能有些弟兄姊妹
[00:03:20.880 --> 00:03:22.880]  都是近年回來不知道
[00:03:22.880 --> 00:03:24.880]  其實就是在六年前
[00:03:24.880 --> 00:03:27.880]  我們一起去做夢
[00:03:27.880 --> 00:03:31.880]  去夢想我們想教會是怎樣成長
[00:03:31.880 --> 00:03:34.880]  於是我們收集了很多的意見
[00:03:34.880 --> 00:03:36.880]  然後我們的執事
[00:03:36.880 --> 00:03:38.880]  我們的同工一起整理
[00:03:38.880 --> 00:03:41.880]  就成為了這個十大的屬靈文化
[00:03:41.880 --> 00:03:44.880]  我們盼望這個成為了我們一個屬靈的文化
[00:03:44.880 --> 00:03:47.880]  這些都是我們很重視的
[00:03:47.880 --> 00:03:49.880]  跟聖經的教導也很吻合
[00:03:49.880 --> 00:03:52.880]  這個綠色生活SSL
[00:03:52.880 --> 00:03:54.880]  好像電郵密碼一樣
[00:03:54.880 --> 00:03:56.880]  有幾個英文字的
[00:03:56.880 --> 00:03:57.880]  是什麼意思呢
[00:03:57.880 --> 00:04:01.880]  SSL是代表有兩個重點
[00:04:01.880 --> 00:04:05.880]  一個是代表管家的托付
[00:04:05.880 --> 00:04:09.880]  另外一個是指一個簡約的生命
[00:04:09.880 --> 00:04:12.880]  這個簡約的生命是能夠對焦的
[00:04:12.880 --> 00:04:15.880]  所以接下來我們這七個星期
[00:04:15.880 --> 00:04:19.880]  我們一起去學習這個綠色生活
[00:04:19.880 --> 00:04:22.880]  所以今天這個起步
[00:04:22.880 --> 00:04:26.880]  這個主題是地球好管家
[00:04:26.880 --> 00:04:30.880]  很想跟大家去看其中一段的經文
[00:04:30.880 --> 00:04:33.880]  今晚我們會看很多不同的經文
[00:04:33.880 --> 00:04:36.880]  但這個是其中一個核心的經文
[00:04:36.880 --> 00:04:39.880]  是記載在彼得前書的四章
[00:04:39.880 --> 00:04:41.880]  七到十節
[00:04:41.880 --> 00:04:43.880]  我們一起讀一讀
[00:04:43.880 --> 00:04:45.880]  萬物的結局近了
[00:04:45.880 --> 00:04:48.880]  所以你們要謹慎自守
[00:04:48.880 --> 00:04:51.880]  要警醒禱告
[00:04:51.880 --> 00:04:55.880]  最要緊的是彼此切實相愛
[00:04:55.880 --> 00:04:58.880]  因為愛能遮掩許多的罪
[00:04:58.880 --> 00:05:01.880]  你們要互相款待
[00:05:01.880 --> 00:05:03.880]  不發怨言
[00:05:03.880 --> 00:05:07.880]  人人要照自己所得的恩賜彼此服侍
[00:05:07.880 --> 00:05:12.880]  作上帝各種恩賜的好管家
[00:05:12.880 --> 00:05:17.880]  我們估計這個是使徒彼得的書信
[00:05:17.880 --> 00:05:19.880]  在他很晚年的時候
[00:05:19.880 --> 00:05:21.880]  他經歷了很多
[00:05:21.880 --> 00:05:23.880]  當時是一個很不容易的世代
[00:05:23.880 --> 00:05:25.880]  我相信比我們現在
[00:05:25.880 --> 00:05:28.880]  也有很多更艱難的地方
[00:05:28.880 --> 00:05:31.880]  彼得在這裡有一個很重要的教導
[00:05:31.880 --> 00:05:33.880]  我看到是總結
[00:05:33.880 --> 00:05:35.880]  在舊約 神的預言
[00:05:35.880 --> 00:05:38.880]  一直到新約在當時的時代裡
[00:05:38.880 --> 00:05:40.880]  他就短短的這幾節
[00:05:40.880 --> 00:05:43.880]  去總結一個很重要的教導
[00:05:43.880 --> 00:05:48.880]  他形容他們已經在一個萬物結局近了的時代
[00:05:48.880 --> 00:05:50.880]  在一個末世裡
[00:05:50.880 --> 00:05:52.880]  今天我們更加體會
[00:05:52.880 --> 00:05:54.880]  我們在一個末世裡
[00:05:54.880 --> 00:05:57.880]  特別當我們看到世界的動盪
[00:05:57.880 --> 00:05:59.880]  我們經歷時代的轉變
[00:05:59.880 --> 00:06:03.880]  更加是幾年在這個疫情當中
[00:06:03.880 --> 00:06:07.880]  他跟聖經裡描述的末世是很相近
[00:06:07.880 --> 00:06:09.880]  在這裡彼得提醒
[00:06:09.880 --> 00:06:13.880]  既然我們知道萬物的結局近了
[00:06:13.880 --> 00:06:15.880]  我們經常說我們在一個末世裡
[00:06:15.880 --> 00:06:18.880]  我們要怎樣去過生活呢
[00:06:18.880 --> 00:06:21.880]  大家看看這個生活的態度
[00:06:21.880 --> 00:06:25.880]  是負面的還是很積極的呢
[00:06:25.880 --> 00:06:29.880]  大家看到是負面還是積極的
[00:06:29.880 --> 00:06:31.880]  是很積極的
[00:06:31.880 --> 00:06:33.880]  在這裡彼得提醒
[00:06:33.880 --> 00:06:34.880]  使徒提醒
[00:06:34.880 --> 00:06:36.880]  要用一個警醒的心
[00:06:36.880 --> 00:06:40.880]  也是盡我們所能去行善的
[00:06:40.880 --> 00:06:43.880]  包括要彼此相愛
[00:06:43.880 --> 00:06:45.880]  要互相的服侍
[00:06:45.880 --> 00:06:50.880]  更加最後他用一個很包羅萬有的一句話去總結
[00:06:50.880 --> 00:06:54.880]  就是我們照著神給我們的恩賜
[00:06:54.880 --> 00:06:56.880]  在各種的恩賜上面
[00:06:56.880 --> 00:06:58.880]  這個各種的恩賜
[00:06:58.880 --> 00:07:01.880]  原來是指多元的
[00:07:01.880 --> 00:07:03.880]  是各式各樣的
[00:07:03.880 --> 00:07:05.880]  我們帶著很多不同的神
[00:07:05.880 --> 00:07:08.880]  給我們生命裡很多的恩典
[00:07:08.880 --> 00:07:10.880]  我們用不同的方法
[00:07:10.880 --> 00:07:12.880]  我們要做什麼呢
[00:07:12.880 --> 00:07:16.880]  要作上帝各種恩賜的好管家
[00:07:16.880 --> 00:07:19.880]  這裡說到我們要成為上帝的好管家
[00:07:19.880 --> 00:07:23.880]  今天我們很想深入去看一看
[00:07:23.880 --> 00:07:26.880]  這個神學很重要的概念
[00:07:26.880 --> 00:07:28.880]  一個成熟的驕徒
[00:07:28.880 --> 00:07:30.880]  原來有一個很重要的身份
[00:07:30.880 --> 00:07:34.880]  就是在地上要作上好管家
[00:07:34.880 --> 00:07:39.880]  這是我們成長成熟的一個標記
[00:07:39.880 --> 00:07:40.880]  其實上個星期
[00:07:40.880 --> 00:07:43.880]  或者有些時候我們也有提到這個管家
[00:07:43.880 --> 00:07:48.880]  不過今天我很想和大家再仔細看一看
[00:07:48.880 --> 00:07:49.880]  剛才的經文
[00:07:49.880 --> 00:07:51.880]  還有在聖經裡面很多時候
[00:07:51.880 --> 00:07:53.880]  用到提到管家這個字
[00:07:53.880 --> 00:07:54.880]  這個希臘文
[00:07:54.880 --> 00:07:57.880]  Economos這個字
[00:07:57.880 --> 00:08:00.880]  是一個很深入的意思
[00:08:00.880 --> 00:08:01.880]  如果拆開它
[00:08:01.880 --> 00:08:02.880]  是兩部分
[00:08:02.880 --> 00:08:04.880]  是包括一個房子
[00:08:04.880 --> 00:08:06.880]  一個家
[00:08:06.880 --> 00:08:09.880]  後面那一部分是指一個法律
[00:08:09.880 --> 00:08:10.880]  一個法則
[00:08:10.880 --> 00:08:13.880]  所以這個意思如果翻出來
[00:08:13.880 --> 00:08:16.880]  就是說我們是上帝的好管家
[00:08:16.880 --> 00:08:18.880]  剛才在經文裡面
[00:08:18.880 --> 00:08:22.880]  就是說我們是上帝授權給我們
[00:08:22.880 --> 00:08:24.880]  來管理祂的家
[00:08:24.880 --> 00:08:30.880]  這個家是包括神那些很寶貴的產業
[00:08:30.880 --> 00:08:32.880]  就是這個地上面
[00:08:32.880 --> 00:08:35.880]  這個地是神所創造的
[00:08:35.880 --> 00:08:38.880]  但是這個字包含了一個意思
[00:08:38.880 --> 00:08:41.880]  就是用神的法則去管理
[00:08:41.880 --> 00:08:44.880]  所以原來我們是神的好管家
[00:08:44.880 --> 00:08:48.880]  來代管著祂很寶貴的產業
[00:08:48.880 --> 00:08:51.880]  就在這個地上面祂所創造
[00:08:51.880 --> 00:08:53.880]  就是要用神的法則
[00:08:53.880 --> 00:08:55.880]  在聖經裡面好管家
[00:08:55.880 --> 00:08:57.880]  有很常譯到另外一個字
[00:08:57.880 --> 00:09:00.880]  就是作基督的僕人
[00:09:00.880 --> 00:09:03.880]  在新約聖經裡面有很多段經文
[00:09:03.880 --> 00:09:04.880]  如果我們記一下
[00:09:04.880 --> 00:09:07.880]  就會知道耶穌基督用過很多的比喻
[00:09:07.880 --> 00:09:10.880]  去講到我們要做祂忠心的僕人
[00:09:10.880 --> 00:09:13.880]  原來這個也是管家的意思
[00:09:13.880 --> 00:09:17.880]  就好像在《馬太福音》24章
[00:09:17.880 --> 00:09:21.880]  也是《路加福音》第12章的相對照
[00:09:21.880 --> 00:09:24.880]  耶穌基督用了一個比喻說
[00:09:24.880 --> 00:09:26.880]  哪一個是為主忠心
[00:09:26.880 --> 00:09:28.880]  管理神家裡面的人
[00:09:28.880 --> 00:09:31.880]  能夠按時分糧給他們的
[00:09:31.880 --> 00:09:35.880]  是一個忠心有見識的僕人
[00:09:35.880 --> 00:09:37.880]  這裡讓我們知道
[00:09:37.880 --> 00:09:39.880]  作為神的好管家
[00:09:39.880 --> 00:09:41.880]  一個很重要的特質是什麼
[00:09:41.880 --> 00:09:44.880]  就是對神那份忠心
[00:09:44.880 --> 00:09:47.880]  忠於上帝
[00:09:47.880 --> 00:09:50.880]  用祂所喜悅的方法來管理
[00:09:50.880 --> 00:09:53.880]  更加我們要加上見識
[00:09:53.880 --> 00:09:56.880]  我們要明白屬靈的知識
[00:09:56.880 --> 00:09:58.880]  明白神的要求
[00:09:58.880 --> 00:09:59.880]  所以我們要學習
[00:09:59.880 --> 00:10:02.880]  這樣的管家有福糧
[00:10:02.880 --> 00:10:04.880]  當主人來到的時候
[00:10:04.880 --> 00:10:07.880]  所以神會向我們問責
[00:10:07.880 --> 00:10:10.880]  我們有一天要向祂交賬
[00:10:10.880 --> 00:10:15.880]  怎樣去管理神賜給我們的一切
[00:10:15.880 --> 00:10:19.880]  這個管家有另外一個字
[00:10:19.880 --> 00:10:23.880]  是越來越多神學家都有提及
[00:10:23.880 --> 00:10:26.880]  原來我們很熟悉的經濟這個字
[00:10:26.880 --> 00:10:29.880]  英文economy
[00:10:29.880 --> 00:10:34.880]  你看到音譯跟它的字都很相近
[00:10:34.880 --> 00:10:40.880]  原來管家就是現在經常講的經濟學
[00:10:40.880 --> 00:10:44.880]  是由希臘文字去演繹出來
[00:10:44.880 --> 00:10:45.880]  所以我們知道
[00:10:45.880 --> 00:10:48.880]  在新約時代的初期教會信徒
[00:10:48.880 --> 00:10:51.880]  他們是很知道這個概念的
[00:10:51.880 --> 00:10:55.880]  作神的管家跟他們所體會的經濟
[00:10:55.880 --> 00:10:59.880]  其實是一個很相近的概念
[00:10:59.880 --> 00:11:03.880]  而且意義是相通的
[00:11:03.880 --> 00:11:05.880]  今天很值得我們去思想
[00:11:05.880 --> 00:11:07.880]  今天我們看到我們的地球
[00:11:07.880 --> 00:11:10.880]  這個千瘡百孔的地球
[00:11:10.880 --> 00:11:11.880]  我們常常說
[00:11:11.880 --> 00:11:14.880]  知道我們很多的生態已經被破壞
[00:11:14.880 --> 00:11:15.880]  我們試想想
[00:11:15.880 --> 00:11:18.880]  問題出在哪裡
[00:11:18.880 --> 00:11:23.880]  我們今天是怎樣去看經濟這個字呢
[00:11:23.880 --> 00:11:25.880]  當然我們知道
[00:11:25.880 --> 00:11:28.880]  其實很多問題都出自人
[00:11:28.880 --> 00:11:33.880]  我們失去了那份管理神的地球的智慧
[00:11:33.880 --> 00:11:35.880]  我們欣著這個經濟
[00:11:35.880 --> 00:11:39.880]  我們現在看經濟都是金錢掛帥的
[00:11:39.880 --> 00:11:42.880]  我們是急功近利的
[00:11:42.880 --> 00:11:44.880]  所以有時候我們顧著目前
[00:11:44.880 --> 00:11:49.880]  一時的方便就製造了很多的垃圾
[00:11:49.880 --> 00:11:52.880]  產生了很多的生態危機
[00:11:52.880 --> 00:11:54.880]  如果我們這樣看
