
[00:00:00.000 --> 00:00:02.560]  各位聽眾平安
[00:00:02.560 --> 00:00:07.680]  我們難得今天有機會可以和家人一起去敬拜神
[00:00:07.680 --> 00:00:13.920]  我們中間今天有很多是和自己的父母或者子女一起可以敬拜神的
[00:00:13.920 --> 00:00:19.720]  你讓我們知道你們家庭一起的或者兄弟姐妹一起的
[00:00:19.720 --> 00:00:22.720]  可不可以舉手讓我們知道你在哪裡
[00:00:22.720 --> 00:00:28.320]  我們給他們一點掌聲
[00:00:28.320 --> 00:00:32.640]  (掌聲)
[00:00:32.640 --> 00:00:34.840]  小朋友看到了
[00:00:34.840 --> 00:00:38.920]  很開心神讓我們可以在神的家中一起來敬拜祂
[00:00:38.920 --> 00:00:42.160]  家庭主日是施牧師會講故事的
[00:00:42.160 --> 00:00:44.360]  不過我不知道有沒有小朋友在這裡
[00:00:44.360 --> 00:00:48.000]  如果有小朋友讓我看看你在哪裡
[00:00:48.000 --> 00:00:50.040]  哦 看到了
[00:00:50.040 --> 00:00:53.000]  好 那我講故事給你們聽 好嗎
[00:00:53.000 --> 00:01:11.800]  (小朋友的聲音)
[00:01:11.800 --> 00:01:16.600]  我們先介紹一些舊朋友一些新朋友給大家認識
[00:01:16.600 --> 00:01:26.360]  我們先介紹紅人仔 他叫做小紅D
[00:01:26.360 --> 00:01:28.680]  你和他打個招呼吧
[00:01:28.680 --> 00:01:32.560]  小紅D 你們好
[00:01:32.560 --> 00:01:35.880]  小紅D當然他比較小
[00:01:35.880 --> 00:01:38.680]  不過爸爸媽媽都比較大
[00:01:38.680 --> 00:01:41.120]  是紅爸和紅媽媽
[00:01:41.120 --> 00:01:43.640]  他們都一起在家裡聊天了
[00:01:43.640 --> 00:01:49.160]  哇 媽媽和爸爸都在這裡了
[00:01:49.160 --> 00:01:53.880]  不過不知道能不能拿得穩
[00:01:53.880 --> 00:01:56.760]  好 他們一起聊天的時候
[00:01:56.760 --> 00:02:00.520]  小紅D突然很不開心
[00:02:00.520 --> 00:02:03.640]  他說討厭死他了
[00:02:03.640 --> 00:02:07.000]  I hate him
[00:02:07.000 --> 00:02:10.480]  媽媽聽見就問小紅D為什麼這麼生氣
[00:02:10.480 --> 00:02:12.760]  討厭誰呢
[00:02:12.760 --> 00:02:17.160]  小紅D說我旁邊的座位的同學
[00:02:17.160 --> 00:02:19.520]  他是一隻肥羊
[00:02:19.520 --> 00:02:24.400]  他經常都很肥 阻礙我
[00:02:24.400 --> 00:02:27.200]  還有他很貪吃
[00:02:27.200 --> 00:02:30.960]  經常叫人拿東西吃 又不給人吃
[00:02:30.960 --> 00:02:34.680]  他經常都問我拿東西吃 拿了我的東西去
[00:02:34.680 --> 00:02:39.080]  還有平時我考數學 我最厲害的
[00:02:39.080 --> 00:02:44.400]  剛剛上次他拿第一名 我討厭死他
[00:02:44.400 --> 00:02:46.720]  這樣一直說的時候
[00:02:46.720 --> 00:02:48.720]  他突然說 還有
[00:02:48.720 --> 00:02:52.960]  他最近因為越來越肥
[00:02:52.960 --> 00:02:56.000]  他就突然過來佔了我半個座位
[00:02:56.000 --> 00:02:57.600]  搞到我擠在一旁
[00:02:57.600 --> 00:03:01.680]  我拍了他一張照片給你看看他是怎樣的
[00:03:01.680 --> 00:03:03.320]  他就拿了照片出來
[00:03:03.320 --> 00:03:07.200]  給爸爸媽媽看看這個肥羊是怎樣的
[00:03:07.200 --> 00:03:15.040]  嘩
[00:03:15.040 --> 00:03:17.360]  是真的蠻肥的
[00:03:17.360 --> 00:03:20.680]  比起小紅D
[00:03:20.680 --> 00:03:24.040]  差很遠 差幾倍了
[00:03:24.040 --> 00:03:24.920]  這樣
[00:03:24.920 --> 00:03:28.000]  你明白了 我很討厭他
[00:03:28.000 --> 00:03:29.800]  我真的希望他
[00:03:29.800 --> 00:03:34.440]  不停地吃 吃到躺下了
[00:03:34.440 --> 00:03:36.880]  這樣一直說的時候 媽媽就說
[00:03:36.880 --> 00:03:39.800]  小紅D不用這麼生氣
[00:03:39.800 --> 00:03:41.680]  你知不知道
[00:03:41.680 --> 00:03:43.800]  他雖然貪吃一點
[00:03:43.800 --> 00:03:46.120]  但天父都很愛他的
[00:03:46.120 --> 00:03:48.720]  還有你記得嗎 聖經說
[00:03:48.720 --> 00:03:52.440]  你何時憎人 就是殺人的
[00:03:52.440 --> 00:03:54.600]  我沒有殺他
[00:03:54.600 --> 00:03:57.080]  你不記得嗎 聖經說了
[00:03:57.080 --> 00:04:01.200]  凡是恨自己弟兄的 就是殺人的
[00:04:01.200 --> 00:04:04.240]  你不要這樣做
[00:04:04.240 --> 00:04:06.880]  小紅D聽見 哦
[00:04:06.880 --> 00:04:09.000]  然後爸爸就告訴他
[00:04:09.000 --> 00:04:11.680]  爸爸就說 小紅D你記住了
[00:04:11.680 --> 00:04:13.440]  聖經教導我們
[00:04:13.440 --> 00:04:17.920]  我們只有祝福 沒有什麼
[00:04:17.920 --> 00:04:19.760]  就坐
[00:04:19.760 --> 00:04:21.320]  記住了
[00:04:21.320 --> 00:04:24.160]  聖經教我們不要就坐別人
[00:04:24.160 --> 00:04:27.440]  只有祝福 沒有就坐
[00:04:27.440 --> 00:04:30.280]  小紅D就說 好吧
