
[00:00:00.000 --> 00:00:02.000]  我們一起低頭祈禱
[00:00:02.000 --> 00:00:05.000]  我們主耶穌基督,我們的心渴慕祢
[00:00:05.000 --> 00:00:07.000]  好像綠河無溪水一樣
[00:00:07.000 --> 00:00:11.000]  我們渴慕祢,我們愛祢,我們尊崇祢
[00:00:11.000 --> 00:00:15.000]  我們求祢幫助我們今早在崇拜的時候
[00:00:15.000 --> 00:00:17.000]  不見一人,只見主祢自己
[00:00:17.000 --> 00:00:19.000]  讓我們的心都歸祢
[00:00:19.000 --> 00:00:22.000]  讓我們的生命因為看見祢自己的榜樣
[00:00:22.000 --> 00:00:25.000]  因為看見祢對我們的要求
[00:00:25.000 --> 00:00:27.000]  我們走出去這個地方的時候
[00:00:27.000 --> 00:00:29.000]  我們決定去跟隨祢
[00:00:29.000 --> 00:00:31.000]  我們祈禱奉耶穌基督的名頭
[00:00:31.000 --> 00:00:33.000]  Amen
[00:00:33.000 --> 00:00:36.000]  如果你是一直有來北宣家聚會的弟兄姊妹
[00:00:36.000 --> 00:00:38.000]  你知道我們的崇拜的信息
[00:00:38.000 --> 00:00:41.000]  在這幾個月都會集中在主耶穌基督
[00:00:41.000 --> 00:00:43.000]  我們的耶穌基督的身上
[00:00:43.000 --> 00:00:46.000]  我相信這個是非常之非常之重要的
[00:00:46.000 --> 00:00:48.000]  你看看過去這幾十年
[00:00:48.000 --> 00:00:52.000]  由七十年代的萬世巨星
[00:00:52.000 --> 00:00:54.000]  Jesus Christ Superstar
[00:00:54.000 --> 00:00:56.000]  這個音樂劇
[00:00:56.000 --> 00:00:59.000]  到最近的達文西密碼
[00:00:59.000 --> 00:01:01.000]  在過去這三十年裡
[00:01:01.000 --> 00:01:03.000]  我們周圍的傳媒也好
[00:01:03.000 --> 00:01:07.000]  雜誌、小說、文學、電視
[00:01:07.000 --> 00:01:14.000]  是不斷的重新想畫一幅錯誤的
[00:01:14.000 --> 00:01:16.000]  和他們自己所虛構出來的
[00:01:16.000 --> 00:01:18.000]  關於耶穌的一些圖畫
[00:01:18.000 --> 00:01:20.000]  畫到的情況
[00:01:20.000 --> 00:01:22.000]  我們真的不知道耶穌是怎樣的
[00:01:22.000 --> 00:01:24.000]  有時候我們自己的教會
[00:01:24.000 --> 00:01:26.000]  我們基督教會也不爭氣
[00:01:26.000 --> 00:01:28.000]  搞了很多的活動
[00:01:28.000 --> 00:01:30.000]  多姿多彩,但是沒有耶穌
[00:01:30.000 --> 00:01:34.000]  這個也不能怪別人
[00:01:34.000 --> 00:01:36.000]  所以我們覺得我們這個時代
[00:01:36.000 --> 00:01:38.000]  尤其是在香港這個世俗化
[00:01:38.000 --> 00:01:40.000]  也是競爭的社會裡
