
[00:00:00.000 --> 00:00:03.460]  (歌詞)
[00:00:03.460 --> 00:00:07.460]  詩歌一首又一首
[00:00:07.460 --> 00:00:11.460]  故事一個又一個
[00:00:11.460 --> 00:00:16.460]  感動一次又一次
[00:00:16.460 --> 00:00:22.060]  你的信實廣大
[00:00:22.060 --> 00:00:27.760]  奇異因典
[00:00:27.760 --> 00:00:33.760]  耶穌恩友
[00:00:33.760 --> 00:00:38.500]  感謝神
[00:00:38.500 --> 00:00:44.260]  我寧願有耶穌
[00:00:44.260 --> 00:00:50.000]  再聽經典詩歌的東人創作故事
[00:00:50.000 --> 00:00:56.760]  再一次感動你同我
[00:00:56.760 --> 00:00:58.260]  特選限定版
[00:00:58.260 --> 00:00:59.760]  一首青年成歌
[00:00:59.760 --> 00:01:03.760]  一句故事
[00:01:03.760 --> 00:01:13.760]  親愛主牽我手
[00:01:13.760 --> 00:01:16.260]  作者是托馬斯的父親
[00:01:16.260 --> 00:01:20.260]  他是當地黑人浸信會的一名牧師
[00:01:20.260 --> 00:01:22.260]  他八歲的時候
[00:01:22.260 --> 00:01:26.260]  爸爸被迫放棄了原本的牧師工作
[00:01:26.260 --> 00:01:28.260]  改去工廠裡打工
[00:01:28.260 --> 00:01:31.260]  媽媽也成為了人家的女僕
[00:01:31.260 --> 00:01:33.260]  最難過的是托馬斯
[00:01:33.260 --> 00:01:35.260]  去到新的學校的時候
[00:01:35.260 --> 00:01:38.260]  因為他來自遠遠的地方的鄉下
[00:01:38.260 --> 00:01:41.260]  他的同學就孤立他排斥他
[00:01:41.260 --> 00:01:44.260]  最終導致他讀完四年班之後
[00:01:44.260 --> 00:01:46.260]  就被迫絕學
[00:01:46.260 --> 00:01:48.260]  不再上學了
[00:01:48.260 --> 00:01:55.260]  失學那年托馬斯才十二歲
[00:01:55.260 --> 00:01:58.260]  在附近一家戲院裡
[00:01:58.260 --> 00:02:02.260]  找了一份賣汽水的散工
[00:02:02.260 --> 00:02:03.260]  一猜也猜不到
[00:02:03.260 --> 00:02:05.260]  原來劇院裡的樂隊
[00:02:05.260 --> 00:02:09.260]  那個鋼琴師就覺得這個小朋友挺好
[00:02:09.260 --> 00:02:10.260]  教一下他
[00:02:10.260 --> 00:02:15.260]  結果他漸漸成為了玩藍調的佼佼者
[00:02:15.260 --> 00:02:19.260]  有一個晚上
[00:02:19.260 --> 00:02:21.260]  在舞台上他在表演的時候
[00:02:21.260 --> 00:02:24.260]  忽然發覺自己的精神狀態
[00:02:24.260 --> 00:02:27.260]  會出現一些不穩定的情況
[00:02:27.260 --> 00:02:29.260]  看了醫生之後
[00:02:29.260 --> 00:02:32.260]  他被診斷成為憂鬱症
[00:02:32.260 --> 00:02:35.260]  他立刻崩潰
[00:02:35.260 --> 00:02:37.260]  崩潰到不得了
[00:02:37.260 --> 00:02:39.260]  他的媽媽立刻把他接回
[00:02:39.260 --> 00:02:42.260]  亞特蘭大的家裡去靜養
[00:02:42.260 --> 00:02:45.260]  有人介紹了一位牧師給他
[00:02:45.260 --> 00:02:46.260]  在治療之中
[00:02:46.260 --> 00:02:48.260]  那位牧師說了一句話
[00:02:48.260 --> 00:02:52.260]  令他留下了很深刻的印象
[00:02:52.260 --> 00:02:55.260]  主有太多的工作
[00:02:55.260 --> 00:02:57.260]  要讓你去做
[00:02:57.260 --> 00:02:59.260]  不會讓你去死
[00:02:59.260 --> 00:03:00.260]  就這句話
[00:03:00.260 --> 00:03:04.260]  嚴重的憂鬱症就被神醫好了
[00:03:04.260 --> 00:03:06.260]  他開始認真地思考
[00:03:06.260 --> 00:03:08.260]  信仰對人生的意義
