
[00:00:00.000 --> 00:00:05.640]  我們在第九屆的培靈會來到第二個課題
[00:00:05.640 --> 00:00:09.160]  不過如果你說我沒有聽到第一堂的訊息
[00:00:09.160 --> 00:00:15.160]  也不是絕對聽不到第二堂訊息的背景
[00:00:15.160 --> 00:00:20.440]  因為我們第一堂其實最主要是想告訴大家
[00:00:20.440 --> 00:00:22.440]  簡單的一個總結
[00:00:22.440 --> 00:00:25.080]  就是按照聖經裏面的預言
[00:00:25.080 --> 00:00:30.400]  如果我們的解釋是合乎神自己的意思的話
[00:00:30.400 --> 00:00:33.920]  我們的耶穌基督再來
[00:00:33.920 --> 00:00:35.640]  就是我們剛才所讀的這個
[00:00:35.640 --> 00:00:41.200]  帖撒羅尼加前書的第四章和第五章所描述的情況
[00:00:41.200 --> 00:00:43.000]  是那個條件
[00:00:43.000 --> 00:00:44.920]  在預言裏面的條件
[00:00:44.920 --> 00:00:48.720]  已經全部都已經出現了
[00:00:48.720 --> 00:00:50.600]  已經應驗了
[00:00:50.600 --> 00:00:57.600]  如果我們的看法是在啟示錄的第九章裏面
[00:00:57.600 --> 00:01:00.320]  幾個號角 七個號角
[00:01:00.320 --> 00:01:02.440]  吹響的時候 帖撒羅尼加前書說
[00:01:02.440 --> 00:01:05.920]  號角吹響就是耶穌基督回來的時候
[00:01:05.920 --> 00:01:07.360]  如果是這樣的話
[00:01:07.360 --> 00:01:13.600]  我們看到第一 第二 第三個號角都已經吹響了
[00:01:13.600 --> 00:01:16.760]  現在是第四個號角吹響的時候
[00:01:16.760 --> 00:01:19.520]  就是耶穌基督回來的時刻
[00:01:19.520 --> 00:01:22.760]  我們等候著第四個號角的吹響
[00:01:22.760 --> 00:01:26.840]  而第四個號角的吹響是隨時都可以吹響的
[00:01:26.840 --> 00:01:31.560]  這個就是我們暫時在上一堂所講到的結論
[00:01:31.560 --> 00:01:32.440]  不過不要緊
[00:01:32.440 --> 00:01:34.760]  就算你沒有聽到的話
[00:01:34.760 --> 00:01:37.000]  我們從這裏繼續開始
[00:01:37.000 --> 00:01:39.240]  我們繼續再追問的話
[00:01:39.240 --> 00:01:40.400]  既然是這樣的話
[00:01:40.400 --> 00:01:45.280]  我們就真的要預備迎見我們的神
[00:01:45.280 --> 00:01:48.080]  我們快再再來的耶穌基督
[00:01:48.080 --> 00:01:49.800]  因為他隨時都會來
[00:01:49.800 --> 00:01:51.640]  我們預備好了沒有呢?
[00:01:51.640 --> 00:01:56.480]  當然我們經常在聖經裏提醒我們要預備好
[00:01:56.480 --> 00:01:58.720]  但什麼叫做預備好呢?
[00:01:58.720 --> 00:02:01.080]  今天我們在第二堂的聚會裏面
[00:02:01.080 --> 00:02:06.480]  就和大家一起看到各方面的預備迎見
[00:02:06.480 --> 00:02:11.760]  我曾經從頭再將聖經裏面關於耶穌基督再來
[00:02:11.760 --> 00:02:14.680]  末世這一段的時刻裏面
[00:02:14.680 --> 00:02:18.640]  所有的經文再一次思想和斟酌的時候
[00:02:18.640 --> 00:02:25.840]  我就將它集中在有四個很特別的預備迎見
[00:02:25.840 --> 00:02:29.320]  所以今天我就會和大家在這個聚會當中
[00:02:29.320 --> 00:02:33.360]  就講這四個我覺得特別和大家一起互相的
[00:02:33.360 --> 00:02:37.800]  鼓勵提醒的預備迎見
[00:02:37.800 --> 00:02:39.400]  預備迎見什麼呢?
[00:02:39.400 --> 00:02:40.840]  按照聖經的描述
[00:02:40.840 --> 00:02:42.360]  當耶穌基督來之前
[00:02:42.360 --> 00:02:43.880]  是有預兆的
[00:02:43.880 --> 00:02:45.800]  是有些事情會發生的
[00:02:45.800 --> 00:02:49.960]  如果今天你和我就是在這些事情當中的時候
[00:02:49.960 --> 00:02:52.760]  我相信我們要真是好好的
[00:02:52.760 --> 00:02:55.040]  預備去迎見
[00:02:55.040 --> 00:02:56.720]  要面對它
[00:02:56.720 --> 00:02:58.400]  而在迎見裏面
[00:02:58.400 --> 00:03:02.240]  我們看到有四個聖經裏面多次強調
[00:03:02.240 --> 00:03:07.520]  是特別值得我們留意或者一起去互相去學習的
[00:03:07.520 --> 00:03:08.200]  第一
[00:03:08.200 --> 00:03:12.080]  我們要預備迎見撒旦的作為
[00:03:12.080 --> 00:03:13.000]  第二
[00:03:13.000 --> 00:03:18.000]  我們當然要預備迎見那位再來的基督
[00:03:18.000 --> 00:03:19.200]  第三
[00:03:19.200 --> 00:03:21.000]  在基督再來之前
[00:03:21.000 --> 00:03:23.880]  聖經告訴我們我們要預備迎見
[00:03:23.880 --> 00:03:26.600]  苦難的挑戰
[00:03:26.600 --> 00:03:27.720]  第四
[00:03:27.720 --> 00:03:31.080]  當然耶穌基督來了的時候再來
[00:03:31.080 --> 00:03:33.800]  是將我們帶向永恆的生命
[00:03:33.800 --> 00:03:39.320]  所以我們要預備去迎見永恆的福分
[00:03:39.320 --> 00:03:40.840]  我相信這四個
[00:03:40.840 --> 00:03:45.480]  就是今天我想和大家一起分享的課題
[00:03:45.480 --> 00:03:47.240]  我們有四個課題
[00:03:47.240 --> 00:03:48.640]  時間不多
[00:03:48.640 --> 00:03:51.280]  希望是我想把握時間
[00:03:51.280 --> 00:03:55.320]  和大家只能夠簡略
[00:03:55.320 --> 00:03:57.760]  但是我覺得是核心的
[00:03:57.760 --> 00:04:01.000]  將我自己心裏面很想和大家分享的話
[00:04:01.000 --> 00:04:03.280]  和大家一起互相的勸勉
[00:04:03.280 --> 00:04:04.040]  好不好
[00:04:04.040 --> 00:04:04.520]  好
[00:04:04.520 --> 00:04:06.160]  我們一起做一個簡單的祈禱
[00:04:06.160 --> 00:04:08.920]  我們求主引導我們的心
[00:04:08.920 --> 00:04:10.640]  主耶穌基督你快要回來了
[00:04:10.640 --> 00:04:15.280]  但是我們是很想好好的預備好迎見你的面
[00:04:15.280 --> 00:04:16.760]  你隨時回來
[00:04:16.760 --> 00:04:18.800]  我們隨時都已經預備好
[00:04:18.800 --> 00:04:19.920]  既然是這樣的話
[00:04:19.920 --> 00:04:22.040]  主啊我們求你在這個時刻
[00:04:22.040 --> 00:04:24.560]  透過你自己聖經的真理
[00:04:24.560 --> 00:04:26.760]  幫助我們如何去預備好
[00:04:26.760 --> 00:04:29.200]  我相信這個是你自己所喜歡
[00:04:29.200 --> 00:04:30.800]  也所期待
[00:04:30.800 --> 00:04:32.280]  所見到的
[00:04:32.280 --> 00:04:34.400]  主啊所以我們是等候你
[00:04:34.400 --> 00:04:36.640]  你教我們你自己的真理
[00:04:36.640 --> 00:04:38.400]  以致我們見你面的時候
[00:04:38.400 --> 00:04:40.160]  我們歡喜快樂
[00:04:40.160 --> 00:04:42.160]  我們不會羞愧
[00:04:42.160 --> 00:04:44.160]  不會痛哭切齒
[00:04:44.160 --> 00:04:46.680]  我們求你自己就這樣幫助我們
[00:04:46.680 --> 00:04:49.840]  聽我們禱告奉耶穌基督的名
[00:04:49.840 --> 00:04:50.840]  阿們
[00:04:51.840 --> 00:04:52.400]  好了
[00:04:52.400 --> 00:04:54.760]  我們有一個大綱
[00:04:54.760 --> 00:04:56.080]  大家都知道
[00:04:56.080 --> 00:04:59.240]  我已經印了給大家
[00:04:59.240 --> 00:05:01.240]  大家可以拿出這個大綱
[00:05:01.240 --> 00:05:03.240]  大綱裡面有很多的資料
[00:05:03.240 --> 00:05:05.240]  未必能夠全部說完
[00:05:05.240 --> 00:05:06.840]  不過大家看著它
[00:05:06.840 --> 00:05:09.720]  回家你可以再看有關的經文
[00:05:09.720 --> 00:05:12.200]  那些經文因為很多
[00:05:12.200 --> 00:05:13.760]  我就不會慢慢跟大家讀出來
[00:05:13.760 --> 00:05:15.160]  有些經文是需要讀的
[00:05:15.160 --> 00:05:17.160]  有些經文是不需要讀的
[00:05:17.160 --> 00:05:19.360]  我就這樣說的內容就行了
[00:05:19.360 --> 00:05:21.360]  大家打開第二頁
[00:05:21.360 --> 00:05:23.360]  第二個分題裡面
[00:05:23.360 --> 00:05:25.360]  的四個方面
[00:05:25.360 --> 00:05:27.360]  好我們現在開始了
[00:05:27.360 --> 00:05:29.360]  不要浪費時間
[00:05:29.360 --> 00:05:31.360]  第一
[00:05:31.360 --> 00:05:36.360]  我們要預備迎接撒旦的作為
[00:05:36.360 --> 00:05:38.360]  在聖經裡面的描述
[00:05:38.360 --> 00:05:40.360]  在第一課我們也提過的
[00:05:40.360 --> 00:05:44.360]  有幾段的聖經特別有關
[00:05:44.360 --> 00:05:47.360]  耶穌基督的再來和世界的末了的記載
[00:05:47.360 --> 00:05:49.360]  當然除了啟示錄
[00:05:49.360 --> 00:05:51.360]  尤其是第四章一直開始
[00:05:51.360 --> 00:05:55.360]  到最後都是說到將來的事情特別詳細
[00:05:55.360 --> 00:05:58.360]  在舊約裡面的達爾利書
[00:05:58.360 --> 00:06:02.360]  撒加利亞書這些先知的預言裡面都有
[00:06:02.360 --> 00:06:05.360]  但是在新約裡面耶穌基督
[00:06:05.360 --> 00:06:07.360]  他自己也說
[00:06:07.360 --> 00:06:10.360]  尤其是馬太福音的第24章和第25章
[00:06:10.360 --> 00:06:13.360]  這些都是我們最主要的聖經材料
[00:06:13.360 --> 00:06:15.360]  我們不能夠憑憶測的
[00:06:15.360 --> 00:06:18.360]  我們一會兒就聽聽神怎麼說
[00:06:18.360 --> 00:06:20.360]  當然包括了剛才的
[00:06:20.360 --> 00:06:23.360]  貼在前書的第四章和第五章
[00:06:23.360 --> 00:06:25.360]  都是集中說這些方面
[00:06:25.360 --> 00:06:27.360]  我們綜合了這方面的時候
[00:06:27.360 --> 00:06:29.360]  我們發現有四樣東西
[00:06:29.360 --> 00:06:33.360]  我們要特別專注的看多一點
[00:06:33.360 --> 00:06:35.360]  第一撒旦的作為
[00:06:35.360 --> 00:06:40.360]  耶穌基督我們在馬太福音24章
[00:06:40.360 --> 00:06:42.360]  我們就會看到耶穌說
[00:06:42.360 --> 00:06:47.360]  他來之前的時候我們要小心不要被人迷惑
[00:06:47.360 --> 00:06:50.360]  因為有很多人要假冒我的名而來
[00:06:50.360 --> 00:06:53.360]  說我就是基督並且迷惑很多的人
[00:06:53.360 --> 00:06:54.360]  然後他又再說
[00:06:54.360 --> 00:06:57.360]  那時候很多人會失去信仰
[00:06:57.360 --> 00:06:58.360]  彼此出賣
[00:06:58.360 --> 00:07:00.360]  互相恨惡
[00:07:00.360 --> 00:07:02.360]  也有很多假先知出來
