
[00:00:00.000 --> 00:00:02.000]  靜姐妹平安
[00:00:02.400 --> 00:00:05.400]  高興今日同大家一齊思想神的話
[00:00:05.400 --> 00:00:07.800]  今日我選了菲律賓書第一章
[00:00:07.800 --> 00:00:10.600]  跟大家思想保羅的團契心
[00:00:10.600 --> 00:00:14.600]  保羅的團契心是一個怎樣的心呢?
[00:00:14.600 --> 00:00:16.000]  如果你有聖經的話
[00:00:16.000 --> 00:00:19.000]  都可以打開菲律賓書第一章
[00:00:19.000 --> 00:00:20.600]  那裡很短的
[00:00:20.600 --> 00:00:23.600]  第一節和第二節主要是講到
[00:00:23.600 --> 00:00:28.800]  保羅寫信給菲律賓教會的開場白
[00:00:28.800 --> 00:00:31.400]  然後第三節才開始
[00:00:31.400 --> 00:00:33.400]  所以三到十一節只不過是短短的
[00:00:33.400 --> 00:00:34.600]  九節的聖經
[00:00:34.600 --> 00:00:37.400]  但是那裡我想和大家看看
[00:00:37.400 --> 00:00:40.000]  保羅的團契心
[00:00:40.000 --> 00:00:45.800]  幾個星期前有機會和一些
[00:00:45.800 --> 00:00:49.600]  從美國過來的華人教會的弟兄姐妹聊天
[00:00:49.600 --> 00:00:54.200]  美國華人教會有很多很先進的
[00:00:54.200 --> 00:00:56.200]  尤其是灣區那些
[00:00:56.200 --> 00:01:00.600]  很科技的
[00:01:00.600 --> 00:01:05.600]  他們現在教會很流行叫做live stream
[00:01:05.600 --> 00:01:09.800]  中文譯做現場直播
[00:01:09.800 --> 00:01:13.600]  星期天就是現場直播
[00:01:13.600 --> 00:01:15.600]  由整個崇拜就播了
[00:01:15.600 --> 00:01:19.000]  由開始敬拜一直講到完結
[00:01:19.000 --> 00:01:20.600]  播得很漂亮
[00:01:20.600 --> 00:01:21.800]  不會停下停下
[00:01:21.800 --> 00:01:22.400]  斷下斷下
[00:01:22.400 --> 00:01:24.400]  一會兒又這樣圈來圈去
[00:01:24.400 --> 00:01:26.000]  還沒下載之類的
[00:01:26.000 --> 00:01:27.800]  直播又漂亮又好
[00:01:27.800 --> 00:01:30.000]  有時候很方便
[00:01:30.000 --> 00:01:31.400]  有時候不用開車
[00:01:31.400 --> 00:01:33.600]  尤其是天氣冷的時候
[00:01:33.600 --> 00:01:35.800]  就用一個ipad在這裡
[00:01:35.800 --> 00:01:37.800]  一邊吃早餐一邊敬拜
[00:01:37.800 --> 00:01:39.200]  多方便
[00:01:39.200 --> 00:01:40.400]  照兩下麵包
[00:01:40.400 --> 00:01:43.000]  喜歡就加兩句和唱一下
[00:01:43.000 --> 00:01:44.800]  聽著聽著好到
[00:01:44.800 --> 00:01:47.600]  我一邊聽都覺得不對勁
[00:01:47.600 --> 00:01:50.200]  坦白說我覺得不對勁
[00:01:50.200 --> 00:01:52.000]  這樣是教會?
[00:01:52.000 --> 00:01:56.600]  問題就是究竟聖經肯定不是這樣的
[00:01:56.600 --> 00:01:59.400]  聖經二千年前沒有這樣的科技
[00:01:59.400 --> 00:02:00.800]  所以做不到這些東西
[00:02:00.800 --> 00:02:03.800]  因為它的本質上是有些問題
[00:02:03.800 --> 00:02:07.200]  就是說現在我們科技當然很方便
[00:02:07.200 --> 00:02:08.400]  可以省下很多時間
[00:02:08.400 --> 00:02:09.800]  老實說香港也是
[00:02:09.800 --> 00:02:11.400]  塞車又什麼的
[00:02:11.400 --> 00:02:12.200]  這麼熱
[00:02:12.200 --> 00:02:12.800]  如果天氣熱
[00:02:12.800 --> 00:02:14.200]  現在涼涼地最舒服
[00:02:14.200 --> 00:02:17.200]  到天氣冷的時候又下雨
[00:02:17.200 --> 00:02:19.600]  進來一會兒又遲到了
[00:02:19.600 --> 00:02:21.600]  又沒得進去
[00:02:21.600 --> 00:02:24.400]  那就是搞什麼
[00:02:24.400 --> 00:02:26.400]  你走來這麼辛苦
[00:02:26.400 --> 00:02:28.000]  走來這裡坐
[00:02:28.000 --> 00:02:30.400]  在家中多方便
[00:02:30.400 --> 00:02:32.600]  究竟可不可以取代
[00:02:32.600 --> 00:02:34.800]  可不可以用科技的方法取代
[00:02:34.800 --> 00:02:36.000]  你問我心底的一句
[00:02:36.000 --> 00:02:38.000]  我覺得不行
[00:02:38.000 --> 00:02:38.600]  為什麼不行?
[00:02:38.600 --> 00:02:41.600]  你看看哥倫多前書十二章說到
[00:02:41.600 --> 00:02:46.200]  一家教會是一個耶穌基督做頭的身體
[00:02:46.200 --> 00:02:48.800]  它不是說會有組合
[00:02:48.800 --> 00:02:49.800]  它說身體
[00:02:49.800 --> 00:02:51.400]  身體有手有腳
[00:02:51.400 --> 00:02:52.400]  有眼有耳
[00:02:52.400 --> 00:02:54.000]  它是一種生命體
[00:02:54.000 --> 00:02:54.600]  連結
[00:02:54.600 --> 00:02:56.200]  一拔手出來是沒有的
[00:02:56.200 --> 00:02:57.400]  會死的
[00:02:57.400 --> 00:03:01.600]  就是說那些人不可以就這樣參與一些活動
