
[00:00:00.000 --> 00:00:02.000]  感謝神的恩典
[00:00:02.000 --> 00:00:05.000]  讓我和弟兄姊妹分享聖經的說話
[00:00:05.000 --> 00:00:10.400]  教會安排的講道經文是約翰福音17章第6至19節
[00:00:10.400 --> 00:00:13.000]  原本的題目是大祭司的禱告
[00:00:13.000 --> 00:00:16.800]  在我自己祈禱和預備經文之後
[00:00:16.800 --> 00:00:21.800]  我決定將講道題目改為耶穌慰門徒禱告
[00:00:21.800 --> 00:00:25.800]  經文同樣是約翰福音17章第6至19節
[00:00:25.800 --> 00:00:31.800]  首先約翰福音第17章我們通常叫它做大祭司的祈禱
[00:00:31.800 --> 00:00:35.800]  至於約翰福音第17章的分段
[00:00:35.800 --> 00:00:37.800]  其實有很多種方法
[00:00:37.800 --> 00:00:39.800]  我看很多聖經書最少有6種
[00:00:39.800 --> 00:00:42.800]  所以我不會講那麼多種給你聽
[00:00:42.800 --> 00:00:44.800]  我就介紹最簡單的那種
[00:00:44.800 --> 00:00:47.800]  那種方法就是將它分為三個部分
[00:00:47.800 --> 00:00:50.800]  第一個部分就是第1至第5節
[00:00:50.800 --> 00:00:53.800]  就是耶穌為自己去祈禱
[00:00:53.800 --> 00:00:56.800]  第二部分就是第6至第19節
[00:00:56.800 --> 00:00:59.800]  就是耶穌去為門徒祈禱
[00:00:59.800 --> 00:01:02.800]  第三部分就是第20至26節
[00:01:02.800 --> 00:01:06.800]  就是耶穌去為教會合一去祈禱
[00:01:06.800 --> 00:01:11.800]  雖然講道經文是約翰福音第17章第6至19節
[00:01:11.800 --> 00:01:16.800]  我講道的時候都會交代約翰福音第17章一些重要的資料
[00:01:16.800 --> 00:01:18.800]  所以請大家如果你有聖經的話
[00:01:18.800 --> 00:01:20.800]  你都打開聖經來看
[00:01:20.800 --> 00:01:22.800]  而我講道會分三個部分
[00:01:22.800 --> 00:01:26.800]  第一個部分就是約翰福音第17章的重點
[00:01:26.800 --> 00:01:30.800]  而第二部分就是求神保守門徒合一
[00:01:30.800 --> 00:01:33.800]  第三部分就是分別為聖
[00:01:33.800 --> 00:01:35.800]  被差遣進入世界
[00:01:35.800 --> 00:01:39.800]  我相信這個就是將約翰福音第17章第6至19節
[00:01:39.800 --> 00:01:43.800]  一些重要的地方可以和大家交代
[00:01:43.800 --> 00:01:46.800]  首先看看約翰福音第17章的重點
[00:01:46.800 --> 00:01:50.800]  約翰福音第17章我們叫做大祭司的禱告
[00:01:50.800 --> 00:01:54.800]  它是福音書裏面記載耶穌基督的禱文
[00:01:54.800 --> 00:01:56.800]  或者是祂的禱告
[00:01:56.800 --> 00:01:58.800]  是最長的一段文字
[00:01:58.800 --> 00:02:04.800]  所以有些聖經學者很有興趣將約翰福音第17章
[00:02:04.800 --> 00:02:09.800]  和其他關於耶穌基督的禱告來做一些比較
[00:02:09.800 --> 00:02:11.800]  我發覺都頗有意思的
[00:02:11.800 --> 00:02:14.800]  在預備過程中我發覺有聖經學者
[00:02:14.800 --> 00:02:20.800]  將馬太福音第6章的主禱文和約翰福音第17章對照
[00:02:20.800 --> 00:02:22.800]  這是一種深化的閱讀
[00:02:22.800 --> 00:02:25.800]  不過我先此聲明可能有些牽強
[00:02:25.800 --> 00:02:27.800]  不過我覺得頗有趣
[00:02:27.800 --> 00:02:30.800]  首先他說馬太福音第6章第5節
[00:02:30.800 --> 00:02:32.800]  我們在天上的父
