
[00:00:00.000 --> 00:00:04.000]  我們低頭禱告
[00:00:04.000 --> 00:00:09.000]  求主常常幫助我們
[00:00:09.000 --> 00:00:12.000]  同心合一的來傳養福音
[00:00:12.000 --> 00:00:14.000]  為您做見證
[00:00:14.000 --> 00:00:16.000]  如果我們在傳福音的事工上
[00:00:16.000 --> 00:00:20.000]  有鬆懈、退後、冷淡的情形
[00:00:20.000 --> 00:00:22.000]  求主您鼓勵我們
[00:00:22.000 --> 00:00:23.000]  您幫助我們
[00:00:23.000 --> 00:00:26.000]  帶領我們走前面的道路
[00:00:26.000 --> 00:00:28.000]  讓我們永不灰心
[00:00:28.000 --> 00:00:30.000]  永不鬆懈
[00:00:30.000 --> 00:00:32.000]  讓我們能夠同心合一的
[00:00:32.000 --> 00:00:34.000]  獻上我們的力量
[00:00:34.000 --> 00:00:36.000]  來為您做見證
[00:00:36.000 --> 00:00:38.000]  今天早上我們敬拜您的時候
[00:00:38.000 --> 00:00:40.000]  求您與我們同在
[00:00:40.000 --> 00:00:42.000]  賜下您的信息
[00:00:42.000 --> 00:00:45.000]  讓我們每一個人心靈裡面有所領受
[00:00:45.000 --> 00:00:48.000]  我們這樣的求謝奉主的名
[00:00:48.000 --> 00:00:50.000]  阿們
[00:00:50.000 --> 00:00:55.000]  請大家一同翻到創世紀第十一章
[00:00:55.000 --> 00:01:00.000]  請大家一同翻到創世紀第十一章
[00:01:00.000 --> 00:01:02.000]  第三十一節
[00:01:02.000 --> 00:01:04.000]  第三十一節
[00:01:04.000 --> 00:01:06.000]  就是倒數第二節
[00:01:06.000 --> 00:01:09.000]  就是倒數第二節
[00:01:09.000 --> 00:01:12.000]  創世紀十一章三十一節
[00:01:12.000 --> 00:01:17.000]  創世紀十一章三十一節
[00:01:17.000 --> 00:01:33.000]  (天主教)
[00:01:33.000 --> 00:01:35.000]  這裡告訴我們
[00:01:35.000 --> 00:01:40.000]  亞伯拉罕的路程中所發生的一件事
[00:01:40.000 --> 00:01:44.000]  亞伯拉罕的路程中所發生的一件事
[00:01:44.000 --> 00:01:49.000]  亞伯拉罕蒙了神的呼召
[00:01:49.000 --> 00:01:54.000]  就離開他的故鄉吾爾
[00:01:54.000 --> 00:02:00.000]  往神所指示他的地方去
[00:02:00.000 --> 00:02:06.000]  但是在半途的時候就停止了
[00:02:06.000 --> 00:02:09.000]  就停在哈蘭
[00:02:09.000 --> 00:02:12.000]  過了相當長的一段時間以後
[00:02:12.000 --> 00:02:18.000]  再繼續前行
[00:02:18.000 --> 00:02:22.000]  我們從這件事得到一個很重要的信息
[00:02:22.000 --> 00:02:25.000]  我們從這件事得到一個很重要的信息
[00:02:25.000 --> 00:02:28.000]  就是要我們不要半途而廢
[00:02:28.000 --> 00:02:31.000]  就是叫我們不要半途而廢
[00:02:31.000 --> 00:02:38.000]  我們在樹林的事上很容易半途而廢
[00:02:38.000 --> 00:02:41.000]  有各樣的事情發生要攔阻我們
[00:02:41.000 --> 00:02:44.000]  有各樣的事情發生要攔阻我們
[00:02:44.000 --> 00:02:49.000]  讓我們不能夠走完全程
[00:02:49.000 --> 00:02:54.000]  因此使神的計劃和旨意不能夠成全在我們身上
[00:02:54.000 --> 00:02:58.000]  因此使神的計劃和旨意不能夠成全在我們身上
[00:02:58.000 --> 00:03:03.000]  今天我要講的題目就是不要半途而廢
[00:03:03.000 --> 00:03:06.000]  今天要講的題目就是不要半途而廢
[00:03:06.000 --> 00:03:09.000]  我們要從聖經裡面查看
[00:03:09.000 --> 00:03:12.000]  我們容易在哪些事上半途而廢
[00:03:12.000 --> 00:03:14.000]  我們要從聖經裡面查看
[00:03:14.000 --> 00:03:17.000]  我們容易在什麼事情上半途而廢
[00:03:17.000 --> 00:03:18.000]  我們要從聖經裡面查看
[00:03:18.000 --> 00:03:22.000]  同時聖經要我們在哪些事上不要半途而廢
[00:03:22.000 --> 00:03:27.000]  同時聖經要我們在什麼事情上不要半途而廢
[00:03:27.000 --> 00:03:30.000]  請大家先翻到加拉太書第六章
[00:03:30.000 --> 00:03:33.000]  請大家先翻到加拉太書第六章
[00:03:33.000 --> 00:03:36.000]  請大家先翻到加拉太書第六章
[00:03:36.000 --> 00:03:38.000]  加拉太書第六章
[00:03:38.000 --> 00:03:42.000]  第九節
[00:03:42.000 --> 00:03:45.000]  我們行善不可喪志
[00:03:45.000 --> 00:03:48.000]  若不灰心到了時候就要修正
[00:03:48.000 --> 00:03:50.000]  第十節
[00:03:50.000 --> 00:03:53.000]  所以有了機會就當向眾人行善
[00:03:53.000 --> 00:03:56.000]  向信徒一家的人更當這樣
[00:03:56.000 --> 00:03:59.000]  我們行善不可喪志
[00:03:59.000 --> 00:04:02.000]  我們行善不可喪志
[00:04:02.000 --> 00:04:05.000]  若不灰心到了時候就要修正
[00:04:05.000 --> 00:04:08.000]  若不灰心到了時候就要修正
[00:04:08.000 --> 00:04:12.000]  我們在行善的事上不要半途而廢
[00:04:12.000 --> 00:04:15.000]  我們在行善的事上不要半途而廢
[00:04:15.000 --> 00:04:18.000]  行善不是容易的一件事
[00:04:18.000 --> 00:04:20.000]  行善不是容易的一件事
[00:04:20.000 --> 00:04:23.000]  行善雖然是好事
[00:04:23.000 --> 00:04:27.000]  但是在今天這個時代裡面不容易做好事
[00:04:27.000 --> 00:04:29.000]  行善雖然是好事
[00:04:29.000 --> 00:04:33.000]  但是在今天這個時代裡面不容易做好事
[00:04:33.000 --> 00:04:35.000]  做壞事有很多人幫你忙
[00:04:35.000 --> 00:04:37.000]  做壞事有很多人幫你忙
[00:04:37.000 --> 00:04:39.000]  做壞事有很多朋友
[00:04:39.000 --> 00:04:41.000]  做壞事有很多朋友
[00:04:41.000 --> 00:04:45.000]  做壞事有很多志同道合的人
[00:04:45.000 --> 00:04:48.000]  做壞事有很多志同道合的人
