
[00:00:00.000 --> 00:00:03.000]  我們一起同心祈禱
[00:00:03.000 --> 00:00:05.000]  我們親愛的天父上帝
[00:00:05.000 --> 00:00:07.000]  我們滿心感謝讚美你
[00:00:07.000 --> 00:00:10.000]  因為你就是那位全能的神
[00:00:10.000 --> 00:00:12.000]  你也是耶和華沙龍
[00:00:12.000 --> 00:00:15.000]  也是那位平安的神
[00:00:15.000 --> 00:00:18.000]  我們懇求你的聖靈與我們同在
[00:00:18.000 --> 00:00:21.000]  讓我們在我們的內心
[00:00:21.000 --> 00:00:24.000]  很需要你來安慰的時候
[00:00:24.000 --> 00:00:26.000]  你親自地向我們說話
[00:00:26.000 --> 00:00:28.000]  也都在我們的生活裏面
[00:00:28.000 --> 00:00:30.000]  遇到那麼多的挑戰
[00:00:30.000 --> 00:00:32.000]  我們很需要你的力量
[00:00:32.000 --> 00:00:33.000]  就你的聖靈
[00:00:33.000 --> 00:00:35.000]  我們願意你來更新我們
[00:00:35.000 --> 00:00:37.000]  充滿我們
[00:00:37.000 --> 00:00:39.000]  幫助我們看到前面
[00:00:39.000 --> 00:00:41.000]  你在那裏帶領著
[00:00:41.000 --> 00:00:42.000]  我們的祈禱
[00:00:42.000 --> 00:00:43.000]  奉耶穌基督的名
[00:00:43.000 --> 00:00:44.000]  阿們
[00:00:44.000 --> 00:00:46.000]  很感謝神的恩典
[00:00:46.000 --> 00:00:48.000]  讓我與弟兄姊妹
[00:00:48.000 --> 00:00:50.000]  分享聖經的訊息
[00:00:50.000 --> 00:00:53.000]  我心裏面都很雀躍的
[00:00:53.000 --> 00:00:55.000]  我看到桌面很多環境不同了
[00:00:55.000 --> 00:00:57.000]  我都要適應一下
[00:00:57.000 --> 00:01:00.000]  我看到那些螢幕是很漂亮的
[00:01:00.000 --> 00:01:04.000]  希望大家都能夠得益
[00:01:04.000 --> 00:01:07.000]  我在這段時間
[00:01:07.000 --> 00:01:09.000]  我都看聖經
[00:01:09.000 --> 00:01:11.000]  去思想
[00:01:11.000 --> 00:01:12.000]  很特別
[00:01:12.000 --> 00:01:14.000]  我看到這節經文
[00:01:14.000 --> 00:01:16.000]  我覺得很值得去講
[00:01:16.000 --> 00:01:18.000]  雖然短短地
[00:01:18.000 --> 00:01:20.000]  我都很感謝我們的同工
[00:01:20.000 --> 00:01:22.000]  幫我們弄一些powerpoint
[00:01:22.000 --> 00:01:24.000]  這個是很重要的
[00:01:24.000 --> 00:01:27.000]  我想今年是很特別的一年
[00:01:27.000 --> 00:01:29.000]  2020年
[00:01:29.000 --> 00:01:32.000]  有好幾個歷史的年份
[00:01:32.000 --> 00:01:33.000]  第一就是
[00:01:33.000 --> 00:01:36.000]  今年是日本廣島和
[00:01:36.000 --> 00:01:39.000]  長期的原子彈爆炸的
[00:01:39.000 --> 00:01:41.000]  75週年
[00:01:41.000 --> 00:01:44.000]  美軍在第二次世界大戰期間
[00:01:44.000 --> 00:01:47.000]  有15架B29轟炸機
[00:01:47.000 --> 00:01:50.000]  它是可以攜帶原子彈的
[00:01:50.000 --> 00:01:52.000]  在1945年的8月6日
[00:01:52.000 --> 00:01:55.000]  美軍用了一枚有原子彈
[00:01:55.000 --> 00:01:57.000]  相等於
[00:01:57.000 --> 00:02:02.000]  一萬五千噸的TNT炸藥去炸廣島
[00:02:02.000 --> 00:02:04.000]  當時是有
[00:02:04.000 --> 00:02:08.000]  70%的平防被移平
[00:02:08.000 --> 00:02:11.000]  即時就有大概
[00:02:11.000 --> 00:02:14.000]  十萬人死亡
[00:02:14.000 --> 00:02:17.000]  到1945年的年底
[00:02:17.000 --> 00:02:19.000]  估計死亡人數
[00:02:19.000 --> 00:02:22.000]  在廣島就有14萬人
[00:02:22.000 --> 00:02:25.000]  這個只是第一個原子彈
[00:02:25.000 --> 00:02:28.000]  1945年的8月9日
[00:02:28.000 --> 00:02:30.000]  美軍用了一枚
[00:02:30.000 --> 00:02:32.000]  是配原子彈
[00:02:32.000 --> 00:02:36.000]  相等於兩萬噸的TNT炸藥去炸長期
[00:02:36.000 --> 00:02:37.000]  大家看到
[00:02:37.000 --> 00:02:40.000]  它是用兩種不同的原子彈去炸的
[00:02:40.000 --> 00:02:42.000]  死亡人數
[00:02:42.000 --> 00:02:44.000]  有八萬人
[00:02:44.000 --> 00:02:47.000]  比在廣島少一些
[00:02:47.000 --> 00:02:50.000]  你看回這些歷史紀錄片就知道
[00:02:50.000 --> 00:02:52.000]  他們原本不是打算去炸長期
[00:02:52.000 --> 00:02:54.000]  不過天氣的問題
[00:02:54.000 --> 00:02:55.000]  去了這個地方
[00:02:55.000 --> 00:02:57.000]  這個地方的地勢高高低低
[00:02:57.000 --> 00:02:59.000]  所以也可以說
[00:02:59.000 --> 00:03:01.000]  減少了死亡人數
[00:03:01.000 --> 00:03:04.000]  然後1945年8月15日
[00:03:04.000 --> 00:03:06.000]  日本宣佈投降
[00:03:06.000 --> 00:03:08.000]  太平洋戰爭結束
[00:03:08.000 --> 00:03:11.000]  各方面都付上沉重的代價
[00:03:11.000 --> 00:03:13.000]  如果你看回這些歷史資料
[00:03:13.000 --> 00:03:15.000]  其實當時日本都準備投降
[00:03:15.000 --> 00:03:19.000]  問題是爭取日皇的位置
[00:03:19.000 --> 00:03:25.000]  美軍是否有需要投下這兩枚原子彈呢
[00:03:25.000 --> 00:03:29.000]  值得我們現在這個時代去想
[00:03:29.000 --> 00:03:32.000]  有人說美軍要攻陷日本
[00:03:32.000 --> 00:03:35.000]  可能會造成很多人的死亡
[00:03:35.000 --> 00:03:38.000]  比如100到400萬的軍人喪生
[00:03:38.000 --> 00:03:41.000]  還有大概100萬的日本人去死
[00:03:41.000 --> 00:03:43.000]  即是你要打入日本的時候會有這樣的結果
