
[00:00:00.000 --> 00:00:02.440]  看一段經文一開始就說到
[00:00:02.440 --> 00:00:05.120]  施洗約翰被監禁之後
[00:00:05.120 --> 00:00:06.840]  耶穌就退到一個地方
[00:00:06.840 --> 00:00:09.440]  叫做加利利一個地方
[00:00:09.440 --> 00:00:12.480]  其實這個
[00:00:12.480 --> 00:00:14.200]  耶穌退到這個地方
[00:00:14.200 --> 00:00:16.280]  不是代表耶穌逃避
[00:00:16.280 --> 00:00:17.520]  約翰坐牢了
[00:00:17.520 --> 00:00:20.440]  所以耶穌就逃避一個地方
[00:00:20.440 --> 00:00:21.520]  不要被人抓了
[00:00:21.520 --> 00:00:23.640]  其實不是這個意思
[00:00:23.640 --> 00:00:28.640]  在施洗約翰被監禁之後
[00:00:28.640 --> 00:00:32.400]  可以說在馬太的筆下的描述裏面
[00:00:32.400 --> 00:00:37.600]  其實耶穌的侍躬是進入了一個新的階段
[00:00:37.600 --> 00:00:41.920]  約翰成為耶穌的先鋒
[00:00:41.920 --> 00:00:47.000]  施洗約翰是尼塞亞的先行者
[00:00:47.000 --> 00:00:49.240]  他的使命已經完結了
[00:00:49.240 --> 00:00:50.320]  他坐牢
[00:00:50.320 --> 00:00:51.520]  施洗約翰坐牢
[00:00:51.520 --> 00:00:52.880]  作為他的侍躬
[00:00:52.880 --> 00:00:55.560]  即是他的角色的一個階段的完結
[00:00:55.560 --> 00:00:58.200]  在裏面可以說正式的主角
[00:00:58.200 --> 00:01:01.320]  登上歷史的舞台
[00:01:01.320 --> 00:01:06.440]  耶穌在這裏成為了之後
[00:01:06.440 --> 00:01:10.800]  馬太筆下最重要的主角的一個人物
[00:01:10.800 --> 00:01:12.600]  所以這一段可以說基本上
[00:01:12.600 --> 00:01:17.320]  是馬太方向的轉移
[00:01:17.320 --> 00:01:20.680]  在這裏說到耶穌去到加利利的地方
[00:01:20.680 --> 00:01:25.040]  加利利其實在這裏來說
[00:01:25.040 --> 00:01:25.880]  或者在聖經裏來說
[00:01:25.880 --> 00:01:27.720]  有一個很深遠的意義
[00:01:27.720 --> 00:01:28.880]  因為在以賽亞書裏面
[00:01:28.880 --> 00:01:30.680]  說到有一個寓言
[00:01:30.680 --> 00:01:34.440]  在以色列人去看加利利這個地方
[00:01:34.440 --> 00:01:40.240]  基本上都是住在一個外邦人居住的地方
[00:01:40.240 --> 00:01:43.480]  這個地方是代表著黑暗
[00:01:43.480 --> 00:01:44.920]  代表著沒有盼望
[00:01:44.920 --> 00:01:49.920]  代表著這一班人再沒有任何的希望
[00:01:49.920 --> 00:01:52.760]  這班人可以說是等待著
[00:01:52.760 --> 00:01:55.760]  只能夠等待著上帝的審判
[00:01:55.760 --> 00:01:58.200]  但是以賽亞在這裏說
[00:01:58.200 --> 00:02:02.400]  這個地方將來會有一個光照在當中
[00:02:02.400 --> 00:02:06.080]  最黑暗的地方都有光明照在裏面
[00:02:06.080 --> 00:02:09.000]  是象徵著上帝的恩慈
[00:02:09.000 --> 00:02:13.000]  上帝的救恩會臨到這個地方
[00:02:13.000 --> 00:02:14.400]  也是這樣的緣故
[00:02:14.400 --> 00:02:21.680]  也代表著救恩不單止只是留在猶太人這個群體裏面
[00:02:21.680 --> 00:02:27.240]  是延伸到萬國不同的群體、族群當中
[00:02:27.240 --> 00:02:31.920]  接著在這個背景裏面
[00:02:31.920 --> 00:02:35.400]  馬太在這裏開始指出
[00:02:35.400 --> 00:02:39.400]  耶穌去到加利利一個加伯隆的地方
[00:02:39.400 --> 00:02:41.240]  而加伯隆是甚麼地方呢
[00:02:41.240 --> 00:02:44.920]  就是說到古代西布倫和拿伐他利
[00:02:44.920 --> 00:02:48.240]  兩個支派地方的一個關係
[00:02:48.240 --> 00:02:54.080]  顯示了很強調這個地方就是在以前
[00:02:54.080 --> 00:03:01.040]  在以賽亞書裏面所說的那一個地方
[00:03:01.040 --> 00:03:05.560]  在這裏可以說經文的重點是相當的清晰
[00:03:05.560 --> 00:03:08.480]  就是說到加利利是被人輕視
[00:03:08.480 --> 00:03:11.680]  那裏的人的生活完全是沒有盼望
[00:03:11.680 --> 00:03:13.840]  住在死刃之地的人
[00:03:13.840 --> 00:03:16.640]  但是上帝就在遠古的時候
[00:03:16.640 --> 00:03:21.120]  就已經說出了最黑暗的地方
[00:03:21.120 --> 00:03:23.960]  最沒有盼望的人的地方
[00:03:23.960 --> 00:03:27.400]  仍然有上帝的看顧在當中
[00:03:27.400 --> 00:03:29.520]  這個就成為了尼賽亞
[00:03:29.520 --> 00:03:33.320]  即是說上帝所猜派來的救主一個很重要的使命
[00:03:33.320 --> 00:03:37.080]  是要將光明帶給在黑暗的人裏面
[00:03:37.080 --> 00:03:41.480]  無論是猶太人、無論是外邦人
[00:03:41.480 --> 00:03:42.840]  正正是因為這樣
[00:03:42.840 --> 00:03:45.760]  如果連外邦最黑暗的地方
[00:03:45.760 --> 00:03:48.080]  都有光明去照耀的時候
[00:03:48.080 --> 00:03:53.960]  這個就顯出了不是人努力的一個成果
[00:03:53.960 --> 00:03:57.680]  是完全是上帝對人的一個恩賜
[00:03:57.680 --> 00:04:00.800]  上帝猜派耶穌來到
[00:04:00.800 --> 00:04:02.680]  祂不是呼召那些異人
[00:04:02.680 --> 00:04:04.920]  就好像當時一班猶太人去說
[00:04:04.920 --> 00:04:07.040]  祂認為我們是一班異人
[00:04:07.040 --> 00:04:10.760]  我們是一班上帝值得被拯救的人
[00:04:10.760 --> 00:04:14.960]  但是如果光是照在最黑暗的地方
[00:04:14.960 --> 00:04:19.240]  是顯明了上帝來到是呼召那一班罪人
[00:04:19.240 --> 00:04:25.120]  而不是呼召那些自以為自己可以被上帝所拯救的一班
[00:04:25.120 --> 00:04:28.280]  自稱為異人的一班人的身上
[00:04:28.280 --> 00:04:31.480]  在第十七節那裏說
[00:04:31.480 --> 00:04:36.360]  從那時候開始耶穌的事供有一個轉捩點
[00:04:36.360 --> 00:04:39.240]  在聖經裏面其實我們都不太看到
[00:04:39.240 --> 00:04:41.920]  不太多記載耶穌的童年
[00:04:41.920 --> 00:04:44.360]  耶穌童年的事跡其實記載得很少
[00:04:44.360 --> 00:04:47.760]  因為聖經的作者最主要的就是說出了耶穌的身份
[00:04:47.760 --> 00:04:49.040]  耶穌是誰
[00:04:49.040 --> 00:04:51.480]  然後耶穌的使命是甚麼
[00:04:51.480 --> 00:04:53.080]  耶穌來做甚麼呢
[00:04:53.080 --> 00:04:54.840]  然後在這裏就說出了
[00:04:54.840 --> 00:04:58.760]  耶穌可以說是將這段很簡短的幾節聖經
[00:04:58.760 --> 00:05:03.560]  去說出了耶穌來到地上究竟要做些甚麼
[00:05:03.560 --> 00:05:04.320]  在這裏說
[00:05:04.320 --> 00:05:08.280]  耶穌來傳的是一個天國的福音
[00:05:08.280 --> 00:05:13.000]  「天國近了,你們應當悔改」
[00:05:13.000 --> 00:05:19.240]  馬太也經常將耶穌和施洗約翰兩個人的關係連在一起
[00:05:19.240 --> 00:05:20.720]  施洗約翰來到他也說
[00:05:20.720 --> 00:05:23.280]  「天國近了,你們應當悔改」
[00:05:23.280 --> 00:05:24.800]  耶穌來到也同樣說
[00:05:24.800 --> 00:05:27.400]  「天國近了,你們應當悔改」
[00:05:27.400 --> 00:05:30.600]  但是這兩句相同的說話背後
[00:05:30.600 --> 00:05:32.400]  其實有不同的意義在裏面
[00:05:32.400 --> 00:05:33.840]  當施洗約翰去說
[00:05:33.840 --> 00:05:37.120]  「天國近了,你們應當悔改」的時候
[00:05:37.120 --> 00:05:39.680]  施洗約翰是很清楚
[00:05:39.680 --> 00:05:44.560]  他只不過是作為彌賽亞的一個先鋒
[00:05:44.560 --> 00:05:50.160]  這句話可以連於舊約上帝去說到
[00:05:50.160 --> 00:05:51.840]  他差派救主來之先
[00:05:51.840 --> 00:05:53.480]  必先有一個先行者
[00:05:53.480 --> 00:05:55.640]  必先有一個預備道路的人
[00:05:55.640 --> 00:05:57.720]  所以施洗約翰去說的時候
[00:05:57.720 --> 00:06:03.880]  他講到他自己的角色只是一個彌賽亞的先鋒
[00:06:03.880 --> 00:06:06.680]  強調他是開路的一個作用
[00:06:06.680 --> 00:06:10.960]  大家連我也要期待著那個救主的來臨
[00:06:10.960 --> 00:06:12.720]  但是當耶穌說這句話
[00:06:12.720 --> 00:06:16.080]  「天國近了,你們應當悔改」的時候
[00:06:16.080 --> 00:06:17.440]  其實耶穌是說到
[00:06:17.440 --> 00:06:18.440]  「我來到了」
[00:06:18.440 --> 00:06:22.760]  就是應驗上帝在人類當中的拯救的
[00:06:22.760 --> 00:06:24.760]  救恩的那個應許
[00:06:24.760 --> 00:06:28.440]  「我來到」就是要照亮在黑暗當中
[00:06:28.440 --> 00:06:31.080]  在外邦人之地最黑暗的地方
[00:06:31.080 --> 00:06:34.320]  都仍然有光明照亮的那個
[00:06:34.320 --> 00:06:36.240]  所以耶穌說的時候
[00:06:36.240 --> 00:06:40.560]  他在說「天國近了,你們應當悔改」
[00:06:40.560 --> 00:06:46.040]  是說到這個上帝的角其實已經快要來了
[00:06:46.040 --> 00:06:47.040]  或者可以這樣說
[00:06:47.040 --> 00:06:48.000]  已經來到了
[00:06:48.000 --> 00:06:49.640]  因為我來到的時候
[00:06:49.640 --> 00:06:51.560]  上帝的角已經來到了
[00:06:51.560 --> 00:06:55.720]  所以更加要迫切你們要去悔改
[00:06:55.720 --> 00:06:57.200]  歸向上帝
[00:06:57.200 --> 00:07:01.800]  約翰可以說宣告了天國近了這個訊息
[00:07:01.800 --> 00:07:03.040]  但是耶穌來到了
[00:07:03.040 --> 00:07:06.920]  是要帶領人進入這個天國裡面
[00:07:06.920 --> 00:07:09.200]  進入上帝的恩典
[00:07:09.200 --> 00:07:12.760]  進入上帝的統管者當中
[00:07:12.760 --> 00:07:15.360]  接著耶穌在這裡一開始
[00:07:15.360 --> 00:07:17.320]  他說說出了他最重要的
[00:07:17.320 --> 00:07:20.160]  就是來到地上的使命是什麼
[00:07:20.160 --> 00:07:21.720]  接著再帶出
[00:07:21.720 --> 00:07:24.080]  他呼召四個門徒
[00:07:24.080 --> 00:07:25.560]  在耶穌的
[00:07:25.560 --> 00:07:29.400]  就算在再生的年日
[00:07:29.400 --> 00:07:32.640]  他都呼召不同的門徒
[00:07:32.640 --> 00:07:35.200]  最近的就是有十二個門徒
[00:07:35.200 --> 00:07:37.920]  就是他將使命交給他們
[00:07:37.920 --> 00:07:40.720]  也都差派他們去到不同的地方
[00:07:40.720 --> 00:07:45.440]  去作宣揚真理的一個工作
[00:07:45.440 --> 00:07:46.480]  耶穌在地上
[00:07:46.480 --> 00:07:47.880]  他很清楚地知道
[00:07:47.880 --> 00:07:50.840]  他自己宣揚上帝的真理
[00:07:50.840 --> 00:07:53.400]  他最後自己為著上帝的
[00:07:53.400 --> 00:07:55.280]  設立救恩的緣故
[00:07:55.280 --> 00:07:56.880]  釘在十字架上面
[00:07:56.880 --> 00:07:58.720]  耶穌已經預備一班人
[00:07:58.720 --> 00:08:02.600]  去將這個訊息一路一路地去傳開
[00:08:02.600 --> 00:08:06.200]  在這裡首先呼召彼得和安德烈
[00:08:06.200 --> 00:08:08.240]  去跟從耶穌
[00:08:08.240 --> 00:08:09.360]  在聖經裡面
[00:08:09.360 --> 00:08:11.760]  跟從耶穌有不同的意義
[00:08:11.760 --> 00:08:15.440]  就是說有不同的用法
[00:08:15.440 --> 00:08:16.920]  在這裡就說到
[00:08:16.920 --> 00:08:22.640]  耶穌是期望這四個漁夫
[00:08:22.640 --> 00:08:23.960]  就是去跟從祂
[00:08:23.960 --> 00:08:27.440]  就是放下祂已有的工作
[00:08:27.440 --> 00:08:29.400]  已有的生活的方式
[00:08:29.400 --> 00:08:31.080]  就是去跟從耶穌
[00:08:31.080 --> 00:08:33.680]  跟從耶穌,看耶穌說什麼
[00:08:33.680 --> 00:08:34.720]  做什麼
[00:08:34.720 --> 00:08:36.880]  從耶穌的身上去學習
[00:08:36.880 --> 00:08:40.720]  如何合乎上帝的喜悅的生活
[00:08:40.720 --> 00:08:42.280]  也都從這個過程裡面
[00:08:42.280 --> 00:08:45.560]  他們知道自己如何去到不同的地方裡面
[00:08:45.560 --> 00:08:50.040]  繼續去傳講上帝的救恩
[00:08:50.040 --> 00:08:52.600]  所以說耶穌呼籲這班人
[00:08:52.600 --> 00:08:56.680]  可以說是貼身地去讓他們認識自己
[00:08:56.680 --> 00:08:58.800]  以致他們能夠知道
[00:08:58.800 --> 00:09:01.240]  如何去傳揚上帝的道
[00:09:01.240 --> 00:09:02.600]  在這裡去形容
[00:09:02.600 --> 00:09:04.400]  就是跟他們說
[00:09:04.400 --> 00:09:08.080]  你們要得人如得魚一樣
[00:09:08.080 --> 00:09:10.920]  這個耶穌的描述
[00:09:10.920 --> 00:09:11.800]  這個比喻
[00:09:11.800 --> 00:09:14.760]  跟他們的職業有一個關係
[00:09:14.760 --> 00:09:15.920]  他們工作裡面
[00:09:15.920 --> 00:09:18.040]  他們就是得很多的魚
[00:09:18.040 --> 00:09:19.400]  很多的收穫
[00:09:19.400 --> 00:09:21.000]  在這裡耶穌跟他們說
[00:09:21.000 --> 00:09:22.760]  你們要傳揚上帝的道
[00:09:22.760 --> 00:09:25.200]  並且會讓更多的人
[00:09:25.200 --> 00:09:27.320]  能夠認識上帝
[00:09:27.320 --> 00:09:29.000]  得人如得魚
[00:09:29.000 --> 00:09:32.080]  這個比喻其實直接延伸到
[00:09:32.080 --> 00:09:35.000]  耶穌給一班門徒的大使命
[00:09:35.000 --> 00:09:36.680]  在《馬達方案》28章說
[00:09:36.680 --> 00:09:39.960]  「所以你不要去使萬民作為我的門徒
[00:09:39.960 --> 00:09:41.200]  奉父子之聖的名
[00:09:41.200 --> 00:09:42.560]  給他們施洗
[00:09:42.560 --> 00:09:43.760]  凡我所吩咐你們的
[00:09:43.760 --> 00:09:45.400]  都教訓他們遵守
[00:09:45.400 --> 00:09:47.600]  我就尚與你們同在
[00:09:47.600 --> 00:09:49.520]  直到世界的末了」
[00:09:49.520 --> 00:09:51.520]  在這裡其實一開始
[00:09:51.520 --> 00:09:54.720]  耶穌已經將使命的內容
[00:09:54.720 --> 00:10:00.040]  一步一步地讓一班門徒知道
[00:10:00.040 --> 00:10:04.800]  這四個漁夫可以說
[00:10:04.800 --> 00:10:09.760]  他們聽見耶穌的呼召
[00:10:09.760 --> 00:10:12.800]  他們就放下自己手上的東西
[00:10:12.800 --> 00:10:15.280]  去跟從耶穌
[00:10:15.280 --> 00:10:17.800]  有些人以為跟從耶穌的門徒
[00:10:17.800 --> 00:10:20.040]  都是一些目不識丁的人
[00:10:20.040 --> 00:10:21.760]  漁夫懂甚麼呢
[00:10:21.760 --> 00:10:23.800]  而且是一些很窮的人
[00:10:23.800 --> 00:10:25.200]  但事實上不是這樣
[00:10:25.200 --> 00:10:26.920]  在十二個門徒當中
[00:10:26.920 --> 00:10:33.640]  其實大部分他們都有一定的學識
[00:10:33.640 --> 00:10:37.520]  還有他們的生活上都很豐富
[00:10:37.520 --> 00:10:39.360]  大部分都是放棄了自己
[00:10:39.360 --> 00:10:41.520]  已經很豐富的生活
[00:10:41.520 --> 00:10:44.280]  而去跟從耶穌
[00:10:44.280 --> 00:10:47.720]  他們看見、知道耶穌的身份
[00:10:47.720 --> 00:10:49.760]  他們願意接受耶穌的呼召
[00:10:49.760 --> 00:10:53.840]  緊緊地跟從這一位主
[00:10:53.840 --> 00:10:55.240]  接著在經文中
[00:10:55.240 --> 00:10:58.400]  講到耶穌很總括地說出了
[00:10:58.400 --> 00:11:00.400]  耶穌在生的年日不是很長
[00:11:00.400 --> 00:11:02.800]  三年多的時間
[00:11:02.800 --> 00:11:03.920]  做了甚麼呢
[00:11:03.920 --> 00:11:05.360]  其實做了三件事
[00:11:05.360 --> 00:11:07.360]  他做教導的工作
[00:11:07.360 --> 00:11:09.040]  他做傳導的工作
[00:11:09.040 --> 00:11:11.600]  他做醫治的工作
[00:11:11.600 --> 00:11:14.720]  教導、傳導和醫治
[00:11:14.720 --> 00:11:18.400]  這裡也說了他侍奉的地方是甚麼呢
[00:11:18.400 --> 00:11:21.080]  主要是在加利利這個地方
[00:11:21.080 --> 00:11:23.560]  耶穌是一個巡迴報導者
[00:11:23.560 --> 00:11:24.400]  去到一個地方
[00:11:24.400 --> 00:11:26.240]  去將真理傳開
[00:11:26.240 --> 00:11:28.840]  接著再去另一個地方傳開
[00:11:28.840 --> 00:11:34.080]  據現在去一個歷史的統計
[00:11:34.080 --> 00:11:35.640]  當時加利利的地方
[00:11:35.640 --> 00:11:38.240]  大約有住了三百萬的人口
[00:11:38.240 --> 00:11:41.280]  有二百多個村莊
[00:11:41.280 --> 00:11:43.640]  每個村莊大約有萬多人
[00:11:43.640 --> 00:11:45.960]  其實不少人的地區
[00:11:45.960 --> 00:11:49.080]  耶穌就是一步一步地去
[00:11:49.080 --> 00:11:50.520]  而且當時大家知道
[00:11:50.520 --> 00:11:52.200]  沒有汽車那麼方便
[00:11:52.200 --> 00:11:54.480]  很多地方真的要走過去
[00:11:54.480 --> 00:11:56.920]  或者一些很簡陋的工具
[00:11:56.920 --> 00:11:59.720]  所以其實可以說是風塵撲撲
[00:11:59.720 --> 00:12:00.960]  就是一直這樣
[00:12:00.960 --> 00:12:04.440]  去到不同地方去傳導
[00:12:04.440 --> 00:12:05.680]  如果大家還記得
[00:12:05.680 --> 00:12:07.120]  在《約翰福音》說到
[00:12:07.120 --> 00:12:09.480]  當耶穌說了一句話
[00:12:09.480 --> 00:12:12.440]  「未有阿伯拉罕之先就有了我」
[00:12:12.440 --> 00:12:14.200]  接著那些人怎麼說
[00:12:14.200 --> 00:12:16.640]  下一句「你都未夠五十歲」
[00:12:16.640 --> 00:12:18.040]  為什麼你這麼說呢
[00:12:18.040 --> 00:12:20.040]  其實耶穌當時幾多歲呢
[00:12:20.040 --> 00:12:21.600]  三十多歲而已
[00:12:21.600 --> 00:12:22.640]  如果有人跟你說
[00:12:22.640 --> 00:12:23.240]  「你幾多歲」
[00:12:23.240 --> 00:12:25.320]  「你猜我幾多歲」
[00:12:25.320 --> 00:12:27.960]  跟今天主席問他
[00:12:27.960 --> 00:12:28.760]  「你猜我幾多歲」
[00:12:28.760 --> 00:12:31.720]  「我猜你最多只是五十歲而已」
[00:12:31.720 --> 00:12:32.720]  那你會很討厭
[00:12:32.720 --> 00:12:33.960]  類似這樣的情況
[00:12:33.960 --> 00:12:36.280]  其實實際只有三十歲
[00:12:36.280 --> 00:12:37.440]  三十多歲
[00:12:37.440 --> 00:12:39.200]  其實在過程裡面已經看到
[00:12:39.200 --> 00:12:40.840]  耶穌的巡迴報道
[00:12:40.840 --> 00:12:43.480]  就令到身體的損耗
[00:12:43.480 --> 00:12:45.680]  就是一個個的衰殘
[00:12:45.680 --> 00:12:48.400]  但是耶穌就是為了人的緣故
[00:12:48.400 --> 00:12:51.200]  為了完成天父的使命的緣故
[00:12:51.200 --> 00:12:53.840]  就是做這個巡迴報道的工作
[00:12:53.840 --> 00:12:55.160]  祂傳講的信息
[00:12:55.160 --> 00:12:57.320]  祂說就是天國的福音
[00:12:57.320 --> 00:12:58.680]  天國的福音
[00:12:58.680 --> 00:13:00.600]  在不同福音書裡面
[00:13:00.600 --> 00:13:02.400]  有不同的描述
[00:13:02.400 --> 00:13:03.280]  有些會說
[00:13:03.280 --> 00:13:05.880]  這個馬可的強調就是一個福音
[00:13:05.880 --> 00:13:07.960]  或者叫基督的福音
[00:13:07.960 --> 00:13:09.880]  但是其實不同的角度
[00:13:09.880 --> 00:13:11.080]  或者不同的字眼
[00:13:11.080 --> 00:13:13.520]  其實都是在表達同一個的內容
[00:13:13.520 --> 00:13:18.000]  就是講到上帝如何藉著耶穌的死
[00:13:18.000 --> 00:13:22.240]  成就對人類拯救的救恩的計劃
[00:13:22.240 --> 00:13:24.240]  也都藉著耶穌的死
[00:13:24.240 --> 00:13:28.720]  如何去建立一個屬於上帝的群體
[00:13:28.720 --> 00:13:31.640]  讓一群人有機會藉著耶穌
[00:13:31.640 --> 00:13:33.840]  去跟從上帝
[00:13:33.840 --> 00:13:37.480]  在這裡形容到百姓當中
[00:13:37.480 --> 00:13:40.160]  有很多的病都得到醫治
[00:13:40.160 --> 00:13:41.600]  病得到醫治
[00:13:41.600 --> 00:13:42.800]  其實在當時來說
[00:13:42.800 --> 00:13:44.320]  是顯明了一件事
[00:13:44.320 --> 00:13:47.120]  天國的彌臨是很實在
[00:13:47.120 --> 00:13:49.880]  以及是持續發展著
[00:13:49.880 --> 00:13:52.440]  在當時來說
[00:13:52.440 --> 00:13:57.080]  在當時的猶太人的傳統裡面
[00:13:57.080 --> 00:13:59.360]  去看有些的病
[00:13:59.360 --> 00:14:02.080]  其實是由一些的罪
[00:14:02.080 --> 00:14:05.240]  而產生出來的一些後果
[00:14:05.240 --> 00:14:06.400]  因為有這樣的罪
[00:14:06.400 --> 00:14:08.480]  所以就有這樣的病
[00:14:08.480 --> 00:14:09.520]  當然他們都知道
[00:14:09.520 --> 00:14:11.560]  不是所有的病都是這樣
[00:14:11.560 --> 00:14:15.000]  不是所有的病必然是出於某些的罪
[00:14:15.000 --> 00:14:16.920]  不過無論聖經的角度
[00:14:16.920 --> 00:14:18.280]  或者猶太的傳統
[00:14:18.280 --> 00:14:22.520]  都有共同的其中一個的認識
[00:14:22.520 --> 00:14:28.360]  就是當我們生活在一個罪惡世界的時候
[00:14:28.360 --> 00:14:32.400]  其實疾病是直接或者間接
[00:14:32.400 --> 00:14:34.120]  是因為罪的緣故
[00:14:34.120 --> 00:14:37.480]  而有的一個的物體
[00:14:37.480 --> 00:14:39.480]  就是一件的事情
[00:14:39.480 --> 00:14:41.400]  這個不是很難理解
[00:14:41.400 --> 00:14:43.360]  其實今天我們也一樣
[00:14:43.360 --> 00:14:44.600]  有的病
[00:14:44.600 --> 00:14:45.560]  我們做了某些事情
[00:14:45.560 --> 00:14:49.280]  我們直接就有的病出來
[00:14:49.280 --> 00:14:51.080]  每晚不睡覺
[00:14:51.080 --> 00:14:54.360]  大家知道你的後果會是什麼
[00:14:54.360 --> 00:14:56.240]  就是接著你的後果
[00:14:56.240 --> 00:14:57.200]  有個病
[00:14:57.200 --> 00:14:58.000]  有個病之後
[00:14:58.000 --> 00:14:59.680]  然後說順帝為什麼你有這樣的病
[00:14:59.680 --> 00:15:00.080]  不是的
[00:15:00.080 --> 00:15:01.680]  因為你每晚都不睡
[00:15:01.680 --> 00:15:03.640]  每晚不睡就有這樣的後果
[00:15:03.640 --> 00:15:05.560]  其實很直接的後果
[00:15:05.560 --> 00:15:08.560]  但是有一些的病可能就是因為我們說
[00:15:08.560 --> 00:15:10.560]  污染了整個環境
[00:15:10.560 --> 00:15:12.880]  這個環境我們被污染了
[00:15:12.880 --> 00:15:16.200]  所以就是因著這樣的被破壞的環境
[00:15:16.200 --> 00:15:19.560]  而間接地去影響我們的身體
[00:15:19.560 --> 00:15:22.240]  其實這個也不是很難理解的事情
[00:15:22.240 --> 00:15:24.480]  我們生活在一個罪惡的世界裡面
[00:15:24.480 --> 00:15:26.200]  疾病的確很多時候
[00:15:26.200 --> 00:15:29.080]  就是因為罪的帶來的一個
[00:15:29.080 --> 00:15:31.520]  直接或者間接的一個影響
[00:15:31.520 --> 00:15:32.560]  尼采亞來到
[00:15:32.560 --> 00:15:33.720]  耶穌來到
[00:15:33.720 --> 00:15:35.120]  就是要結束
[00:15:35.120 --> 00:15:38.080]  可以說要處理最根本的一個問題
[00:15:38.080 --> 00:15:40.160]  人的罪的問題
[00:15:40.160 --> 00:15:45.480]  所以上帝讓耶穌來到世間
[00:15:45.480 --> 00:15:52.240]  就是從根本處理人所去做的罪的一個境況
[00:15:52.240 --> 00:15:54.440]  解決罪的最基本的問題
[00:15:54.440 --> 00:15:56.120]  所以耶穌來到
[00:15:56.120 --> 00:15:58.880]  就是要為人釘在十字架上面
[00:15:58.880 --> 00:16:03.160]  使人有機會再去歸向上帝
[00:16:03.160 --> 00:16:05.320]  在這裡他講到耶穌的明星
[00:16:05.960 --> 00:16:08.680]  雖然他在加利利的地方主要的工作
[00:16:08.680 --> 00:16:12.800]  不過耶穌的明星不單止停留在加利利這個地方
[00:16:12.800 --> 00:16:14.680]  已經傳到這裡
