
[00:00:00.000 --> 00:00:02.000]  (字幕:梁美萍)
[00:00:02.000 --> 00:00:09.000]  如父親連戌痛愛膝下子女
[00:00:09.000 --> 00:00:11.240]  這是神的心腸
[00:00:11.240 --> 00:00:15.360]  父親見到兒女害怕的時候
[00:00:15.360 --> 00:00:17.880]  更加會連戌他們
[00:00:17.880 --> 00:00:20.800]  我記得有一次我帶女兒去博物館
[00:00:20.800 --> 00:00:22.640]  那時候她大約三歲
[00:00:22.640 --> 00:00:25.320]  去看恐龍展
[00:00:25.320 --> 00:00:28.640]  還沒走到展館裡面
[00:00:28.640 --> 00:00:29.680]  在門口而已
[00:00:30.680 --> 00:00:32.960]  她看到一幅圖畫是說恐龍
[00:00:32.960 --> 00:00:36.400]  上面有一些隕石掉下來
[00:00:36.400 --> 00:00:39.000]  因為展覽實在太精彩了
[00:00:39.000 --> 00:00:42.320]  又閃光又火紅的燈光
[00:00:42.320 --> 00:00:43.960]  又有聲響隆隆的聲音
[00:00:43.960 --> 00:00:46.200]  我女兒立刻撲上我身上抱著
[00:00:46.200 --> 00:00:47.720]  「爸爸我很害怕」
[00:00:47.720 --> 00:00:49.240]  「我不要我不看」
[00:00:49.240 --> 00:00:50.080]  「我現在要走了」
[00:00:50.080 --> 00:00:51.000]  「爸爸走吧好不好」
[00:00:51.000 --> 00:00:53.000]  害怕
[00:00:53.000 --> 00:00:54.320]  很害怕
[00:00:54.320 --> 00:00:57.960]  原來害怕是聖經裡面
[00:00:57.960 --> 00:01:00.640]  人出現的第一種情緒是記下的
[00:01:00.640 --> 00:01:02.840]  創世紀第三章十節
[00:01:02.840 --> 00:01:05.320]  記下人第一個的情緒反應
[00:01:05.320 --> 00:01:07.480]  當時亞當跟神說
[00:01:07.480 --> 00:01:09.360]  我在園中聽見你的聲音
[00:01:09.360 --> 00:01:10.760]  就害怕
[00:01:10.760 --> 00:01:13.440]  兄弟姐妹我們怕什麼呢?
[00:01:13.440 --> 00:01:17.600]  可能我們長大了不怕行雷閃電
[00:01:17.600 --> 00:01:18.840]  看恐龍那些假的
[00:01:18.840 --> 00:01:19.760]  不怕了是吧?
[00:01:19.760 --> 00:01:22.600]  但我們仍然有很多事情是害怕的
[00:01:22.600 --> 00:01:25.600]  我們怕突然而來的災難
[00:01:26.440 --> 00:01:28.920]  一夜之間的局勢的變化
[00:01:28.920 --> 00:01:31.800]  我們怕被人遺棄
[00:01:31.800 --> 00:01:34.160]  不受人重視
[00:01:34.160 --> 00:01:36.040]  我們怕跌倒
[00:01:36.040 --> 00:01:37.440]  我們怕失敗
[00:01:37.440 --> 00:01:40.240]  弟兄姐妹今天這段經文
[00:01:40.240 --> 00:01:42.520]  正是神用來提醒我們
[00:01:42.520 --> 00:01:44.360]  在面對劇變的時候
[00:01:44.360 --> 00:01:47.280]  祂給了一個安慰的訊息
[00:01:47.280 --> 00:01:49.560]  叫我們不要害怕
[00:01:49.560 --> 00:01:53.920]  以上書第四十至五十五章
[00:01:53.920 --> 00:01:56.920]  其實是一個比較完整的段落
[00:01:56.920 --> 00:01:58.480]  你打開聖經
[00:01:58.480 --> 00:02:01.800]  看回大約一千五十九頁左右
[00:02:01.800 --> 00:02:04.560]  1061是我們今天的頁數
[00:02:04.560 --> 00:02:07.160]  前面你會看到三十九章
[00:02:07.160 --> 00:02:10.400]  明明還在說猶大國的欺世嫁禍
[00:02:10.400 --> 00:02:12.840]  一轉到四十章
[00:02:12.840 --> 00:02:14.960]  已經是在說別的事情了
[00:02:14.960 --> 00:02:17.120]  已經是在說
[00:02:17.120 --> 00:02:19.320]  神說要發出安慰的說話
[00:02:19.320 --> 00:02:21.120]  安慰我的子民
[00:02:21.120 --> 00:02:22.800]  說什麼呢?
[00:02:22.800 --> 00:02:25.040]  你要向耶路撒冷說慈愛的話
[00:02:25.040 --> 00:02:26.480]  還要向他們說什麼呢?
[00:02:26.480 --> 00:02:29.880]  他們的苦難已經滿足了
[00:02:29.880 --> 00:02:31.280]  時間一跳
[00:02:31.280 --> 00:02:32.440]  已經跳了五十年了
[00:02:32.440 --> 00:02:37.120]  第四十章就是一個介紹
[00:02:37.120 --> 00:02:39.400]  之前兩個星期我們看了
[00:02:39.400 --> 00:02:41.360]  當中提醒我們
[00:02:41.360 --> 00:02:43.000]  神宣告一個安慰的訊息
[00:02:43.000 --> 00:02:44.720]  祂的子民亡國
[00:02:44.720 --> 00:02:47.320]  被人流亡的日子快要完結了
[00:02:47.320 --> 00:02:49.320]  而且這句話是可信的
[00:02:49.320 --> 00:02:51.920]  神是創造的主宰
[00:02:52.920 --> 00:02:56.600]  神在第八節說
[00:02:56.600 --> 00:02:58.440]  跟以色列說
[00:02:58.440 --> 00:03:00.880]  我的僕人
[00:03:00.880 --> 00:03:03.200]  意思就是
[00:03:03.200 --> 00:03:05.520]  神說以色列你有任務的
[00:03:05.520 --> 00:03:06.920]  你是我的僕人
[00:03:06.920 --> 00:03:09.280]  但未能履行這些任務之前
[00:03:09.280 --> 00:03:10.800]  他看到以色列是怎樣的呢?
[00:03:10.800 --> 00:03:12.000]  害怕
[00:03:12.000 --> 00:03:14.040]  有什麼害怕呢?
[00:03:14.040 --> 00:03:17.760]  我請你再一次幫我讀出第四十一章八節
[00:03:17.760 --> 00:03:19.800]  1061頁
[00:03:19.800 --> 00:03:20.920]  預備起
[00:03:21.400 --> 00:03:24.880]  我請你再一次幫我讀出第四十一章八節
[00:03:24.880 --> 00:03:27.440]  1061頁
[00:03:27.440 --> 00:03:31.000]  我請你再一次幫我讀出第四十一章八節
[00:03:31.000 --> 00:03:33.360]  這一節一開始說了一個但字
[00:03:33.360 --> 00:03:33.960]  but
[00:03:33.960 --> 00:03:35.280]  不過
[00:03:35.280 --> 00:03:37.920]  就是說上面一段說的一些事情
[00:03:37.920 --> 00:03:39.280]  是有關係的
[00:03:39.280 --> 00:03:41.080]  一節七節說什麼呢?
[00:03:41.080 --> 00:03:43.640]  就是第四十一章的一節
[00:03:43.640 --> 00:03:46.440]  你看到神召開了一個聽證會
[00:03:46.440 --> 00:03:49.880]  祂說外邦人你們來跟我辯論
[00:03:50.000 --> 00:03:51.040]  辯論什麼呢?
[00:03:51.040 --> 00:03:53.800]  原來當時發生一個局勢的轉變
[00:03:53.800 --> 00:03:57.560]  一夜之間整個帝國變了
[00:03:57.560 --> 00:03:59.840]  政權的逆轉
[00:03:59.840 --> 00:04:01.960]  四十一章二節說
[00:04:01.960 --> 00:04:04.200]  誰從東方激動一個人
[00:04:04.200 --> 00:04:07.040]  憑公義把他召到自己腳前
[00:04:07.040 --> 00:04:09.680]  然後將列國交在他面前
[00:04:09.680 --> 00:04:11.400]  他制服眾王
[00:04:11.400 --> 00:04:13.120]  雖然這裡沒有開古
