
[00:00:00.000 --> 00:00:03.200]  (廣播)
[00:00:03.200 --> 00:00:09.680]  我們今天崇拜所分享的題目是生命與使命
[00:00:09.680 --> 00:00:15.720]  我們講道的大綱是在第四頁的程序單裡
[00:00:15.720 --> 00:00:21.440]  大家可以打開廣義的程序單第四頁
[00:00:21.440 --> 00:00:26.840]  生命與使命 我們一起低頭我們先祈禱
[00:00:26.840 --> 00:00:30.040]  拯救我們 愛我們 呼召我們的主
[00:00:30.040 --> 00:00:32.200]  我們在你面前等候你
[00:00:32.200 --> 00:00:37.000]  求你親自對我們講你今天要對我們講的話
[00:00:37.000 --> 00:00:42.160]  讓我們的生命進來的時候與待會出去的時候不再一樣
[00:00:42.160 --> 00:00:47.960]  因為我們聽見你要對我們所講的話與挑戰
[00:00:47.960 --> 00:00:50.360]  求主恩代 聽我們祈禱
[00:00:50.360 --> 00:00:54.040]  奉耶穌基督的名求 阿們
[00:00:54.040 --> 00:01:01.840]  那天你的醫生跟你講按照你的身體的報告
[00:01:01.840 --> 00:01:05.040]  你有這種病
[00:01:05.040 --> 00:01:09.360]  在那一剎那你一片空白
[00:01:09.360 --> 00:01:12.520]  腦裏想不到任何東西
[00:01:12.520 --> 00:01:18.640]  只想到「那我就過完一世了」
[00:01:18.640 --> 00:01:21.520]  究竟為了什麼呢?
[00:01:21.520 --> 00:01:25.920]  或者不需要那麼戲劇性的一剎那
[00:01:25.920 --> 00:01:30.600]  到了差不多年紀 好像我都過了六十了
[00:01:30.600 --> 00:01:33.440]  都開始想這個問題
[00:01:33.440 --> 00:01:38.600]  人生都差不多過完了
[00:01:38.600 --> 00:01:45.040]  當我回顧的時候 或者你回顧的時候
[00:01:45.040 --> 00:01:47.960]  「那就過了一世」
[00:01:47.960 --> 00:01:50.640]  生命是為了什麼?
[00:01:50.640 --> 00:01:54.200]  這樣的生活是為了什麼?
[00:01:54.200 --> 00:01:57.160]  或者後來你發覺自己忙碌得不得了
[00:01:57.160 --> 00:02:00.760]  忙完這樣又那樣 根本自己都不想做又要做
[00:02:00.760 --> 00:02:02.640]  人家交給你的
[00:02:02.640 --> 00:02:05.960]  或者早上帶完小孩去上學
[00:02:05.960 --> 00:02:11.080]  接著又衝去買菜 接著下午又煮一頓飯
