
[00:00:00.000 --> 00:00:03.400]  各位弟兄姊妹,
[00:00:03.400 --> 00:00:13.200]  今天晚上,我們要領受詩篇裏面關於喜樂的信息。
[00:00:13.200 --> 00:00:16.900]  我們過去已經報告過,
[00:00:16.900 --> 00:00:25.000]  原來的第九講,第十講就提前,
[00:00:25.000 --> 00:00:29.300]  原來的第七講,第八講就放在後面,
[00:00:29.300 --> 00:00:38.000]  所以今天晚上,我們要看的分題是詩人的喜樂。
[00:00:38.000 --> 00:00:46.600]  大家不要忘記,詩篇原來是唱的,
[00:00:46.600 --> 00:00:53.200]  今天我們讀詩篇,
[00:00:53.200 --> 00:00:58.400]  從前以色列人是唱詩篇,
[00:00:58.400 --> 00:01:04.300]  所以在歌唱裏面就滿有喜樂。
[00:01:04.300 --> 00:01:12.300]  詩篇是全部聖經裏面最當中的一卷,
[00:01:12.300 --> 00:01:18.500]  當中的一卷是歌唱的一卷,
[00:01:18.500 --> 00:01:20.500]  感謝主,
[00:01:20.500 --> 00:01:25.100]  聖經的中心有歌唱,
[00:01:25.100 --> 00:01:30.300]  歌唱和喜樂分不開,
[00:01:30.300 --> 00:01:34.200]  一百五十篇的詩篇,
[00:01:34.200 --> 00:01:37.800]  天天都是唱的,
[00:01:37.800 --> 00:01:45.700]  當時以色列人在聖殿裏面不斷地歌唱,
[00:01:45.700 --> 00:01:48.700]  今天聖詩有多少首,
[00:01:48.700 --> 00:01:51.300]  你們注意到那個統計的數字嗎?
[00:01:51.300 --> 00:01:57.000]  大家知不知道今天聖詩有多少首,有沒有統計的數字呢?
[00:01:57.000 --> 00:02:01.000]  根據聖約出版界的統計,
[00:02:01.000 --> 00:02:04.500]  根據一個聖俄出版界的統計,
[00:02:04.500 --> 00:02:10.700]  今天全世界的印刑的聖詩有五十萬首,
[00:02:10.700 --> 00:02:15.500]  今天問的通行的聖詩有五十萬首,
[00:02:15.500 --> 00:02:18.300]  這個數字很大,
[00:02:18.300 --> 00:02:26.000]  以色列人唱一百五十篇,我們唱五十萬首,
[00:02:26.000 --> 00:02:30.300]  沒有任何其他的任何題目的詩歌,
[00:02:30.300 --> 00:02:36.300]  能夠和聖經的題目的詩歌的數量互相比較,
[00:02:36.300 --> 00:02:38.500]  沒有其他的音樂題貴詩歌,
[00:02:38.500 --> 00:02:43.300]  能夠從這個聖經裏面,以這個聖經的題貴詩歌來做比較,
[00:02:43.300 --> 00:02:48.000]  「喜樂」這兩個字,在詩篇裏面用了一百五十次,
[00:02:48.000 --> 00:02:51.500]  「喜樂」這兩個字,在詩篇裏面用了一百五十次,
[00:02:51.500 --> 00:02:54.800]  我們可以說詩篇裏面充滿了喜樂,
[00:02:54.800 --> 00:02:57.000]  我們可以說詩篇裏面充滿了喜樂,
[00:02:57.000 --> 00:03:02.800]  詩人的喜樂不是感情主義,
[00:03:02.800 --> 00:03:06.300]  不是為了喜樂而喜樂,
[00:03:06.300 --> 00:03:12.000]  乃是從信心裏面發出來的喜樂,
[00:03:12.000 --> 00:03:17.000]  他們的喜樂不是鴕鳥的喜樂,
[00:03:17.000 --> 00:03:23.000]  鴕鳥把頭埋在沙裏面,然後再幻想,
[00:03:23.000 --> 00:03:28.000]  現在再幻想,詩人的喜樂不是那樣,
[00:03:28.000 --> 00:03:32.800]  那是在生命裏面的流露,
[00:03:32.800 --> 00:03:36.300]  他們對神有信心,
[00:03:36.300 --> 00:03:40.800]  他們對前途有把握,
[00:03:40.800 --> 00:03:44.800]  他們不肯暫時的幻想,
[00:03:44.800 --> 00:03:51.300]  他們超越了環境,他們看見黑雲上面的太陽,
[00:03:51.300 --> 00:03:53.300]  他們看見黑雲上面的太陽,
[00:03:53.300 --> 00:03:56.300]  所以他們在患難中還是有喜樂,
[00:03:56.300 --> 00:03:58.800]  所以他們在患難中還是有喜樂,
[00:03:58.800 --> 00:04:00.300]  我們看幾篇的詩,
[00:04:00.300 --> 00:04:02.300]  我們看幾篇的詩篇,
[00:04:02.300 --> 00:04:05.300]  講到詩人患難中的喜樂,
[00:04:05.300 --> 00:04:07.300]  講到詩人患難中的喜樂,
[00:04:07.300 --> 00:04:09.800]  我們先看五十七篇,
[00:04:09.800 --> 00:04:12.800]  我們先看五十七篇第七節,
[00:04:12.800 --> 00:04:15.300]  第七節在看以前,
[00:04:15.300 --> 00:04:19.300]  我們先注意這篇詩開始的時候,
[00:04:19.300 --> 00:04:20.800]  以去介紹的話,
[00:04:20.800 --> 00:04:27.800]  我們看之前先看看這篇前面那句介紹的話,
[00:04:27.800 --> 00:04:31.300]  大衛逃避走路,
[00:04:31.300 --> 00:04:32.800]  大衛逃避走路,
[00:04:32.800 --> 00:04:34.300]  藏在洞裏面,
[00:04:34.300 --> 00:04:35.300]  藏在洞裏面,
[00:04:35.300 --> 00:04:37.300]  他有生命的危險,
[00:04:37.300 --> 00:04:38.300]  他有生命的危險,
