
[00:00:00.000 --> 00:00:01.400]  今天是福音主日
[00:00:01.400 --> 00:00:04.040]  也是幫助我們再次重溫
[00:00:04.040 --> 00:00:07.640]  我們信仰當中最核心的部分
[00:00:07.640 --> 00:00:09.160]  就是福音的訊息
[00:00:09.160 --> 00:00:10.880]  也讓一些尋道的朋友
[00:00:10.880 --> 00:00:13.400]  有機會再清楚地明白
[00:00:13.400 --> 00:00:15.200]  聖經福音的真理
[00:00:15.200 --> 00:00:17.760]  我最近再唱一首詩歌
[00:00:17.760 --> 00:00:19.200]  這首詩歌在《生命聖詩》裏面
[00:00:19.200 --> 00:00:20.680]  大家很多都唱過
[00:00:20.680 --> 00:00:23.480]  這首詩歌的歌名叫做「歸家」
[00:00:23.480 --> 00:00:25.040]  「回家」
[00:00:25.040 --> 00:00:26.920]  在詩歌裏面一直這樣說
[00:00:26.920 --> 00:00:31.760]  耶穌溫柔的馳聲 懇切地呼喚我們
[00:00:31.760 --> 00:00:33.800]  一直呼喚
[00:00:33.800 --> 00:00:38.320]  祂內心地在你心門外等候你
[00:00:38.320 --> 00:00:41.120]  一直等候 一直等候
[00:00:41.120 --> 00:00:45.120]  凡是那些憂愁 那些困倦的人
[00:00:45.120 --> 00:00:46.880]  那些有罪的人
[00:00:46.880 --> 00:00:50.000]  可以歸家 可以歸家
[00:00:50.000 --> 00:00:54.840]  一直講述 等候我們來歸向祂
[00:00:55.440 --> 00:00:57.280]  好像一位父親
[00:00:57.280 --> 00:00:59.760]  孩子有些事情做錯了
[00:00:59.760 --> 00:01:03.120]  很怕家裏的責怪 離開了家
[00:01:03.120 --> 00:01:05.640]  但是父母很歡喜
[00:01:05.640 --> 00:01:07.560]  很盼望他能夠回來
[00:01:07.560 --> 00:01:09.360]  回到自己的家
[00:01:09.360 --> 00:01:12.560]  領受天父給他的恩典
[00:01:12.560 --> 00:01:16.040]  很多人都在當中曾經聽過福音
[00:01:16.040 --> 00:01:17.720]  但是沒有回家
[00:01:17.720 --> 00:01:19.840]  但是聖經裏面提及
[00:01:19.840 --> 00:01:21.920]  當人願意回去的時候
[00:01:21.920 --> 00:01:23.240]  神就賜福
[00:01:23.240 --> 00:01:24.560]  但是相對來說
[00:01:24.560 --> 00:01:27.240]  我們何時拒絕神的邀請
[00:01:27.240 --> 00:01:30.640]  就失去最大的祝福
[00:01:30.640 --> 00:01:31.840]  聖經的《路加福音》
[00:01:31.840 --> 00:01:34.640]  只是將這件事情向我們講述出來
[00:01:34.640 --> 00:01:37.120]  我請大家再看聖經的《路加福音》
[00:01:37.120 --> 00:01:38.720]  第十四章
[00:01:38.720 --> 00:01:46.120]  第十四章提及主耶穌當時被邀請
[00:01:46.120 --> 00:01:48.040]  去一個家庭作客
[00:01:48.040 --> 00:01:50.480]  祂提醒那些客人
[00:01:50.480 --> 00:01:53.240]  不要佔那些首位
[00:01:53.760 --> 00:01:55.480]  第十二章提及
[00:01:55.480 --> 00:01:57.720]  你們何時想請客的時候
[00:01:57.720 --> 00:01:59.200]  不要請你的朋友
[00:01:59.200 --> 00:02:02.000]  弟兄、親屬和父祝的鄰舍
[00:02:02.000 --> 00:02:03.720]  在第十二章這樣說
[00:02:03.720 --> 00:02:04.840]  為什麼呢?
[00:02:04.840 --> 00:02:06.720]  恐怕他們也請你
[00:02:06.720 --> 00:02:08.720]  你就得了報答
[00:02:08.720 --> 00:02:10.560]  或者我們說
[00:02:10.560 --> 00:02:12.760]  難道我們不可以請一些
[00:02:12.760 --> 00:02:16.040]  有能力回報我們的朋友吃飯嗎?
[00:02:16.040 --> 00:02:18.320]  當然我們不是不可以
