
[00:00:00.000 --> 00:00:02.000]  各位聽眾姐妹平安
[00:00:02.000 --> 00:00:06.000]  歡迎大家來到小禮園團的周六崇拜
[00:00:06.000 --> 00:00:09.000]  今年教會的主題叫作主門徒
[00:00:09.000 --> 00:00:12.000]  正如之前所說的兩個都一樣
[00:00:12.000 --> 00:00:15.000]  究竟我們如何能夠成為主的門徒
[00:00:15.000 --> 00:00:17.000]  究竟我們說要成為主的門徒
[00:00:17.000 --> 00:00:19.000]  究竟我們要帶著一個什麼身份
[00:00:19.000 --> 00:00:21.000]  承擔一個什麼的使命
[00:00:21.000 --> 00:00:24.000]  今天的題目叫做服事與被服事
[00:00:24.000 --> 00:00:26.000]  今天當我們說要成為信徒
[00:00:26.000 --> 00:00:28.000]  作為基督徒或者作為門徒的時間
[00:00:28.000 --> 00:00:31.000]  究竟我們期望是要受人的服事
[00:00:31.000 --> 00:00:33.000]  還是我們要去服事人
[00:00:33.000 --> 00:00:35.000]  今天系列的裡面
[00:00:35.000 --> 00:00:36.000]  我們透過不同的人物
[00:00:36.000 --> 00:00:40.000]  耶穌基督所選照的幾個門徒
[00:00:40.000 --> 00:00:41.000]  或者使徒在他生命裡面
[00:00:41.000 --> 00:00:44.000]  究竟我們學懂一些什麼特質呢
[00:00:44.000 --> 00:00:46.000]  今次講到第三講
[00:00:46.000 --> 00:00:48.000]  講到另一個耶穌所愛的門徒
[00:00:48.000 --> 00:00:49.000]  叫做雅各
[00:00:49.000 --> 00:00:50.000]  之前第一講
[00:00:50.000 --> 00:00:53.000]  講了彼得生命經歷被拆毀的過程
[00:00:53.000 --> 00:00:55.000]  三次不認主大上帝
[00:00:55.000 --> 00:00:58.000]  或者耶穌透過三次再一次問彼得
[00:00:58.000 --> 00:01:01.000]  你愛我比這些更深嗎的問題
[00:01:01.000 --> 00:01:04.000]  再一次要建立耶穌所愛的門徒
[00:01:04.000 --> 00:01:05.000]  成為初期教會裡面
[00:01:05.000 --> 00:01:07.000]  一個非常重要的使徒
[00:01:07.000 --> 00:01:09.000]  上一次講約翰
[00:01:09.000 --> 00:01:11.000]  約翰被稱為雷子
[00:01:11.000 --> 00:01:14.000]  性格非常火爆很剛烈
[00:01:14.000 --> 00:01:17.000]  但是因為耶穌選照他生命
[00:01:17.000 --> 00:01:19.000]  從此也被改變
[00:01:19.000 --> 00:01:21.000]  從一個很自我中心的人
[00:01:21.000 --> 00:01:24.000]  能夠成為一個願意講彼此相愛的人
[00:01:24.000 --> 00:01:26.000]  今天一個人叫做雅各
[00:01:26.000 --> 00:01:28.000]  雅各和約翰一樣
[00:01:28.000 --> 00:01:30.000]  經常都要爭誰偉大
[00:01:30.000 --> 00:01:33.000]  在當中要擔當一些很重要的崗位
[00:01:33.000 --> 00:01:34.000]  在當中要被人認識
[00:01:34.000 --> 00:01:35.000]  被人尊重
[00:01:35.000 --> 00:01:37.000]  被人知道他是誰
[00:01:37.000 --> 00:01:39.000]  但是今天他開始
[00:01:39.000 --> 00:01:40.000]  因為耶穌基督
[00:01:40.000 --> 00:01:43.000]  他已經成為一個去服侍他人的人
