
[00:00:00.000 --> 00:00:01.400]  各位聽眾姐妹平安
[00:00:01.400 --> 00:00:06.000]  今天很高興繼續跟大家分享今年的訊息
[00:00:06.000 --> 00:00:08.680]  今年會跟大家看耶穌的比喻
[00:00:08.680 --> 00:00:11.920]  是在講路加福音當中七個耶穌的比喻
[00:00:11.920 --> 00:00:13.880]  今次講到第四講
[00:00:13.880 --> 00:00:16.520]  題目叫做見微知著
[00:00:16.520 --> 00:00:17.800]  是一個四字的成語
[00:00:17.800 --> 00:00:19.080]  大家知道為什麼嗎
[00:00:19.080 --> 00:00:22.120]  見微知著的意思就是你看見那件事物
[00:00:22.120 --> 00:00:23.840]  一些很微小的地方
[00:00:23.840 --> 00:00:27.720]  你就大概能夠掌握到究竟那件是什麼事情
[00:00:27.720 --> 00:00:29.000]  簡單來說就是
[00:00:29.000 --> 00:00:32.240]  我們今天著眼於一些什麼事情
[00:00:32.240 --> 00:00:35.720]  中國人經常說特別是男人
[00:00:35.720 --> 00:00:37.520]  男人要做什麼
[00:00:37.520 --> 00:00:39.400]  要做大事
[00:00:39.400 --> 00:00:41.840]  各位男士們是不是想做大事
[00:00:41.840 --> 00:00:44.720]  你是否想做一些風高位秩
[00:00:44.720 --> 00:00:46.800]  想別人認得你記得你
[00:00:46.800 --> 00:00:48.960]  但今天聖經很有趣
[00:00:48.960 --> 00:00:53.160]  沒錯我們很多時候很想為上帝成就大事
[00:00:53.160 --> 00:00:54.600]  我們都經常這樣說
[00:00:54.600 --> 00:00:57.600]  但原來聖經裡面很清楚地告訴你
[00:00:57.600 --> 00:00:58.960]  今天你要做大事是好
[00:00:58.960 --> 00:01:02.920]  你有一個偉大的願望
[00:01:02.920 --> 00:01:04.520]  沒問題的
[00:01:04.520 --> 00:01:06.680]  但當你要做大事之前
[00:01:06.680 --> 00:01:09.960]  拜託你也要著眼於一些小事
[00:01:09.960 --> 00:01:12.000]  所以今天聖經裡面教導我們
[00:01:12.000 --> 00:01:15.240]  我們要學習怎樣做小的事情
[00:01:15.240 --> 00:01:17.960]  來自一段我們很熟悉的經文
[00:01:17.960 --> 00:01:18.880]  亦都是一個比喻
[00:01:18.880 --> 00:01:21.960]  路加福音第十六章一至十三節
[00:01:21.960 --> 00:01:23.120]  我先為大家讀出
[00:01:23.120 --> 00:01:25.440]  聖經裡面這樣說
[00:01:25.440 --> 00:01:27.120]  耶穌有對門徒說
[00:01:27.120 --> 00:01:29.200]  某才主有一個管家
[00:01:29.200 --> 00:01:32.640]  有人向主人告管家浪費他的財物
[00:01:32.640 --> 00:01:34.360]  主人叫他來對他說
[00:01:34.360 --> 00:01:35.440]  我聽到了
[00:01:35.440 --> 00:01:37.160]  你做的是什麼
[00:01:37.160 --> 00:01:39.600]  把你所經營的交代清楚
[00:01:39.600 --> 00:01:41.600]  你不能再作我的管家了
[00:01:41.600 --> 00:01:43.120]  那管家心裡想
[00:01:43.120 --> 00:01:46.200]  主人辭我不用我再作管家
[00:01:46.200 --> 00:01:48.080]  我將來可以做什麼
[00:01:48.080 --> 00:01:50.560]  鋤地又沒力氣
[00:01:50.560 --> 00:01:52.840]  討飯又怕醜
[00:01:52.840 --> 00:01:54.560]  我知道怎麼做
[00:01:54.560 --> 00:01:56.800]  好叫人們在我不作管家之後
[00:01:56.800 --> 00:01:58.960]  佔我到他們家裡去
[00:01:58.960 --> 00:02:01.720]  於是他擺欠他主人的債
[00:02:01.720 --> 00:02:03.680]  一個又一個叫了來
[00:02:03.680 --> 00:02:04.960]  問頭一個說
[00:02:04.960 --> 00:02:06.640]  你欠我主人多少
[00:02:06.640 --> 00:02:08.400]  他說一百劉油
[00:02:08.400 --> 00:02:09.880]  管家對他說
[00:02:09.880 --> 00:02:11.640]  拿你的賬快坐下
[00:02:11.640 --> 00:02:13.120]  寫五十就行了
[00:02:13.120 --> 00:02:14.720]  他問另一個說
[00:02:14.720 --> 00:02:15.800]  你欠多少
[00:02:15.800 --> 00:02:17.760]  他說一百錫物紙
[00:02:17.760 --> 00:02:18.920]  管家對他說
[00:02:18.920 --> 00:02:21.640]  拿你的賬寫八十就可以了
