
[00:00:00.000 --> 00:00:10.000]  (自動翻譯)
[00:00:10.560 --> 00:00:11.720]  各位電影節目大家好
[00:00:11.720 --> 00:00:16.120]  參加網上崇拜的每位電影節目大家好
[00:00:16.120 --> 00:00:19.920]  今天很開心有機會在這裡跟大家分享訊息
[00:00:19.920 --> 00:00:22.920]  過去幾個月都可能跟大家見面
[00:00:22.920 --> 00:00:25.640]  都是透過網上在當中分享
[00:00:25.640 --> 00:00:28.560]  今天能夠再一次舉行實體聚會
[00:00:28.560 --> 00:00:30.520]  我覺得都是上帝的恩典
[00:00:30.520 --> 00:00:34.120]  沒錯,我想疫情是有明顯的緩和跡象
[00:00:34.120 --> 00:00:36.200]  但我想都再一次勉勵大家
[00:00:36.200 --> 00:00:38.480]  我們更加同樣都要去謹慎一下
[00:00:38.720 --> 00:00:41.720]  我們能夠帶著一個平安、帶著一個安心
[00:00:41.720 --> 00:00:42.880]  能夠回到教會裡
[00:00:42.880 --> 00:00:44.280]  我們一同去敬拜主
[00:00:44.280 --> 00:00:46.360]  一同去聆聽上帝的話語
[00:00:46.360 --> 00:00:48.600]  當恢復崇拜之後
[00:00:48.600 --> 00:00:49.600]  我自己都思考一個問題
[00:00:49.600 --> 00:00:53.320]  究竟想跟大家分享的是一個什麼訊息
[00:00:53.320 --> 00:00:55.080]  我想不單止疫情
[00:00:55.080 --> 00:00:58.000]  亦都面對世界、面對社會
[00:00:58.000 --> 00:01:00.240]  很多很多的挑戰、很多的衝擊
[00:01:00.240 --> 00:01:03.200]  特別當我們一班信徒活在世上的時候
[00:01:03.200 --> 00:01:04.800]  我們甚至乎會形容
[00:01:04.800 --> 00:01:07.120]  我們今天活在一個亂世的裡面
[00:01:07.600 --> 00:01:08.600]  活在亂世的裡面
[00:01:08.600 --> 00:01:13.040]  究竟我們應該如何去繼續作為一個基督徒
[00:01:13.040 --> 00:01:15.600]  活在地上繼續去見證上帝的名
[00:01:15.600 --> 00:01:16.840]  所以接下來的日子
[00:01:16.840 --> 00:01:19.440]  有機會很想跟大家分享一個系列的訊息
[00:01:19.440 --> 00:01:20.440]  就是登山補訓
[00:01:20.440 --> 00:01:21.880]  我相信大家都知道
[00:01:21.880 --> 00:01:23.840]  就是《瑪特福音》第五章至第七章
[00:01:23.840 --> 00:01:25.680]  耶穌基督在當中去
[00:01:25.680 --> 00:01:27.960]  透過登山補訓裡面
[00:01:27.960 --> 00:01:29.600]  不同的教導裡面、教導門徒
[00:01:29.600 --> 00:01:30.960]  特別一個亂世的裡面
[00:01:30.960 --> 00:01:32.840]  充滿挑戰的環境裡面
[00:01:32.840 --> 00:01:35.280]  如何讓生命能夠得到更新
[00:01:35.520 --> 00:01:37.040]  然後在一個亂世的裡面
[00:01:37.040 --> 00:01:38.840]  繼續去見證基督的名
[00:01:38.840 --> 00:01:40.800]  今天跟大家分享一個題目叫做
[00:01:40.800 --> 00:01:42.800]  亂世中的醒覺
[00:01:42.800 --> 00:01:44.440]  因為在亂世的裡面
[00:01:44.440 --> 00:01:46.600]  我們很容易迷失
[00:01:46.600 --> 00:01:48.720]  因為外面有很多不同的聲音
[00:01:48.720 --> 00:01:51.040]  有時候我們根本就不懂得去分辨
[00:01:51.040 --> 00:01:52.840]  什麼是對、什麼是錯的時間
[00:01:52.840 --> 00:01:55.360]  但是當我們有機會安靜地回到上帝的裡面
[00:01:55.360 --> 00:01:59.400]  究竟上帝盼望使用我們當中的每一個
[00:01:59.400 --> 00:02:00.600]  在一個亂世的裡面
[00:02:00.600 --> 00:02:02.720]  如何繼續去見證基督的名
[00:02:02.720 --> 00:02:04.120]  所以今天的經文是
[00:02:04.120 --> 00:02:05.920]  《馬德福音》第五章第三節
[00:02:05.920 --> 00:02:07.400]  如果大家熟悉的登山補訓
[00:02:07.400 --> 00:02:09.880]  就以八福作為一個起始點
[00:02:09.880 --> 00:02:12.640]  然後另外也會引用詩篇一段的經文
[00:02:12.640 --> 00:02:15.600]  讓我們去明白一個很重要的概念
[00:02:15.600 --> 00:02:18.080]  請大家先聽我讀出當中的經文
[00:02:18.080 --> 00:02:20.440]  《馬德福音》第五章第三節這樣說
[00:02:20.440 --> 00:02:23.240]  他說:心靈貧窮的人有福了
[00:02:23.240 --> 00:02:25.640]  因為天國是他們的
[00:02:25.640 --> 00:02:27.680]  詩篇第三到四篇
[00:02:27.680 --> 00:02:29.560]  第六節到第八節這樣記載
[00:02:29.560 --> 00:02:32.840]  他說:這困苦人呼求耶和華就誰聽
[00:02:33.080 --> 00:02:34.840]  救他脫離一切的患難
[00:02:34.840 --> 00:02:38.680]  耶和華的使者在敬畏他的人四圍安寧
[00:02:38.680 --> 00:02:40.000]  要答救他們
[00:02:40.000 --> 00:02:42.200]  你們要嘗嘗主恩的滋味
[00:02:42.200 --> 00:02:43.800]  便知道他是微善
[00:02:43.800 --> 00:02:46.400]  投靠他的人有福了
[00:02:46.400 --> 00:02:47.680]  我們一同的禱告
[00:02:47.680 --> 00:02:51.920]  再次感謝你讓我們今天能夠
[00:02:51.920 --> 00:02:53.640]  恢復實體的罪惡
[00:02:53.640 --> 00:02:54.960]  我們獻上感恩
[00:02:54.960 --> 00:02:57.240]  同樣我們呼求上帝的平安
[00:02:57.240 --> 00:02:58.960]  要進入到人的生命當中
[00:02:58.960 --> 00:03:01.160]  我想不單止面對疫情
[00:03:01.160 --> 00:03:02.760]  面對社會很多的動盪
[00:03:02.760 --> 00:03:03.880]  很多的不安
[00:03:03.880 --> 00:03:05.640]  願祢的真正的平安
[00:03:05.640 --> 00:03:07.320]  進入到我們的生命當中
[00:03:07.320 --> 00:03:10.880]  讓我們在這個充滿動盪不安的環境當中
[00:03:10.880 --> 00:03:12.680]  我們有一份的醒覺
[00:03:12.680 --> 00:03:14.440]  我們知道上帝
[00:03:14.440 --> 00:03:16.320]  祢要差派我們在地上
[00:03:16.320 --> 00:03:18.520]  如何去見證上帝祢的名
[00:03:18.520 --> 00:03:19.880]  求主繼續的幫助
[00:03:19.880 --> 00:03:21.400]  多謝主我們的禱告交託
[00:03:21.400 --> 00:03:23.240]  奉耶穌基督名字祈求
[00:03:23.240 --> 00:03:24.040]  阿們
[00:03:24.040 --> 00:03:26.960]  第一節我不知道你認不認同
[00:03:26.960 --> 00:03:29.120]  今天我們身處在亂世當中
[00:03:29.120 --> 00:03:30.880]  我想我不單止只是說
[00:03:30.880 --> 00:03:31.960]  是否香港的情況
[00:03:31.960 --> 00:03:33.760]  你縱觀世界各地
[00:03:33.760 --> 00:03:34.680]  世界大事
[00:03:34.680 --> 00:03:37.320]  好像越來越多的混亂
[00:03:37.320 --> 00:03:40.600]  最簡單是新冠肺炎
[00:03:40.600 --> 00:03:43.000]  我不知道你有沒有留意過這些數字
[00:03:43.000 --> 00:03:46.800]  直到今天我特別去找找這些數字
[00:03:46.800 --> 00:03:51.480]  這個肺炎繼續在全球超過了6.7百萬人
[00:03:51.480 --> 00:03:53.520]  即是670萬人當中感染
[00:03:53.520 --> 00:03:55.640]  當然疫情最嚴重的就是美國
[00:03:55.640 --> 00:03:57.640]  知不知道第二位在哪裡
[00:03:57.640 --> 00:03:59.400]  是巴西
