
[00:00:00.000 --> 00:00:04.000]  大家好 主內平安
[00:00:04.000 --> 00:00:08.000]  又是我講到
[00:00:08.000 --> 00:00:12.000]  這是講馬可科音的大結局
[00:00:12.000 --> 00:00:20.000]  在大結局中 耶穌第十六章是耶穌生命在世的大結局
[00:00:20.000 --> 00:00:25.000]  第十六章講耶穌的結局很特別
[00:00:25.000 --> 00:00:29.000]  在人類中 我們不能預算何時出生
[00:00:29.000 --> 00:00:33.000]  又不能預算如何走完人生的路
[00:00:33.000 --> 00:00:39.000]  不過耶穌基督在世中是甘願的下來
[00:00:39.000 --> 00:00:42.000]  所以按照上帝預備的日子
[00:00:42.000 --> 00:00:48.000]  並且按照上帝所預備的日期完成了他的生命
[00:00:48.000 --> 00:00:51.000]  所以我們看到他是為罪的
[00:00:51.000 --> 00:00:53.000]  生命已經獻上
[00:00:53.000 --> 00:00:55.000]  上一章我們看到 上一星期講
[00:00:55.000 --> 00:01:00.000]  耶穌基督為罪受苦受死並且已經埋葬了
[00:01:00.000 --> 00:01:03.000]  我們十六章要看的是
[00:01:03.000 --> 00:01:06.000]  耶穌基督不單埋葬死了
[00:01:06.000 --> 00:01:09.000]  而是戰勝死亡
[00:01:09.000 --> 00:01:12.000]  上星期榮講是破地獄
[00:01:12.000 --> 00:01:16.000]  今天我們就看耶穌基督破地獄
[00:01:16.000 --> 00:01:19.000]  戰勝死亡 復活了
[00:01:19.000 --> 00:01:26.000]  並且將來應許我們再來接我們
[00:01:26.000 --> 00:01:28.000]  所以我們整個十二月裡
[00:01:28.000 --> 00:01:32.000]  開展講復活的訊息都是非常好的
[00:01:32.000 --> 00:01:37.000]  讓我們的生命如何等待耶穌基督再來的日子
[00:01:37.000 --> 00:01:41.000]  我們如何預備好我們的生命呢
[00:01:41.000 --> 00:01:45.000]  我們看到不單單是耶穌基督復活的生命
[00:01:45.000 --> 00:01:48.000]  令當時的人 甚至現在仍然有很多人
[00:01:48.000 --> 00:01:51.000]  有很多疑惑和驚訝
[00:01:51.000 --> 00:01:53.000]  在馬可福音的結局
[00:01:53.000 --> 00:01:55.000]  其實有不同的解經家
[00:01:55.000 --> 00:01:58.000]  都有很多不同的意見
[00:01:58.000 --> 00:02:05.000]  在結局裡 究竟誰才是真正的馬可福音的原文呢
[00:02:05.000 --> 00:02:07.000]  有不同的看法
[00:02:07.000 --> 00:02:10.000]  有些學者在經文鑒別學裡
[00:02:10.000 --> 00:02:14.000]  馬可福音應該是十六章到一到八節
[00:02:14.000 --> 00:02:16.000]  就是說那群婦女出來的時候
[00:02:16.000 --> 00:02:18.000]  就在墳墓裡逃跑
[00:02:18.000 --> 00:02:21.000]  又害怕又顫抖
[00:02:21.000 --> 00:02:23.000]  什麼都沒有做
[00:02:23.000 --> 00:02:25.000]  然後就很害怕地離開了
[00:02:25.000 --> 00:02:29.000]  當然當我們看到這樣的結局的時候
[00:02:29.000 --> 00:02:31.000]  真的會引來很多人說
[00:02:31.000 --> 00:02:33.000]  不是吧 是不是漏了東西
[00:02:33.000 --> 00:02:36.000]  沒有寫下來 還是怎樣遺失了
[00:02:36.000 --> 00:02:41.000]  於是就衍生了一些長的結語和短的結語
[00:02:41.000 --> 00:02:44.000]  短的結語就是再加一句
[00:02:44.000 --> 00:02:46.000]  第九節 說他們是簡單的
[00:02:46.000 --> 00:02:48.000]  就告訴彼得他們
[00:02:48.000 --> 00:02:54.000]  於是耶穌親自和他們的力量帶著他們
[00:02:54.000 --> 00:03:01.000]  從東到西將神聖不老的永遠的救恩福音傳出去
[00:03:01.000 --> 00:03:06.000]  阿門 似乎是一個很好的完結
[00:03:06.000 --> 00:03:11.000]  不過這個經文其實很多學者不太贊同
[00:03:11.000 --> 00:03:14.000]  因為找到的文本實在很少
[00:03:14.000 --> 00:03:18.000]  所以又衍生了另一個版本
[00:03:18.000 --> 00:03:21.000]  另一個版本 如果我們看和修版本
[00:03:21.000 --> 00:03:25.000]  我們都知道有短句和長的結語
[00:03:25.000 --> 00:03:30.000]  就是由第九節到二十節
[00:03:30.000 --> 00:03:34.000]  我們留意這個第九節和剛才的第九節是不同的
[00:03:34.000 --> 00:03:38.000]  所以你看到他們說到加了長的結語
[00:03:38.000 --> 00:03:41.000]  似乎說得很完整
[00:03:41.000 --> 00:03:46.000]  不過在第二世紀 他們找到很多文本
[00:03:46.000 --> 00:03:49.000]  不過在第四、五、六世紀的時候
[00:03:49.000 --> 00:03:55.000]  就比較暢銷 或者各個不同的地區都在用
[00:03:55.000 --> 00:03:58.000]  但是有很多學者再去看的時候
[00:03:58.000 --> 00:04:02.000]  其實最能夠肯定的
[00:04:02.000 --> 00:04:05.000]  就是現在更多的學者都認為
[00:04:05.000 --> 00:04:10.000]  這個停刊第八節就是最可靠的文本
[00:04:10.000 --> 00:04:15.000]  雖然有不同的看法 甚至有更多的看法
[00:04:15.000 --> 00:04:21.000]  不過正正這個結局引來一個給我們很大的挑戰
[00:04:21.000 --> 00:04:23.000]  就是這個世代
[00:04:23.000 --> 00:04:25.000]  這群婦女究竟如何回應?
[00:04:25.000 --> 00:04:27.000]  這群門徒如何回應?
[00:04:27.000 --> 00:04:32.000]  我們這群門徒 跟隨主的人又如何回應?
[00:04:32.000 --> 00:04:38.000]  所以今天我會再看整卷到二十節
[00:04:38.000 --> 00:04:41.000]  因為之前和之後的
[00:04:41.000 --> 00:04:45.000]  雖然有些是編者的時候加進去的
[00:04:45.000 --> 00:04:50.000]  不過在神學上都沒有不對的
[00:04:50.000 --> 00:04:53.000]  所以我們一起去看
[00:04:53.000 --> 00:04:57.000]  當我們看的時候 很想今天思想著復活的時候
[00:04:57.000 --> 00:05:01.000]  我們一群跟隨復活主的門徒應該做些什麼呢?
[00:05:01.000 --> 00:05:04.000]  第一就是移除不信的硬心
[00:05:04.000 --> 00:05:08.000]  第二就是致死跟隨的決心
[00:05:08.000 --> 00:05:11.000]  我們先看第一段
[00:05:11.000 --> 00:05:14.000]  這裡說的是這群婦女
[00:05:14.000 --> 00:05:17.000]  有莫大拉瑪利亞
[00:05:17.000 --> 00:05:21.000]  有雅各的母親瑪利亞和薩羅米
[00:05:21.000 --> 00:05:26.000]  他們帶著香膏去想要高耶穌的身體
[00:05:26.000 --> 00:05:28.000]  這裡形容第二節
[00:05:28.000 --> 00:05:30.000]  七天的第一天清晨
[00:05:30.000 --> 00:05:34.000]  太陽一出來 他們就在霧裡
[00:05:34.000 --> 00:05:36.000]  就是去到霧裡
[00:05:36.000 --> 00:05:39.000]  我們知道經歷安息日
[00:05:39.000 --> 00:05:40.000]  他們不能工作
[00:05:40.000 --> 00:05:43.000]  所以一等候天亮的時候
[00:05:43.000 --> 00:05:44.000]  他們就出發
[00:05:44.000 --> 00:05:47.000]  不過第三節他們在想路上的時候
[00:05:47.000 --> 00:05:49.000]  他們說彼此這樣說
[00:05:49.000 --> 00:05:54.000]  要為我們把石頭從霧門裡滾開
[00:05:54.000 --> 00:05:56.000]  如果我們熟知的話
[00:05:56.000 --> 00:06:01.000]  就知道當時的墳墓就在洞穴裡
[00:06:01.000 --> 00:06:05.000]  他們就用大石擋住
[00:06:05.000 --> 00:06:10.000]  並且當時因為一丁丁都在看守著
[00:06:10.000 --> 00:06:13.000]  因為耶穌說過他們會復活
[00:06:13.000 --> 00:06:15.000]  所以大家都很緊張
[00:06:15.000 --> 00:06:18.000]  第四節說到這群婦女正在想走的時候
[00:06:18.000 --> 00:06:20.000]  當她抬頭一看的時候
[00:06:20.000 --> 00:06:24.000]  就看到大石竟然滾開了
[00:06:24.000 --> 00:06:26.000]  沒有了他們的疑慮
[00:06:26.000 --> 00:06:29.000]  當她進入霧裡的時候
[00:06:29.000 --> 00:06:34.000]  看到有一個年輕人坐在右邊
[00:06:34.000 --> 00:06:37.000]  通常的解經家都是說神的使者
[00:06:37.000 --> 00:06:39.000]  或者說天使
[00:06:39.000 --> 00:06:41.000]  身穿白袍
[00:06:41.000 --> 00:06:43.000]  所以這群婦女非常驚訝
[00:06:43.000 --> 00:06:46.000]  但老子說這位年輕人對她說
[00:06:46.000 --> 00:06:49.000]  不要驚慌你們尋找的
[00:06:49.000 --> 00:06:53.000]  那被釘十字架拿撒人耶穌已經復活了
[00:06:53.000 --> 00:06:55.000]  不是在這裡
[00:06:55.000 --> 00:06:57.000]  你們看看安放的地方
[00:06:57.000 --> 00:07:00.000]  你們就要去對他的門徒和彼得說
[00:07:00.000 --> 00:07:04.000]  他要讓你們先到加里里去
[00:07:04.000 --> 00:07:06.000]  在那裡你們會看見他
[00:07:06.000 --> 00:07:09.000]  正如他從前所告訴你們的
[00:07:09.000 --> 00:07:13.000]  於是他們出來從墳墓裡逃跑
[00:07:13.000 --> 00:07:16.000]  又發抖又驚訝
[00:07:16.000 --> 00:07:19.000]  什麼也沒有告訴別人
[00:07:19.000 --> 00:07:22.000]  因為他們懼怕
[00:07:22.000 --> 00:07:25.000]  我們看到這群婦女
[00:07:25.000 --> 00:07:30.000]  其實是第一群能夠見到耶穌復活
[00:07:30.000 --> 00:07:32.000]  很蒙福的人
[00:07:32.000 --> 00:07:35.000]  我講解這群婦女的硬心是什麼
[00:07:35.000 --> 00:07:38.000]  我定句為漢見而不信
[00:07:38.000 --> 00:07:42.000]  原來這群婦女一抬頭看到
[00:07:42.000 --> 00:07:45.000]  天使跟他們說話
[00:07:45.000 --> 00:07:48.000]  但他們仍未能相信
[00:07:48.000 --> 00:07:50.000]  有很多學者說
[00:07:50.000 --> 00:07:55.000]  這群婦女為什麼能夠第一時間見到復活的主呢
[00:07:55.000 --> 00:08:01.000]  因為他們是跟隨耶穌到底的一群婦女
[00:08:01.000 --> 00:08:06.000]  他們是在見證耶穌基督的團氣
[00:08:06.000 --> 00:08:09.000]  在十五章四十節說
[00:08:09.000 --> 00:08:12.000]  這群婦女遠遠地漢見
[00:08:12.000 --> 00:08:14.000]  觀看
[00:08:14.000 --> 00:08:18.000]  看著耶穌被斷氣的一刻
[00:08:18.000 --> 00:08:24.000]  並且他們見證了耶穌被埋葬的一群婦人
[00:08:24.000 --> 00:08:28.000]  當耶穌日落
[00:08:28.000 --> 00:08:30.000]  即將到來的安息日
[00:08:30.000 --> 00:08:33.000]  所以他們要快點埋葬
[00:08:33.000 --> 00:08:36.000]  我們熟悉的一個藥室
[00:08:36.000 --> 00:08:44.000]  跟隨了耶穌的意思
[00:08:44.000 --> 00:08:46.000]  於是在這個時候
[00:08:46.000 --> 00:08:49.000]  領了耶穌的身體安放
[00:08:49.000 --> 00:08:51.000]  這群婦女完全看著
[00:08:51.000 --> 00:08:56.000]  正正是看著真實的事情已經發生了
[00:08:56.000 --> 00:08:59.000]  所以他們很肯定耶穌已經死了
[00:08:59.000 --> 00:09:01.000]  也肯定耶穌已經埋葬了
[00:09:01.000 --> 00:09:03.000]  於是這一天
[00:09:03.000 --> 00:09:06.000]  他們一早就來到去祈禱耶穌
[00:09:06.000 --> 00:09:10.000]  所以正正是這個突然
[00:09:10.000 --> 00:09:13.000]  在他們心中想不到會這樣
[00:09:13.000 --> 00:09:15.000]  為什麼沒有了屍體
[00:09:15.000 --> 00:09:17.000]  為什麼天使說他復活了
[00:09:17.000 --> 00:09:19.000]  在他們的頭腦想不到
[00:09:19.000 --> 00:09:23.000]  很驚訝這件事從未發生過
[00:09:23.000 --> 00:09:26.000]  所以對於突然的事情
[00:09:26.000 --> 00:09:31.000]  我們看到逃跑是很正常的
[00:09:31.000 --> 00:09:35.000]  當彼得看到耶穌平靜風浪
[00:09:35.000 --> 00:09:40.000]  一群門徒都形容他害怕
[00:09:40.000 --> 00:09:45.000]  所以這群婦女怕也是很正常的
[00:09:45.000 --> 00:09:49.000]  不過這群婦女為什麼在思想這一刻
[00:09:49.000 --> 00:09:52.000]  會選擇逃跑呢
[00:09:52.000 --> 00:09:55.000]  沒有遵從天使的命令
[00:09:55.000 --> 00:09:57.000]  去告訴門徒
[00:09:57.000 --> 00:09:59.000]  所以我們有時候看到
[00:09:59.000 --> 00:10:04.000]  原來看見也令我們不能相信
[00:10:04.000 --> 00:10:09.000]  因為很真實地看到耶穌被埋葬
[00:10:09.000 --> 00:10:12.000]  所以我們有時候只相信
[00:10:12.000 --> 00:10:15.000]  我們自己可以看到的東西
[00:10:15.000 --> 00:10:18.000]  我不知道這樣是不是真的相信
[00:10:18.000 --> 00:10:21.000]  其實是信自己多於信上帝
[00:10:21.000 --> 00:10:24.000]  所以我們看到原來看見
[00:10:24.000 --> 00:10:30.000]  能否加進你更深的認識耶穌呢
[00:10:30.000 --> 00:10:36.000]  看見能否拉近你和耶穌的關係
[00:10:36.000 --> 00:10:39.000]  看見那麼多神蹟的時候
[00:10:39.000 --> 00:10:44.000]  你能否繼續緊緊跟從耶穌呢
[00:10:44.000 --> 00:10:48.000]  這群婦女看見但反應不及你
[00:10:48.000 --> 00:10:52.000]  她仍然相信自己眼中所見的事情
[00:10:52.000 --> 00:10:57.000]  第二,眼中的我們不知道是否像這群門徒
[00:10:57.000 --> 00:11:00.000]  聽見反而不相信
[00:11:00.000 --> 00:11:03.000]  第九節補充裏面
[00:11:03.000 --> 00:11:09.000]  說到婦女立即告訴門徒
[00:11:09.000 --> 00:11:11.000]  告訴門徒的時候
[00:11:11.000 --> 00:11:18.000]  我們記得耶穌即將要上十字架路上
[00:11:18.000 --> 00:11:20.000]  在第八章、第九章、第十章
[00:11:20.000 --> 00:11:23.000]  耶穌預告了三次告訴他們
[00:11:23.000 --> 00:11:27.000]  我要受苦、埋葬
[00:11:27.000 --> 00:11:30.000]  讓我第三天復活
[00:11:30.000 --> 00:11:32.000]  其實也有告訴過他們
[00:11:32.000 --> 00:11:35.000]  所以當婦女說到已經真實地看見
[00:11:35.000 --> 00:11:39.000]  但這群門徒卻說不相信
[00:11:39.000 --> 00:11:43.000]  這裡記載當我們看回其他福音書
[00:11:43.000 --> 00:11:45.000]  對比內容的時候
[00:11:45.000 --> 00:11:51.000]  我們知道瑪利亞最後真的有告訴門徒
[00:11:51.000 --> 00:11:53.000]  門徒聽到的時候
[00:11:53.000 --> 00:11:56.000]  我們記得彼得和約翰是否追了出去
[00:11:56.000 --> 00:11:59.000]  立即到墓裡看是否真的發生了這件事
[00:11:59.000 --> 00:12:01.000]  當他們看到的時候
[00:12:01.000 --> 00:12:03.000]  真的看不見耶穌的屍體
[00:12:03.000 --> 00:12:06.000]  那一刻天使已經離開了
[00:12:06.000 --> 00:12:08.000]  於是他們很失望
[00:12:08.000 --> 00:12:13.000]  回到這裡形容他們哀動哭泣
[00:12:13.000 --> 00:12:17.000]  但那一刻瑪利亞還沒離開
[00:12:17.000 --> 00:12:19.000]  我們看到聖經記載
[00:12:19.000 --> 00:12:21.000]  耶穌和她相遇
[00:12:21.000 --> 00:12:24.000]  真正復活的主和她相遇
[00:12:24.000 --> 00:12:27.000]  叫她快點告訴門徒
[00:12:27.000 --> 00:12:31.000]  於是她再次回去告訴門徒
