
[00:00:00.000 --> 00:00:04.000]  各位午安
[00:00:04.000 --> 00:00:08.000]  我們經常會想究竟成長是甚麼
[00:00:08.000 --> 00:00:12.000]  成長是看何時去看世界盃
[00:00:12.000 --> 00:00:16.000]  何時能夠有一天做網紅等等
[00:00:16.000 --> 00:00:19.000]  或者當我們要認識自己的時候
[00:00:19.000 --> 00:00:20.000]  我們認識甚麼呢?
[00:00:20.000 --> 00:00:23.000]  認識我們喜歡甚麼,不喜歡甚麼
[00:00:23.000 --> 00:00:28.000]  或者我們認識自己有甚麼吸引我們呢?
[00:00:28.000 --> 00:00:31.000]  但其實你有沒有發覺這幾年
[00:00:31.000 --> 00:00:36.000]  好像很密集,由社會事件到疫情
[00:00:36.000 --> 00:00:40.000]  到今年很多一些,不要說你們
[00:00:40.000 --> 00:00:44.000]  我這個年紀都未經歷過水災
[00:00:44.000 --> 00:00:50.000]  但這些事情又讓我們認識我們甚麼呢?
[00:00:50.000 --> 00:00:57.000]  我會說在這幾年我們最需要認識的是恐懼和焦慮
[00:00:57.000 --> 00:01:00.000]  不是認識恐懼和焦慮
[00:01:00.000 --> 00:01:03.000]  而是認識我們的恐懼和焦慮
[00:01:03.000 --> 00:01:05.000]  我們會怎樣表現
[00:01:05.000 --> 00:01:08.000]  因為這兩樣東西有時是很混合的
[00:01:08.000 --> 00:01:11.000]  你都不太分得出自己是害怕還是焦慮
[00:01:11.000 --> 00:01:16.000]  又或者你不太理解自己害怕時的反應是怎樣
[00:01:16.000 --> 00:01:21.000]  我記得那時帶一些年青人去行山
[00:01:21.000 --> 00:01:25.000]  因為他們覺得我在全程都在作弄他們
[00:01:25.000 --> 00:01:28.000]  所以最後要作弄我
[00:01:28.000 --> 00:01:30.000]  用甚麼方法呢?
[00:01:30.000 --> 00:01:33.000]  簡單地,一群人就躲在草叢裏
[00:01:33.000 --> 00:01:36.000]  我去到後,為何離遠望目的地沒有人
[00:01:36.000 --> 00:01:38.000]  我嚇死了,我馬上擔心
[00:01:38.000 --> 00:01:40.000]  我趕快看看發生甚麼事
[00:01:40.000 --> 00:01:45.000]  我一走過去,他們馬上從草叢跳出來嚇我
[00:01:45.000 --> 00:01:48.000]  我真的被你嚇到,但我想打人
[00:01:48.000 --> 00:01:51.000]  因為我怕我會打人
[00:01:51.000 --> 00:01:53.000]  這是正常的反應
[00:01:53.000 --> 00:01:55.000]  因為我已經開始這樣
[00:01:55.000 --> 00:01:58.000]  正常的反應是這樣,我不知道甚麼東西會跳出來
[00:01:58.000 --> 00:02:01.000]  其實類似是這樣
[00:02:01.000 --> 00:02:03.000]  當我們在這幾年裏
[00:02:03.000 --> 00:02:07.000]  我們說我們長期在恐懼和焦慮裏
[00:02:07.000 --> 00:02:09.000]  但我們的身體狀況
[00:02:09.000 --> 00:02:11.000]  我們會怎樣表現出來
[00:02:11.000 --> 00:02:13.000]  去表現出我們害怕
[00:02:13.000 --> 00:02:17.000]  而害怕的程度是我們可以控制還是完全控制不到呢?
[00:02:17.000 --> 00:02:19.000]  有些人怕也好,焦慮也好
[00:02:19.000 --> 00:02:22.000]  他可以去到一個地步甚麼都不做
[00:02:22.000 --> 00:02:24.000]  原來你說,怎麼搞的
[00:02:24.000 --> 00:02:27.000]  你躺平到這樣
[00:02:27.000 --> 00:02:30.000]  他不是躺平,他是害怕
[00:02:30.000 --> 00:02:33.000]  害怕到甚麼都不敢做
[00:02:33.000 --> 00:02:38.000]  他焦慮到一個地步,他完全沒有任何動力
[00:02:38.000 --> 00:02:41.000]  甚麼動力呢?連吃東西也沒有這個動力
[00:02:41.000 --> 00:02:44.000]  你說快點吃東西吧,人肚餓,正常也要吃東西
[00:02:44.000 --> 00:02:47.000]  你吃東西吧,不想吃嗎?
[00:02:47.000 --> 00:02:49.000]  不要不想吃
[00:02:49.000 --> 00:02:54.000]  可能他背後不是身體有事
[00:02:54.000 --> 00:02:58.000]  也不是只顧著玩遊戲機,不用吃東西
[00:02:58.000 --> 00:03:03.000]  他背後的心底可能是持續著一種焦慮
[00:03:03.000 --> 00:03:06.000]  而他不認知,不認知他對自己的認識
[00:03:06.000 --> 00:03:08.000]  其實到了我這個年紀
[00:03:08.000 --> 00:03:11.000]  我還是繼續去認識自己
[00:03:11.000 --> 00:03:13.000]  恐懼是怎樣呢?焦慮是怎樣呢?
[00:03:13.000 --> 00:03:17.000]  到了某個程度會怎樣反應呢?
[00:03:17.000 --> 00:03:20.000]  但我們仍然要分甚麼是恐懼和焦慮
[00:03:20.000 --> 00:03:23.000]  但當然在定義上是為分而分
[00:03:23.000 --> 00:03:26.000]  不過也說一下吧
[00:03:26.000 --> 00:03:29.000]  恐懼其實是一些很具體的事情
[00:03:29.000 --> 00:03:32.000]  一些很具體的危險在你面前出現
[00:03:32.000 --> 00:03:36.000]  你就會有一種自主的反應
[00:03:36.000 --> 00:03:38.000]  因為你透過這種反應
[00:03:38.000 --> 00:03:40.000]  你在識別或者感覺
[00:03:40.000 --> 00:03:43.000]  這個人的真實或存在的危險
[00:03:43.000 --> 00:03:45.000]  會比你更加嚴重
[00:03:45.000 --> 00:03:46.000]  所以你會有反應
[00:03:46.000 --> 00:03:51.000]  反應可能是去對抗
[00:03:51.000 --> 00:03:54.000]  或者是逃避
[00:03:54.000 --> 00:03:56.000]  一定是其中一個反應
[00:03:56.000 --> 00:03:58.000]  否則也很嚴重
[00:03:58.000 --> 00:04:01.000]  因為有研究的心理學家發現
[00:04:01.000 --> 00:04:03.000]  原來真的有人是不懂得害怕的
[00:04:03.000 --> 00:04:05.000]  是天生不懂得害怕的
[00:04:05.000 --> 00:04:08.000]  怎樣去量他呢?量他的心跳
[00:04:08.000 --> 00:04:10.000]  量他的血壓
[00:04:10.000 --> 00:04:13.000]  量他腦內的刺激素
[00:04:13.000 --> 00:04:16.000]  他是沒有分泌的
[00:04:16.000 --> 00:04:18.000]  然後就說這樣就好了
[00:04:18.000 --> 00:04:19.000]  這麼老定
[00:04:19.000 --> 00:04:21.000]  老定就是不懂得害怕
[00:04:21.000 --> 00:04:22.000]  就危險多了
[00:04:22.000 --> 00:04:25.000]  因為他不懂得害怕
[00:04:25.000 --> 00:04:26.000]  焦慮是甚麼呢?
[00:04:26.000 --> 00:04:28.000]  焦慮就跟剛才那個很不同
[00:04:28.000 --> 00:04:33.000]  剛才說的是在你面前出現的危險
[00:04:33.000 --> 00:04:35.000]  但焦慮就不是了
[00:04:35.000 --> 00:04:37.000]  這種是一種情緒
[00:04:37.000 --> 00:04:39.000]  剛才那個是在說反應
[00:04:39.000 --> 00:04:41.000]  焦慮是一種情緒
[00:04:41.000 --> 00:04:43.000]  是很持續的
[00:04:43.000 --> 00:04:45.000]  但這種持續的情緒是很複雜的
[00:04:45.000 --> 00:04:50.000]  那種複雜到你都不知道自己在做甚麼
[00:04:50.000 --> 00:04:55.000]  但這種複雜不是因為前面有危險
[00:04:55.000 --> 00:04:58.000]  不是在你眼前
[00:04:58.000 --> 00:05:02.000]  焦慮是來自你覺得有些事
[00:05:02.000 --> 00:05:06.000]  你沒有辦法去控制預測未來會發生的事
[00:05:06.000 --> 00:05:08.000]  是未來會發生的事
[00:05:08.000 --> 00:05:14.000]  最簡單就是當我們還沒有拿成績表的時候
[00:05:14.000 --> 00:05:16.000]  我們就開始焦慮
[00:05:16.000 --> 00:05:19.000]  其實大家都知道多少分
[00:05:19.000 --> 00:05:21.000]  我們就想好未知的那些
[00:05:21.000 --> 00:05:23.000]  但我們會想好拿了之後
[00:05:23.000 --> 00:05:26.000]  那些完全是未來的事
[00:05:26.000 --> 00:05:27.000]  找不到工作
[00:05:27.000 --> 00:05:29.000]  那些人看不起我
[00:05:29.000 --> 00:05:30.000]  我沒有前途
[00:05:30.000 --> 00:05:31.000]  我一生玩完的
[00:05:31.000 --> 00:05:33.000]  這些是很遠的事
[00:05:33.000 --> 00:05:35.000]  那些都還沒有出現
[00:05:35.000 --> 00:05:37.000]  但你已經想好
[00:05:37.000 --> 00:05:39.000]  就像一個故事
[00:05:39.000 --> 00:05:41.000]  一個連續劇
[00:05:41.000 --> 00:05:43.000]  這些就是焦慮
[00:05:43.000 --> 00:05:45.000]  我們就要在這幾年想想
[00:05:45.000 --> 00:05:48.000]  自己恐懼的時候會有甚麼反應
[00:05:48.000 --> 00:05:49.000]  焦慮的時候
[00:05:49.000 --> 00:05:53.000]  我們這種情緒又會怎樣表達呢
[00:05:53.000 --> 00:05:58.000]  恐懼和焦慮基本上在我們一生都和我們一起
[00:05:58.000 --> 00:06:00.000]  因為沒有這兩樣東西
[00:06:00.000 --> 00:06:02.000]  其實都很大件事
[00:06:02.000 --> 00:06:08.000]  因為整個人沒有任何危機感
[00:06:08.000 --> 00:06:13.000]  沒有危機感就很難生存在今天不確定的世代
[00:06:13.000 --> 00:06:14.000]  一定要有危機感
[00:06:14.000 --> 00:06:18.000]  但這種危機感超越了某一個界線
[00:06:18.000 --> 00:06:22.000]  就會令你好像沒有能量
[00:06:22.000 --> 00:06:24.000]  沒有任何動力
[00:06:24.000 --> 00:06:27.000]  這個才是最恐怖的地方
[00:06:27.000 --> 00:06:30.000]  今天我們會看拉合
[00:06:30.000 --> 00:06:35.000]  拉合面對自己所居住的城市將要被攻打的時候
[00:06:35.000 --> 00:06:39.000]  你會覺得他是恐懼還是焦慮呢
[00:06:39.000 --> 00:06:41.000]  但在經文裏面
[00:06:41.000 --> 00:06:44.000]  我們看到後世的新約聖經
[00:06:44.000 --> 00:06:51.000]  沒有提及或評價他是焦慮還是恐懼
[00:06:51.000 --> 00:06:54.000]  完全沒有提及他的反應或情緒
[00:06:54.000 --> 00:06:58.000]  只是帶出另一個的向度
[00:06:58.000 --> 00:07:00.000]  告訴我們他走了另一條路
[00:07:00.000 --> 00:07:05.000]  他不是讓我們看到他只是看他怎樣反應
[00:07:05.000 --> 00:07:06.000]  只是看他的情緒
[00:07:06.000 --> 00:07:08.000]  而是他走了另一條路
[00:07:08.000 --> 00:07:10.000]  就是信心
[00:07:10.000 --> 00:07:15.000]  在希伯來書就用他為例
[00:07:15.000 --> 00:07:16.000]  因為信的緣故
[00:07:16.000 --> 00:07:20.000]  拉合就有線去接待探子
[00:07:20.000 --> 00:07:26.000]  嚴隨從那些不服從而滅亡的人
[00:07:26.000 --> 00:07:28.000]  然後亞各書就評價他
[00:07:28.000 --> 00:07:33.000]  用他來作一個例證
[00:07:33.000 --> 00:07:40.000]  就說拉合是要用信心配合行動去表現出來
[00:07:40.000 --> 00:07:44.000]  但他所謂的信心背後
[00:07:44.000 --> 00:07:46.000]  有沒有考慮甚麼呢
[00:07:46.000 --> 00:07:47.000]  是否單憑信心呢
[00:07:47.000 --> 00:07:51.000]  其實在整個拉合的故事裏面並不是
[00:07:51.000 --> 00:07:55.000]  他的信心的考慮背後是一個形勢的分析
[00:07:55.000 --> 00:07:58.000]  一會兒再和大家仔細去看
[00:07:58.000 --> 00:08:00.000]  我們先看故事
[00:08:00.000 --> 00:08:05.000]  其實如果與其說拉合是一個信心故事
[00:08:05.000 --> 00:08:09.000]  不如直接說他是一個間諜故事
[00:08:09.000 --> 00:08:14.000]  因為整個故事是說拉合面對敵國的特工
[00:08:14.000 --> 00:08:15.000]  如何和他交換條件
[00:08:15.000 --> 00:08:19.000]  是一個間諜的故事
[00:08:19.000 --> 00:08:24.000]  話說約書亞派了兩個特工
[00:08:24.000 --> 00:08:27.000]  潛入了耶利哥
[00:08:27.000 --> 00:08:33.000]  是為了了解城裏的地理和城市的結構
[00:08:33.000 --> 00:08:37.000]  好讓他們知道一會兒將會是怎樣打
[00:08:37.000 --> 00:08:44.000]  特工剛剛進入口岸的關口
[00:08:44.000 --> 00:08:45.000]  聖經就說
[00:08:45.000 --> 00:08:47.000]  中譯本這樣說
[00:08:47.000 --> 00:08:53.000]  他們就留宿在一個叫拉合的妓女家裏面
[00:08:53.000 --> 00:08:57.000]  大家看到第一節會否已經打了個突
[00:08:57.000 --> 00:08:59.000]  印象不是很好
[00:08:59.000 --> 00:09:02.000]  有兩個特工一入關
[00:09:02.000 --> 00:09:04.000]  一個關
[00:09:04.000 --> 00:09:09.000]  第一個地方就去特別服務的地方
[00:09:09.000 --> 00:09:11.000]  因為有特別服務的地方
[00:09:11.000 --> 00:09:14.000]  他們是不是公器私用
[00:09:14.000 --> 00:09:19.000]  我們給大家看到螢光幕的下部份
[00:09:19.000 --> 00:09:23.000]  其實是一個古代的石碑
[00:09:23.000 --> 00:09:27.000]  這個石碑上方是公仔
[00:09:27.000 --> 00:09:29.000]  下方是古老的文字
[00:09:29.000 --> 00:09:32.000]  在裏面是佐證了一件事
[00:09:32.000 --> 00:09:34.000]  在古代世界裏面
[00:09:34.000 --> 00:09:40.000]  妓女在關口城牆邊
[00:09:40.000 --> 00:09:42.000]  是經營旅館的
[00:09:42.000 --> 00:09:47.000]  當然那些顧客住這個旅館
[00:09:47.000 --> 00:09:49.000]  他需不需要特別服務
[00:09:49.000 --> 00:09:51.000]  就要看後話
[00:09:51.000 --> 00:09:54.000]  但當時的旅館
[00:09:54.000 --> 00:09:56.000]  特別是邊界的旅館
[00:09:56.000 --> 00:10:01.000]  都是由妓女去經營
[00:10:01.000 --> 00:10:06.000]  耶利哥王一早就發現
[00:10:06.000 --> 00:10:09.000]  敵國會有間諜行動
[00:10:09.000 --> 00:10:12.000]  他一早就不知道聖經沒有交代
