
[00:00:00.000 --> 00:00:01.000]  請坐
[00:00:01.000 --> 00:00:06.400]  我弟兄姊妹,午安
[00:00:06.400 --> 00:00:09.400]  向你左右前後打個招呼
[00:00:09.400 --> 00:00:18.560]  我們新一年,直到今天
[00:00:18.560 --> 00:00:22.400]  我們都知道教會的方向就是關愛論社
[00:00:22.400 --> 00:00:25.200]  所以跟大家思想這個愛論
[00:00:25.200 --> 00:00:26.800]  幸福Plus
[00:00:26.800 --> 00:00:30.600]  其實所謂今年講關愛論社
[00:00:30.600 --> 00:00:33.000]  就不是說只有今年才做的
[00:00:33.000 --> 00:00:35.000]  沙棧一直都有做開的
[00:00:35.000 --> 00:00:38.200]  我們小力園堂不同的弟兄姊妹
[00:00:38.200 --> 00:00:43.400]  在過去幾年都參與一些私有計劃裏面
[00:00:43.400 --> 00:00:45.400]  我們陪伴一些學童
[00:00:45.400 --> 00:00:49.800]  幫他走一段路或者是跟他儲錢
[00:00:49.800 --> 00:00:51.800]  在當中都有很多服侍
[00:00:51.800 --> 00:00:52.800]  不單止這樣
[00:00:52.800 --> 00:00:55.400]  我們過去都有不同的童工
[00:00:55.400 --> 00:00:58.800]  都會分享到他在社區的體驗和服侍
[00:00:58.800 --> 00:01:02.800]  更加我們在沙田這個地區
[00:01:02.800 --> 00:01:06.600]  我們在水泉路邨足足服侍了十年
[00:01:06.600 --> 00:01:10.800]  所以沙棧不是說只有今年才開始做社區服務
[00:01:10.800 --> 00:01:11.800]  一直都有
[00:01:11.800 --> 00:01:15.400]  當講到沙棧愛論社
[00:01:15.400 --> 00:01:18.200]  我相信當中的故事和見證
[00:01:18.200 --> 00:01:22.200]  你給一個小時都講不完
[00:01:22.200 --> 00:01:24.200]  其中一些令我比較深刻的
[00:01:24.200 --> 00:01:26.200]  和大家回顧一下
[00:01:26.200 --> 00:01:30.200]  上年我們呼籲大家收集
[00:01:30.200 --> 00:01:33.200]  大家家裏面一些新淨的玩具
[00:01:33.200 --> 00:01:35.200]  讓這些玩具找到新的主人
[00:01:35.200 --> 00:01:43.200]  繼續延續他帶給人歡樂的使命或者任務
[00:01:43.200 --> 00:01:47.200]  在當中收到不少弟兄姊妹
[00:01:47.200 --> 00:01:50.200]  將他們最好的玩具
[00:01:50.200 --> 00:01:52.200]  最新淨的玩具送出
[00:01:52.200 --> 00:01:54.200]  其中一個聽到一個分享
[00:01:54.200 --> 00:02:00.200]  他回到家裏和他的非籍姐姐分享
[00:02:00.200 --> 00:02:03.200]  希望將家裏的玩具
[00:02:03.200 --> 00:02:06.200]  比較新淨的玩具幫我撿出來
[00:02:06.200 --> 00:02:08.200]  我希望送到你家鄉
[00:02:08.200 --> 00:02:12.200]  他的姐姐聽到之後就有感動
[00:02:12.200 --> 00:02:13.200]  馬上有點感動
[00:02:13.200 --> 00:02:17.200]  很積極將家裏最新淨的玩具拿出來
[00:02:17.200 --> 00:02:19.200]  其實我們要做的很微小
[00:02:19.200 --> 00:02:23.200]  對壽終來說是一份感動
[00:02:23.200 --> 00:02:25.200]  不單止這樣
[00:02:25.200 --> 00:02:30.200]  當我們整個社會進入疫情的時候
[00:02:30.200 --> 00:02:32.200]  當時物資很短缺
[00:02:32.200 --> 00:02:38.200]  甚至食物銀行的物資也很短缺
[00:02:38.200 --> 00:02:44.200]  所以教會將在大家當中收集到的超市券
[00:02:44.200 --> 00:02:49.200]  轉成實際物資送到食物銀行
[00:02:49.200 --> 00:02:53.200]  這個消息向外公佈之後
[00:02:53.200 --> 00:02:55.200]  有個家庭聯絡我們
[00:02:55.200 --> 00:02:59.200]  不用你們每次同工到超市買
[00:02:59.200 --> 00:03:01.200]  我和我的子女買完之後
[00:03:01.200 --> 00:03:03.200]  直接送到食物銀行
[00:03:03.200 --> 00:03:08.200]  我說由超市到食物銀行也有一段水路
[00:03:08.200 --> 00:03:09.200]  真的可以的
[00:03:09.200 --> 00:03:10.200]  他說沒問題
[00:03:10.200 --> 00:03:11.200]  推過去而已
[00:03:11.200 --> 00:03:14.200]  多遠也開心
[00:03:14.200 --> 00:03:16.200]  看到沙鎮的弟兄姊妹
[00:03:16.200 --> 00:03:20.200]  當知道有社區需要的時候
[00:03:20.200 --> 00:03:23.200]  是完全不會吝嗇自己能夠做的
[00:03:23.200 --> 00:03:26.200]  大家在螢光幕看到另一張相
[00:03:26.200 --> 00:03:28.200]  就是2020年
[00:03:28.200 --> 00:03:30.200]  力園村永垂樓
[00:03:30.200 --> 00:03:33.200]  當時發生火警
[00:03:33.200 --> 00:03:37.200]  我們的同工在新聞裏聽到這個消息
[00:03:37.200 --> 00:03:40.200]  馬上第一時間去到現場
[00:03:40.200 --> 00:03:42.200]  他不是住在力園村
[00:03:42.200 --> 00:03:44.200]  但他很關心當地的居民
[00:03:44.200 --> 00:03:46.200]  這張相是他寄給我的
[00:03:46.200 --> 00:03:48.200]  這個位置是永垂樓
[00:03:48.200 --> 00:03:49.200]  五樓
[00:03:49.200 --> 00:03:55.200]  看到走廊已經被燻黑了
[00:03:55.200 --> 00:03:58.200]  在當中遇到一對母女
[00:03:58.200 --> 00:04:00.200]  年紀也不小
[00:04:00.200 --> 00:04:04.200]  尤其是女兒耳朵不太能聽到
[00:04:04.200 --> 00:04:07.200]  加上她媽媽手因為要走火警
[00:04:07.200 --> 00:04:09.200]  擦損了
[00:04:09.200 --> 00:04:10.200]  剛才提過
[00:04:10.200 --> 00:04:12.200]  因為母女年紀也不小
[00:04:12.200 --> 00:04:20.200]  他們不太知道當局如何安排安置他們
[00:04:20.200 --> 00:04:26.200]  因為他們不能馬上回到自己的住處
[00:04:26.200 --> 00:04:28.200]  究竟是怎樣的呢
[00:04:28.200 --> 00:04:30.200]  這個同工足足陪了他們一整晚
[00:04:30.200 --> 00:04:34.200]  在當中不單止幫他們打點一切
[00:04:34.200 --> 00:04:37.200]  更加找到一些志願機構
[00:04:37.200 --> 00:04:41.200]  捐出一些臨時金
[00:04:41.200 --> 00:04:44.200]  幫他們渡過艱難的日子
[00:04:44.200 --> 00:04:47.200]  我們聽到這些故事
[00:04:47.200 --> 00:04:50.200]  這些故事不是一朝一夕的
[00:04:50.200 --> 00:04:54.200]  沙瀞一直以來在不同的時代
[00:04:54.200 --> 00:04:56.200]  不同的需要的時候
[00:04:56.200 --> 00:05:00.200]  這些故事是慢慢出來的
[00:05:00.200 --> 00:05:03.200]  我們聽到這些故事當然有感動
[00:05:03.200 --> 00:05:06.200]  但可能在我們理性就會想
[00:05:06.200 --> 00:05:09.200]  沙瀞不是一直以全福音為己任嗎
[00:05:09.200 --> 00:05:12.200]  我們全福音辦報道會個人報道
[00:05:12.200 --> 00:05:15.200]  其實已經用了不少資源
[00:05:15.200 --> 00:05:20.200]  加上我們這麼大群弟兄姊妹
[00:05:20.200 --> 00:05:22.200]  資源又不少
[00:05:22.200 --> 00:05:25.200]  又要額外關心社區
[00:05:25.200 --> 00:05:33.200]  究竟這個情況是全福音和關愛論社
[00:05:33.200 --> 00:05:36.200]  或者關愛弱勢社群
[00:05:36.200 --> 00:05:41.200]  有沒有一個優先的次序的問題呢
[00:05:41.200 --> 00:05:44.200]  這個我想任何的教目
[00:05:44.200 --> 00:05:47.200]  回答你都沒有說服力
[00:05:47.200 --> 00:05:49.200]  不如問問使徒
[00:05:49.200 --> 00:05:52.200]  他們怎樣看全福音和關愛論社
[00:05:52.200 --> 00:05:54.200]  如果大家看到螢光幕的
[00:05:54.200 --> 00:05:57.200]  請大家讀《迦太書2章9至10節》
[00:05:57.200 --> 00:05:59.200]  準備1 2 3
[00:05:59.200 --> 00:06:26.200]  (迦太書2章9至10節)
[00:06:26.200 --> 00:06:29.200]  《迦太書》提及到
[00:06:29.200 --> 00:06:32.200]  保羅當時為了要澄清一個信仰問題
[00:06:32.200 --> 00:06:36.200]  究竟希臘的人信了耶穌之後
[00:06:36.200 --> 00:06:40.200]  是否需要接受猶太式的國禮
[00:06:40.200 --> 00:06:43.200]  所以他特意去了耶路撒冷
[00:06:43.200 --> 00:06:46.200]  問了當時教會的領袖
[00:06:46.200 --> 00:06:50.200]  但至於這個關於國禮的問題
[00:06:50.200 --> 00:06:52.200]  其實當時還沒有定論
[00:06:52.200 --> 00:06:54.200]  所以才有《迦太書》的出現
[00:06:54.200 --> 00:06:57.200]  如果大家有興趣想知道詳細的
[00:06:57.200 --> 00:06:59.200]  在當中怎樣去理解
[00:06:59.200 --> 00:07:01.200]  自己可以閱讀《迦太書》
[00:07:01.200 --> 00:07:03.200]  所以我們今天集中在
[00:07:03.200 --> 00:07:06.200]  究竟全福音和紀念窮人
[00:07:06.200 --> 00:07:08.200]  有沒有一個優次的問題
[00:07:08.200 --> 00:07:10.200]  就著這個問題
[00:07:10.200 --> 00:07:12.200]  反而一班的使徒
[00:07:12.200 --> 00:07:15.200]  很清晰地在這裡很清楚地定論
[00:07:15.200 --> 00:07:18.200]  當時的領袖是哪一位呢
[00:07:18.200 --> 00:07:21.200]  就是基法,即是彼得、雅各和約翰
[00:07:21.200 --> 00:07:24.200]  他給出了一個很確定、很明確的答案
[00:07:24.200 --> 00:07:26.200]  就是全福音的同時
[00:07:26.200 --> 00:07:28.200]  都是要紀念窮人
[00:07:28.200 --> 00:07:30.200]  而保羅收到這個信息
[00:07:30.200 --> 00:07:32.200]  他立刻說,我一向都熱心做的
[00:07:32.200 --> 00:07:34.200]  如果你看保羅書信
[00:07:34.200 --> 00:07:36.200]  每逢他提及捐款
[00:07:36.200 --> 00:07:38.200]  其實你不要這麼快想著
[00:07:38.200 --> 00:07:40.200]  一定是講宣教,不一定的
[00:07:40.200 --> 00:07:43.200]  其實他用了最多時間去處理
[00:07:43.200 --> 00:07:45.200]  捐款都是為了那班災民
[00:07:45.200 --> 00:07:48.200]  撲來撲去,甚至被人誤會
[00:07:48.200 --> 00:07:52.200]  他拿了的錢會不會是私用呢
[00:07:52.200 --> 00:07:54.200]  一定不是
