
[00:00:00.000 --> 00:00:05.000]  大家晚安
[00:00:05.000 --> 00:00:11.000]  今日的講題是《亞比士的圖文》
[00:00:11.000 --> 00:00:18.000]  經文在歷代至上四章九至十節
[00:00:18.000 --> 00:00:22.000]  我一如既往不會讀了,大家自己看看吧
[00:00:22.000 --> 00:00:28.000]  兩節經文而已,很快就可以看到
[00:00:28.000 --> 00:00:44.000]  《亞比士的圖文》實在是一本書
[00:00:44.000 --> 00:00:51.000]  是一位叫做Bruce Wilkinson的人寫的
[00:00:51.000 --> 00:00:59.000]  這本書在2000年時面世
[00:00:59.000 --> 00:01:06.000]  到了2003年已經賣了九百萬本
[00:01:06.000 --> 00:01:14.000]  所以是歷史上其中一本最快銷路的書
[00:01:14.000 --> 00:01:19.000]  當時應該已經破了紀錄
[00:01:19.000 --> 00:01:23.000]  但不只是這樣,因為很多人
[00:01:23.000 --> 00:01:28.000]  有一個評論者評論這本書時說
[00:01:28.000 --> 00:01:33.000]  有很多著作、名著都會買
[00:01:33.000 --> 00:01:36.000]  買了回家就放在這裡,不讀了
[00:01:36.000 --> 00:01:40.000]  他那本書買了回家,真的會讀
[00:01:40.000 --> 00:01:45.000]  只是小小的一本書,為甚麼呢?
[00:01:45.000 --> 00:01:49.000]  不只是這樣,還有一件事
[00:01:49.000 --> 00:01:53.000]  在網上大家看《亞比士的圖文》
[00:01:53.000 --> 00:01:56.000]  打英文上去就很明顯有很多
[00:01:56.000 --> 00:02:00.000]  很多網站有人做見證
[00:02:00.000 --> 00:02:03.000]  亞比士圖文的經驗
[00:02:03.000 --> 00:02:08.000]  他們祈禱亞比士的圖文
[00:02:08.000 --> 00:02:11.000]  然後聽禱告,很多這樣的見證
[00:02:11.000 --> 00:02:13.000]  有生意做,為甚麼呢?
[00:02:13.000 --> 00:02:18.000]  有東西可以買,亞比士的杯
[00:02:18.000 --> 00:02:20.000]  亞比士的領帶
[00:02:20.000 --> 00:02:22.000]  最有趣的對我來說
[00:02:22.000 --> 00:02:24.000]  亞比士的簡易
[00:02:24.000 --> 00:02:27.000]  我經常想,今天不是很開心
[00:02:27.000 --> 00:02:30.000]  買回去洗澡,亞比士的簡易
[00:02:30.000 --> 00:02:33.000]  翻簡,開心一點
[00:02:33.000 --> 00:02:36.000]  但有這些東西
[00:02:36.000 --> 00:02:39.000]  我們要問為甚麼呢?
