
[00:00:00.000 --> 00:00:03.000]  各位丁姐妹晚安
[00:00:03.000 --> 00:00:06.000]  我們今天會思想一個題目
[00:00:06.000 --> 00:00:11.000]  幾多內共用是如何練成的呢
[00:00:11.000 --> 00:00:15.000]  我們會看《已忽所書》一章一至十三節
[00:00:15.000 --> 00:00:22.000]  去年有一首爆紅的廣東話囊曲
[00:00:22.000 --> 00:00:25.000]  叫作《作品的說話》
[00:00:25.000 --> 00:00:28.000]  歌詞其中一句是
[00:00:28.000 --> 00:00:33.000]  「心聲想你煙風中反省」
[00:00:33.000 --> 00:00:38.000]  「簡單的愛 簡單的和平 才是以後的路程」
[00:00:38.000 --> 00:00:40.000]  這首歌寫的時候
[00:00:40.000 --> 00:00:43.000]  當然我們知道當時在世界不同的地方
[00:00:43.000 --> 00:00:46.000]  其實都陷入戰亂的裏面
[00:00:46.000 --> 00:00:52.000]  「簡單的愛 簡單和平 才是以後的路」
[00:00:52.000 --> 00:00:57.000]  這句說話有沒有說出我們對新一年的期盼呢
[00:00:58.000 --> 00:01:01.000]  但要想想要令到這個世界上
[00:01:01.000 --> 00:01:04.000]  練成一個簡單的愛 簡單的和平
[00:01:04.000 --> 00:01:07.000]  又好像看似不簡單
[00:01:07.000 --> 00:01:09.000]  我們發覺到這個世界
[00:01:09.000 --> 00:01:12.000]  國與國之間是否需要和平
[00:01:12.000 --> 00:01:15.000]  在家庭裏面我們需不需要和平
[00:01:15.000 --> 00:01:17.000]  一樣需要和平
[00:01:17.000 --> 00:01:20.000]  在教會裏面我們需不需要和平
[00:01:20.000 --> 00:01:21.000]  都要和平
[00:01:21.000 --> 00:01:24.000]  其實有人的地方就是需要和平
[00:01:24.000 --> 00:01:29.000]  和平正正就是已乏所思的一個重要主題之一
[00:01:29.000 --> 00:01:31.000]  但又如何去練成呢
[00:01:31.000 --> 00:01:34.000]  今天跟大家思想兩方面
[00:01:34.000 --> 00:01:37.000]  先聽聽經文的內容
[00:01:37.000 --> 00:01:38.000]  經文說
[00:01:38.000 --> 00:01:42.000]  「奉上帝旨意作基督耶穌使徒的保祿」
[00:01:42.000 --> 00:01:45.000]  「寫信給在已乏所思的眾聖徒」
[00:01:45.000 --> 00:01:50.000]  「就是在基督耶穌中心的人」
[00:01:50.000 --> 00:01:53.000]  「願因為平安從我們的父上帝」
[00:01:53.000 --> 00:01:56.000]  「和主耶穌基督歸於你們」
[00:01:56.000 --> 00:02:01.000]  「願眾讚歸於我們主耶穌基督的父上帝」
[00:02:01.000 --> 00:02:06.000]  「祂在基督裏曾把天上各樣屬靈的福氣賜給我們」
[00:02:06.000 --> 00:02:10.000]  「因為祂從創世以前」
[00:02:10.000 --> 00:02:12.000]  「在基督裏簡選了我們」
[00:02:12.000 --> 00:02:15.000]  「使我們在祂面前成為聖潔」
[00:02:15.000 --> 00:02:19.000]  「沒有瑕疵 沒有愛心」
[00:02:19.000 --> 00:02:22.000]  「祂按著自己的旨意所喜愛的」
[00:02:22.000 --> 00:02:27.000]  「預定我們藉著耶穌基督得而止的名分」
[00:02:27.000 --> 00:02:31.000]  「使祂榮耀的恩典得到稱讚」
[00:02:31.000 --> 00:02:36.000]  「這恩典是祂在愛子裏百百次給我們的」
[00:02:36.000 --> 00:02:42.000]  「我們藉著這愛子的血得亡救贖」
[00:02:42.000 --> 00:02:44.000]  「過犯得而赦免」
[00:02:44.000 --> 00:02:47.000]  「這是照祂豐富的恩典」
[00:02:47.000 --> 00:02:51.000]  「匆匆足足地賞賜給我們」
[00:02:51.000 --> 00:02:54.000]  「祂以諸般的智慧聰明」
[00:02:54.000 --> 00:02:58.000]  「照自己在耶穌裏所立定的美意」
[00:02:58.000 --> 00:03:01.000]  「使我們知道祂的旨意的奧秘」
[00:03:01.000 --> 00:03:03.000]  「要照著所安排的」
[00:03:03.000 --> 00:03:07.000]  「在時機成熟的時候」
[00:03:07.000 --> 00:03:11.000]  「從天上地下一切所有的」
[00:03:11.000 --> 00:03:14.000]  「都在基督裏面同歸於一」
[00:03:14.000 --> 00:03:17.000]  「我們也在祂裏面得了基業」
[00:03:17.000 --> 00:03:20.000]  「這原是那位隨己而行」
[00:03:20.000 --> 00:03:25.000]  「萬事的上帝照自己的旨意所預定的」
