
[00:00:00.000 --> 00:00:02.000]  各位大兄姊妹平安
[00:00:02.000 --> 00:00:05.000]  回想起來
[00:00:05.000 --> 00:00:13.000]  我已經有一年多的時間沒有來小力園的YouFest
[00:00:13.000 --> 00:00:16.000]  我專程去看我的行程
[00:00:16.000 --> 00:00:18.000]  究竟上一次來是何時
[00:00:18.000 --> 00:00:22.000]  已經是2014年10月
[00:00:22.000 --> 00:00:27.000]  過去這一年
[00:00:27.000 --> 00:00:29.000]  我成為一位新手的媽媽
[00:00:29.000 --> 00:00:32.000]  上一次見大家的時候還戴著肚子
[00:00:32.000 --> 00:00:35.000]  預告2025年大家就不會見到我了
[00:00:35.000 --> 00:00:39.000]  經過復工休息適應
[00:00:39.000 --> 00:00:42.000]  到2026年再次來到大家當中
[00:00:42.000 --> 00:00:45.000]  接下來會有不同的系列
[00:00:45.000 --> 00:00:50.000]  多點會在小力園和沙田圍堂分享純藍的話語
[00:00:50.000 --> 00:00:53.000]  今天我們要講的系列
[00:00:53.000 --> 00:00:55.000]  都是針對教會
[00:00:55.000 --> 00:00:58.000]  今年是恩典年感恩年
[00:00:58.000 --> 00:01:01.000]  就是發現恩典的系列
[00:01:01.000 --> 00:01:04.000]  今天我要講的主題
[00:01:04.000 --> 00:01:08.000]  就是被遺忘的恩惠
[00:01:08.000 --> 00:01:13.000]  我嘗試簡單去定義什麼是遺忘
[00:01:13.000 --> 00:01:15.000]  我專程去Google問一下
[00:01:15.000 --> 00:01:18.000]  AI suggest 這個簡單的定義
[00:01:18.000 --> 00:01:22.000]  遺忘就是對於過去的事情
[00:01:22.000 --> 00:01:26.000]  資訊或經驗無法回憶
[00:01:26.000 --> 00:01:32.000]  或記憶的印象開始變得很模糊、很淡薄
[00:01:32.000 --> 00:01:36.000]  遺忘的相反是記憶
[00:01:36.000 --> 00:01:43.000]  是和時間、情感、身體狀態等因素相關
[00:01:43.000 --> 00:01:48.000]  為什麼人會遺忘呢?
[00:01:48.000 --> 00:01:49.000]  繼續解釋
[00:01:49.000 --> 00:01:57.000]  原來人的腦是不可能無止境地傳遞所有資訊
[00:01:57.000 --> 00:02:04.000]  所以遺忘其實是幫助我們刪除一些資訊的機制
[00:02:04.000 --> 00:02:09.000]  遺忘其實是記憶機制裡極重要的一環
[00:02:09.000 --> 00:02:14.000]  它幫助人過濾一些多餘的訊息
[00:02:14.000 --> 00:02:17.000]  保留重要的部分
[00:02:17.000 --> 00:02:22.000]  並藉此減輕我們大腦空間的壓力
[00:02:22.000 --> 00:02:25.000]  我講這段文字立即想起
[00:02:25.000 --> 00:02:29.000]  Inside Out 裡面有一個記憶球的概念
[00:02:29.000 --> 00:02:31.000]  每一天都會經歷很多事情
[00:02:31.000 --> 00:02:34.000]  有不同的情感、有不同的事情
[00:02:34.000 --> 00:02:37.000]  但是太多了
[00:02:37.000 --> 00:02:40.000]  偶爾都會被處理
[00:02:40.000 --> 00:02:43.000]  就是有一個這樣的概念
[00:02:43.000 --> 00:02:49.000]  當我們說到今天的主題是被遺忘的「因」
[00:02:49.000 --> 00:02:53.000]  其實「因」點、「因」位
[00:02:53.000 --> 00:02:55.000]  我們去經歷上帝對我們的「因」
[00:02:55.000 --> 00:02:57.000]  不重要嗎?
[00:02:57.000 --> 00:02:59.000]  當然重要
[00:02:59.000 --> 00:03:04.000]  究竟我們又會遺忘了什麼
[00:03:04.000 --> 00:03:08.000]  上帝給我們的「因」位呢?
[00:03:08.000 --> 00:03:15.000]  今天我們要看的經文是C篇的103篇1至14節
[00:03:15.000 --> 00:03:19.000]  我們一起讀的時候
[00:03:19.000 --> 00:03:23.000]  我想大家用一個正如第一句所說的「我的心」
