
[00:00:00.000 --> 00:00:01.000]  大家好
[00:00:01.000 --> 00:00:05.000]  今次的講座跟大家第一講關於《新命記》的內容
[00:00:05.000 --> 00:00:08.000]  我會先介紹這本書的內容和結構
[00:00:08.000 --> 00:00:12.000]  中間我們會講講近代有什麼學者
[00:00:12.000 --> 00:00:16.000]  來看過這本書的重要結構
[00:00:16.000 --> 00:00:21.000]  然後我們從中來思考《新命記》的獨有主題
[00:00:21.000 --> 00:00:24.000]  《新命記》既是一本獨立的書卷
[00:00:24.000 --> 00:00:31.000]  同時亦需要和摩西五經整組的書卷一起看
[00:00:31.000 --> 00:00:40.000]  五經的指向是講述上帝如何實現他對阿伯拉罕的承諾
[00:00:40.000 --> 00:00:42.000]  整本書在《新命記》中
[00:00:42.000 --> 00:00:45.000]  我們會看到他由創世紀開始
[00:00:45.000 --> 00:00:49.000]  上帝如何將他之前的信仰
[00:00:49.000 --> 00:00:54.000]  答應阿伯拉罕的內容
[00:00:54.000 --> 00:00:57.000]  以至我們看到如何變成真
[00:00:57.000 --> 00:01:01.000]  由出埃及記、利美記、文素記到《新命記》等等
[00:01:01.000 --> 00:01:03.000]  上帝和阿伯拉罕說過什麼呢?
[00:01:03.000 --> 00:01:06.000]  我們如果看回創世紀的十七章
[00:01:06.000 --> 00:01:10.000]  內容應許有三個重要的重點
[00:01:10.000 --> 00:01:14.000]  裡面說如果我們看十七章的三節開始
[00:01:14.000 --> 00:01:19.000]  「阿伯蘭苦服在地」
[00:01:19.000 --> 00:01:22.000]  神又對他說「我與你納約
[00:01:22.000 --> 00:01:24.000]  你要作多國的父
[00:01:24.000 --> 00:01:27.000]  從此以後你的名不再叫阿伯蘭
[00:01:27.000 --> 00:01:28.000]  要叫阿伯拉罕
[00:01:28.000 --> 00:01:31.000]  因為我已納你作多國的父
[00:01:31.000 --> 00:01:34.000]  我必使你的後裔極其繁多
[00:01:34.000 --> 00:01:37.000]  國度從你而納 君王從你而出
[00:01:37.000 --> 00:01:40.000]  我要作你和你後裔的臣
[00:01:40.000 --> 00:01:42.000]  我要將你現在寄居的地
[00:01:42.000 --> 00:01:44.000]  就是迦南全地
[00:01:44.000 --> 00:01:47.000]  設給你和你的後裔永遠為業
[00:01:47.000 --> 00:01:49.000]  我也必作他們的臣」
[00:01:49.000 --> 00:01:52.000]  我故意將不同的重點
[00:01:52.000 --> 00:01:55.000]  用不同的顏色來高亮
[00:01:55.000 --> 00:01:57.000]  應許的三個重要重點
[00:01:57.000 --> 00:02:00.000]  就是上帝要讓阿伯拉罕知道
[00:02:00.000 --> 00:02:02.000]  他現在好像是一個人
[00:02:02.000 --> 00:02:05.000]  但他的後裔是可以極其繁多
[00:02:05.000 --> 00:02:08.000]  還有他們是可以之後住在迦南地
[00:02:08.000 --> 00:02:10.000]  首兩個的應許
[00:02:10.000 --> 00:02:12.000]  我們也會看到是眼所見的
[00:02:12.000 --> 00:02:14.000]  人數所增加的
[00:02:14.000 --> 00:02:15.000]  一個個的人
[00:02:15.000 --> 00:02:17.000]  另外就是他們住在迦南地
[00:02:17.000 --> 00:02:19.000]  也是眼所見的
[00:02:19.000 --> 00:02:21.000]  就是國土在那裡
[00:02:21.000 --> 00:02:23.000]  但第三點是說
[00:02:23.000 --> 00:02:26.000]  上帝要做他們的臣
[00:02:26.000 --> 00:02:29.000]  而他們要做上帝的子民
[00:02:29.000 --> 00:02:31.000]  這個納約關係是說
[00:02:31.000 --> 00:02:33.000]  神人的關係去建立
[00:02:33.000 --> 00:02:35.000]  我們會看到
[00:02:35.000 --> 00:02:37.000]  這個住在應許地
[00:02:37.000 --> 00:02:39.000]  是很重要的
[00:02:39.000 --> 00:02:43.000]  由最初上帝和阿伯拉罕答應過
[00:02:43.000 --> 00:02:45.000]  會給他們一個應許地
