
[00:00:00.000 --> 00:00:02.000]  丁姐妹早晨
[00:00:02.000 --> 00:00:04.000]  今日一段經文稍長少少
[00:00:04.000 --> 00:00:08.000]  就是馬太福音的第六章十九至三十四節
[00:00:08.000 --> 00:00:10.000]  今日是什麼日子
[00:00:10.000 --> 00:00:12.000]  星期日
[00:00:12.000 --> 00:00:14.000]  聖靈降臨節
[00:00:14.000 --> 00:00:16.000]  還有什麼
[00:00:16.000 --> 00:00:18.000]  還有準備洗禮
[00:00:18.000 --> 00:00:20.000]  堅信禮 轉會禮
[00:00:20.000 --> 00:00:22.000]  亦都是今年第一次
[00:00:22.000 --> 00:00:24.000]  的洗禮
[00:00:24.000 --> 00:00:26.000]  受洗了
[00:00:26.000 --> 00:00:28.000]  中間我們有多少人已經受洗了
[00:00:28.000 --> 00:00:30.000]  都很多
[00:00:30.000 --> 00:00:32.000]  多謝大家
[00:00:32.000 --> 00:00:34.000]  還記不記得你受洗的時候有什麼應許過
[00:00:34.000 --> 00:00:38.000]  都不是很記得 不要緊
[00:00:38.000 --> 00:00:40.000]  今日我們藉著新徒
[00:00:40.000 --> 00:00:42.000]  準備受洗 我們就再次
[00:00:42.000 --> 00:00:44.000]  去聽一遍 其實當日
[00:00:44.000 --> 00:00:46.000]  我們去領洗的時候 其實我們有什麼願意
[00:00:46.000 --> 00:00:48.000]  有什麼應許呢
[00:00:48.000 --> 00:00:50.000]  受洗一下 歸入基督
[00:00:50.000 --> 00:00:52.000]  加入教會 是不是等同於
[00:00:52.000 --> 00:00:54.000]  拿到教友證
[00:00:54.000 --> 00:00:56.000]  應該都不是啦 是不是
[00:00:56.000 --> 00:00:58.000]  你拿到的教友證 事實上你拿到基督
[00:00:58.000 --> 00:01:00.000]  是沒有折扣的
[00:01:00.000 --> 00:01:02.000]  教友證當然是重要的
[00:01:02.000 --> 00:01:04.000]  但是洗禮
[00:01:04.000 --> 00:01:06.000]  很明顯不是只是為了教證
[00:01:06.000 --> 00:01:08.000]  受洗 歸入基督
[00:01:08.000 --> 00:01:10.000]  只是要表明我們無條件
[00:01:10.000 --> 00:01:12.000]  這個不是我說的
[00:01:12.000 --> 00:01:14.000]  這個是我們本會的神學
[00:01:14.000 --> 00:01:16.000]  無條件領受從主耶穌基督
[00:01:16.000 --> 00:01:18.000]  所成就的恩約
[00:01:18.000 --> 00:01:20.000]  並且
[00:01:20.000 --> 00:01:22.000]  我們是願意被聖靈
[00:01:22.000 --> 00:01:24.000]  重生 同基督
[00:01:24.000 --> 00:01:26.000]  同埋葬 同復活
[00:01:26.000 --> 00:01:28.000]  很隆重的事
[00:01:28.000 --> 00:01:30.000]  是一個
[00:01:30.000 --> 00:01:32.000]  已經領受了洗禮
[00:01:32.000 --> 00:01:34.000]  我們在座中間不少人都是
[00:01:34.000 --> 00:01:36.000]  被聖靈重生的基督徒
[00:01:36.000 --> 00:01:38.000]  理應其實是一個
[00:01:38.000 --> 00:01:40.000]  什麼樣的基督徒呢
[00:01:40.000 --> 00:01:42.000]  今天這段經文就是
[00:01:42.000 --> 00:01:44.000]  主耶穌在世時候所說的一段說話
[00:01:44.000 --> 00:01:46.000]  在馬拉福音第六章
[00:01:46.000 --> 00:01:48.000]  十九到三十四節
[00:01:48.000 --> 00:01:50.000]  但願耶穌這一段說話
[00:01:50.000 --> 00:01:52.000]  成為每一個已經被聖靈
[00:01:52.000 --> 00:01:54.000]  重生的基督徒
[00:01:54.000 --> 00:01:56.000]  一個反省和護面
