
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹早晨
[00:00:02.000 --> 00:00:04.000]  各位弟兄姊妹早上好
[00:00:04.000 --> 00:00:08.000]  再次感謝神給我們有機會一起去看祂的說話
[00:00:08.000 --> 00:00:13.000]  再次感謝神讓我們有機會一起看祂的話語
[00:00:13.000 --> 00:00:17.000]  感謝領師帶領我們一起去敬拜讚美我們上帝
[00:00:17.000 --> 00:00:21.000]  感謝我們的領師帶領我們一起讚美敬拜神
[00:00:21.000 --> 00:00:23.000]  上帝是我們的盆石
[00:00:23.000 --> 00:00:25.000]  上帝是我們的盤石
[00:00:25.000 --> 00:00:29.000]  帶領我們走過人生的高低的一個上帝
[00:00:29.000 --> 00:00:34.000]  祂是帶領我們走過人生高低的上帝
[00:00:34.000 --> 00:00:37.000]  感恩我們在世上被祂揀選
[00:00:37.000 --> 00:00:40.000]  感恩我們在這個世上被祂揀選
[00:00:40.000 --> 00:00:43.000]  每次當我們回來敬拜的時候
[00:00:43.000 --> 00:00:46.000]  我們都帶著一個感恩、戰經的心
[00:00:46.000 --> 00:00:49.000]  這個是上帝給予的一個敬拜的心
[00:00:49.000 --> 00:00:53.000]  每次我們回來都帶著一個喜悅和戰經的心來敬拜神
[00:00:53.000 --> 00:00:55.000]  這是我們的神所喜悅的
[00:00:55.000 --> 00:00:57.000]  我們先有祈禱
[00:00:57.000 --> 00:00:59.000]  我們先來一個禱告
[00:00:59.000 --> 00:01:01.000]  天父,我們再次感謝讚美祢
[00:01:01.000 --> 00:01:04.000]  天父,我們再次感謝讚美祢
[00:01:04.000 --> 00:01:09.000]  我們讚美感謝耶穌基督在十字架上面的救恩
[00:01:09.000 --> 00:01:13.000]  我們讚美感謝耶穌基督在十字架上的救恩
[00:01:13.000 --> 00:01:19.000]  讓我們這一幫不配的罪人今天能夠忘恩得救
[00:01:19.000 --> 00:01:23.000]  讓我們這一幫罪人在今天可以蒙恩得救
[00:01:23.000 --> 00:01:28.000]  讓我們能夠學習祢的樣式
[00:01:28.000 --> 00:01:33.000]  能夠愛人如己
[00:01:33.000 --> 00:01:38.000]  神啊,求祢釋放祢的話語
[00:01:38.000 --> 00:01:42.000]  讓我們能夠聽得明白
[00:01:42.000 --> 00:01:48.000]  並且能夠行在我們的生命當中
[00:01:48.000 --> 00:01:53.000]  我們禱告奉主耶穌基督,得聖名至祈禱
[00:01:53.000 --> 00:01:57.000]  我們禱告奉主耶穌,得聖的名求
[00:01:57.000 --> 00:02:02.000]  好,先有powerpoint
[00:02:02.000 --> 00:02:05.000]  是,謝謝
[00:02:05.000 --> 00:02:11.000]  之前放假的時候,我就和一幫小朋友去看了一個電影
[00:02:11.000 --> 00:02:17.000]  在之前放假的時候,我和一群的小朋友去看了一個電影
[00:02:17.000 --> 00:02:21.000]  這是一套卡通片
[00:02:21.000 --> 00:02:26.000]  最初看卡通片,所以我沒什麼期望
[00:02:26.000 --> 00:02:31.000]  因為知道是卡通片,所以我對這一部電影沒什麼期待
[00:02:31.000 --> 00:02:34.000]  想著放假,當然要陪小朋友
[00:02:34.000 --> 00:02:39.000]  就想著已經學校放假了,就出時間去陪陪小朋友
[00:02:39.000 --> 00:02:41.000]  去看電影,當然是看卡通片
[00:02:41.000 --> 00:02:44.000]  去看電影,那當然是看卡通片的
[00:02:44.000 --> 00:02:49.000]  可是這一套卡通片給我很多驚喜
[00:02:49.000 --> 00:02:53.000]  可是這一套卡通片給我很多驚喜
[00:02:53.000 --> 00:03:04.000]  是,因為當中,當我看的時候,有很多反思的機會
[00:03:04.000 --> 00:03:08.000]  這一套卡通片,我在看的過程中,有機會給我反思
[00:03:08.000 --> 00:03:11.000]  我想問,有沒有人看過這一套卡通片
[00:03:11.000 --> 00:03:14.000]  我想問,有沒有人看過這一套卡通片
[00:03:14.000 --> 00:03:15.000]  我想問,有沒有人看過這一套卡通片
[00:03:15.000 --> 00:03:16.000]  我想問,有沒有人看過這一套卡通片
[00:03:16.000 --> 00:03:17.000]  我想問,有沒有人看過這一套卡通片
[00:03:17.000 --> 00:03:18.000]  我想問,有沒有人看過這一套卡通片
[00:03:18.000 --> 00:03:19.000]  我想問,有沒有人看過這一套卡通片
[00:03:19.000 --> 00:03:20.000]  我想問,有沒有人看過這一套卡通片
[00:03:20.000 --> 00:03:21.000]  我想問,有沒有人看過這一套卡通片
[00:03:21.000 --> 00:03:22.000]  我想問,有沒有人看過這一套卡通片
[00:03:22.000 --> 00:03:23.000]  我想問,有沒有人看過這一套卡通片
[00:03:23.000 --> 00:03:24.000]  我想問,有沒有人看過這一套卡通片
[00:03:24.000 --> 00:03:25.000]  我想問,有沒有人看過這一套卡通片
[00:03:25.000 --> 00:03:26.000]  我想問,有沒有人看過這一套卡通片
[00:03:26.000 --> 00:03:27.000]  我想問,有沒有人看過這一套卡通片
[00:03:27.000 --> 00:03:46.000]  我想問,有沒有人看過這一套卡通片
[00:03:58.000 --> 00:03:59.000]  想問,有沒有人看過這一套卡通片
[00:03:59.000 --> 00:04:00.000]  想問,有沒有人看過這一套卡通片
[00:04:00.000 --> 00:04:01.000]  想問,有沒有人看過這一套卡通片
[00:04:01.000 --> 00:04:02.000]  想問,有沒有人看過這一套卡通片
[00:04:02.000 --> 00:04:03.000]  想問,有沒有人看過這一套卡通片
[00:04:03.000 --> 00:04:04.000]  想問,有沒有人看過這一套卡通片
[00:04:04.000 --> 00:04:05.000]  想問,有沒有人看過這一套卡通片
[00:04:05.000 --> 00:04:06.000]  想問,有沒有人看過這一套卡通片
[00:04:06.000 --> 00:04:07.000]  想問,有沒有人看過這一套卡通片
[00:04:07.000 --> 00:04:08.000]  想問,有沒有人看過這一套卡通片
[00:04:08.000 --> 00:04:09.000]  想問,有沒有人看過這一套卡通片
[00:04:09.000 --> 00:04:10.000]  想問,有沒有人看過這一套卡通片
[00:04:10.000 --> 00:04:11.000]  想問,有沒有人看過這一套卡通片
[00:04:11.000 --> 00:04:12.000]  想問,有沒有人看過這一套卡通片
[00:04:12.000 --> 00:04:31.000]  想問,有沒有人看過這一套卡通片
[00:04:31.000 --> 00:04:32.000]  想問,有沒有人看過這一套卡通片
[00:04:32.000 --> 00:04:33.000]  想問,有沒有人看過這一套卡通片
[00:04:33.000 --> 00:04:34.000]  想問,有沒有人看過這一套卡通片
[00:04:34.000 --> 00:04:35.000]  想問,有沒有人看過這一套卡通片
[00:04:35.000 --> 00:04:36.000]  想問,有沒有人看過這一套卡通片
[00:04:36.000 --> 00:04:37.000]  想問,有沒有人看過這一套卡通片
[00:04:37.000 --> 00:04:38.000]  想問,有沒有人看過這一套卡通片
[00:04:38.000 --> 00:04:39.000]  想問,有沒有人看過這一套卡通片
[00:04:39.000 --> 00:04:40.000]  想問,有沒有人看過這一套卡通片
[00:04:40.000 --> 00:04:41.000]  想問,有沒有人看過這一套卡通片
[00:04:41.000 --> 00:04:43.000]  想問,有沒有人看過這一套卡通片
[00:04:43.000 --> 00:04:44.000]  想問,有沒有人看過這一套卡通片
[00:04:44.000 --> 00:04:45.000]  想問,有沒有人看過這一套卡通片
[00:04:45.000 --> 00:04:46.000]  想問,有沒有人看過這一套卡通片
[00:04:46.000 --> 00:04:47.000]  想問,有沒有人看過這一套卡通片
[00:04:47.000 --> 00:04:48.000]  想問,有沒有人看過這一套卡通片
[00:04:48.000 --> 00:04:49.000]  想問,有沒有人看過這一套卡通片
[00:04:49.000 --> 00:04:50.000]  想問,有沒有人看過這一套卡通片
[00:04:50.000 --> 00:04:51.000]  想問,有沒有人看過這一套卡通片
[00:04:51.000 --> 00:04:52.000]  想問,有沒有人看過這一套卡通片
[00:04:52.000 --> 00:04:53.000]  想問,有沒有人看過這一套卡通片
[00:04:53.000 --> 00:04:54.000]  想問,有沒有人看過這一套卡通片
[00:04:54.000 --> 00:04:55.000]  想問,有沒有人看過這一套卡通片
[00:04:55.000 --> 00:04:56.000]  想問,有沒有人看過這一套卡通片
[00:04:56.000 --> 00:05:14.000]  想問,有沒有人看過這一套卡通片
[00:05:14.000 --> 00:05:15.000]  想問,有沒有人看過這一套卡通片
[00:05:15.000 --> 00:05:16.000]  想問,有沒有人看過這一套卡通片
[00:05:16.000 --> 00:05:17.000]  想問,有沒有人看過這一套卡通片
[00:05:17.000 --> 00:05:18.000]  想問,有沒有人看過這一套卡通片
[00:05:18.000 --> 00:05:19.000]  想問,有沒有人看過這一套卡通片
[00:05:19.000 --> 00:05:20.000]  想問,有沒有人看過這一套卡通片
[00:05:20.000 --> 00:05:21.000]  想問,有沒有人看過這一套卡通片
[00:05:21.000 --> 00:05:22.000]  想問,有沒有人看過這一套卡通片
[00:05:22.000 --> 00:05:23.000]  想問,有沒有人看過這一套卡通片
[00:05:23.000 --> 00:05:24.000]  想問,有沒有人看過這一套卡通片
[00:05:24.000 --> 00:05:25.000]  想問,有沒有人看過這一套卡通片
[00:05:25.000 --> 00:05:26.000]  想問,有沒有人看過這一套卡通片
[00:05:26.000 --> 00:05:27.000]  想問,有沒有人看過這一套卡通片
[00:05:27.000 --> 00:05:28.000]  想問,有沒有人看過這一套卡通片
[00:05:28.000 --> 00:05:30.000]  想問,有沒有人看過這一套卡通片
[00:05:30.000 --> 00:05:31.000]  想問,有沒有人看過這一套卡通片
[00:05:31.000 --> 00:05:32.000]  想問,有沒有人看過這一套卡通片
[00:05:32.000 --> 00:05:33.000]  想問,有沒有人看過這一套卡通片
[00:05:33.000 --> 00:05:34.000]  想問,有沒有人看過這一套卡通片
[00:05:34.000 --> 00:05:35.000]  想問,有沒有人看過這一套卡通片
[00:05:35.000 --> 00:05:36.000]  想問,有沒有人看過這一套卡通片
[00:05:36.000 --> 00:05:37.000]  想問,有沒有人看過這一套卡通片
[00:05:37.000 --> 00:05:38.000]  想問,有沒有人看過這一套卡通片
[00:05:38.000 --> 00:05:39.000]  想問,有沒有人看過這一套卡通片
[00:05:39.000 --> 00:05:40.000]  想問,有沒有人看過這一套卡通片
[00:05:40.000 --> 00:06:00.000]  想問,有沒有人看過這一套卡通片
[00:06:10.000 --> 00:06:15.000]  想問,有沒有人看過這一套卡通片
[00:06:15.000 --> 00:06:16.000]  想問,有沒有人看過這一套卡通片
[00:06:16.000 --> 00:06:17.000]  想問,有沒有人看過這一套卡通片
[00:06:17.000 --> 00:06:18.000]  想問,有沒有人看過這一套卡通片
[00:06:18.000 --> 00:06:19.000]  想問,有沒有人看過這一套卡通片
[00:06:19.000 --> 00:06:20.000]  想問,有沒有人看過這一套卡通片
[00:06:20.000 --> 00:06:21.000]  想問,有沒有人看過這一套卡通片
[00:06:21.000 --> 00:06:22.000]  想問,有沒有人看過這一套卡通片
[00:06:22.000 --> 00:06:23.000]  想問,有沒有人看過這一套卡通片
[00:06:23.000 --> 00:06:24.000]  想問,有沒有人看過這一套卡通片
[00:06:24.000 --> 00:06:25.000]  想問,有沒有人看過這一套卡通片
[00:06:25.000 --> 00:06:26.000]  想問,有沒有人看過這一套卡通片
[00:06:26.000 --> 00:06:27.000]  想問,有沒有人看過這一套卡通片
[00:06:27.000 --> 00:06:28.000]  想問,有沒有人看過這一套卡通片
[00:06:28.000 --> 00:06:44.000]  想問,有沒有人看過這一套卡通片
[00:06:44.000 --> 00:06:45.000]  想問,有沒有人看過這一套卡通片
[00:06:45.000 --> 00:06:46.000]  想問,有沒有人看過這一套卡通片
[00:06:46.000 --> 00:06:47.000]  想問,有沒有人看過這一套卡通片
[00:06:47.000 --> 00:06:48.000]  想問,有沒有人看過這一套卡通片
[00:06:48.000 --> 00:06:49.000]  想問,有沒有人看過這一套卡通片
[00:06:49.000 --> 00:06:50.000]  想問,有沒有人看過這一套卡通片
[00:06:50.000 --> 00:06:51.000]  想問,有沒有人看過這一套卡通片
[00:06:51.000 --> 00:06:52.000]  想問,有沒有人看過這一套卡通片
[00:06:52.000 --> 00:06:53.000]  想問,有沒有人看過這一套卡通片
[00:06:53.000 --> 00:06:54.000]  想問,有沒有人看過這一套卡通片
[00:06:54.000 --> 00:06:55.000]  想問,有沒有人看過這一套卡通片
[00:06:55.000 --> 00:06:56.000]  想問,有沒有人看過這一套卡通片
[00:06:56.000 --> 00:06:57.000]  想問,有沒有人看過這一套卡通片
[00:06:57.000 --> 00:07:01.000]  想問,有沒有人看過這一套卡通片
[00:07:01.000 --> 00:07:02.000]  想問,有沒有人看過這一套卡通片
[00:07:02.000 --> 00:07:03.000]  想問,有沒有人看過這一套卡通片
[00:07:03.000 --> 00:07:04.000]  想問,有沒有人看過這一套卡通片
[00:07:04.000 --> 00:07:05.000]  想問,有沒有人看過這一套卡通片
[00:07:05.000 --> 00:07:06.000]  想問,有沒有人看過這一套卡通片
[00:07:06.000 --> 00:07:07.000]  想問,有沒有人看過這一套卡通片
[00:07:07.000 --> 00:07:08.000]  想問,有沒有人看過這一套卡通片
[00:07:08.000 --> 00:07:09.000]  想問,有沒有人看過這一套卡通片
[00:07:09.000 --> 00:07:10.000]  想問,有沒有人看過這一套卡通片
