
[00:00:00.000 --> 00:00:02.000]  今天是母親節
[00:00:02.000 --> 00:00:07.000]  我先祝願天下母親幸福快樂
[00:00:07.000 --> 00:00:09.000]  主內無福無恩
[00:00:09.000 --> 00:00:14.000]  本來按秩序表的計劃
[00:00:14.000 --> 00:00:18.000]  我想今天繼續講門訓的專題
[00:00:18.000 --> 00:00:22.000]  特別講到女性門徒生命的銀歷
[00:00:22.000 --> 00:00:24.000]  所以好幾個星期前
[00:00:24.000 --> 00:00:30.000]  我知道一般人都有一個肉體軟弱
[00:00:30.000 --> 00:00:33.000]  就是有虧背的心態
[00:00:33.000 --> 00:00:35.000]  和虧背的耳朵
[00:00:35.000 --> 00:00:40.000]  所以我定了一個吸引眼球的題目
[00:00:40.000 --> 00:00:44.000]  叫做我身邊三個女人
[00:00:44.000 --> 00:00:49.000]  我身邊三個女人就是吳思武和我兩個女兒
[00:00:49.000 --> 00:00:52.000]  為什麼我定一個這樣的題目呢
[00:00:52.000 --> 00:00:54.000]  其實我去預備的時候
[00:00:54.000 --> 00:00:59.000]  我發覺思武的名字和我兩個女兒的名字
[00:00:59.000 --> 00:01:03.000]  是有一個很特別尊貴的身份
[00:01:03.000 --> 00:01:09.000]  我的女兒的名字是代表以色列的國母
[00:01:09.000 --> 00:01:14.000]  我的大女兒是萬國之母
[00:01:14.000 --> 00:01:18.000]  而思武的名字瑪利亞是天上聖母
[00:01:18.000 --> 00:01:22.000]  有些基督教的教派會這樣看
[00:01:22.000 --> 00:01:26.000]  嘩!三個這麼厲害的母親
[00:01:26.000 --> 00:01:28.000]  當然要講
[00:01:28.000 --> 00:01:30.000]  不過今天又有兒童施班獻詩
[00:01:30.000 --> 00:01:32.000]  又有嬰孩奉獻禮
[00:01:32.000 --> 00:01:39.000]  再加上我們對瑪利亞和撒拉的認識比較多
[00:01:39.000 --> 00:01:42.000]  所以我想集中來思想
[00:01:42.000 --> 00:01:46.000]  我們一般讀經比較小心入去注意的
[00:01:46.000 --> 00:01:49.000]  是拉傑,就是Rachel
[00:01:49.000 --> 00:01:53.000]  拉傑有時我看電影
