
[00:00:00.000 --> 00:00:02.000]  各位女士平安
[00:00:02.000 --> 00:00:06.000]  我們今天繼續思想聖經啟示錄裡面
[00:00:06.000 --> 00:00:10.000]  有關上帝給我們的榮耀的盼望
[00:00:10.000 --> 00:00:13.000]  甚至給人的永遠的居所
[00:00:13.000 --> 00:00:14.000]  我們大家再一起祈禱
[00:00:14.000 --> 00:00:16.000]  我們仰望主
[00:00:16.000 --> 00:00:22.000]  創造天地的主
[00:00:22.000 --> 00:00:26.000]  你是天地掌權的上帝
[00:00:26.000 --> 00:00:32.000]  主是你以你的智慧創造高山深海
[00:00:32.000 --> 00:00:37.000]  你以你的慈愛創造每一個地上的生命
[00:00:37.000 --> 00:00:39.000]  主我們今天敬拜你
[00:00:39.000 --> 00:00:42.000]  知道你自己所賜奇妙的救恩
[00:00:42.000 --> 00:00:44.000]  不單止給我們今生有盼望
[00:00:44.000 --> 00:00:49.000]  你更加給我們有永恆真實的盼望
[00:00:49.000 --> 00:00:51.000]  如今我們來到你的面前
[00:00:51.000 --> 00:00:56.000]  我們仰望主再次接受你自己聖經的說話
[00:00:56.000 --> 00:00:58.000]  你去指教我們
[00:00:58.000 --> 00:01:01.000]  讓我們看見你自己的榮耀
[00:01:01.000 --> 00:01:03.000]  你所賜的恩惠
[00:01:03.000 --> 00:01:05.000]  我們就被你的愛
[00:01:05.000 --> 00:01:07.000]  被你的恩惠吸引
[00:01:07.000 --> 00:01:09.000]  我們更緊緊的跟隨你
[00:01:09.000 --> 00:01:12.000]  求主施恩賜下你自己真理的聖靈
[00:01:12.000 --> 00:01:15.000]  在這段時間引導我們的心思
[00:01:15.000 --> 00:01:17.000]  你指教我們
[00:01:17.000 --> 00:01:18.000]  我們仰望祈禱
[00:01:18.000 --> 00:01:19.000]  奉耶穌祈禱
[00:01:19.000 --> 00:01:21.000]  我們請求
[00:01:21.000 --> 00:01:28.000]  我們再去打開聖經啟示錄二十一章的經文
[00:01:28.000 --> 00:01:34.000]  當我們一路來到啟示錄思想的時候
[00:01:34.000 --> 00:01:36.000]  我們會常常留意到
[00:01:36.000 --> 00:01:38.000]  聖經提到我們的主
[00:01:38.000 --> 00:01:40.000]  即耶穌基督從死裡復活
[00:01:40.000 --> 00:01:42.000]  重生了我們
[00:01:42.000 --> 00:01:44.000]  然後聖經提到
[00:01:44.000 --> 00:01:47.000]  祂賜給我們不能夠扭壞
[00:01:47.000 --> 00:01:49.000]  不能夠沾污
[00:01:49.000 --> 00:01:51.000]  不能夠衰殘
[00:01:51.000 --> 00:01:55.000]  為我們存留在天上的基業
[00:01:55.000 --> 00:01:56.000]  當我們想到
[00:01:56.000 --> 00:01:59.000]  上帝賜給我們復活的生命的時候
[00:01:59.000 --> 00:02:00.000]  我們自然會想
[00:02:00.000 --> 00:02:03.000]  那將來會是怎樣的呢?
[00:02:03.000 --> 00:02:05.000]  會去哪裡的呢?
[00:02:05.000 --> 00:02:08.000]  這個基業如果不能夠扭壞
[00:02:08.000 --> 00:02:09.000]  不能夠衰殘
[00:02:09.000 --> 00:02:11.000]  會是怎樣的呢?
[00:02:11.000 --> 00:02:13.000]  而今天我們讀的聖經
[00:02:13.000 --> 00:02:16.000]  在啟示錄二十一至二十二章
[00:02:16.000 --> 00:02:19.000]  正正給我們見到這個基業
[00:02:19.000 --> 00:02:22.000]  這個新耶路撒冷是怎樣的
[00:02:22.000 --> 00:02:25.000]  當我們在讀完聖經的時候
[00:02:25.000 --> 00:02:28.000]  我想我們不單單去了解
[00:02:28.000 --> 00:02:30.000]  而是去期待
[00:02:30.000 --> 00:02:32.000]  我上了很多電影節目的一段時間
[00:02:32.000 --> 00:02:34.000]  有些時候旅行的時候
[00:02:34.000 --> 00:02:36.000]  現在我們會容易
[00:02:36.000 --> 00:02:38.000]  會在網上看到很多
[00:02:38.000 --> 00:02:42.000]  那間酒店或者那間B&B
[00:02:42.000 --> 00:02:44.000]  裡面的設計
[00:02:44.000 --> 00:02:46.000]  那個客廳是怎樣的
[00:02:46.000 --> 00:02:48.000]  那個廁所是怎樣的
[00:02:48.000 --> 00:02:50.000]  我想你會試過有些時候
[00:02:50.000 --> 00:02:53.000]  看到一些很漂亮的地方
[00:02:53.000 --> 00:02:55.000]  很期待可以去到
[00:02:55.000 --> 00:02:57.000]  會很漂亮的環境
[00:02:57.000 --> 00:02:58.000]  很期待
[00:02:58.000 --> 00:03:01.000]  而今天我們讀到這段經文的時候
[00:03:01.000 --> 00:03:03.000]  你心裡面去思想
[00:03:03.000 --> 00:03:05.000]  去感受神為你預備的
[00:03:05.000 --> 00:03:08.000]  永恆真實的天家是怎樣
[00:03:08.000 --> 00:03:10.000]  你去尋求
[00:03:10.000 --> 00:03:11.000]  你去期待
[00:03:11.000 --> 00:03:14.000]  你去歡喜地等候
[00:03:14.000 --> 00:03:16.000]  在聖經二十一章我們一直讀的時候
[00:03:16.000 --> 00:03:18.000]  你記得上次我們讀到
[00:03:18.000 --> 00:03:20.000]  關於新天新地
[00:03:20.000 --> 00:03:23.000]  又說到這個新的聖城
[00:03:23.000 --> 00:03:25.000]  二十一章第二節
[00:03:25.000 --> 00:03:28.000]  我又看見聖城新耶路撒冷
[00:03:28.000 --> 00:03:32.000]  從天上由神那裡降下來
[00:03:32.000 --> 00:03:33.000]  預備好了
[00:03:33.000 --> 00:03:37.000]  好像打扮整齊等候丈夫的新娘
[00:03:37.000 --> 00:03:41.000]  基督的新婦正是新耶路撒冷
[00:03:41.000 --> 00:03:45.000]  而從天降臨在我們當中
[00:03:45.000 --> 00:03:48.000]  所以去到我們今天讀的第九節
[00:03:48.000 --> 00:03:50.000]  你看回下半節的時候
[00:03:50.000 --> 00:03:52.000]  同樣再說
[00:03:52.000 --> 00:03:57.000]  你來我要把新娘就是楊高的妻子指示你
[00:03:57.000 --> 00:03:59.000]  然後第十節
[00:03:59.000 --> 00:04:03.000]  我在靈裡被那天使帶到一座高大的山上
[00:04:03.000 --> 00:04:07.000]  她把從天上由神那裡降下來的聖城
[00:04:07.000 --> 00:04:11.000]  耶路撒冷指示我
[00:04:11.000 --> 00:04:14.000]  聖經裡面說到這座聖城
[00:04:14.000 --> 00:04:18.000]  這座聖城並不是人手所建造
[00:04:18.000 --> 00:04:20.000]  聖經重複地說
[00:04:20.000 --> 00:04:24.000]  是從神那裡從天上降下來
[00:04:24.000 --> 00:04:26.000]  是神所親自建造
[00:04:26.000 --> 00:04:28.000]  也是祂所賞賜
[00:04:28.000 --> 00:04:31.000]  賜給祂的子民
[00:04:31.000 --> 00:04:34.000]  大家記得當我們說到城市的時候
[00:04:34.000 --> 00:04:38.000]  在啟示錄裡面常常看到大巴比倫城
[00:04:38.000 --> 00:04:40.000]  大巴比倫城你知道
[00:04:40.000 --> 00:04:45.000]  正是描述這個世界敵對神的群體
[00:04:45.000 --> 00:04:48.000]  或者說滿有邪淫
[00:04:48.000 --> 00:04:53.000]  在罪惡當中的一個人類群體的城市
[00:04:53.000 --> 00:04:57.000]  這個城市被神所審判
[00:04:57.000 --> 00:04:59.000]  消滅了
[00:04:59.000 --> 00:05:01.000]  但隨之而來聖經就說
[00:05:01.000 --> 00:05:03.000]  有另一個城市
[00:05:03.000 --> 00:05:05.000]  這個城市不是人的城市
[00:05:05.000 --> 00:05:07.000]  是神所賜的
[00:05:07.000 --> 00:05:09.000]  從天上降下來
[00:05:09.000 --> 00:05:12.000]  是新耶路撒冷
[00:05:12.000 --> 00:05:14.000]  這個聖城聖經在描述
[00:05:14.000 --> 00:05:16.000]  是滿有榮耀的
[00:05:16.000 --> 00:05:18.000]  一開始的時候就特別說到
[00:05:18.000 --> 00:05:21.000]  這個聖城是有神的榮耀
[00:05:21.000 --> 00:05:23.000]  第十一節
[00:05:23.000 --> 00:05:25.000]  城的光輝
[00:05:25.000 --> 00:05:29.000]  有像極貴的寶石
[00:05:29.000 --> 00:05:31.000]  有像晶瑩的碧玉
[00:05:31.000 --> 00:05:33.000]  當想到榮耀的時候
[00:05:33.000 --> 00:05:34.000]  你一定會想起在
[00:05:34.000 --> 00:05:35.000]  《吸血聖經》裡面
[00:05:35.000 --> 00:05:38.000]  講述到神與人同行
[00:05:38.000 --> 00:05:39.000]  在曠野的時候
[00:05:39.000 --> 00:05:41.000]  以色列人有回眸
[00:05:41.000 --> 00:05:44.000]  是神與人會面的地方
[00:05:44.000 --> 00:05:46.000]  接著有聖殿
[00:05:46.000 --> 00:05:47.000]  但是聖經說到
[00:05:47.000 --> 00:05:49.000]  當神臨在的時候
[00:05:49.000 --> 00:05:52.000]  神的榮耀充滿聖殿
[00:05:52.000 --> 00:05:53.000]  聖經就說
[00:05:53.000 --> 00:05:56.000]  聖殿的充滿令到很多的祭司
[00:05:56.000 --> 00:05:59.000]  都不能進入這個聖殿當中
[00:05:59.000 --> 00:06:03.000]  太光彩、太榮耀的一種狀況
[00:06:03.000 --> 00:06:06.000]  人都不敢或者不能夠進入去
[00:06:06.000 --> 00:06:07.000]  去到新約的時候
[00:06:07.000 --> 00:06:09.000]  大家知道教會
[00:06:09.000 --> 00:06:10.000]  聖經說到
[00:06:10.000 --> 00:06:13.000]  神賜下聖靈在教會裡面
[00:06:13.000 --> 00:06:17.000]  教會也是那位充滿萬有者
[00:06:17.000 --> 00:06:19.000]  所充滿的
[00:06:19.000 --> 00:06:21.000]  有神在其中
[00:06:21.000 --> 00:06:23.000]  但是聖經再進一步說到
[00:06:23.000 --> 00:06:25.000]  教會是聖殿
[00:06:25.000 --> 00:06:28.000]  是神居住的所在
[00:06:28.000 --> 00:06:32.000]  但是去到最永恆的情況
[00:06:32.000 --> 00:06:34.000]  聖經就說有聖城
[00:06:34.000 --> 00:06:36.000]  有新耶路撒冷
[00:06:36.000 --> 00:06:40.000]  裡面有神的榮耀
[00:06:40.000 --> 00:06:43.000]  也都意味著神完全的進入
[00:06:43.000 --> 00:06:45.000]  在聖城裡面
[00:06:45.000 --> 00:06:48.000]  祂與人是完全的同在
[00:06:48.000 --> 00:06:53.000]  耶路撒冷在聖城裡面是完全的出現
[00:06:53.000 --> 00:06:57.000]  而當時你不會進不了聖城
[00:06:57.000 --> 00:06:58.000]  因為在那個時候
[00:06:58.000 --> 00:07:01.000]  你和我經歷生命的改變
[00:07:01.000 --> 00:07:03.000]  我們進入這個聖城
[00:07:03.000 --> 00:07:06.000]  在神的榮耀的裡面
[00:07:06.000 --> 00:07:10.000]  而神的光、祂的榮耀、祂的光彩
[00:07:10.000 --> 00:07:13.000]  照耀我們每一個人的生命
[00:07:13.000 --> 00:07:15.000]  這個正是主耶穌所說
[00:07:15.000 --> 00:07:18.000]  祂說:我是世上的光
[00:07:18.000 --> 00:07:20.000]  我的光是生命之光
[00:07:20.000 --> 00:07:23.000]  要照耀一切相信的人
[00:07:23.000 --> 00:07:25.000]  當你讀到這裡的時候
[00:07:25.000 --> 00:07:28.000]  你知道聖城一個最特別的
[00:07:28.000 --> 00:07:30.000]  最重要的地方
[00:07:30.000 --> 00:07:33.000]  就是神與人同在
[00:07:33.000 --> 00:07:36.000]  而祂的榮耀充滿這個聖城
[00:07:36.000 --> 00:07:39.000]  你和我在榮耀當中
[00:07:39.000 --> 00:07:41.000]  當聖經再講的時候
[00:07:41.000 --> 00:07:43.000]  你會發覺這個聖城
[00:07:43.000 --> 00:07:46.000]  不單止是神的榮耀充滿的地方
[00:07:46.000 --> 00:07:49.000]  它開始一路講述到聖城的結構
[00:07:49.000 --> 00:07:51.000]  或者說屬靈的結構
[00:07:51.000 --> 00:07:54.000]  大家再看看下面的經文
[00:07:54.000 --> 00:07:57.000]  在第十二節一路去到十四節
[00:07:57.000 --> 00:08:00.000]  提到有高大的城牆
[00:08:00.000 --> 00:08:02.000]  又提到有十二個門
[00:08:02.000 --> 00:08:05.000]  門口有十二位天使
[00:08:05.000 --> 00:08:07.000]  然後提到在門上面
[00:08:07.000 --> 00:08:10.000]  有以色列十二個支派的名字
[00:08:10.000 --> 00:08:13.000]  然後有十二座根基
[00:08:13.000 --> 00:08:15.000]  根基上面有另外的名字
[00:08:15.000 --> 00:08:18.000]  就是十二使徒的名字
[00:08:18.000 --> 00:08:20.000]  聖經裡面提到
[00:08:20.000 --> 00:08:23.000]  一座城每一個門口有天使
[00:08:23.000 --> 00:08:27.000]  也都表達上帝對這座城的看顧
[00:08:27.000 --> 00:08:29.000]  對這座城的守護
[00:08:29.000 --> 00:08:33.000]  是完全在神的看顧和照顧
[00:08:33.000 --> 00:08:35.000]  看守當中
[00:08:35.000 --> 00:08:38.000]  而城裡面有十二個門口
[00:08:38.000 --> 00:08:40.000]  門口有十二位先知
[00:08:40.000 --> 00:08:42.000]  或者說十二位支派
[00:08:42.000 --> 00:08:44.000]  他們的名字
[00:08:44.000 --> 00:08:46.000]  而根基十二位使徒的名字
[00:08:46.000 --> 00:08:48.000]  突然間你看到聖經裡面
[00:08:48.000 --> 00:08:50.000]  將新約、舊約
[00:08:50.000 --> 00:08:54.000]  神的指紋聯繫一體
[00:08:54.000 --> 00:08:58.000]  是一個屬神的指紋
[00:08:58.000 --> 00:09:03.000]  歷代在其中完全合一的表達
[00:09:03.000 --> 00:09:05.000]  當你讀到聖經新約的時候
[00:09:05.000 --> 00:09:08.000]  聖經就提到教會是建立在
[00:09:08.000 --> 00:09:11.000]  使徒和先知的根基上面
[00:09:11.000 --> 00:09:15.000]  使徒傳述上帝的真道
[00:09:15.000 --> 00:09:17.000]  講述耶穌基督的見證
[00:09:17.000 --> 00:09:19.000]  耶穌基督的真理
[00:09:19.000 --> 00:09:22.000]  而真理成為了教會的根基
[00:09:22.000 --> 00:09:24.000]  而在那個時候同樣講到
[00:09:24.000 --> 00:09:27.000]  就是因為神的真理
[00:09:27.000 --> 00:09:29.000]  和舊約的屬靈的傳統
[00:09:29.000 --> 00:09:31.000]  屬靈的律法
[00:09:31.000 --> 00:09:34.000]  成為了整個聖城的基石
[00:09:34.000 --> 00:09:36.000]  當你這樣看的時候
[00:09:36.000 --> 00:09:38.000]  你會發覺這座城裡面
[00:09:38.000 --> 00:09:41.000]  正是神自己一個完全拯救的群體
[00:09:41.000 --> 00:09:43.000]  也都在真理上面
[00:09:43.000 --> 00:09:47.000]  來承傳出現的這座聖城
[00:09:47.000 --> 00:09:49.000]  而且這座聖城
[00:09:49.000 --> 00:09:53.000]  是一個很宏大的立方體
[00:09:53.000 --> 00:09:55.000]  大家再讀下去的時候
[00:09:55.000 --> 00:09:58.000]  你會看到第十五節
[00:09:58.000 --> 00:10:03.000]  講到這個城有城門、有城牆
[00:10:03.000 --> 00:10:05.000]  第十六節講到
[00:10:05.000 --> 00:10:09.000]  這個城牆的長和寬都是一樣的
[00:10:09.000 --> 00:10:12.000]  共有多少尺?多少公里?
[00:10:12.000 --> 00:10:14.000]  2400公里
[00:10:14.000 --> 00:10:16.000]  然後聖經再講
[00:10:16.000 --> 00:10:20.000]  城的長、寬、高都是一樣
[00:10:20.000 --> 00:10:24.000]  聖經提到這座城的長、闊是一樣的
[00:10:24.000 --> 00:10:26.000]  四方形
[00:10:26.000 --> 00:10:31.000]  而長、寬共有2400公里
[00:10:31.000 --> 00:10:33.000]  有些聖經學者覺得應該解釋
[00:10:33.000 --> 00:10:35.000]  應該是一邊
[00:10:35.000 --> 00:10:38.000]  一邊就已經是2400公里
[00:10:38.000 --> 00:10:39.000]  2400公里
[00:10:39.000 --> 00:10:43.000]  大家有概念不知道會有多長
[00:10:43.000 --> 00:10:45.000]  由香港飛去北京
[00:10:45.000 --> 00:10:47.000]  多遠?
[00:10:47.000 --> 00:10:49.000]  2000公里
[00:10:49.000 --> 00:10:51.000]  2400公里
[00:10:51.000 --> 00:10:55.000]  是一個極招廣闊的地方
[00:10:55.000 --> 00:10:57.000]  但是最特別的地方就是
[00:10:57.000 --> 00:11:01.000]  是長、闊、高都是一樣
[00:11:01.000 --> 00:11:05.000]  你說不用那麼高
[00:11:05.000 --> 00:11:08.000]  長、闊、高都是那麼長那麼大
[00:11:08.000 --> 00:11:13.000]  表達出一種極之宏大的狀況
[00:11:13.000 --> 00:11:15.000]  當然聖經裡面的文字
[00:11:15.000 --> 00:11:16.000]  是用一個特別的
[00:11:16.000 --> 00:11:21.000]  聖經的量度的一個碼
[00:11:21.000 --> 00:11:24.000]  它叫做史他丁
[00:11:24.000 --> 00:11:27.000]  這個細字有提及stadium
[00:11:27.000 --> 00:11:30.000]  就是今天英文字裡面用的字眼
[00:11:30.000 --> 00:11:34.000]  史他丁有12000個史他丁
[00:11:34.000 --> 00:11:36.000]  12000將它除一除
[00:11:36.000 --> 00:11:41.000]  你知道是12乘多少?
[00:11:41.000 --> 00:11:42.000]  1000
[00:11:42.000 --> 00:11:44.000]  聖經裡面的12個字
[00:11:44.000 --> 00:11:46.000]  描述著完全
[00:11:46.000 --> 00:11:48.000]  描述著豐盛
[00:11:48.000 --> 00:11:49.000]  1000
[00:11:49.000 --> 00:11:51.000]  也同樣有這樣的表達
[00:11:51.000 --> 00:11:53.000]  所以無論是多長的尺寸
[00:11:53.000 --> 00:11:55.000]  更加清楚表達的
[00:11:55.000 --> 00:12:01.000]  是一個完全豐宏的城市
[00:12:01.000 --> 00:12:02.000]  但是特別的地方
[00:12:02.000 --> 00:12:05.000]  剛才說它是立方體
[00:12:05.000 --> 00:12:07.000]  立時你會想起
[00:12:07.000 --> 00:12:09.000]  這裡有一個很特別的象徵
[00:12:09.000 --> 00:12:12.000]  剛才說到聖殿的時候
[00:12:12.000 --> 00:12:14.000]  聖殿裡面有聖所
[00:12:14.000 --> 00:12:17.000]  也有致聖所
[00:12:17.000 --> 00:12:19.000]  致聖所聖經清楚講述
[00:12:19.000 --> 00:12:24.000]  裡面的長闊高是一樣的
[00:12:24.000 --> 00:12:26.000]  讓我們想到致聖所
[00:12:26.000 --> 00:12:30.000]  就是神與人同在的地方
[00:12:30.000 --> 00:12:33.000]  大祭司每年一次進到致聖所
[00:12:33.000 --> 00:12:40.000]  為百姓獻上求贖罪的祭
[00:12:40.000 --> 00:12:42.000]  向神求赦免
[00:12:42.000 --> 00:12:45.000]  為自己為百姓的罪求赦免
[00:12:45.000 --> 00:12:46.000]  這個地方是神臨在
[00:12:46.000 --> 00:12:48.000]  與人同行的地方
[00:12:48.000 --> 00:12:50.000]  也突然間讓我們體會到
[00:12:50.000 --> 00:12:51.000]  這座聖城
[00:12:51.000 --> 00:12:56.000]  同樣是神與人完全同在的地方
[00:12:56.000 --> 00:12:59.000]  正如在致聖所裡面的情況
[00:12:59.000 --> 00:13:01.000]  你會發覺聖經一直在描述
[00:13:01.000 --> 00:13:06.000]  這座聖城是神在其中
[00:13:06.000 --> 00:13:11.000]  與人完全同在的地方
[00:13:11.000 --> 00:13:14.000]  正正是我們生命裡面知道
[00:13:14.000 --> 00:13:16.000]  人的生命最大的需要
[00:13:16.000 --> 00:13:18.000]  不是物質 不是其他
[00:13:18.000 --> 00:13:20.000]  而是神自己
[00:13:20.000 --> 00:13:21.000]  而神在那個時候
[00:13:21.000 --> 00:13:24.000]  將他完全賜給人
[00:13:24.000 --> 00:13:27.000]  人與神是同在
[00:13:27.000 --> 00:13:28.000]  這段你會發覺
[00:13:28.000 --> 00:13:29.000]  聖經裡面講述到
[00:13:29.000 --> 00:13:31.000]  這個聖城裡面
[00:13:31.000 --> 00:13:33.000]  是不需要另外有聖殿的
[00:13:33.000 --> 00:13:38.000]  大家跳到二十二節去看一看
[00:13:38.000 --> 00:13:40.000]  在二十二節就說
[00:13:40.000 --> 00:13:44.000]  「我沒有看見聖女有聖所
[00:13:44.000 --> 00:13:47.000]  因為主全能的神和陽光
[00:13:47.000 --> 00:13:50.000]  就是城的聖所」
[00:13:50.000 --> 00:13:53.000]  神已經充滿在這座的城
[00:13:53.000 --> 00:13:56.000]  所以不需要另外有聖所
[00:13:56.000 --> 00:14:00.000]  也在表達神與人完全的同在
[00:14:00.000 --> 00:14:01.000]  再下去的時候
[00:14:01.000 --> 00:14:05.000]  你看到不單止是一個宏大的城市
[00:14:05.000 --> 00:14:08.000]  同時是一個華麗輝煌的城市
[00:14:08.000 --> 00:14:10.000]  你再看前面十八節的時候
[00:14:10.000 --> 00:14:14.000]  看到城牆是碧玉造的
[00:14:14.000 --> 00:14:18.000]  城是用明淨像玻璃的純金造的
[00:14:18.000 --> 00:14:21.000]  所以我們常常說一句話
[00:14:21.000 --> 00:14:28.000]  這個天家是黃金街和碧玉城
[00:14:28.000 --> 00:14:30.000]  街道是黃金造成的
[00:14:30.000 --> 00:14:33.000]  城牆是碧玉所造成的
[00:14:33.000 --> 00:14:34.000]  而聖經再講
[00:14:34.000 --> 00:14:39.000]  每一個城門是一粒珍珠所造成的
[00:14:39.000 --> 00:14:44.000]  你會說這顆珍珠真是很大顆
[00:14:44.000 --> 00:14:47.000]  整個城門是一粒珍珠
[00:14:47.000 --> 00:14:50.000]  而且所有的根基是用角色的寶石
[00:14:50.000 --> 00:14:53.000]  來裝飾而成
[00:14:53.000 --> 00:14:54.000]  當你一邊看的時候
[00:14:54.000 --> 00:14:59.000]  你會發覺聖經在描述一種極其華麗輝煌的情況
[00:14:59.000 --> 00:15:01.000]  但當然所講的
[00:15:01.000 --> 00:15:06.000]  不是一種像世界人所渴求的貪婪
[00:15:06.000 --> 00:15:10.000]  而是要希望得到很多珍珠寶石
[00:15:10.000 --> 00:15:11.000]  如果大家想起
[00:15:11.000 --> 00:15:14.000]  我們記得之前曾經講到
[00:15:14.000 --> 00:15:16.000]  當主在樓的時候
[00:15:16.000 --> 00:15:22.000]  屬神的人被迎接去到羔羊的婚宴
[00:15:22.000 --> 00:15:23.000]  在羔羊的婚宴
[00:15:23.000 --> 00:15:26.000]  聖徒穿什麼衣服呢?
[00:15:26.000 --> 00:15:34.000]  先講到蒙恩德村光明潔白的細麻衣
[00:15:34.000 --> 00:15:37.000]  細麻衣當時的人一聽就知道
[00:15:37.000 --> 00:15:40.000]  是講君王的祭司
[00:15:40.000 --> 00:15:47.000]  他們穿著高質素的極其華麗的衣裳
[00:15:47.000 --> 00:15:48.000]  但聖經再講
[00:15:48.000 --> 00:15:53.000]  這件細麻衣是聖徒所行的義
[00:15:53.000 --> 00:15:57.000]  是人領受上帝給我們公義的義袍
[00:15:57.000 --> 00:16:00.000]  我們生命在義的裡面
[00:16:00.000 --> 00:16:03.000]  這種是真正的珍寶
[00:16:03.000 --> 00:16:04.000]  而聖經講述到
[00:16:04.000 --> 00:16:09.000]  新天新地裡面有神的義居在其中
[00:16:09.000 --> 00:16:11.000]  也透過這一種描述
[00:16:11.000 --> 00:16:12.000]  讓我們看見
[00:16:12.000 --> 00:16:16.000]  在裡面這種義成為一種榮光
[00:16:16.000 --> 00:16:20.000]  一種充滿著榮耀的情況
[00:16:20.000 --> 00:16:22.000]  在當中顯明出來
[00:16:22.000 --> 00:16:25.000]  而這座聖城正是講述到
[00:16:25.000 --> 00:16:28.000]  上帝的義、人的義
[00:16:28.000 --> 00:16:34.000]  在當中一起去顯出那種光彩、那種恩惠
[00:16:34.000 --> 00:16:36.000]  而聖經再講述到的時候
[00:16:36.000 --> 00:16:39.000]  不單止這種華麗、輝煌
[00:16:39.000 --> 00:16:41.000]  同時你再讀的時候就發覺
[00:16:41.000 --> 00:16:45.000]  列國在其中來行走
[00:16:45.000 --> 00:16:48.000]  大家再看二十四節
[00:16:48.000 --> 00:16:52.000]  列國要藉著城的光行走
[00:16:52.000 --> 00:16:56.000]  地上的眾王要把他們的榮華帶到這城來
[00:16:56.000 --> 00:16:58.000]  接著二十六節
[00:16:58.000 --> 00:17:03.000]  列國的榮華尊貴都被帶到這城
[00:17:03.000 --> 00:17:04.000]  當然這裡所講的列國
[00:17:04.000 --> 00:17:08.000]  不是前面所提及敵對神的列國
[00:17:08.000 --> 00:17:12.000]  而是在萬族萬民當中有人信主
[00:17:12.000 --> 00:17:15.000]  他們都能夠來到這個聖城
[00:17:15.000 --> 00:17:17.000]  他們在神的光中行走
[00:17:17.000 --> 00:17:19.000]  但同時聖經提及一件事情
[00:17:19.000 --> 00:17:25.000]  列國將他們的榮華尊貴帶進這個城市
[00:17:25.000 --> 00:17:28.000]  我相信裡面所提及的
[00:17:28.000 --> 00:17:33.000]  是講述到被按神形象所做的人
[00:17:33.000 --> 00:17:37.000]  有神所賜的智慧、聰明、歷世歷代
[00:17:37.000 --> 00:17:40.000]  有很多很美善的創作
[00:17:40.000 --> 00:17:44.000]  很多文化藝術的精品
[00:17:44.000 --> 00:17:48.000]  很多不同的榮耀的創造
[00:17:48.000 --> 00:17:54.000]  在當中上帝讓這些都能夠進入這個聖城當中
[00:17:54.000 --> 00:17:56.000]  而彰顯出神的榮耀
[00:17:56.000 --> 00:18:02.000]  亦都讓人在當中一同感恩歡喜
[00:18:02.000 --> 00:18:05.000]  我想像有一天
[00:18:05.000 --> 00:18:08.000]  我們有機會去到這個聖城的時候
[00:18:08.000 --> 00:18:11.000]  你會目不暇給
[00:18:11.000 --> 00:18:14.000]  有太多的恩惠你周圍去欣賞
[00:18:14.000 --> 00:18:15.000]  周圍去體驗
[00:18:15.000 --> 00:18:17.000]  周圍去感受
[00:18:17.000 --> 00:18:19.000]  周圍去明白
[00:18:19.000 --> 00:18:22.000]  當整路講述到這些榮耀的時候
[00:18:22.000 --> 00:18:23.000]  去到二十七節的時候
[00:18:23.000 --> 00:18:26.000]  突然間你發覺好像停一停
[00:18:26.000 --> 00:18:28.000]  轉了一個話題
[00:18:28.000 --> 00:18:31.000]  二十七節不如大家一起讀一讀
[00:18:31.000 --> 00:18:33.000]  所有不潔淨的
[00:18:33.000 --> 00:18:36.000]  恆可憎的和說謊的
[00:18:36.000 --> 00:18:39.000]  缺不可以進入這城
[00:18:39.000 --> 00:18:43.000]  只有明志既在揚高生命賊上的
[00:18:43.000 --> 00:18:45.000]  才可以進去
[00:18:45.000 --> 00:18:47.000]  榮耀的天家
[00:18:47.000 --> 00:18:51.000]  只是讓那些蒙恩德潔淨的人進去
[00:18:51.000 --> 00:18:54.000]  正在描述整個聖城的
[00:18:54.000 --> 00:18:57.000]  那種榮耀的情況的時候
[00:18:57.000 --> 00:18:59.000]  突然間很清楚地提到
[00:18:59.000 --> 00:19:02.000]  唯獨那些蒙恩德救的人
[00:19:02.000 --> 00:19:06.000]  那些說謊的、恆可憎的
[00:19:06.000 --> 00:19:08.000]  講到前面啟示錄所提及的那些
[00:19:08.000 --> 00:19:11.000]  拜獸的、拜惡者的
[00:19:11.000 --> 00:19:14.000]  這一切的群眾
[00:19:14.000 --> 00:19:18.000]  他們不能夠得無這份恩惠
[00:19:18.000 --> 00:19:22.000]  唯有生命既在高揚的生命賊上的
[00:19:22.000 --> 00:19:24.000]  可以進去
[00:19:24.000 --> 00:19:26.000]  所以等一下當你讀到這裡的時候
[00:19:26.000 --> 00:19:29.000]  你會記得我們這個月份的金句
[00:19:29.000 --> 00:19:32.000]  如果你真的知道有一份盼望
[00:19:32.000 --> 00:19:35.000]  聖英華就應當殷勤
[00:19:35.000 --> 00:19:38.000]  應當殷勤使你自己
[00:19:38.000 --> 00:19:41.000]  沒有煎烏、無可指責
[00:19:41.000 --> 00:19:43.000]  能夠安然的建築
[00:19:43.000 --> 00:19:46.000]  你會領受上帝給你的應許
[00:19:46.000 --> 00:19:50.000]  是進入那種真實的榮幸
[00:19:50.000 --> 00:19:52.000]  因此上到神的榮耀
[00:19:52.000 --> 00:19:54.000]  亦都提醒自己
[00:19:54.000 --> 00:19:57.000]  我們更加需要在地上生活的時候
[00:19:57.000 --> 00:19:59.000]  來警覺著
[00:19:59.000 --> 00:20:01.000]  來跟隨上帝
