
[00:00:00.000 --> 00:00:01.440]  弟兄姊妹大家平安
[00:00:01.440 --> 00:00:07.600]  今天要跟大家分享的題目是活出光明的生命
[00:00:07.600 --> 00:00:12.060]  剛剛格牧師帶領我們這些弟兄姊妹學員
[00:00:12.060 --> 00:00:15.040]  門訓班的學員在這裡有一個很好的開始
[00:00:15.040 --> 00:00:18.960]  那我想保羅呢也是要透過這段話
[00:00:18.960 --> 00:00:21.920]  祈勉菲利比教會的弟兄姊妹
[00:00:21.920 --> 00:00:25.040]  他們能夠有好的結果
[00:00:25.040 --> 00:00:26.400]  是什麼呢
[00:00:26.400 --> 00:00:28.960]  活出光明的生命
[00:00:30.200 --> 00:00:31.760]  怎麼樣活出光明的生命
[00:00:31.760 --> 00:00:34.600]  其實保羅他在上文裡面非常重要
[00:00:34.600 --> 00:00:37.760]  他講到說要以耶穌基督的心為心
[00:00:37.760 --> 00:00:40.240]  這樣才有辦法
[00:00:40.240 --> 00:00:42.640]  有一個好的結果
[00:00:42.640 --> 00:00:45.960]  如果我們沒有與耶穌基督的同心同心
[00:00:45.960 --> 00:00:50.440]  我們沒有辦法靠自己活出任何的好的生命
[00:00:50.440 --> 00:00:52.520]  即便活出來
[00:00:52.520 --> 00:00:54.120]  可能是外表
[00:00:54.120 --> 00:00:55.880]  但是也不持久
[00:00:55.880 --> 00:00:59.200]  所以我今天想跟大家分享的主題呢
[00:00:59.480 --> 00:01:02.680]  就是我們在耶穌基督裡面與耶穌同心的時候
[00:01:02.680 --> 00:01:03.320]  之後呢
[00:01:03.320 --> 00:01:06.240]  我們就活出一個光明的生命
[00:01:06.240 --> 00:01:08.880]  其實這個光明的生命有一個目的
[00:01:08.880 --> 00:01:10.040]  我到最後再講
[00:01:10.040 --> 00:01:12.360]  所以我們一起來禱告
[00:01:12.360 --> 00:01:13.360]  一起來禱告
[00:01:13.360 --> 00:01:17.120]  現在天父上帝我們真的是感恩
[00:01:17.120 --> 00:01:18.400]  謝謝主
[00:01:18.400 --> 00:01:21.360]  我們今天每一個人來到這裡都不是突然的
[00:01:21.360 --> 00:01:24.640]  都是上帝你在我們心裡面運行
[00:01:24.640 --> 00:01:28.080]  都是上帝你已經為我們預備的生命的路徑
[00:01:28.440 --> 00:01:30.320]  叫我們能夠踏上
[00:01:30.320 --> 00:01:32.400]  能夠來快跑跟隨你
[00:01:32.400 --> 00:01:35.800]  主啊求你的聖靈這時候出沒
[00:01:35.800 --> 00:01:37.480]  充滿在我們當中
[00:01:37.480 --> 00:01:39.160]  每一位弟兄姊妹
[00:01:39.160 --> 00:01:40.560]  每一個心思意念
[00:01:40.560 --> 00:01:42.040]  主啊你都來掌管
[00:01:42.040 --> 00:01:44.760]  願主的聖靈能力充滿在我們當中
[00:01:44.760 --> 00:01:47.360]  藉著你的話語釋放出生命的道
[00:01:47.360 --> 00:01:50.760]  讓我們弟兄姊妹有道可聽有路可走
