
[00:00:00.000 --> 00:00:06.000]  今日講嘅題目其實真係一個幾難講嘅一個題目
[00:00:06.000 --> 00:00:10.000]  今日所講嘅題目其實係一個挺難講嘅一個題目
[00:00:10.000 --> 00:00:17.000]  因為都係一個好似好考驗我哋做基督徒嘅一個心態
[00:00:17.000 --> 00:00:22.000]  因為呢個都係一個很考驗我哋做一個基督徒嘅心態
[00:00:22.000 --> 00:00:26.000]  點解呢?因為我哋呢個題目係叫以愛報怨
[00:00:26.000 --> 00:00:30.000]  因為呢今天嘅題目係以愛報怨
[00:00:30.000 --> 00:00:36.000]  我哋知道以愛報怨其實係一件好難做嘅一件事
[00:00:36.000 --> 00:00:40.000]  我哋知道以愛報怨係一件好難做得到嘅事情
[00:00:40.000 --> 00:00:45.000]  咁有一個人佢就因為泊車嘅問題
[00:00:45.000 --> 00:00:48.000]  有一個人因為嗰個派出嘅問題
[00:00:48.000 --> 00:00:52.000]  你知喺英國特別係泊車係一件好好麻煩嘅一件事
[00:00:52.000 --> 00:00:56.000]  大家知道喺英國派車係一個挺大嘅問題
[00:00:56.000 --> 00:01:02.000]  好多時因為泊車嘅問題令到我同你個鄰居會產生好多嘅恩怨
[00:01:02.000 --> 00:01:07.000]  好多時候因為派車嘅問題讓你跟鄰居產生一個恩怨
[00:01:07.000 --> 00:01:12.000]  咁其實有一個人就因為泊車嘅問題同我鄰居產生咗恩怨
[00:01:12.000 --> 00:01:17.000]  有一個人就因為派車嘅問題跟鄰居產生咗一個恩怨
[00:01:17.000 --> 00:01:27.000]  咁有一日有個郵差就送一個包裹俾佢個鄰居
[00:01:27.000 --> 00:01:31.000]  有一日有個郵差就送一個包裹俾佢個鄰居
[00:01:31.000 --> 00:01:33.000]  咁佢個鄰居唔喺度
[00:01:33.000 --> 00:01:35.000]  佢個鄰居唔喺家裏
[00:01:35.000 --> 00:01:40.000]  咁郵差就請呢個人幫忙可唔可以代收
[00:01:40.000 --> 00:01:47.000]  咁郵差就請呢個人幫忙可唔可以代收
[00:01:47.000 --> 00:01:51.000]  一個人喺度諗下究竟可唔可以幫佢呢
[00:01:51.000 --> 00:01:54.000]  一個人就喺度諗下究竟可唔可以幫佢呢
[00:01:54.000 --> 00:01:56.000]  最終佢都冇幫
[00:01:56.000 --> 00:01:58.000]  最終佢都冇幫
[00:01:58.000 --> 00:01:59.000]  最終佢都冇幫
[00:01:59.000 --> 00:02:05.000]  咁我哋知道呢種係好似以怨報怨咁嘅一種嘅結果
[00:02:05.000 --> 00:02:05.000]  咁我哋知道呢種係好似以怨報怨咁嘅一種嘅結果
[00:02:05.000 --> 00:02:09.000]  我哋知道呢種係好似以怨報怨咁嘅一種嘅結果
[00:02:09.000 --> 00:02:11.000]  咁有時我哋睇呢個節目
[00:02:11.000 --> 00:02:14.000]  我哋有時日常生活我哋都會遇到呢啲問題
[00:02:14.000 --> 00:02:17.000]  有時候地下姐妹我哋日常生活呢
[00:02:17.000 --> 00:02:19.000]  也會遇到咁嘅問題
[00:02:19.000 --> 00:02:22.000]  咁但係呢我哋究竟喺聖經裏面
[00:02:22.000 --> 00:02:25.000]  我哋會有啲咩教導畀我哋呢
[00:02:25.000 --> 00:02:28.000]  可再順境裏有一個教導呢
[00:02:28.000 --> 00:02:31.000]  或者我哋先睇一段舊約聖經係
[00:02:31.000 --> 00:02:36.000]  喺利美記嘅廿四章十七到廿一節嗰度
[00:02:36.000 --> 00:02:40.000]  我哋先嚟睇嗰個一段嘅喺舊約嘅聖經
[00:02:40.000 --> 00:02:46.000]  利美記嘅廿四章十七到廿一節
[00:02:46.000 --> 00:02:49.000]  十七到二十一點
[00:02:49.000 --> 00:02:53.000]  咁你哋座位前面呢係有聖經嘅
[00:02:53.000 --> 00:02:58.000]  如果你可以翻聖經或者我如果螢幕有你睇睇螢幕
[00:02:58.000 --> 00:03:03.000]  如果大家有大家嘅面前座位面前有聖經嘅
[00:03:03.000 --> 00:03:05.000]  如果可以可以翻睇聖經
[00:03:05.000 --> 00:03:10.000]  我哋嘅螢幕上也有打出嚟嘅
[00:03:10.000 --> 00:03:13.000]  因為我有時鍾意睇姊妹翻下聖經
[00:03:13.000 --> 00:03:15.000]  因為呢我系鍾意弟兄姊妹呢
[00:03:15.000 --> 00:03:17.000]  盡量可以有機會翻睇
[00:03:17.000 --> 00:03:22.000]  因為我諗可能有啲弟兄姊妹喺屋企都好少好懶睇聖經
[00:03:22.000 --> 00:03:24.000]  咁我想可能有一些弟兄姊妹喺家裏呢
[00:03:24.000 --> 00:03:26.000]  也可能冇咁勤勞去睇
[00:03:26.000 --> 00:03:28.000]  因為你本聖經如果好新嘅呢
[00:03:28.000 --> 00:03:30.000]  佢唔知幾耐冇翻過
[00:03:30.000 --> 00:03:32.000]  因為如果你嘅聖經很新嘅話
[00:03:32.000 --> 00:03:35.000]  那可能唔知道多少時候都冇翻過
[00:03:35.000 --> 00:03:37.000]  所以我都要習慣大家翻下聖經
[00:03:37.000 --> 00:03:41.000]  所以目前也要大家習慣一下翻翻聖經
[00:03:41.000 --> 00:03:44.000]  你唔係記廿四章十七到廿一節佢點樣講
[00:03:44.000 --> 00:03:50.000]  喺立位記嘅廿四章十七節到廿一節怎麼說呢
[00:03:50.000 --> 00:03:54.000]  佢話打死人的必備自死
[00:03:54.000 --> 00:03:58.000]  佢話打死打死人的必備處死
[00:03:58.000 --> 00:04:01.000]  打死生畜嘅必賠上生畜
[00:04:01.000 --> 00:04:05.000]  打死生畜嘅必賠上生畜
[00:04:05.000 --> 00:04:08.000]  以命償命
[00:04:08.000 --> 00:04:11.000]  人若使他鄰舍的身體有殘疾
[00:04:11.000 --> 00:04:15.000]  人若傷害鄰舍已知殘疾
[00:04:15.000 --> 00:04:19.000]  也要照樣向他行
[00:04:19.000 --> 00:04:22.000]  他怎樣做也要照樣向他做
[00:04:22.000 --> 00:04:25.000]  以傷還傷
[00:04:25.000 --> 00:04:29.000]  以眼還眼
[00:04:29.000 --> 00:04:32.000]  以牙還牙
[00:04:32.000 --> 00:04:35.000]  他怎樣叫人的身體有殘疾
[00:04:35.000 --> 00:04:38.000]  他怎樣使人有殘疾
[00:04:38.000 --> 00:04:40.000]  也照樣向他行
[00:04:40.000 --> 00:04:42.000]  也照樣向他走
[00:04:42.000 --> 00:04:45.000]  打死生畜的必賠上生畜
[00:04:45.000 --> 00:04:48.000]  打死生畜的必賠上生畜
[00:04:48.000 --> 00:04:51.000]  打死人的必備自死
[00:04:51.000 --> 00:04:54.000]  打死人的必備處死
[00:04:54.000 --> 00:04:59.000]  打死人的必賠上生畜
[00:04:59.000 --> 00:05:02.000]  打死人的必賠上生畜
[00:05:02.000 --> 00:05:05.000]  打死人的必賠上生畜
[00:05:05.000 --> 00:05:08.000]  打死人的必賠上生畜
[00:05:08.000 --> 00:05:11.000]  打死人的必賠上生畜
[00:05:11.000 --> 00:05:14.000]  打死人的必賠上生畜
[00:05:14.000 --> 00:05:17.000]  打死人的必賠上生畜
[00:05:17.000 --> 00:05:20.000]  打死人的必賠上生畜
[00:05:20.000 --> 00:05:23.000]  打死人的必賠上生畜
[00:05:23.000 --> 00:05:26.000]  打死人的必賠上生畜
[00:05:26.000 --> 00:05:29.000]  打死人的必賠上生畜
[00:05:29.000 --> 00:05:32.000]  打死人的必賠上生畜
[00:05:32.000 --> 00:05:35.000]  打死人的必賠上生畜
[00:05:35.000 --> 00:05:38.000]  打死人的必賠上生畜
[00:05:38.000 --> 00:05:41.000]  打死人的必賠上生畜
[00:05:41.000 --> 00:05:44.000]  打死人的必賠上生畜
[00:05:44.000 --> 00:05:47.000]  打死人的必賠上生畜
[00:05:47.000 --> 00:05:50.000]  打死人的必賠上生畜
[00:05:50.000 --> 00:05:53.000]  打死人的必賠上生畜
[00:05:53.000 --> 00:05:56.000]  打死人的必賠上生畜
[00:05:56.000 --> 00:05:59.000]  打死人的必賠上生畜
[00:05:59.000 --> 00:06:02.000]  打死人的必賠上生畜
[00:06:02.000 --> 00:06:05.000]  打死人的必賠上生畜
[00:06:05.000 --> 00:06:08.000]  打死人的必賠上生畜
[00:06:08.000 --> 00:06:11.000]  打死人的必賠上生畜
[00:06:11.000 --> 00:06:14.000]  打死人的必賠上生畜
[00:06:14.000 --> 00:06:17.000]  打死人的必賠上生畜
[00:06:17.000 --> 00:06:20.000]  打死人的必賠上生畜
[00:06:20.000 --> 00:06:23.000]  打死人的必賠上生畜
[00:06:23.000 --> 00:06:26.000]  打死人的必賠上生畜
[00:06:26.000 --> 00:06:29.000]  打死人的必賠上生畜
[00:06:29.000 --> 00:06:32.000]  打死人的必賠上生畜
[00:06:32.000 --> 00:06:35.000]  打死人的必賠上生畜
[00:06:35.000 --> 00:06:38.000]  打死人的必賠上生畜
[00:06:38.000 --> 00:06:41.000]  打死人的必賠上生畜
[00:06:41.000 --> 00:06:44.000]  打死人的必賠上生畜
[00:06:44.000 --> 00:06:47.000]  打死人的必賠上生畜
[00:06:47.000 --> 00:06:50.000]  打死人的必賠上生畜
[00:06:50.000 --> 00:06:53.000]  打死人的必賠上生畜
[00:06:53.000 --> 00:06:56.000]  打死人的必賠上生畜
[00:06:56.000 --> 00:06:59.000]  打死人的必賠上生畜
[00:06:59.000 --> 00:07:02.000]  打死人的必賠上生畜
[00:07:02.000 --> 00:07:05.000]  打死人的必賠上生畜
[00:07:05.000 --> 00:07:08.000]  打死人的必賠上生畜
[00:07:08.000 --> 00:07:11.000]  打死人的必賠上生畜
[00:07:11.000 --> 00:07:14.000]  打死人的必賠上生畜
[00:07:14.000 --> 00:07:17.000]  打死人的必賠上生畜
[00:07:17.000 --> 00:07:20.000]  打死人的必賠上生畜
[00:07:20.000 --> 00:07:23.000]  打死人的必賠上生畜
[00:07:23.000 --> 00:07:26.000]  打死人的必賠上生畜
[00:07:26.000 --> 00:07:29.000]  打死人的必賠上生畜
[00:07:29.000 --> 00:07:32.000]  打死人的必賠上生畜
[00:07:32.000 --> 00:07:35.000]  打死人的必賠上生畜
[00:07:35.000 --> 00:07:38.000]  打死人的必賠上生畜
[00:07:38.000 --> 00:07:41.000]  打死人的必賠上生畜
[00:07:41.000 --> 00:07:44.000]  打死人的必賠上生畜
[00:07:44.000 --> 00:07:47.000]  打死人的必賠上生畜
[00:07:47.000 --> 00:07:50.000]  打死人的必賠上生畜
[00:07:50.000 --> 00:07:53.000]  打死人的必賠上生畜
[00:07:53.000 --> 00:07:56.000]  打死人的必賠上生畜
[00:07:56.000 --> 00:07:59.000]  打死人的必賠上生畜
[00:07:59.000 --> 00:08:02.000]  打死人的必賠上生畜
[00:08:02.000 --> 00:08:05.000]  打死人的必賠上生畜
[00:08:05.000 --> 00:08:08.000]  打死人的必賠上生畜
[00:08:08.000 --> 00:08:11.000]  打死人的必賠上生畜
[00:08:11.000 --> 00:08:14.000]  打死人的必賠上生畜
[00:08:14.000 --> 00:08:17.000]  打死人的必賠上生畜
[00:08:17.000 --> 00:08:20.000]  打死人的必賠上生畜
[00:08:20.000 --> 00:08:23.000]  打死人的必賠上生畜
[00:08:23.000 --> 00:08:26.000]  打死人的必賠上生畜
[00:08:26.000 --> 00:08:29.000]  打死人的必賠上生畜
[00:08:29.000 --> 00:08:32.000]  打死人的必賠上生畜
[00:08:32.000 --> 00:08:35.000]  打死人的必賠上生畜
[00:08:35.000 --> 00:08:38.000]  打死人的必賠上生畜
[00:08:38.000 --> 00:08:41.000]  打死人的必賠上生畜
[00:08:41.000 --> 00:08:44.000]  打死人的必賠上生畜
[00:08:44.000 --> 00:08:47.000]  打死人的必賠上生畜
[00:08:47.000 --> 00:08:50.000]  打死人的必賠上生畜
[00:08:50.000 --> 00:08:53.000]  打死人的必賠上生畜
[00:08:53.000 --> 00:08:56.000]  打死人的必賠上生畜
[00:08:56.000 --> 00:08:59.000]  打死人的必賠上生畜
[00:08:59.000 --> 00:09:02.000]  打死人的必賠上生畜
[00:09:02.000 --> 00:09:05.000]  打死人的必賠上生畜
[00:09:05.000 --> 00:09:08.000]  打死人的必賠上生畜
[00:09:08.000 --> 00:09:11.000]  打死人的必賠上生畜
[00:09:11.000 --> 00:09:14.000]  打死人的必賠上生畜
[00:09:14.000 --> 00:09:17.000]  打死人的必賠上生畜
[00:09:17.000 --> 00:09:20.000]  打死人的必賠上生畜
[00:09:20.000 --> 00:09:23.000]  打死人的必賠上生畜
[00:09:23.000 --> 00:09:26.000]  打死人的必賠上生畜
[00:09:26.000 --> 00:09:29.000]  打死人的必賠上生畜
[00:09:29.000 --> 00:09:32.000]  打死人的必賠上生畜
[00:09:32.000 --> 00:09:35.000]  打死人的必賠上生畜
[00:09:35.000 --> 00:09:38.000]  打死人的必賠上生畜
[00:09:38.000 --> 00:09:41.000]  打死人的必賠上生畜
[00:09:41.000 --> 00:09:44.000]  打死人的必賠上生畜
[00:09:44.000 --> 00:09:47.000]  打死人的必賠上生畜
[00:09:47.000 --> 00:09:50.000]  打死人的必賠上生畜
[00:09:50.000 --> 00:09:53.000]  打死人的必賠上生畜
[00:09:53.000 --> 00:09:56.000]  打死人的必賠上生畜
[00:09:56.000 --> 00:09:59.000]  打死人的必賠上生畜
[00:09:59.000 --> 00:10:02.000]  打死人的必賠上生畜
[00:10:02.000 --> 00:10:05.000]  打死人的必賠上生畜
[00:10:05.000 --> 00:10:08.000]  打死人的必賠上生畜
[00:10:08.000 --> 00:10:11.000]  打死人的必賠上生畜
[00:10:11.000 --> 00:10:14.000]  打死人的必賠上生畜
[00:10:14.000 --> 00:10:17.000]  打死人的必賠上生畜
[00:10:17.000 --> 00:10:20.000]  打死人的必賠上生畜
[00:10:20.000 --> 00:10:23.000]  打死人的必賠上生畜
[00:10:23.000 --> 00:10:26.000]  打死人的必賠上生畜
[00:10:26.000 --> 00:10:29.000]  打死人的必賠上生畜
[00:10:29.000 --> 00:10:32.000]  打死人的必賠上生畜
[00:10:32.000 --> 00:10:35.000]  打死人的必賠上生畜
[00:10:35.000 --> 00:10:38.000]  打死人的必賠上生畜
[00:10:38.000 --> 00:10:41.000]  打死人的必賠上生畜
[00:10:41.000 --> 00:10:44.000]  打死人的必賠上生畜
[00:10:44.000 --> 00:10:47.000]  打死人的必賠上生畜
[00:10:47.000 --> 00:10:50.000]  打死人的必賠上生畜
[00:10:50.000 --> 00:10:53.000]  打死人的必賠上生畜
[00:10:53.000 --> 00:10:56.000]  打死人的必賠上生畜
[00:10:56.000 --> 00:10:59.000]  打死人的必賠上生畜
[00:10:59.000 --> 00:11:02.000]  打死人的必賠上生畜
[00:11:02.000 --> 00:11:05.000]  打死人的必賠上生畜
[00:11:05.000 --> 00:11:08.000]  打死人的必賠上生畜
[00:11:08.000 --> 00:11:11.000]  打死人的必賠上生畜
[00:11:11.000 --> 00:11:14.000]  打死人的必賠上生畜
[00:11:14.000 --> 00:11:17.000]  打死人的必賠上生畜
[00:11:17.000 --> 00:11:20.000]  打死人的必賠上生畜
[00:11:20.000 --> 00:11:23.000]  打死人的必賠上生畜
[00:11:23.000 --> 00:11:26.000]  打死人的必賠上生畜
[00:11:26.000 --> 00:11:29.000]  打死人的必賠上生畜
[00:11:29.000 --> 00:11:32.000]  打死人的必賠上生畜
[00:11:32.000 --> 00:11:35.000]  打死人的必賠上生畜
[00:11:35.000 --> 00:11:38.000]  打死人的必賠上生畜
[00:11:38.000 --> 00:11:41.000]  打死人的必賠上生畜
[00:11:41.000 --> 00:11:44.000]  打死人的必賠上生畜
[00:11:44.000 --> 00:11:47.000]  打死人的必賠上生畜
[00:11:47.000 --> 00:11:50.000]  打死人的必賠上生畜
[00:11:50.000 --> 00:11:53.000]  打死人的必賠上生畜
[00:11:53.000 --> 00:11:56.000]  打死人的必賠上生畜
[00:11:56.000 --> 00:11:59.000]  打死人的必賠上生畜
[00:11:59.000 --> 00:12:02.000]  打死人的必賠上生畜
[00:12:02.000 --> 00:12:05.000]  打死人的必賠上生畜
[00:12:05.000 --> 00:12:08.000]  打死人的必賠上生畜
[00:12:08.000 --> 00:12:11.000]  打死人的必賠上生畜
[00:12:39.000 --> 00:12:45.000]  愛仇敵,不要指望別人償還
[00:12:45.000 --> 00:12:56.000]  主耶穌說,你們的賞賜就大了
[00:12:56.000 --> 00:13:05.000]  賞賜大,是什麼大呢?
[00:13:08.000 --> 00:13:11.000]  這個賞賜其實是指天上的賞賜
[00:13:11.000 --> 00:13:19.000]  這個天上的賞賜是將來的賞賜
[00:13:19.000 --> 00:13:25.000]  將來我們主耶穌再來的時候
[00:13:25.000 --> 00:13:26.000]  我們見到祂的時候
[00:13:26.000 --> 00:13:29.000]  我們會得到應有的賞賜
[00:13:29.000 --> 00:13:37.000]  但如果你說我今生會有什麼賞賜呢?
[00:13:39.000 --> 00:13:43.000]  但如果你說我今生會有什麼賞賜呢?
[00:13:43.000 --> 00:13:47.000]  如果假定今生的賞賜的話
[00:13:47.000 --> 00:13:52.000]  可能我們更加有得獎
[00:13:52.000 --> 00:13:54.000]  假定你今生的賞賜的話
[00:13:54.000 --> 00:13:57.000]  就給我們更多的得獎
[00:13:57.000 --> 00:13:58.000]  是怎麼樣呢?
[00:13:58.000 --> 00:14:01.000]  假定我們愛我們的仇敵的話
[00:14:01.000 --> 00:14:02.000]  這怎麼說呢?
[00:14:02.000 --> 00:14:04.000]  這是假定我們愛我們的仇敵的話
[00:14:04.000 --> 00:14:07.000]  使我們心裡面的苦毒
[00:14:07.000 --> 00:14:09.000]  和一些憤怒
[00:14:09.000 --> 00:14:11.000]  我們有機會得到釋放
[00:14:11.000 --> 00:14:20.000]  今天我們跟別人去積怨的時候
[00:14:20.000 --> 00:14:26.000]  我們內心一定有一些苦毒和憤怒在裡面
[00:14:26.000 --> 00:14:33.000]  有時候我跟鄧小慕聊天的時候
[00:14:33.000 --> 00:14:36.000]  感覺到他們對一些人得罪的時候
[00:14:36.000 --> 00:14:39.000]  他們心裡面存有一種怨恨
[00:14:39.000 --> 00:14:52.000]  而這種苦毒和怨恨
[00:14:52.000 --> 00:14:54.000]  他們很難釋懷
[00:14:54.000 --> 00:15:03.000]  一直存在他們的心裡面
[00:15:05.000 --> 00:15:08.000]  令到他整個人心裡面都不開心
[00:15:08.000 --> 00:15:13.000]  每一次見到那個人覺得很不開心
[00:15:13.000 --> 00:15:19.000]  甚至心裡面都產生了一種
[00:15:19.000 --> 00:15:22.000]  想報復的一種心態
[00:15:22.000 --> 00:15:29.000]  如果假定我們能夠去原諒他
[00:15:29.000 --> 00:15:33.000]  起碼我們內心的苦毒和怨恨
[00:15:33.000 --> 00:15:35.000]  永遠是我們能夠得到釋放
[00:15:35.000 --> 00:15:41.000]  我們會開心一點
[00:15:41.000 --> 00:15:46.000]  我們會在人生裡面覺得愉快一點
[00:15:46.000 --> 00:15:52.000]  這就是我們今生的賞賜
[00:15:52.000 --> 00:15:57.000]  另外第二方面就是
[00:15:57.000 --> 00:15:58.000]  在經文說
[00:15:58.000 --> 00:16:01.000]  你們也必作至高者的兒子
[00:16:04.000 --> 00:16:08.000]  因為假定我能夠去原諒我的仇敵的話
[00:16:08.000 --> 00:16:16.000]  就顯明了我已經是神的兒女了
[00:16:16.000 --> 00:16:23.000]  我們知道神特別強調
[00:16:23.000 --> 00:16:25.000]  要我們愛一些不起愛的人
[00:16:25.000 --> 00:16:31.000]  要我們去愛一些人
[00:16:31.000 --> 00:16:34.000]  強調要我們去愛一些我們不起愛的人
[00:16:34.000 --> 00:16:39.000]  因為我們去喜愛一些喜愛的人
[00:16:39.000 --> 00:16:41.000]  是很簡單的事情
[00:16:41.000 --> 00:16:45.000]  但神強調一件事
[00:16:45.000 --> 00:16:47.000]  你要愛一些你不起愛的人
[00:16:47.000 --> 00:16:56.000]  你要向那些惡人施憐憫
[00:17:00.000 --> 00:17:02.000]  向那些得罪我們的人
[00:17:02.000 --> 00:17:04.000]  來表達一個善意
[00:17:04.000 --> 00:17:10.000]  我們要將敵人變成我們的朋友
[00:17:10.000 --> 00:17:15.000]  當我們愛仇敵的時候
[00:17:15.000 --> 00:17:18.000]  還有一件事能夠顯出
[00:17:18.000 --> 00:17:20.000]  我們作為神的兒女
[00:17:20.000 --> 00:17:22.000]  那個高尚的一個品格
[00:17:29.000 --> 00:17:32.000]  證明我們是神的家裡面的一份子
[00:17:32.000 --> 00:17:40.000]  也能夠向外人有一個好的見證
[00:17:40.000 --> 00:17:45.000]  基督徒原來是這麼好的
[00:17:45.000 --> 00:17:49.000]  所以主耶穌說
[00:17:49.000 --> 00:17:53.000]  你們要慈悲
[00:17:53.000 --> 00:17:56.000]  像你們天父慈悲一樣
[00:17:59.000 --> 00:18:04.000]  那究竟我們怎樣向人表達一種慈悲呢?
[00:18:04.000 --> 00:18:13.000]  我們首先要為咒咒你們的人
[00:18:13.000 --> 00:18:16.000]  來祝福
[00:18:16.000 --> 00:18:22.000]  主耶穌說
[00:18:22.000 --> 00:18:25.000]  要為那個逼迫你的人來禱告
[00:18:29.000 --> 00:18:31.000]  當你為你的仇敵禱告的時候
[00:18:31.000 --> 00:18:35.000]  你不會咒咒他
[00:18:35.000 --> 00:18:38.000]  你只會去祝福他
[00:18:38.000 --> 00:18:42.000]  所以我們作為基督徒
[00:18:42.000 --> 00:18:44.000]  我們是不應該有咒咒
[00:18:44.000 --> 00:18:45.000]  是只有祝福
[00:18:45.000 --> 00:18:54.000]  如果假定我們不去祝福我們的仇敵
[00:18:54.000 --> 00:18:57.000]  或者一些我們怨恨的人
[00:19:00.000 --> 00:19:03.000]  神的憐憫和慈悲也會向我們去關閉
[00:19:03.000 --> 00:19:10.000]  當你有一個怨恨的時候
[00:19:10.000 --> 00:19:13.000]  有一個苦毒的時候
[00:19:13.000 --> 00:19:18.000]  我們人就開始會有一個犯罪
[00:19:18.000 --> 00:19:25.000]  因為我們已經落入了一種魔鬼的世界
[00:19:28.000 --> 00:19:30.000]  因為我們已經落入了一個魔鬼的世界裡面
[00:19:30.000 --> 00:19:37.000]  因此假定我們不去饒恕人的話
[00:19:37.000 --> 00:19:43.000]  我們心中的怒恨
[00:19:43.000 --> 00:19:49.000]  令到我們心裡面得不到一個平安
[00:19:49.000 --> 00:19:54.000]  其實對我們人是一個很長久的傷害
[00:19:59.000 --> 00:20:01.000]  而撒旦也會乘機在當中來慫恿你們
[00:20:01.000 --> 00:20:08.000]  令你產生一種報復的心理
[00:20:08.000 --> 00:20:12.000]  在《箴言》裡面
[00:20:12.000 --> 00:20:14.000]  作者他這樣說
[00:20:14.000 --> 00:20:18.000]  他說人有見識就不輕易犯怒
[00:20:18.000 --> 00:20:24.000]  官說人的過失便是自己的榮耀
[00:20:26.000 --> 00:20:28.000]  官說人的過失便是自己的榮耀
[00:20:28.000 --> 00:20:31.000]  這個見識其實是智慧的意思
[00:20:31.000 --> 00:20:34.000]  這個見識其實就是智慧的意思
[00:20:34.000 --> 00:20:36.000]  如果今天我們有智慧的話
[00:20:36.000 --> 00:20:39.000]  我們不會輕易犯怒
[00:20:39.000 --> 00:20:43.000]  千萬不要被人去挑動你
[00:20:43.000 --> 00:20:45.000]  你就立刻去犯罪
[00:20:45.000 --> 00:20:52.000]  人在憤怒當中很容易去犯罪
[00:20:57.000 --> 00:20:59.000]  因此我們一定要控制自己的情緒
[00:20:59.000 --> 00:21:04.000]  只有從神得到的智慧
[00:21:04.000 --> 00:21:06.000]  你才能控制你的情緒
[00:21:06.000 --> 00:21:12.000]  如果你能夠寬恕人的話
[00:21:12.000 --> 00:21:16.000]  《箴言》作者說
[00:21:16.000 --> 00:21:18.000]  辨識自己的榮耀
[00:21:18.000 --> 00:21:24.000]  其實你能夠寬恕人
[00:21:25.000 --> 00:21:26.000]  表示你有一個良好的品格
[00:21:26.000 --> 00:21:34.000]  這就是你的榮耀
[00:21:34.000 --> 00:21:40.000]  所以今天我們要讓我們的積怨和憤怒
[00:21:40.000 --> 00:21:42.000]  一定要去止息
[00:21:42.000 --> 00:21:50.000]  否則你沒有辦法去做任何的決定
[00:21:55.000 --> 00:21:56.000]  如果今天我們好像主耶穌一樣
[00:21:56.000 --> 00:22:00.000]  我們原諒別人
[00:22:00.000 --> 00:22:03.000]  主耶穌也會原諒我們
[00:22:03.000 --> 00:22:07.000]  也會帶領我們
[00:22:07.000 --> 00:22:11.000]  進入祂的恩典裡
[00:22:11.000 --> 00:22:15.000]  我們也會蒙神祝福祂
[00:22:15.000 --> 00:22:20.000]  今天我們原諒仇敵是很重要的
