
[00:00:00.000 --> 00:00:02.240]  各位弟兄姊妹,早安!
[00:00:02.240 --> 00:00:07.200]  在講道之先,讓我們再一次同心禱告
[00:00:07.200 --> 00:00:12.240]  親愛的聖靈,祢是保衛師
[00:00:12.240 --> 00:00:14.240]  祢是安慰者
[00:00:14.240 --> 00:00:18.240]  祢引導我們進入真理那裏
[00:00:18.240 --> 00:00:22.240]  並且祢是帶領我們的生命
[00:00:22.240 --> 00:00:24.240]  聖靈求祢在這一刻
[00:00:24.240 --> 00:00:29.240]  祢掌管我們每一個人的心思、意念
[00:00:29.240 --> 00:00:35.240]  願我口中的言語、心裏面的意念
[00:00:35.240 --> 00:00:39.240]  在主祢面前蒙月立
[00:00:39.240 --> 00:00:47.240]  也願講的、聽的都能夠同感一靈
[00:00:47.240 --> 00:00:49.240]  求祢幫助我們
[00:00:49.240 --> 00:00:51.240]  多謝你聽我們的祈禱
[00:00:51.240 --> 00:00:55.240]  奉耶穌基督的聖名祈求,阿們
[00:00:55.240 --> 00:00:58.240]  今天是一個新的開始
[00:00:58.240 --> 00:01:02.240]  不是因為政府有一個新班子
[00:01:02.240 --> 00:01:05.240]  當然我們都希望政府的新班子
[00:01:05.240 --> 00:01:10.240]  能夠帶給香港新的景象、新的開始
[00:01:10.240 --> 00:01:14.240]  我們這個新的開始就是我們講壇下半年
[00:01:14.240 --> 00:01:19.240]  我們會一起研讀一卷新的書卷
[00:01:19.240 --> 00:01:22.240]  就是哥林多後書
[00:01:22.240 --> 00:01:26.240]  先看一句我很喜歡的金句
[00:01:26.240 --> 00:01:31.240]  哥林多後書的十二章九節
[00:01:31.240 --> 00:01:33.240]  請大家一起讀出
[00:01:33.240 --> 00:01:36.240]  我的恩典夠你用的
[00:01:36.240 --> 00:01:42.240]  因為我的能力是在人的軟弱上顯得完全
[00:01:42.240 --> 00:01:45.240]  這句話不是保羅講的
[00:01:45.240 --> 00:01:49.240]  因為你看聖經的時候前面還有四個字
[00:01:49.240 --> 00:01:51.240]  「他對我說」
[00:01:51.240 --> 00:01:53.240]  這句話是耶穌講的
[00:01:53.240 --> 00:01:56.240]  耶穌說他的恩典夠用
[00:01:56.240 --> 00:02:02.240]  他的能力在人的軟弱上顯得完全
[00:02:02.240 --> 00:02:06.240]  我不知道你有沒有背金句這個習慣
[00:02:06.240 --> 00:02:08.240]  但是我鼓勵你
[00:02:08.240 --> 00:02:11.240]  你可以唸了這一句金句
[00:02:11.240 --> 00:02:14.240]  我相信神在適當的時候
[00:02:14.240 --> 00:02:17.240]  是會提醒你
[00:02:17.240 --> 00:02:22.240]  會藉著他的話語去光照我們
[00:02:22.240 --> 00:02:27.240]  保羅和哥林多教會的關係是怎樣的呢?
[00:02:27.240 --> 00:02:34.240]  他寫哥林多前後書的背景又是怎樣的呢?
[00:02:34.240 --> 00:02:40.240]  保羅的宣教策略就是城市宣教
[00:02:40.240 --> 00:02:43.240]  對於哥林多這個大都會
[00:02:43.240 --> 00:02:45.240]  他當然不會放過
[00:02:45.240 --> 00:02:50.240]  在《使徒行傳》的十八章十一節說
[00:02:50.240 --> 00:02:55.240]  「保羅在那裡住了一年零六個月
[00:02:55.240 --> 00:02:58.240]  將神的道教訓他們」
[00:02:58.240 --> 00:03:02.240]  這個「那裡」就是哥林多
[00:03:02.240 --> 00:03:06.240]  保羅在第二次宣教旅程當中
[00:03:06.240 --> 00:03:12.240]  用了十八個月的時間去建立哥林多教會
[00:03:12.240 --> 00:03:16.240]  但是當保羅離開了哥林多之後
[00:03:16.240 --> 00:03:22.240]  教會似乎有一些群龍無首的現象
[00:03:22.240 --> 00:03:27.240]  而當一些領袖包括一些假的使徒
[00:03:27.240 --> 00:03:32.240]  他們路經哥林多的時候就引起紛爭
[00:03:32.240 --> 00:03:36.240]  有人就將他們和保羅去比較
[00:03:36.240 --> 00:03:41.240]  也有人是故意的去誹謗保羅
[00:03:41.240 --> 00:03:46.240]  保羅既然不能夠在他們當中
[00:03:46.240 --> 00:03:49.240]  在哥林多教會當中去教導他們
[00:03:49.240 --> 00:03:54.240]  就唯有藉著書信來指正他們
[00:03:54.240 --> 00:04:00.240]  也為他自己使徒的職份辯護
[00:04:00.240 --> 00:04:03.240]  哥林多的前後書
[00:04:03.240 --> 00:04:08.240]  就是在這樣的情況之下寫成的
[00:04:08.240 --> 00:04:12.240]  哥林多前書第五章第九節說
[00:04:12.240 --> 00:04:15.240]  「我先前寫信給你們說
[00:04:15.240 --> 00:04:19.240]  不可與淫亂的人相交」
[00:04:19.240 --> 00:04:22.240]  這一封先前的信
[00:04:22.240 --> 00:04:26.240]  大致上提到教會裡面淫亂的罪
[00:04:26.240 --> 00:04:30.240]  和祭偶像的罪那些問題
[00:04:30.240 --> 00:04:35.240]  但是卻引來教會的誤會和不滿
[00:04:35.240 --> 00:04:40.240]  於是保羅就在他第三次宣教旅程當中
[00:04:40.240 --> 00:04:43.240]  他停留在爾忽所的時候
[00:04:43.240 --> 00:04:48.240]  就寫了哥林多前書給教會
[00:04:48.240 --> 00:04:52.240]  從提摩泰和提多帶來的消息
[00:04:52.240 --> 00:04:57.240]  哥林多教會對保羅的信有不好的反應
[00:04:57.240 --> 00:05:01.240]  於是保羅就急急修改他的行程
[00:05:01.240 --> 00:05:05.240]  再次去到哥林多那裡
