
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹 早晨
[00:00:02.000 --> 00:00:04.000]  各位都覺得很特別
[00:00:04.000 --> 00:00:08.000]  今天竟然有鋼琴和風琴的獻奏
[00:00:08.000 --> 00:00:10.000]  今天是聲樂主日
[00:00:10.000 --> 00:00:14.000]  所以音樂部分比較多一點
[00:00:14.000 --> 00:00:17.000]  音樂其實在我們人類生活裡面
[00:00:17.000 --> 00:00:20.000]  是一個至親的朋友
[00:00:20.000 --> 00:00:22.000]  很親密的一個朋友
[00:00:22.000 --> 00:00:23.000]  我們想像一下
[00:00:23.000 --> 00:00:27.000]  一個小朋友剛剛懂得走路
[00:00:27.000 --> 00:00:29.000]  當他聽到音樂的時候
[00:00:29.000 --> 00:00:31.000]  沒有人教他
[00:00:31.000 --> 00:00:33.000]  只懂得手舞足蹈
[00:00:33.000 --> 00:00:36.000]  跳起舞上來
[00:00:36.000 --> 00:00:38.000]  在場的每一個朋友
[00:00:38.000 --> 00:00:40.000]  無論是他爸爸媽媽
[00:00:40.000 --> 00:00:42.000]  哥哥姊姊或者是親戚朋友
[00:00:42.000 --> 00:00:44.000]  見到一個這樣的情況是怎樣
[00:00:44.000 --> 00:00:46.000]  是很開心的
[00:00:46.000 --> 00:00:48.000]  每個都是開心的
[00:00:48.000 --> 00:00:51.000]  再開心多一點的
[00:00:51.000 --> 00:00:53.000]  就是拍掌和應
[00:00:53.000 --> 00:00:54.000]  這樣都不夠的話
[00:00:54.000 --> 00:00:56.000]  就陪小朋友一起跳
[00:00:56.000 --> 00:00:59.000]  一起唱
[00:00:59.000 --> 00:01:00.000]  音樂是激動人心
[00:01:00.000 --> 00:01:03.000]  也是能夠安撫我們的心靈
[00:01:03.000 --> 00:01:06.000]  有很多時候我們都聽到一句話
[00:01:06.000 --> 00:01:09.000]  就是音樂是陶冶性情
[00:01:09.000 --> 00:01:11.000]  這個也是一個事實
[00:01:11.000 --> 00:01:15.000]  並不是一個外在的聲音這麼簡單
[00:01:15.000 --> 00:01:19.000]  原來音樂是可以將我們整個人的生命
[00:01:19.000 --> 00:01:20.000]  我們的靈性
[00:01:20.000 --> 00:01:23.000]  受到這個影響
[00:01:23.000 --> 00:01:27.000]  音樂之所以威力這麼大
[00:01:27.000 --> 00:01:31.000]  其中有一個美國的大學
[00:01:31.000 --> 00:01:34.000]  一個教授
[00:01:34.000 --> 00:01:37.000]  他是教授社會學和音樂學的
[00:01:37.000 --> 00:01:39.000]  Tierre DeLauro
[00:01:39.000 --> 00:01:41.000]  他說過一句話
[00:01:41.000 --> 00:01:45.000]  音樂是建立世界的能力資源
[00:01:45.000 --> 00:01:48.000]  音樂是建立世界能力的資源
[00:01:48.000 --> 00:01:52.000]  這句話聽起來很誇張
[00:01:52.000 --> 00:01:56.000]  但是都不夠聖經裡面說的誇張
[00:01:56.000 --> 00:02:01.000]  剛才主席帶我們去讀這段經文
[00:02:01.000 --> 00:02:04.000]  創世紀的第一章一至八節
[00:02:04.000 --> 00:02:10.000]  講到宇宙是混沌、黑暗、無秩序的
[00:02:10.000 --> 00:02:15.000]  而從無秩序變成有秩序
[00:02:15.000 --> 00:02:17.000]  是因為什麼呢?
[00:02:17.000 --> 00:02:19.000]  神說
[00:02:19.000 --> 00:02:24.000]  一切的起源都是由聲音開始
[00:02:24.000 --> 00:02:26.000]  而這個無秩序
[00:02:26.000 --> 00:02:29.000]  而去到一個有秩序的那裡
[00:02:29.000 --> 00:02:31.000]  其實各位都很熟悉
[00:02:31.000 --> 00:02:33.000]  小學也好,中學也好
[00:02:33.000 --> 00:02:34.000]  小息的時候
[00:02:34.000 --> 00:02:37.000]  每一個同學在操場那裡
[00:02:37.000 --> 00:02:38.000]  不同的角落那裡
[00:02:38.000 --> 00:02:41.000]  三五成群也好,一個兩個也好
[00:02:41.000 --> 00:02:44.000]  都散聚在不同的地方
[00:02:44.000 --> 00:02:46.000]  當鐘聲一響的時候
[00:02:46.000 --> 00:02:49.000]  接著有聲音說排隊
[00:02:49.000 --> 00:02:51.000]  接著情況是怎樣呢?
[00:02:51.000 --> 00:02:53.000]  很多學生就列隊了
[00:02:53.000 --> 00:02:55.000]  排成一隊隊
[00:02:55.000 --> 00:02:56.000]  很整整齊齊的
[00:02:56.000 --> 00:03:00.000]  讓我們看到這個秩序出來
[00:03:00.000 --> 00:03:05.000]  這個就是從無秩序直到有秩序
[00:03:05.000 --> 00:03:07.000]  是一個聲音
[00:03:07.000 --> 00:03:10.000]  而音樂的組成除了聲音之外
[00:03:10.000 --> 00:03:13.000]  也是有節奏的
[00:03:13.000 --> 00:03:16.000]  我們很多時候都說
[00:03:16.000 --> 00:03:18.000]  他的拍子錯了
[00:03:18.000 --> 00:03:21.000]  拍子錯了有什麼奇怪呢?
[00:03:21.000 --> 00:03:23.000]  當然奇怪了
[00:03:23.000 --> 00:03:24.000]  也是很不對
[00:03:24.000 --> 00:03:27.000]  因為拍子一錯了
[00:03:27.000 --> 00:03:29.000]  整首歌就亂了
[00:03:29.000 --> 00:03:32.000]  我們唱的頌主新歌
[00:03:32.000 --> 00:03:35.000]  掉了一點拍子,不是很明顯
[00:03:35.000 --> 00:03:38.000]  但是當我們唱Messiah那些
[00:03:38.000 --> 00:03:41.000]  彌賽亞神曲Hallelujah
[00:03:41.000 --> 00:03:45.000]  掉了半拍子就整首曲都唱不下去了
[00:03:45.000 --> 00:03:48.000]  所以那個拍子是什麼呢?
[00:03:48.000 --> 00:03:53.000]  就是讓我們去到有規有矩地去
[00:03:53.000 --> 00:03:58.000]  節奏其實不只是我們說的一拍半拍
[00:03:58.000 --> 00:04:03.000]  其實在歷史上事件的記載
[00:04:03.000 --> 00:04:05.000]  也是有它的節奏在
[00:04:05.000 --> 00:04:07.000]  有長和有短
[00:04:07.000 --> 00:04:10.000]  以摩西為例
[00:04:10.000 --> 00:04:12.000]  以摩西為例
[00:04:12.000 --> 00:04:15.000]  在《出埃及記》第一章就說到
[00:04:15.000 --> 00:04:18.000]  以色列人如何在一個苦況裡面
[00:04:18.000 --> 00:04:25.000]  呼求神帶領他們離開遺老之地
[00:04:25.000 --> 00:04:27.000]  第二章是什麼呢?
[00:04:27.000 --> 00:04:30.000]  就說到摩西的出生
[00:04:30.000 --> 00:04:32.000]  長大
[00:04:32.000 --> 00:04:35.000]  因為打死人而離開埃及
[00:04:35.000 --> 00:04:36.000]  逃命
[00:04:36.000 --> 00:04:39.000]  然後結婚生子
[00:04:39.000 --> 00:04:41.000]  第二章而已
[00:04:41.000 --> 00:04:43.000]  我們看到第二章
