
[00:00:00.000 --> 00:00:01.780]  各位弟兄姐妹,早上好!
[00:00:01.780 --> 00:00:05.500]  這是有歡迎在網路上跟我們一起
[00:00:05.500 --> 00:00:08.440]  收看直播的弟兄姐妹朋友們,歡迎你
[00:00:08.440 --> 00:00:12.120]  跟我們一起敬拜大美族,一起來領受神的話語
[00:00:12.120 --> 00:00:14.400]  感謝大美族上個禮拜
[00:00:14.400 --> 00:00:18.280]  我們廣東木區聯合的退休會圓滿了結束
[00:00:18.280 --> 00:00:22.040]  本來我們預計有八十人來參加,結果來了一百多人
[00:00:22.040 --> 00:00:26.260]  原來大家都想聽林牧師和我用廣東話來分享信息
[00:00:26.260 --> 00:00:29.820]  看到弟兄姐妹非常渴慕、愛慕祖和祖的話語
[00:00:29.820 --> 00:00:34.760]  又不是和我,盡我們所能的,將我們所懂的廣東話都講了出來
[00:00:34.760 --> 00:00:40.040]  感謝主,我們在這一百人當中,最後有三個人絕志信主
[00:00:40.040 --> 00:00:42.800]  Amen!將一切榮耀歸給我們的神
[00:00:42.800 --> 00:00:45.960]  今天教會的主題是什麼?
[00:00:45.960 --> 00:00:49.520]  來,大聲講,教會主題是什麼?
[00:00:49.520 --> 00:00:53.640]  不斷成長,進入豐盛
[00:00:53.640 --> 00:00:57.860]  為什麼教會定下這樣的一個主題,不斷成長進入豐盛呢?
[00:00:58.200 --> 00:01:01.560]  因為我們所住的世代,不斷地在改變
[00:01:01.560 --> 00:01:04.340]  環境在改變,人也在改變
[00:01:04.340 --> 00:01:06.720]  世界的局勢也不斷地在改變
[00:01:06.720 --> 00:01:09.420]  我們要不斷地成長,進入豐盛
[00:01:09.420 --> 00:01:13.140]  才能夠應對這千變萬化的世代
[00:01:13.140 --> 00:01:17.120]  因為唯有我們的耶穌基督,祂是永遠不改變的神
[00:01:17.120 --> 00:01:20.260]  在西伯來書第十三章第八節告訴我們說
[00:01:20.260 --> 00:01:25.920]  耶穌基督,昨日、今日,直到永遠都是一樣的
[00:01:25.920 --> 00:01:29.360]  祂永遠不改變,我們人會改變
[00:01:29.360 --> 00:01:32.060]  連老虎也不例外
[00:01:32.060 --> 00:01:34.260]  有一次老虎結婚了
[00:01:34.260 --> 00:01:38.240]  所有的動物都來參加了婚禮,來祝福他
[00:01:38.240 --> 00:01:40.640]  但是都保持異端的距離
[00:01:40.640 --> 00:01:42.580]  一隻貓也來了
[00:01:42.580 --> 00:01:47.320]  貓就跳上了舞台,要伸手祝賀這個老虎
[00:01:47.320 --> 00:01:49.260]  老虎就吼叫了一聲說
[00:01:49.260 --> 00:01:53.960]  你怎麼跑上舞台來,連報紙都要跟我保持異端距離
[00:01:54.320 --> 00:01:58.820]  然後這隻貓就在老虎的耳邊說了一句話
[00:01:58.820 --> 00:02:00.960]  老虎聽了以後就昏倒了
[00:02:00.960 --> 00:02:05.120]  到底貓向老虎說了什麼話呢?
[00:02:05.120 --> 00:02:07.180]  原來貓對老虎說
[00:02:07.180 --> 00:02:10.680]  在結婚之前,我也是一隻老虎啊
[00:02:10.680 --> 00:02:15.540]  高中還沒有人說,結婚前我也是一隻老虎
[00:02:15.540 --> 00:02:21.880]  無論你覺得自己是一隻老虎也好,是一隻貓也好
[00:02:21.880 --> 00:02:26.880]  不是最重要,重要的是在基督裡,你是新造的人
[00:02:26.880 --> 00:02:27.380]  阿門
[00:02:27.380 --> 00:02:29.380]  各位朋友們,你是新造的人
[00:02:29.380 --> 00:02:34.080]  新造的人,我們新的生命就要繼續不斷的成長
[00:02:34.080 --> 00:02:37.780]  才能夠進入到主的豐盛裡面
[00:02:37.780 --> 00:02:40.180]  我們為什麼需要成長呢?
[00:02:40.180 --> 00:02:42.180]  從小的時候,我媽媽就告訴我說
[00:02:42.180 --> 00:02:45.280]  學如逆水行舟,不進,怎麼樣?
[00:02:45.280 --> 00:02:46.480]  則退
[00:02:46.480 --> 00:02:50.380]  如果你保持你現在的狀況,你不追求成長的話
[00:02:50.380 --> 00:02:52.880]  你就會往後退
[00:02:52.880 --> 00:02:56.680]  古人有一句話也說,我們活到老,學到老
[00:02:56.680 --> 00:03:00.880]  因此生命要不斷的成長,成長以至於成熟
[00:03:00.880 --> 00:03:03.080]  我們進入到主的豐盛裡面
[00:03:03.080 --> 00:03:08.380]  才能夠享受神給我們一切的恩典和祝福
[00:03:08.380 --> 00:03:10.580]  那你說我們為什麼需要成長呢?
[00:03:10.580 --> 00:03:11.880]  真的需要成長
[00:03:11.880 --> 00:03:14.180]  我們工作、職業也需要成長
[00:03:14.180 --> 00:03:17.080]  要不然的話,我們跟不上這個世代的進步
[00:03:17.080 --> 00:03:18.880]  我們很快就被淘汰
[00:03:18.880 --> 00:03:22.680]  有一天大明他去應徵一個工作
[00:03:22.680 --> 00:03:25.880]  老闆問他說,你有沒有十年的工作經驗?
[00:03:25.880 --> 00:03:28.080]  我們要的是十年的工作經驗
[00:03:28.080 --> 00:03:30.480]  大明說,我工作了十年啊
[00:03:30.480 --> 00:03:32.080]  老闆再次問他說
[00:03:32.080 --> 00:03:35.880]  你是工作經驗一年做了十年
[00:03:35.880 --> 00:03:38.680]  還是真的有十年的工作經驗?
[00:03:38.680 --> 00:03:40.280]  同樣的很多時候,我們基督徒的生命
[00:03:40.280 --> 00:03:42.480]  雖然我們是五年的基督徒、十年的基督徒
[00:03:42.480 --> 00:03:44.180]  甚至二十年的基督徒
[00:03:44.180 --> 00:03:48.780]  我們的生命是否是一年基督徒經歷過的生命?
[00:03:48.780 --> 00:03:52.280]  只是過了五年、十年、還是二十年呢?
[00:03:52.280 --> 00:03:53.480]  我相信大家都不是
[00:03:53.480 --> 00:03:56.080]  告訴我們你不是啦
[00:03:56.080 --> 00:03:57.980]  所以我們生命要繼續不斷的成長
[00:03:57.980 --> 00:03:59.080]  我們是五年的基督徒
[00:03:59.080 --> 00:04:01.280]  我們必須要有五年基督徒的樣子
[00:04:01.280 --> 00:04:02.080]  十年、二十年
[00:04:02.080 --> 00:04:04.180]  我們生命要繼續不斷的成長
[00:04:04.180 --> 00:04:05.480]  因此今天我跟大家分享
[00:04:05.480 --> 00:04:07.480]  不斷成長、進入豐盛
[00:04:07.480 --> 00:04:10.080]  我就想到聖經裡面非常重要的經文
[00:04:10.080 --> 00:04:11.880]  就是在約翰福音第十五章
[00:04:11.880 --> 00:04:13.280]  那我們看約翰福音十五章之前
[00:04:13.280 --> 00:04:15.280]  我先講一講十五章的背景
[00:04:15.280 --> 00:04:16.180]  在這個之前
[00:04:16.180 --> 00:04:18.480]  耶穌基督臨別門徒之前
[00:04:18.480 --> 00:04:19.880]  已經告訴他們說
[00:04:19.880 --> 00:04:22.980]  祂將會被出賣、被釘死
[00:04:22.980 --> 00:04:25.080]  到三天同時的復活
[00:04:25.080 --> 00:04:27.880]  他們在地上再也看不到耶穌基督了
[00:04:27.880 --> 00:04:29.680]  那耶穌基督告訴他們一個秘訣
[00:04:29.680 --> 00:04:31.680]  是如何能夠在地上
[00:04:31.680 --> 00:04:34.980]  仍然能夠知道主與祂們同在
[00:04:34.980 --> 00:04:38.880]  仍然能夠連結在耶穌基督家的生命裡面
[00:04:38.880 --> 00:04:40.480]  所以就講到第十五章裡面
[00:04:40.480 --> 00:04:42.380]  耶穌用他們非常熟悉的例子
[00:04:42.380 --> 00:04:44.880]  就是葡萄樹和枝子的例子
[00:04:44.880 --> 00:04:47.380]  我們先來看約翰福音十五章
[00:04:47.380 --> 00:04:49.780]  我們看第五節和第六節
[00:04:49.780 --> 00:04:50.580]  這裡耶穌說
[00:04:50.580 --> 00:04:52.580]  我是葡萄樹
[00:04:52.580 --> 00:04:53.880]  你們是枝子
[00:04:53.880 --> 00:04:55.380]  藏在我裡面的
[00:04:55.380 --> 00:04:57.780]  我也藏在祂裡面
[00:04:57.780 --> 00:05:00.280]  這人就多結果子
[00:05:00.280 --> 00:05:01.280]  因為離了我
[00:05:01.280 --> 00:05:02.980]  你們就不能做什麼
[00:05:02.980 --> 00:05:03.980]  那第六節說
[00:05:03.980 --> 00:05:05.980]  人若不藏在我裡面
[00:05:05.980 --> 00:05:08.280]  就像枝子丟在外面枯乾
[00:05:08.280 --> 00:05:09.380]  人拭起來
[00:05:09.380 --> 00:05:11.280]  扔在火裡燒了
[00:05:11.280 --> 00:05:13.780]  所以第六節跟第五節很大的一個對比
[00:05:13.780 --> 00:05:16.380]  如果枝子不結在葡萄樹
[00:05:16.380 --> 00:05:17.480]  在主裡面的話
[00:05:17.480 --> 00:05:19.080]  就像枝子丟在外面枯乾
[00:05:19.080 --> 00:05:20.680]  完全沒有作用
[00:05:20.680 --> 00:05:22.280]  完全沒有影響力
[00:05:22.280 --> 00:05:23.580]  但是耶穌說很清楚
[00:05:23.580 --> 00:05:25.980]  我是葡萄樹
[00:05:25.980 --> 00:05:26.780]  耶穌很清楚
[00:05:26.780 --> 00:05:27.380]  告訴我們
[00:05:27.380 --> 00:05:28.780]  告訴我們每一個人說
[00:05:28.780 --> 00:05:31.180]  祂是唯一的葡萄樹
[00:05:31.180 --> 00:05:32.380]  祂是真葡萄樹
[00:05:32.380 --> 00:05:33.380]  不是任何的人
[00:05:33.380 --> 00:05:34.880]  不是任何的牧者
[00:05:34.880 --> 00:05:36.780]  也不是你所崇拜的偶像
[00:05:36.780 --> 00:05:37.880]  或者你所追求的
[00:05:37.880 --> 00:05:39.980]  這樣一個英雄人物
[00:05:39.980 --> 00:05:41.180]  最主要是耶穌說
[00:05:41.180 --> 00:05:43.680]  我是葡萄樹
[00:05:43.680 --> 00:05:45.180]  這裡講到我們與耶穌基督
[00:05:45.180 --> 00:05:46.880]  生命的關係
[00:05:46.880 --> 00:05:48.180]  葡萄樹的枝子
[00:05:48.180 --> 00:05:50.880]  必須連結在葡萄樹上
[00:05:50.880 --> 00:05:53.180]  就是藏在我裡面的
[00:05:53.180 --> 00:05:54.680]  我也藏在祂裡面
[00:05:54.680 --> 00:05:55.580]  結果是什麼呢
[00:05:55.580 --> 00:05:58.380]  這人就會多結果枝
[00:05:58.380 --> 00:05:59.180]  離開了我
[00:05:59.180 --> 00:06:00.880]  耶穌說你什麼都不能做
[00:06:00.880 --> 00:06:01.980]  就像枯枝
[00:06:01.980 --> 00:06:03.380]  枝子丟在外面
[00:06:03.380 --> 00:06:05.180]  只有當作火
[00:06:05.180 --> 00:06:06.680]  柴來燒而已
[00:06:06.680 --> 00:06:07.980]  我們看這個圖畫
[00:06:07.980 --> 00:06:08.980]  我們住在北約瑞爾
[00:06:08.980 --> 00:06:10.180]  非常有福
[00:06:10.180 --> 00:06:11.080]  開車一個多小時
[00:06:11.080 --> 00:06:11.780]  就叫納帕
[00:06:11.780 --> 00:06:13.180]  或者是在神奧馬
[00:06:13.180 --> 00:06:13.980]  甚至利波摩
[00:06:13.980 --> 00:06:15.280]  你可以有這個葡萄園
[00:06:15.280 --> 00:06:17.180]  你看到這個葡萄樹
[00:06:17.180 --> 00:06:19.380]  非常非常脆弱的枝子
[00:06:19.380 --> 00:06:22.080]  但都連結在葡萄樹上
[00:06:22.080 --> 00:06:23.380]  當那個葡萄樹的枝子
[00:06:23.380 --> 00:06:25.280]  連結在葡萄樹上的時候
[00:06:25.280 --> 00:06:26.080]  結果是什麼呢
[00:06:26.080 --> 00:06:27.180]  才會多結果枝
[00:06:27.180 --> 00:06:27.880]  看下一張
[00:06:27.880 --> 00:06:28.880]  你看哇
[00:06:28.880 --> 00:06:29.780]  結果累累
[00:06:29.780 --> 00:06:31.980]  葡萄樹結繁的果子
[00:06:31.980 --> 00:06:32.580]  為什麼呢
[00:06:32.580 --> 00:06:36.280]  因為它連結在葡萄樹上
[00:06:36.280 --> 00:06:37.280]  所以我們的生命
[00:06:37.280 --> 00:06:39.280]  耶穌基督說也是如此
[00:06:39.280 --> 00:06:40.880]  除非我們是連結在
[00:06:40.880 --> 00:06:42.480]  耶穌基督的生命裡面
[00:06:42.480 --> 00:06:42.980]  不然的話
[00:06:42.980 --> 00:06:43.980]  我們真的是不能夠
[00:06:43.980 --> 00:06:45.680]  結任何的果子
[00:06:45.680 --> 00:06:47.380]  我們生命就沒有足的生命
[00:06:47.380 --> 00:06:48.780]  與我們連結
[00:06:48.780 --> 00:06:49.780]  換句話說
[00:06:49.780 --> 00:06:51.580]  我們不斷的成長
[00:06:51.580 --> 00:06:53.780]  進入豐盛的結果是什麼
[00:06:53.780 --> 00:06:54.980]  你的生命會怎麼樣
[00:06:54.980 --> 00:06:57.580]  必能多結果子
[00:06:57.580 --> 00:06:58.580]  來 告訴我旁邊的人說
[00:06:58.580 --> 00:06:59.280]  進入豐盛
[00:06:59.280 --> 00:07:04.080]  你必能多結果子
[00:07:04.080 --> 00:07:04.980]  不斷成長
[00:07:04.980 --> 00:07:06.380]  進入豐盛的結果是
[00:07:06.380 --> 00:07:08.880]  你必定能多結果子
[00:07:08.880 --> 00:07:11.580]  因為你連結在這個葡萄樹上
[00:07:11.580 --> 00:07:12.980]  那你說多結果子
[00:07:12.980 --> 00:07:15.080]  到底是長什麼樣子的
[00:07:15.080 --> 00:07:15.980]  至少有三方面
[00:07:15.980 --> 00:07:16.880]  我們可以看得見
[00:07:16.880 --> 00:07:17.980]  首先第一
[00:07:17.980 --> 00:07:20.180]  你的禱告 辟蒙 垂聽和應允
[00:07:20.180 --> 00:07:20.680]  告訴我旁邊的人說
[00:07:20.680 --> 00:07:24.780]  你的禱告 辟蒙 垂聽和應允
[00:07:24.780 --> 00:07:27.180]  你的禱告是蠻有能力
[00:07:27.180 --> 00:07:28.780]  蠻有恩高的禱告
[00:07:28.780 --> 00:07:29.280]  為什麼呢
[00:07:29.280 --> 00:07:31.980]  因為你連結在生命樹
[00:07:31.980 --> 00:07:34.180]  葡萄樹身上
[00:07:34.180 --> 00:07:37.180]  因此你明白神的心意
[00:07:37.180 --> 00:07:38.380]  所以你的禱告
[00:07:38.380 --> 00:07:40.080]  肯定是不一樣的
[00:07:40.080 --> 00:07:42.380]  所以耶穌基督在後來第15章第7節
[00:07:42.380 --> 00:07:43.380]  告訴我們什麼呢
[00:07:43.380 --> 00:07:44.580]  看看第15章第7節
[00:07:44.580 --> 00:07:48.080]  祂說 你們若藏在我裡面
[00:07:48.080 --> 00:07:51.980]  我的話也藏在你們裡面
[00:07:51.980 --> 00:07:53.080]  現在很寶貴 說什麼
[00:07:53.080 --> 00:07:54.780]  凡你們所願的
[00:07:54.780 --> 00:07:56.080]  所願意的
[00:07:56.080 --> 00:08:00.580]  祈求就給你們成就
[00:08:00.580 --> 00:08:01.580]  前提是什麼
[00:08:01.580 --> 00:08:04.280]  你們若藏在我裡面
[00:08:04.280 --> 00:08:06.480]  連結在這個葡萄樹上
[00:08:06.480 --> 00:08:09.280]  說我的話也就藏在你裡面
[00:08:09.280 --> 00:08:10.380]  神的話是什麼
[00:08:10.380 --> 00:08:11.680]  神的話就是生命
[00:08:11.680 --> 00:08:13.080]  神的話就是神的靈
[00:08:13.080 --> 00:08:14.780]  神的話就是神的應許
[00:08:14.780 --> 00:08:15.880]  所以當你連結在
[00:08:15.880 --> 00:08:16.880]  這個葡萄樹上的時候
[00:08:16.880 --> 00:08:18.980]  你有神的話在你心中
[00:08:18.980 --> 00:08:22.580]  你就能夠按照神的話語來禱告
[00:08:22.580 --> 00:08:23.780]  按照神的話語
[00:08:23.780 --> 00:08:24.980]  神的應許來祈求
[00:08:24.980 --> 00:08:27.280]  那肯定你所願意的
[00:08:27.280 --> 00:08:30.780]  祈求就必為你們成就
[00:08:30.780 --> 00:08:32.880]  我們做父母心都知道
[00:08:32.880 --> 00:08:34.480]  如果你的孩子們
[00:08:34.480 --> 00:08:36.380]  按照你心中所願意
[00:08:36.380 --> 00:08:38.180]  要給他們的求的話
[00:08:38.180 --> 00:08:39.780]  你什麼都能夠給他們
[00:08:39.780 --> 00:08:42.580]  因為他照你的心意來祈求
[00:08:42.580 --> 00:08:44.180]  很多時候我們之所以
[00:08:44.180 --> 00:08:45.680]  禱告得不著
[00:08:45.680 --> 00:08:47.680]  是因為我們是萬求
[00:08:47.680 --> 00:08:49.580]  按照我們自己的私意
[00:08:49.580 --> 00:08:51.580]  自私的意念來祈求
[00:08:51.580 --> 00:08:53.680]  不是按照神給我們的話語
[00:08:53.680 --> 00:08:55.580]  因此他們連結在葡萄樹上的時候
[00:08:55.580 --> 00:08:57.880]  我們才有神的話在我們心中
[00:08:57.880 --> 00:08:59.780]  才能夠按照主的話
[00:08:59.780 --> 00:09:00.780]  主的旨意
[00:09:00.780 --> 00:09:02.380]  主的應許來祈求
[00:09:02.380 --> 00:09:04.080]  所以你所願意的
[00:09:04.080 --> 00:09:04.780]  無論怎麼樣
[00:09:04.780 --> 00:09:06.280]  你求就會得著
[00:09:06.280 --> 00:09:07.180]  舉個例子
[00:09:07.180 --> 00:09:08.480]  當你面對試煉
[00:09:08.480 --> 00:09:10.080]  面對挑戰的時候
[00:09:10.080 --> 00:09:11.180]  雅各書第一章第五節
[00:09:11.180 --> 00:09:11.680]  告訴我們說
[00:09:11.680 --> 00:09:12.780]  你們遇到試煉的時候
[00:09:12.780 --> 00:09:13.380]  你可以求
[00:09:13.380 --> 00:09:14.980]  那厚斥於眾人
[00:09:14.980 --> 00:09:16.680]  並不斥責人的
[00:09:16.680 --> 00:09:18.180]  他會斥給你什麼
[00:09:18.180 --> 00:09:19.480]  智慧啊
[00:09:19.480 --> 00:09:21.580]  你需要智慧來面對挑戰
[00:09:21.580 --> 00:09:23.280]  需要智慧來勝過試煉
[00:09:23.280 --> 00:09:23.880]  你知道說
[00:09:23.880 --> 00:09:25.880]  神有這樣的應許說
[00:09:25.880 --> 00:09:26.980]  那厚斥於眾人
[00:09:26.980 --> 00:09:28.280]  並不斥責人的
[00:09:28.280 --> 00:09:30.880]  必會將智慧斥給你啊
[00:09:30.880 --> 00:09:32.280]  所以你願意求的話
[00:09:32.280 --> 00:09:32.980]  就被給你了
[00:09:32.980 --> 00:09:33.680]  阿們
[00:09:33.680 --> 00:09:34.580]  這是第一個
[00:09:34.580 --> 00:09:36.580]  多結國字可以看得清楚的
[00:09:36.580 --> 00:09:37.580]  你的禱告
[00:09:37.580 --> 00:09:38.480]  必蒙垂聽
[00:09:38.480 --> 00:09:39.480]  必蒙應允
[00:09:39.480 --> 00:09:40.380]  不需要再找劉師母
[00:09:40.380 --> 00:09:41.780]  為你做醫治禱告了
[00:09:41.780 --> 00:09:42.480]  你說安病人
[00:09:42.480 --> 00:09:43.280]  病人就被得醫治
[00:09:43.280 --> 00:09:44.380]  阿們
[00:09:44.380 --> 00:09:45.780]  然後第二
[00:09:45.780 --> 00:09:46.680]  第二
[00:09:46.680 --> 00:09:47.680]  多結國字的樣子是什麼
[00:09:47.680 --> 00:09:49.180]  你成為你的家
[00:09:49.180 --> 00:09:50.380]  和子子孫孫的祝福
[00:09:50.380 --> 00:09:50.880]  告訴旁邊說
[00:09:50.880 --> 00:09:52.180]  你成為你的家
[00:09:52.180 --> 00:09:54.080]  和子子孫孫的祝福
[00:09:54.080 --> 00:09:55.080]  這個很寶貴
[00:09:55.080 --> 00:09:56.280]  你成為你的家
[00:09:56.280 --> 00:09:57.480]  和你子子孫孫的祝福
[00:09:57.480 --> 00:09:58.680]  為什麼呢
[00:09:58.680 --> 00:10:00.780]  因為當你這個資質
[00:10:00.780 --> 00:10:02.380]  連結在耶穌基督的
[00:10:02.380 --> 00:10:03.780]  生命的時候
[00:10:03.780 --> 00:10:06.180]  你就開始會看中
[00:10:06.180 --> 00:10:08.280]  我們的神所看中的
[00:10:08.280 --> 00:10:09.780]  神所看中的是什麼
[00:10:09.780 --> 00:10:10.880]  我們的家庭
[00:10:10.880 --> 00:10:11.980]  我們的婚姻
[00:10:11.980 --> 00:10:12.980]  我們的孩子
[00:10:12.980 --> 00:10:14.080]  我們的關係
[00:10:14.080 --> 00:10:15.480]  多過於我們所做的功
[00:10:15.480 --> 00:10:16.880]  我們所做的福事
[00:10:16.880 --> 00:10:17.780]  因此你會是一個
[00:10:17.780 --> 00:10:20.580]  非常好的一個太太
[00:10:20.580 --> 00:10:21.480]  你會
[00:10:21.480 --> 00:10:22.680]  順服你的丈夫
[00:10:22.680 --> 00:10:23.680]  如同順父祖
[00:10:23.680 --> 00:10:24.180]  你會是一個
[00:10:24.180 --> 00:10:25.580]  非常好的一個老公
[00:10:25.580 --> 00:10:27.580]  因為你會愛你的妻子
[00:10:27.580 --> 00:10:28.680]  如同基督愛教會
[00:10:28.680 --> 00:10:30.080]  為教會捨己
[00:10:30.080 --> 00:10:31.180]  不然是如此
[00:10:31.180 --> 00:10:32.880]  你會把這樣的一個祝福
[00:10:32.880 --> 00:10:33.680]  留給
[00:10:33.680 --> 00:10:35.280]  傳給你的孩子
[00:10:35.280 --> 00:10:36.680]  按照神的道
[00:10:36.680 --> 00:10:38.080]  來教導你的孩子
[00:10:38.080 --> 00:10:39.180]  他們從小
[00:10:39.180 --> 00:10:40.180]  明白主的道
[00:10:40.180 --> 00:10:42.480]  到老都不偏離
[00:10:42.480 --> 00:10:44.080]  這乃是神所關心的祝福
[00:10:44.080 --> 00:10:45.580]  不但從你的身上
[00:10:45.580 --> 00:10:48.480]  流到你的孩子身上
[00:10:48.480 --> 00:10:49.680]  甚至流到你的
[00:10:49.680 --> 00:10:51.980]  子子孫孫身上
[00:10:51.980 --> 00:10:53.580]  這乃是神的心意
[00:10:53.580 --> 00:10:55.080]  所以當神把實界
[00:10:55.080 --> 00:10:56.580]  告訴摩西的時候
[00:10:56.580 --> 00:10:58.280]  在實界裡面的第二界
[00:10:58.280 --> 00:10:58.780]  第一界的時候
[00:10:58.780 --> 00:10:59.280]  除了我以外
[00:10:59.280 --> 00:11:00.080]  不可有別的神
[00:11:00.080 --> 00:11:00.580]  第二界的時候
[00:11:00.580 --> 00:11:01.880]  你不可敬拜偶像
[00:11:01.880 --> 00:11:03.680]  在不可敬拜的偶像當中
[00:11:03.680 --> 00:11:05.580]  其實神就把祂的心意
[00:11:05.580 --> 00:11:07.880]  為什麼祝福要從你的身上
[00:11:07.880 --> 00:11:09.580]  流到你的子子孫孫呢
[00:11:09.580 --> 00:11:09.980]  我們來看
[00:11:09.980 --> 00:11:10.680]  《傳世紀》
[00:11:10.680 --> 00:11:13.180]  出埃及第20章
[00:11:13.180 --> 00:11:14.280]  第五第六節
[00:11:14.280 --> 00:11:15.280]  祂說不可跪拜
[00:11:15.280 --> 00:11:16.880]  那些像就是偶像
[00:11:16.880 --> 00:11:18.180]  也不可侍奉祂
[00:11:18.180 --> 00:11:19.580]  因為我耶和華
[00:11:19.580 --> 00:11:21.680]  你的神是祭邪的神
[00:11:21.680 --> 00:11:22.280]  恨我的
[00:11:22.280 --> 00:11:24.080]  我必追討祂的罪
[00:11:24.080 --> 00:11:26.280]  至父即子直到三世代
[00:11:26.280 --> 00:11:26.880]  換句話說
[00:11:26.880 --> 00:11:28.480]  如果你的家族裡面
[00:11:28.480 --> 00:11:30.080]  你的父母親或者祖父母
[00:11:30.080 --> 00:11:31.580]  過去是敬拜偶像的話
[00:11:31.580 --> 00:11:33.580]  你要在神面前認罪回丐
[00:11:33.580 --> 00:11:34.780]  為他們拜偶像的罪
[00:11:34.780 --> 00:11:35.680]  認罪回丐
[00:11:35.680 --> 00:11:37.580]  好讓這個罪不會
[00:11:37.580 --> 00:11:40.380]  至父即子直到你的三世代
[00:11:40.380 --> 00:11:41.980]  更寶貴的一個對比
[00:11:41.980 --> 00:11:43.380]  你看第六節說什麼呢
[00:11:43.380 --> 00:11:44.680]  愛我
[00:11:44.680 --> 00:11:46.480]  守我戒命的
[00:11:46.480 --> 00:11:48.280]  我必向他們怎麼樣
[00:11:48.280 --> 00:11:51.680]  發此愛直到多少代啊
[00:11:51.680 --> 00:11:53.480]  千代啊
[00:11:53.480 --> 00:11:55.780]  不是十代 百代 萬代
[00:11:55.780 --> 00:11:57.080]  是千代啊
[00:11:57.080 --> 00:11:58.480]  哇
[00:11:58.480 --> 00:12:02.080]  三世代對比這個千代
[00:12:02.080 --> 00:12:05.080]  神所關心的就是你的
[00:12:05.080 --> 00:12:06.380]  不但你自己
[00:12:06.380 --> 00:12:09.080]  也是你的子子孫孫
[00:12:09.080 --> 00:12:10.880]  子子孫孫的孫孫
[00:12:10.880 --> 00:12:12.580]  子子孫孫的子子孫孫
[00:12:12.580 --> 00:12:13.980]  直到千代啊
[00:12:13.980 --> 00:12:15.280]  親愛的電風姐妹
[00:12:15.280 --> 00:12:17.180]  這是為什麼我們這麼重要
[00:12:17.180 --> 00:12:18.580]  我們不但是把我們
[00:12:18.580 --> 00:12:21.380]  從神領受的屬靈的祝福領受了
[00:12:21.380 --> 00:12:23.580]  不但是傳給我們的孩子
[00:12:23.580 --> 00:12:26.280]  要重要的是把我們屬靈的祝福
[00:12:26.280 --> 00:12:28.180]  傳給我們的下一代
[00:12:28.180 --> 00:12:30.280]  我們中國父母很關心他們的學業
[00:12:30.280 --> 00:12:31.980]  要上三生的大學
[00:12:31.980 --> 00:12:33.180]  要把最好的學業給他們
[00:12:33.180 --> 00:12:33.880]  這個固然重要
[00:12:33.880 --> 00:12:35.980]  但是不是最重要
[00:12:35.980 --> 00:12:37.480]  要把很多的遺產留給他們
[00:12:37.480 --> 00:12:37.980]  這是重要
[00:12:37.980 --> 00:12:38.980]  但是不是最重要
[00:12:38.980 --> 00:12:41.880]  最重要的是把屬靈的祝福傳給他們
[00:12:41.880 --> 00:12:43.980]  好讓他們能夠成為進前的後代
[00:12:43.980 --> 00:12:46.280]  一代之一代
[00:12:46.280 --> 00:12:47.180]  但很不幸的有些人
[00:12:47.180 --> 00:12:48.380]  可能孩子上了大學以後
[00:12:48.380 --> 00:12:49.680]  就離開神了
[00:12:49.680 --> 00:12:51.580]  甚至大學畢業以後
[00:12:51.580 --> 00:12:54.680]  上班以後就完全離開了神
[00:12:54.680 --> 00:12:56.280]  不要灰心
[00:12:56.280 --> 00:12:58.080]  照著神的應許
