
[00:00:00.000 --> 00:00:01.840]  好,我們先做個祈禱
[00:00:01.840 --> 00:00:05.040]  天父我們將以下時間
[00:00:05.040 --> 00:00:06.440]  我們大道主的面前
[00:00:06.440 --> 00:00:07.720]  我們很感恩
[00:00:07.720 --> 00:00:10.040]  因為我們在座很多都是弟兄姊妹
[00:00:10.040 --> 00:00:12.400]  我們已經經歷了你的恩典
[00:00:12.400 --> 00:00:13.680]  接受你的恩典
[00:00:13.680 --> 00:00:15.840]  但求你教導我們明白一樣東西
[00:00:15.840 --> 00:00:17.600]  我們領受我們蒙恩
[00:00:17.600 --> 00:00:19.480]  不只是我們自己去享受
[00:00:19.480 --> 00:00:20.840]  而是需要去分享
[00:00:20.840 --> 00:00:22.320]  所以當我們有恩典的時候
[00:00:22.320 --> 00:00:23.840]  我們需要語言來分享
[00:00:23.840 --> 00:00:25.320]  今天在這個時候
[00:00:25.320 --> 00:00:27.280]  我很願意與在座的
[00:00:27.280 --> 00:00:28.200]  不單是弟兄姊妹
[00:00:28.200 --> 00:00:30.600]  重溫我們信仰的訊息
[00:00:30.600 --> 00:00:32.360]  我們更加願意與在座的朋友
[00:00:32.360 --> 00:00:34.000]  分享我們所信的內容
[00:00:34.000 --> 00:00:35.840]  願我們在以下時間能夠明白
[00:00:35.840 --> 00:00:38.040]  你自己帶給我們的救恩是什麼
[00:00:38.040 --> 00:00:39.800]  又能夠回應你給我們的救恩
[00:00:39.800 --> 00:00:40.800]  更代替日後的時間
[00:00:40.800 --> 00:00:41.520]  聽我們祈禱
[00:00:41.520 --> 00:00:42.720]  奉耶穌名祈禱
[00:00:42.720 --> 00:00:43.480]  阿們
[00:00:43.480 --> 00:00:45.920]  今天的題目叫天有不測
[00:00:45.920 --> 00:00:47.720]  其實還有三個字是什麼
[00:00:47.720 --> 00:00:50.720]  天有不測之風雲
[00:00:50.720 --> 00:00:51.560]  對不對
[00:00:51.560 --> 00:00:53.880]  人有煞時之禍福
[00:00:53.880 --> 00:00:55.960]  原來風雲有時候我們猜不到
[00:00:55.960 --> 00:00:58.120]  原來禍福都是短暫的
[00:00:58.120 --> 00:00:59.840]  人生來去匆匆
[00:00:59.840 --> 00:01:02.040]  跟我來跟我走差不多
[00:01:02.040 --> 00:01:03.920]  昨天來完今天又走
[00:01:03.920 --> 00:01:05.440]  有時候好像發了一場夢
[00:01:05.440 --> 00:01:07.240]  轉眼間又回到多倫多
[00:01:07.240 --> 00:01:09.080]  轉眼間又來回香港
[00:01:09.080 --> 00:01:10.600]  人生過得很快
[00:01:10.600 --> 00:01:11.840]  人生當中很多
[00:01:11.840 --> 00:01:14.640]  沒有人預料到的事情會發生
[00:01:14.640 --> 00:01:16.920]  公元二千年開始到今天
[00:01:16.920 --> 00:01:18.800]  如果叫你數一下有些什麼
[00:01:18.800 --> 00:01:19.800]  很大件
[00:01:19.800 --> 00:01:22.400]  而且我們意料不到的事情
[00:01:22.400 --> 00:01:24.400]  我想大家可以想到很多
[00:01:24.400 --> 00:01:25.440]  是不是
[00:01:25.440 --> 00:01:27.440]  最近也有很多
[00:01:27.440 --> 00:01:28.920]  最近也有很多
[00:01:28.920 --> 00:01:30.600]  發生了很多的事情
[00:01:30.600 --> 00:01:33.680]  意料之中的是我們知道會發生的
[00:01:33.680 --> 00:01:36.320]  意料之外是我們想不到會發生的
[00:01:36.320 --> 00:01:38.200]  意料之外很多時候我們叫什麼呢
[00:01:38.200 --> 00:01:39.800]  叫做意外
[00:01:39.800 --> 00:01:40.840]  意外
[00:01:40.840 --> 00:01:43.640]  很多時候我們想不到的事情
[00:01:43.640 --> 00:01:45.000]  猜不到的事情
[00:01:45.000 --> 00:01:46.680]  原來有時候這些事情
[00:01:46.680 --> 00:01:49.840]  是要我們去想一些我們應該想的事情
[00:01:49.840 --> 00:01:50.760]  我再講多一次
[00:01:50.760 --> 00:01:53.480]  因為有時候我說話太快
[00:01:53.480 --> 00:01:55.000]  想不到的事情
[00:01:55.000 --> 00:01:56.000]  猜不到的事情
[00:01:56.000 --> 00:01:57.360]  有時候是叫我們去想一些
[00:01:57.360 --> 00:01:58.920]  我們應該想的事情
[00:01:58.920 --> 00:02:01.120]  而且很多時候是很重要
[00:02:01.120 --> 00:02:02.880]  而且必須想的事情
[00:02:02.880 --> 00:02:05.200]  人的問題就是很多時候應該想的事情
[00:02:05.200 --> 00:02:06.040]  不想
[00:02:06.040 --> 00:02:07.240]  不應該想的事情
[00:02:07.240 --> 00:02:08.920]  想得太多
[00:02:08.920 --> 00:02:10.760]  我覺得有一次
[00:02:10.760 --> 00:02:13.840]  我在讀神學的時候要寫一個論文
[00:02:13.840 --> 00:02:14.760]  上完課
[00:02:14.760 --> 00:02:17.360]  教授講完論文的要求
[00:02:17.360 --> 00:02:19.080]  講完內容的要求
[00:02:19.080 --> 00:02:20.080]  講完之後
[00:02:20.080 --> 00:02:22.880]  下課的時候我就過去問教授一個問題
[00:02:22.880 --> 00:02:23.920]  我說Professor
[00:02:23.920 --> 00:02:25.480]  到底我寫論文的時候
[00:02:25.480 --> 00:02:28.680]  應該是single space還是double space
[00:02:28.680 --> 00:02:29.320]  你知不知道
[00:02:29.320 --> 00:02:30.440]  就是隔行
[00:02:30.440 --> 00:02:32.680]  是雙隔行還是單隔行
[00:02:32.680 --> 00:02:34.080]  教授看著我
[00:02:34.080 --> 00:02:37.920]  我寫的是博士論文
[00:02:37.920 --> 00:02:38.880]  有人搖頭
[00:02:38.880 --> 00:02:42.040]  你們不要這樣搖頭
[00:02:42.040 --> 00:02:43.600]  不知道我怎麼畢業的
[00:02:43.600 --> 00:02:45.760]  教授看著我
[00:02:45.760 --> 00:02:47.240]  他沒有搖頭
[00:02:47.240 --> 00:02:47.880]  他說
[00:02:47.880 --> 00:02:49.400]  That is not the issue
[00:02:49.400 --> 00:02:51.680]  接著他就走了
[00:02:51.680 --> 00:02:53.880]  你關心的是論文的內容
[00:02:53.880 --> 00:02:55.640]  不是隔幾多行
[00:02:55.640 --> 00:02:57.120]  你問些什麼
[00:02:57.120 --> 00:02:58.600]  很多時候
[00:02:58.600 --> 00:03:00.720]  問完他不需要問的事情
[00:03:00.720 --> 00:03:02.280]  應該問的事情他就不問
[00:03:02.280 --> 00:03:03.520]  應該關心的不關心
[00:03:03.520 --> 00:03:05.120]  應該關心的就很關心
[00:03:05.120 --> 00:03:08.160]  這就是人今天生活出現不平衡的問題
[00:03:08.160 --> 00:03:09.120]  為什麼有問題呢?
[00:03:09.120 --> 00:03:11.240]  因為我們本末倒置了
[00:03:11.240 --> 00:03:12.400]  今天跟大家看一段經文
[00:03:12.400 --> 00:03:14.000]  是《路加夫音》十二章
[00:03:14.000 --> 00:03:16.000]  十六節到二十一節
[00:03:16.000 --> 00:03:17.280]  《路加夫音》十二章
[00:03:17.280 --> 00:03:18.920]  十六節到二十一節
[00:03:18.920 --> 00:03:20.160]  這裡有一個故事
[00:03:20.160 --> 00:03:22.000]  我會讀給大家聽
[00:03:22.000 --> 00:03:23.880]  這裡說什麼呢?這個故事說
[00:03:23.880 --> 00:03:24.760]  十六節說
[00:03:24.760 --> 00:03:26.240]  耶穌用比喻跟他們說
[00:03:26.240 --> 00:03:28.280]  有個財主田產豐盛
[00:03:28.280 --> 00:03:29.200]  心理思想
[00:03:29.200 --> 00:03:30.840]  我的出產沒有地方收
[00:03:30.840 --> 00:03:31.640]  怎麼做呢?
[00:03:31.640 --> 00:03:32.800]  他說我要這樣做
[00:03:32.800 --> 00:03:34.120]  將我的倉房拆掉
[00:03:34.120 --> 00:03:35.040]  蓋一個更大的
[00:03:35.040 --> 00:03:37.160]  在那裡收藏我一切的糧食和財物
[00:03:37.160 --> 00:03:38.360]  然後對我的靈魂說
[00:03:38.360 --> 00:03:40.120]  靈魂你有很多財物積存
[00:03:40.120 --> 00:03:42.480]  可以做多年的費用
[00:03:42.480 --> 00:03:45.080]  只管安安逸逸吃喝快樂
[00:03:45.080 --> 00:03:46.640]  神跟他說一件事
[00:03:46.640 --> 00:03:48.000]  他說無知的人
[00:03:48.000 --> 00:03:49.600]  今夜必要你的靈魂
[00:03:49.600 --> 00:03:51.640]  你所預備歸誰呢?
[00:03:51.640 --> 00:03:53.360]  接著二十一節有個總結
[00:03:53.360 --> 00:03:56.480]  凡為自己積財在神面前卻不負足的
[00:03:56.480 --> 00:03:58.280]  也是這樣
[00:03:58.280 --> 00:04:01.200]  人在世上成功
[00:04:01.200 --> 00:04:02.160]  沒有問題
[00:04:02.160 --> 00:04:03.880]  人在世上有財富
[00:04:03.880 --> 00:04:04.760]  也沒有問題
[00:04:04.760 --> 00:04:06.200]  但是你要記住兩件事
[00:04:06.200 --> 00:04:07.160]  第一件事
[00:04:07.160 --> 00:04:08.840]  原來人的生命
[00:04:08.840 --> 00:04:11.160]  不在人的掌握之中
[00:04:11.160 --> 00:04:12.440]  第二件事
[00:04:12.440 --> 00:04:15.520]  原來人的生命有肯定的結局
[00:04:15.520 --> 00:04:18.720]  人的生命不在人的掌握之中
[00:04:18.720 --> 00:04:20.920]  人的生命有肯定的結局
[00:04:22.040 --> 00:04:24.000]  我記得有一次我和我太太
[00:04:24.000 --> 00:04:26.080]  去參加國安式禮拜
[00:04:26.080 --> 00:04:28.800]  完了之後我們就去國安葬禮
[00:04:28.800 --> 00:04:31.760]  完了之後我們去參觀墓碑
[00:04:31.760 --> 00:04:35.880]  我們發現原來很多墓碑上寫的東西
[00:04:35.880 --> 00:04:36.320]  第一
[00:04:36.320 --> 00:04:37.280]  沒有一個墓碑
[00:04:37.280 --> 00:04:39.200]  沒有兩個墓碑寫的東西是一樣的
[00:04:39.200 --> 00:04:41.720]  第二我們發現原來很多人
[00:04:41.720 --> 00:04:43.800]  離開世界也有不同的
[00:04:43.800 --> 00:04:46.120]  有些幾歲離開世界
[00:04:46.120 --> 00:04:47.960]  有些百多歲離開世界
[00:04:47.960 --> 00:04:50.000]  各有不同的
[00:04:50.000 --> 00:04:51.280]  我們發現原來
[00:04:51.280 --> 00:04:53.600]  人真的不知道自己什麼時候離開世界
[00:04:53.600 --> 00:04:56.600]  人真的不知道自己什麼時候離開世界
[00:04:56.600 --> 00:04:58.800]  這裡告訴我們一件事
[00:04:58.800 --> 00:05:00.400]  人的生命沒有把握
[00:05:00.400 --> 00:05:02.680]  神對財主說
[00:05:02.680 --> 00:05:04.760]  他說如果我今天要你的靈魂
[00:05:04.760 --> 00:05:05.880]  你所積蓄的
