
[00:00:00.000 --> 00:00:03.000]  聖經都是神所默示的
[00:00:03.000 --> 00:00:08.000]  於教訓督澤使人歸正教導人學義
[00:00:08.000 --> 00:00:10.000]  都是有益的
[00:00:10.000 --> 00:00:12.000]  叫屬神的人得以完全
[00:00:12.000 --> 00:00:15.000]  預備行各樣的善事
[00:00:15.000 --> 00:00:17.000]  感謝主在今日的清晨
[00:00:17.000 --> 00:00:20.000]  我會透過聖經的說話和大家思考一個主題
[00:00:20.000 --> 00:00:24.000]  破舊成新走
[00:00:24.000 --> 00:00:26.000]  舊的不去
[00:00:26.000 --> 00:00:28.000]  新的不會來
[00:00:28.000 --> 00:00:31.000]  屬於地上的事不過去
[00:00:31.000 --> 00:00:35.000]  屬於天上的事是不會來
[00:00:35.000 --> 00:00:38.000]  如果我們不是突破我們自己的老我
[00:00:38.000 --> 00:00:42.000]  新造的我是不會走出來
[00:00:42.000 --> 00:00:45.000]  這麼多年來我都很喜歡台灣一位女作家
[00:00:45.000 --> 00:00:47.000]  她叫張曉峰
[00:00:47.000 --> 00:00:50.000]  她是一位非常出色的文學家
[00:00:50.000 --> 00:00:53.000]  她寫了一個創作劇
[00:00:53.000 --> 00:00:56.000]  這個創作劇叫做武靈人
[00:00:56.000 --> 00:00:59.000]  張曉峰女士特別的地方
[00:00:59.000 --> 00:01:03.000]  她很善於用中國文化的材料
[00:01:03.000 --> 00:01:05.000]  去寫基督的信仰
[00:01:05.000 --> 00:01:08.000]  就一如約翰福音的作者約翰
[00:01:08.000 --> 00:01:13.000]  她善於用猶太人的文化習慣傳統
[00:01:13.000 --> 00:01:18.000]  來去講有關基督天國的信仰
[00:01:18.000 --> 00:01:24.000]  武靈人這個故事其實是改編自桃花源記
[00:01:24.000 --> 00:01:27.000]  進太原中
[00:01:27.000 --> 00:01:31.000]  武靈人捕魚為業
[00:01:31.000 --> 00:01:35.000]  不知大家在小學時期有沒有讀過這篇文章
[00:01:35.000 --> 00:01:38.000]  這篇文章講的是進朝
[00:01:38.000 --> 00:01:41.000]  在武靈這一帶的地方有一個人
[00:01:41.000 --> 00:01:44.000]  他是捕魚為業的
[00:01:44.000 --> 00:01:47.000]  不過在張曉峰女士的筆下
[00:01:47.000 --> 00:01:50.000]  她不是一個成功的打魚的人
[00:01:50.000 --> 00:01:53.000]  因為她每次都打到很少很少的魚
[00:01:53.000 --> 00:01:55.000]  所以有人譏笑她
[00:01:55.000 --> 00:01:57.000]  那些魚當然是不喜歡她
[00:01:57.000 --> 00:01:59.000]  所以她是捕不到魚的
[00:01:59.000 --> 00:02:01.000]  有一次她很失望的時候
[00:02:01.000 --> 00:02:03.000]  有一個黑衣人突然間就出現
[00:02:03.000 --> 00:02:04.000]  就跟她講
[00:02:04.000 --> 00:02:06.000]  你打這麼少的魚怎麼行
[00:02:06.000 --> 00:02:09.000]  你上有父母下有弟妹
[00:02:09.000 --> 00:02:12.000]  你和西村那位男姑娘已經訂了婚
[00:02:12.000 --> 00:02:14.000]  到現在都沒有錢去娶人家
[00:02:14.000 --> 00:02:19.000]  好心你就努力做點事去打魚吧
[00:02:19.000 --> 00:02:21.000]  於是劇中裡面的武靈人
[00:02:21.000 --> 00:02:24.000]  很勤力很辛勞地去打魚
[00:02:24.000 --> 00:02:25.000]  當她打得很辛苦的時候
[00:02:25.000 --> 00:02:27.000]  她開始罵那個天
[00:02:27.000 --> 00:02:30.000]  天下你就高高在上
