
[00:00:00.000 --> 00:00:02.000]  各位兄弟姐妹,平安!
[00:00:02.000 --> 00:00:05.000]  由我們開始的時候,我們先來一個祈禱。
[00:00:05.000 --> 00:00:11.000]  主啊!當我們再次來到您的面前的時候,
[00:00:11.000 --> 00:00:15.000]  求您再用您的話語來圖造我們,
[00:00:15.000 --> 00:00:18.000]  更求聖靈打開我們的眼睛,
[00:00:18.000 --> 00:00:23.000]  讓我們真的能夠明白,和睦同居是您對我們的心意。
[00:00:23.000 --> 00:00:25.000]  禱告,奉主耶穌基督聖名。
[00:00:25.000 --> 00:00:27.000]  阿們!
[00:00:28.000 --> 00:00:33.000]  有一天,我的孫兒拿起一張玩偶跟我說:
[00:00:33.000 --> 00:00:38.000]  「窮工啊!為何鳥兒會排隊呢?」
[00:00:38.000 --> 00:00:41.000]  我當時真的不知道怎麼回答他。
[00:00:41.000 --> 00:00:45.000]  真的反省一下,都很慚愧。
[00:00:45.000 --> 00:00:48.000]  身為人,有時候都不排隊。
[00:00:48.000 --> 00:00:51.000]  但是候鳥是真的很團結的。
[00:00:51.000 --> 00:00:56.000]  他們每年總有一兩次都是朝一個方向來遷徙,
[00:00:56.000 --> 00:00:59.000]  因為是為了避免惡劣的天氣,
[00:00:59.000 --> 00:01:02.000]  以及尋找更多的食物。
[00:01:02.000 --> 00:01:05.000]  但是大家都知道,路途是很遙遠,
[00:01:05.000 --> 00:01:07.000]  也是很危險的。
[00:01:07.000 --> 00:01:09.000]  所以他們要聚在一起,
[00:01:09.000 --> 00:01:12.000]  他們要維持他們的隊形,
[00:01:12.000 --> 00:01:15.000]  這樣才能節省體力。
[00:01:15.000 --> 00:01:18.000]  至於他們為何要遷徙呢?
[00:01:18.000 --> 00:01:22.000]  不同的科學家都有不同的說法。
[00:01:22.000 --> 00:01:26.000]  因為他們發覺,有些人養了一些候鳥,
[00:01:26.000 --> 00:01:29.000]  覺得他們甚麼都有得吃,
[00:01:29.000 --> 00:01:32.000]  又沒有甚麼天氣的問題,
[00:01:32.000 --> 00:01:35.000]  但是到了遷徙的季節,
[00:01:35.000 --> 00:01:38.000]  都是煩躁不安的。
[00:01:38.000 --> 00:01:43.000]  只能夠說,這些是神創造的奇妙。
[00:01:43.000 --> 00:01:46.000]  也好像三文魚一樣,
[00:01:46.000 --> 00:01:50.000]  每年都要回去出生的地方,
[00:01:50.000 --> 00:01:53.000]  來產卵。
[00:01:53.000 --> 00:01:56.000]  所以你看到以色列人,
[00:01:56.000 --> 00:01:58.000]  就好像候鳥一樣,
[00:01:58.000 --> 00:02:02.000]  每年都要有三次回去耶路撒冷。
[00:02:02.000 --> 00:02:04.000]  但是不同的是,
[00:02:04.000 --> 00:02:07.000]  他們是按照神的吩咐,
[00:02:07.000 --> 00:02:10.000]  吩咐來敬拜他們。
[00:02:10.000 --> 00:02:13.000]  我們都知道,路途是很遙遠,
[00:02:13.000 --> 00:02:16.000]  那些分散在各地的百姓,
[00:02:16.000 --> 00:02:20.000]  一定是需要守望相助地上路。
[00:02:20.000 --> 00:02:23.000]  上一次我們跟大家一起分享了,
[00:02:23.000 --> 00:02:25.000]  詩篇132篇,
[00:02:25.000 --> 00:02:29.000]  內容是講到神對大衛的應許。
[00:02:29.000 --> 00:02:32.000]  今次我們就來看133篇,
[00:02:32.000 --> 00:02:36.000]  內容是很短,只有三節,
[00:02:36.000 --> 00:02:41.000]  但是卻是含有合一的屬靈的深度。
[00:02:41.000 --> 00:02:47.000]  所以我們今天的信徒一起去記住。
[00:02:47.000 --> 00:02:50.000]  作為這首詩的作者大衛,
[00:02:50.000 --> 00:02:54.000]  對於合一,其實他是有深刻的體會。
[00:02:54.000 --> 00:02:58.000]  因為當他回顧以色列的統一的時候,
[00:02:58.000 --> 00:03:01.000]  發覺這些不是一束績奏的。
[00:03:01.000 --> 00:03:02.000]  歷史告訴我們,
[00:03:02.000 --> 00:03:05.000]  十二支派其實經常都有這個矛盾,
[00:03:05.000 --> 00:03:07.000]  尤其是獅子時代,
[00:03:07.000 --> 00:03:11.000]  我們支派之間彼此來殺戮。
[00:03:11.000 --> 00:03:15.000]  變亞敏支派更加是差點滅了族。
[00:03:15.000 --> 00:03:17.000]  而蘇羅和大衛的家族,
[00:03:17.000 --> 00:03:19.000]  亦都是常有爭戰。
[00:03:19.000 --> 00:03:22.000]  而大衛自己又怎樣呢?
[00:03:22.000 --> 00:03:25.000]  都不用說了,大家都知道。
[00:03:25.000 --> 00:03:27.000]  一抹一抹的血淚史,
[00:03:27.000 --> 00:03:30.000]  根本就使大衛有感而發,
[00:03:30.000 --> 00:03:34.000]  亦都是他對百姓的一個提醒。
[00:03:34.000 --> 00:03:39.000]  其實合一是神對子民的心意。
[00:03:39.000 --> 00:03:41.000]  明天會帶來神的祝福。
[00:03:41.000 --> 00:03:45.000]  希望百姓真的能夠去珍惜。
[00:03:45.000 --> 00:03:48.000]  這首詩雖然很短,
[00:03:48.000 --> 00:03:51.000]  但是寫得非常優美。
[00:03:51.000 --> 00:03:53.000]  我將會分三個部份,
[00:03:53.000 --> 00:03:55.000]  來跟大家一起欣賞一下。
[00:03:55.000 --> 00:03:57.000]  亦都在這裡求聖靈,
[00:03:57.000 --> 00:03:59.000]  在我們每一個人的心裡動工,
[00:03:59.000 --> 00:04:01.000]  使我們真的能夠明白神,
[00:04:01.000 --> 00:04:04.000]  對每一個信徒的那個心意。
[00:04:04.000 --> 00:04:06.000]  第一點就是說,
[00:04:06.000 --> 00:04:08.000]  和睦的需要。
[00:04:08.000 --> 00:04:12.000]  經文一開始是用"看"來做"開始",
[00:04:12.000 --> 00:04:16.000]  目的就是引起所有的讀者來注意。
[00:04:16.000 --> 00:04:18.000]  大家一起去思考,
[00:04:18.000 --> 00:04:22.000]  弟兄和睦同居這個話題。
[00:04:22.000 --> 00:04:25.000]  其實在聖經從創世紀,
[00:04:25.000 --> 00:04:29.000]  阿伯和該人的矛盾開始,
[00:04:29.000 --> 00:04:31.000]  一直到現在,
[00:04:31.000 --> 00:04:36.000]  其實合一都是對信徒的挑戰。
[00:04:36.000 --> 00:04:39.000]  和睦同居,
[00:04:39.000 --> 00:04:45.000]  原文其實是大家住在一起的意思。
[00:04:45.000 --> 00:04:48.000]  原文是沒有和睦這個詞,
[00:04:48.000 --> 00:04:51.000]  是後來翻譯的人加上去。
[00:04:51.000 --> 00:04:53.000]  因為這樣看起來,
[00:04:53.000 --> 00:04:56.000]  能夠令整個主題都明確一點。
[00:04:56.000 --> 00:04:58.000]  但是大家都知道,
[00:04:58.000 --> 00:05:01.000]  我們人類是一個群居的動物。
[00:05:01.000 --> 00:05:03.000]  所謂"相見好"是同住難,
[00:05:03.000 --> 00:05:05.000]  能夠住在一起,
[00:05:05.000 --> 00:05:07.000]  一定是需要合一。
[00:05:07.000 --> 00:05:10.000]  而合一的基礎就是愛。
[00:05:10.000 --> 00:05:14.000]  合一是指大家內心的問題。
[00:05:14.000 --> 00:05:17.000]  而和睦就是我們在行動上面,
[00:05:17.000 --> 00:05:19.000]  所表達出來的東西,
[00:05:19.000 --> 00:05:22.000]  其實是一體兩面的。
[00:05:22.000 --> 00:05:24.000]  "何等"這裡,
[00:05:24.000 --> 00:05:29.000]  其實是作者一個感嘆的詞。
[00:05:29.000 --> 00:05:31.000]  "多麼"的意思。
[00:05:31.000 --> 00:05:33.000]  在這一節裡面,
[00:05:33.000 --> 00:05:35.000]  你會看到出現了兩次。
[00:05:35.000 --> 00:05:39.000]  是一個重複的表達方式,
[00:05:39.000 --> 00:05:41.000]  是上行之詩裡面,
[00:05:41.000 --> 00:05:44.000]  一個作者獨特的文學手法。
[00:05:44.000 --> 00:05:46.000]  下面有更多的例子,
[00:05:46.000 --> 00:05:49.000]  大家都會看到的。
[00:05:49.000 --> 00:05:51.000]  當大衛觀察到,
[00:05:51.000 --> 00:05:53.000]  朝聖的百姓,
[00:05:53.000 --> 00:05:55.000]  一齊來到聖殿,
[00:05:55.000 --> 00:05:57.000]  來敬拜神的時候,
[00:05:57.000 --> 00:05:59.000]  在旅途裡面能夠和睦相處,
[00:05:59.000 --> 00:06:01.000]  他很驚訝。
[00:06:01.000 --> 00:06:03.000]  什麼?
[00:06:03.000 --> 00:06:07.000]  好比一個很難,
[00:06:07.000 --> 00:06:11.000]  但又很美麗的圖畫。
[00:06:11.000 --> 00:06:13.000]  魯迅廷經有一本詩,
[00:06:13.000 --> 00:06:19.000]  他說:「道盡結邦,兄弟在,
[00:06:19.000 --> 00:06:22.000]  相逢一笑免恩仇。」
[00:06:22.000 --> 00:06:25.000]  是不是這種感覺?
[00:06:25.000 --> 00:06:27.000]  「善」在這裡,
[00:06:27.000 --> 00:06:30.000]  原文就是好的意思。
[00:06:30.000 --> 00:06:32.000]  其實最初出現的就是《創世紀》。
[00:06:32.000 --> 00:06:34.000]  當神是創造天地的時候,
[00:06:34.000 --> 00:06:36.000]  能夠滿足神心意的創造,
[00:06:36.000 --> 00:06:38.000]  神也說好。
[00:06:38.000 --> 00:06:41.000]  正如《創世紀》一章第四節那裡,
[00:06:41.000 --> 00:06:43.000]  說神看光是好的,
[00:06:43.000 --> 00:06:46.000]  就把光暗分開。
[00:06:46.000 --> 00:06:49.000]  後來神又創造了亞當。
[00:06:49.000 --> 00:06:52.000]  他發覺人是獨居不好,
[00:06:52.000 --> 00:06:55.000]  就為他創造了一個配偶,
[00:06:55.000 --> 00:06:58.000]  來幫助他。
[00:06:58.000 --> 00:07:02.000]  人類從此就轉在一起。
[00:07:02.000 --> 00:07:06.000]  這可能可以說是神的心意。
[00:07:06.000 --> 00:07:08.000]  說回我們活力聖公會,
[00:07:08.000 --> 00:07:12.000]  我們每年都有感恩的聯合崇拜,
[00:07:12.000 --> 00:07:16.000]  也有聖誕節報佳音,
[00:07:16.000 --> 00:07:18.000]  歌唱的晚會。
[00:07:18.000 --> 00:07:20.000]  都是由不同的種族,
[00:07:20.000 --> 00:07:22.000]  文化背景的信徒,
[00:07:22.000 --> 00:07:24.000]  我們聚在一起,
[00:07:24.000 --> 00:07:29.000]  除了告訴人神閣的普世性之外,
[00:07:29.000 --> 00:07:34.000]  一同侍奉祈禱,讚美,讀經等等,
[00:07:34.000 --> 00:07:37.000]  其實是展現好的一面。
[00:07:37.000 --> 00:07:42.000]  大家有沒有留意?
[00:07:42.000 --> 00:07:44.000]  然後是「美」。
[00:07:44.000 --> 00:07:48.000]  其實英文是「pleasant」,
