
[00:00:00.000 --> 00:00:01.960]  Thanks 姊妹 早安
[00:00:01.960 --> 00:00:04.120]  感謝主在新的年頭
[00:00:04.120 --> 00:00:07.120]  我們一同在神的聖殿去敬拜祂
[00:00:07.120 --> 00:00:09.640]  如果大家今天回來崇拜
[00:00:09.640 --> 00:00:13.240]  你們看到無論是康澤
[00:00:13.240 --> 00:00:14.600]  赴堂
[00:00:14.600 --> 00:00:18.840]  真理樓的禮堂的牌匾都有些不同
[00:00:18.840 --> 00:00:20.280]  我沒有看過赴堂
[00:00:20.280 --> 00:00:22.480]  我猜應該是不同的
[00:00:22.480 --> 00:00:24.320]  配合今年聖經學習年
[00:00:24.320 --> 00:00:29.480]  大家看到我們很想大家一同去聚焦
[00:00:29.480 --> 00:00:30.680]  一同去看舊約
[00:00:30.680 --> 00:00:33.360]  一同在上帝的話語裡面紮根
[00:00:33.360 --> 00:00:37.640]  今天的經文和今天的題目
[00:00:37.640 --> 00:00:41.040]  可能我們都比較少去碰
[00:00:41.040 --> 00:00:44.320]  如果大家想明白為什麼我們會看
[00:00:44.320 --> 00:00:47.760]  和利未有關係的經文
[00:00:47.760 --> 00:00:52.680]  周牧師在《牧者心聲》的文章
[00:00:52.680 --> 00:00:54.400]  大家就會略知一二
[00:00:54.400 --> 00:00:56.160]  我就不重複了
[00:00:56.160 --> 00:00:57.160]  簡單來說
[00:00:57.160 --> 00:01:00.440]  我們會想起利未之派
[00:01:00.440 --> 00:01:02.000]  想起祭司
[00:01:02.000 --> 00:01:05.160]  但是原來利未本身
[00:01:05.160 --> 00:01:09.600]  他自己也有一些不光彩的生命故事
[00:01:09.600 --> 00:01:13.160]  今天我們看的《創世紀》三十四章
[00:01:13.160 --> 00:01:15.200]  不容易去掌握
[00:01:15.200 --> 00:01:18.280]  但是我想在講道之先
[00:01:18.280 --> 00:01:19.920]  想和大家講兩件事
[00:01:19.920 --> 00:01:21.840]  讓大家預備一下狀態
[00:01:21.840 --> 00:01:23.240]  去進入這段經文
[00:01:23.240 --> 00:01:27.080]  以免聽著聽著就沉睡了
[00:01:27.080 --> 00:01:29.320]  大家有沒有看到牌匾說什麼?
[00:01:29.320 --> 00:01:30.840]  第一句話是什麼?
[00:01:30.840 --> 00:01:33.000]  (熱切聽主話)
[00:01:33.000 --> 00:01:34.360]  熱切聽主話
[00:01:34.360 --> 00:01:37.200]  聽最市民看的經文
[00:01:37.200 --> 00:01:38.720]  你更加要熱切
[00:01:38.720 --> 00:01:39.880]  你更加要用心
[00:01:39.880 --> 00:01:41.640]  特別今天的經文頗長
[00:01:41.640 --> 00:01:45.200]  雖然主席和我們選讀了某些經文
[00:01:45.200 --> 00:01:48.920]  但是可能我們都要跳躍
[00:01:48.920 --> 00:01:50.640]  有些經文去看的
[00:01:50.640 --> 00:01:53.000]  要熱切去聽主話
[00:01:53.000 --> 00:01:54.000]  第二方面
[00:01:54.000 --> 00:01:56.960]  我們要今天看的經文
[00:01:56.960 --> 00:02:03.760]  雖然是講到一名猶太女子
[00:02:03.760 --> 00:02:09.920]  被迦南地一個土豪的富二代姦污了
[00:02:09.920 --> 00:02:13.320]  換來的代價是全城幾乎被滅族
[00:02:13.320 --> 00:02:14.440]  雖然是這樣
[00:02:14.440 --> 00:02:16.480]  我們會看到雅各加在一邊
[00:02:16.480 --> 00:02:18.480]  哈末兩父子在一邊
[00:02:18.480 --> 00:02:19.560]  但是時間關係
[00:02:19.560 --> 00:02:23.520]  我們不會多從哈末兩父子的角度
[00:02:23.520 --> 00:02:25.000]  他也有講裡面的經文
[00:02:25.000 --> 00:02:26.400]  我們沒怎麼去看的
[00:02:26.400 --> 00:02:31.640]  我們集中會看雅各和他兒子的反應
[00:02:31.640 --> 00:02:33.920]  大家剛才聽主席讀的經文的時候
[00:02:33.920 --> 00:02:37.240]  你可能腦海裡面會想起
[00:02:37.240 --> 00:02:41.000]  當中充滿著欺凌
[00:02:41.000 --> 00:02:42.320]  血腥
[00:02:42.320 --> 00:02:43.320]  暴力
[00:02:43.320 --> 00:02:44.240]  欺詐
[00:02:44.240 --> 00:02:45.040]  殺戮
[00:02:45.040 --> 00:02:46.040]  掠奪
[00:02:46.040 --> 00:02:47.840]  這些罪惡的詞彙
[00:02:47.840 --> 00:02:51.680]  你會當中看到人性的醜陋殘酷陰謀
[00:02:51.680 --> 00:02:54.040]  會透過這個故事展現出來
[00:02:54.040 --> 00:02:57.800]  今天講到的題目大家要留心
[00:02:57.800 --> 00:03:01.720]  義怒與殘暴之間
[00:03:01.720 --> 00:03:03.720]  我會先問兩個問題
[00:03:03.720 --> 00:03:07.160]  繼而去想三樣我們很重要
[00:03:07.160 --> 00:03:09.280]  去實踐這段經文
[00:03:09.280 --> 00:03:12.480]  我們要思想一些轉變的情況
[00:03:12.480 --> 00:03:14.680]  兩個問題都和憤怒有關係的
[00:03:14.680 --> 00:03:16.440]  第一個問題是
[00:03:16.440 --> 00:03:19.120]  起初雅各這群兒子
[00:03:19.120 --> 00:03:21.760]  憤怒是不是有道理
[00:03:21.760 --> 00:03:26.160]  起初雅各種子憤怒是不是有道理
[00:03:26.160 --> 00:03:27.400]  第二個問題是
[00:03:27.400 --> 00:03:30.560]  當這些怒氣沒有好好處理的時候
[00:03:30.560 --> 00:03:32.560]  將會如何
[00:03:32.560 --> 00:03:33.840]  大家細心看
[00:03:33.840 --> 00:03:34.960]  你會看到
[00:03:34.960 --> 00:03:37.600]  經文的流程很簡單
[00:03:37.600 --> 00:03:40.280]  但同一時間故事非常緊湊
[00:03:40.280 --> 00:03:43.440]  事件姦污了底娜
[00:03:43.440 --> 00:03:46.080]  雅各父子
[00:03:46.080 --> 00:03:48.000]  父親的反應和兒子的反應
[00:03:48.000 --> 00:03:49.200]  完全不同
[00:03:49.200 --> 00:03:50.440]  南轅北轍
[00:03:50.440 --> 00:03:55.960]  哈末父子就去道提親
[00:03:55.960 --> 00:03:58.920]  雅各的兒子
[00:03:58.920 --> 00:04:01.400]  因為心裏已經想報仇
[00:04:01.400 --> 00:04:03.720]  所以表面應允親事
[00:04:03.720 --> 00:04:06.960]  但背後就用詭詐
[00:04:06.960 --> 00:04:08.440]  欺騙哈末父子
[00:04:08.440 --> 00:04:09.920]  希望透過他們
[00:04:09.920 --> 00:04:12.920]  欺騙全城的南轅去接受國禮
[00:04:12.920 --> 00:04:14.600]  哈末父子最終上當
[00:04:14.600 --> 00:04:18.000]  南轅被底娜的親哥哥
[00:04:18.000 --> 00:04:20.920]  特別經文提到西勉和利微
[00:04:20.920 --> 00:04:21.800]  殺光
[00:04:21.800 --> 00:04:23.000]  無一倖免
[00:04:23.000 --> 00:04:24.160]  不但如此
[00:04:24.160 --> 00:04:26.320]  全城遭受擄掠
[00:04:26.320 --> 00:04:28.360]  故事發展就是這樣
[00:04:28.360 --> 00:04:31.040]  但是我們要看那兩條問題
[00:04:31.040 --> 00:04:31.760]  我們要想
[00:04:31.760 --> 00:04:32.800]  第一就是
[00:04:32.800 --> 00:04:36.080]  雅各的兒子憤怒對不對
[00:04:36.080 --> 00:04:37.520]  是不是義怒
[00:04:37.520 --> 00:04:39.720]  某程度上是的
[00:04:39.720 --> 00:04:41.320]  大家看一下第七節
[00:04:41.320 --> 00:04:43.720]  雅各的兒子聽見這件事
[00:04:43.720 --> 00:04:44.880]  就從田間回來
[00:04:44.880 --> 00:04:47.880]  各人都感到非常悲痛和憤怒
[00:04:47.880 --> 00:04:51.120]  因為事件在以色列中作了醜事
[00:04:51.120 --> 00:04:54.000]  把雅各的女兒姦污了
[00:04:54.000 --> 00:04:57.280]  這件事是不應該的
[00:04:57.280 --> 00:05:01.120]  眾卿長知道妹妹的事之後
[00:05:01.120 --> 00:05:04.920]  反應是很憤怒
[00:05:04.920 --> 00:05:07.720]  明顯是因為事件的所作所為
[00:05:07.720 --> 00:05:10.160]  不單止糟蹋了妹妹的一生
[00:05:10.160 --> 00:05:14.640]  也在侮辱以色列民
[00:05:14.640 --> 00:05:17.520]  傷害了以色列民的感情
[00:05:17.520 --> 00:05:20.360]  個人以至整個家族都覺得蒙羞
[00:05:20.360 --> 00:05:25.160]  某程度上我覺得雅各的兒子的憤怒是義怒
[00:05:25.160 --> 00:05:26.080]  為什麼呢
[00:05:26.080 --> 00:05:28.000]  因為公義不彰
[00:05:28.000 --> 00:05:29.560]  公理不在
[00:05:29.560 --> 00:05:30.840]  對雅各的兒子來說
[00:05:30.840 --> 00:05:31.960]  心底深處
[00:05:31.960 --> 00:05:34.400]  他渴望有人伸張正義
[00:05:34.400 --> 00:05:37.280]  在古時誰伸張正義呢
[00:05:37.280 --> 00:05:40.040]  應該是一族之長
[00:05:40.040 --> 00:05:45.040]  應該是父親雅各擺平這件事
[00:05:45.040 --> 00:05:47.600]  去商討
[00:05:47.600 --> 00:05:49.120]  去討回公道
[00:05:49.120 --> 00:05:50.800]  但是大家很深刻
[00:05:50.800 --> 00:05:52.280]  看到第五第六節
[00:05:52.280 --> 00:05:55.320]  雅各是什麼反應
[00:05:55.320 --> 00:05:56.600]  不出聲
[00:05:56.600 --> 00:05:58.600]  沉默不語
[00:05:58.600 --> 00:06:00.000]  很冷靜
[00:06:00.000 --> 00:06:01.960]  等兒子出聲
[00:06:01.960 --> 00:06:04.280]  不單止如此
[00:06:04.280 --> 00:06:06.680]  雅各的兒子回來之後
[00:06:06.680 --> 00:06:08.280]  還看到的場面是什麼
[00:06:08.280 --> 00:06:10.600]  是哈末兩父子笑口誓誓
[00:06:10.600 --> 00:06:12.880]  和父親提親
[00:06:12.880 --> 00:06:14.320]  當然經文沒有交代
[00:06:14.320 --> 00:06:17.000]  雅各有沒有什麼對答
[00:06:17.000 --> 00:06:19.040]  聖經也沒有詳細說雅各的對答
[00:06:19.040 --> 00:06:20.800]  但是看在兒子眼裡
[00:06:20.800 --> 00:06:22.920]  一個不出聲的父親
[00:06:22.920 --> 00:06:24.520]  徹頭徹尾
[00:06:24.520 --> 00:06:26.640]  怎麼可以為女兒
[00:06:26.640 --> 00:06:29.360]  為妹妹伸張正義呢
[00:06:29.360 --> 00:06:33.080]  雅各知道女兒被受辱
[00:06:33.080 --> 00:06:34.720]  出奇地沉默
[00:06:34.720 --> 00:06:36.600]  無動於衷
[00:06:36.600 --> 00:06:39.280]  這種無能為力的反應
[00:06:39.280 --> 00:06:41.800]  大家猜猜為什麼
[00:06:41.800 --> 00:06:44.000]  聖經的第一節是這麼說的
[00:06:44.000 --> 00:06:48.200]  尼雅給雅各所生的女兒底娜
[00:06:48.200 --> 00:06:49.880]  好像平平無奇
[00:06:49.880 --> 00:06:50.680]  沒什麼
[00:06:50.680 --> 00:06:52.680]  但是我試試按原文的次序翻譯
[00:06:52.680 --> 00:06:55.200]  可能你會看到一些端倪
[00:06:55.200 --> 00:06:56.800]  原文是這樣表達的
[00:06:56.800 --> 00:06:58.400]  底娜
[00:06:58.400 --> 00:07:02.040]  尼雅的女兒
[00:07:02.040 --> 00:07:04.360]  給雅各所生的
[00:07:04.360 --> 00:07:09.760]  她出去要約一群家男女子見面
[00:07:09.760 --> 00:07:11.200]  底娜
[00:07:11.200 --> 00:07:12.480]  尼雅的女兒
[00:07:12.480 --> 00:07:14.400]  重要在關鍵是
[00:07:14.400 --> 00:07:20.080]  如果雅各所愛的女人
[00:07:20.080 --> 00:07:21.800]  大家記不記得是誰
[00:07:21.800 --> 00:07:22.960]  拉傑
[00:07:22.960 --> 00:07:24.480]  Rachel
[00:07:24.480 --> 00:07:26.000]  她生了兩個兒子
[00:07:26.000 --> 00:07:28.000]  一個叫做約瑟
[00:07:28.000 --> 00:07:30.000]  和辯雅敏
[00:07:30.000 --> 00:07:31.800]  如果他們有事怎麼辦
[00:07:31.800 --> 00:07:34.200]  我想戒了手指尾
[00:07:34.200 --> 00:07:38.720]  雅各都會義正詞嚴地討回公道
[00:07:38.720 --> 00:07:45.360]  偏偏底娜不是雅各所愛的女人所生的
[00:07:45.360 --> 00:07:47.720]  這件事攸關重要
[00:07:47.720 --> 00:07:49.400]  雅各父親的反應
[00:07:49.400 --> 00:07:55.560]  暗示他和尼雅的婚姻關係
[00:07:55.560 --> 00:07:58.400]  他無理無情無意的表現
[00:07:58.400 --> 00:08:00.400]  正正就是讓我們看到
[00:08:00.400 --> 00:08:03.720]  雅各種子那種嬲怒
[00:08:03.720 --> 00:08:05.040]  合情合理
[00:08:05.040 --> 00:08:07.040]  嬲得其所
[00:08:07.040 --> 00:08:09.240]  因為公理不在公義不彰
[00:08:09.240 --> 00:08:11.240]  所以他們是二嬲
[00:08:11.240 --> 00:08:13.240]  二嬲不要緊
[00:08:13.240 --> 00:08:15.440]  問題是發展下去
[00:08:15.440 --> 00:08:18.960]  當這份怒氣沒有好好處理的時候
[00:08:18.960 --> 00:08:20.440]  就去到第二個問題
[00:08:20.440 --> 00:08:21.640]  將會怎樣
[00:08:21.640 --> 00:08:24.240]  當人的怒氣沒有得到正確的疏導
[00:08:24.240 --> 00:08:25.600]  就會惡化
[00:08:25.600 --> 00:08:27.760]  我想你和我都試過發怒吧
[00:08:27.760 --> 00:08:30.640]  如果你發怒
[00:08:30.640 --> 00:08:32.640]  因為細蚊仔的緣故
[00:08:32.640 --> 00:08:37.240]  家裡的傭人不出手 配偶也不出手
[00:08:37.240 --> 00:08:39.240]  總之應該出手的人也不出手
[00:08:39.240 --> 00:08:42.840]  你心裡其實都不是未移的
[00:08:42.840 --> 00:08:48.440]  尤其當沒有人為自己所陷的困境而發聲
[00:08:48.440 --> 00:08:51.440]  沒有人伸張正義
[00:08:51.440 --> 00:08:55.840]  被欺壓的人為被欺壓的人主持公道
[00:08:55.840 --> 00:08:59.440]  當中這種嬲怒就會變質
[00:08:59.440 --> 00:09:01.640]  就會異化
[00:09:01.640 --> 00:09:03.440]  回到34章
[00:09:03.440 --> 00:09:06.840]  雅各的兒子期望父親
[00:09:06.840 --> 00:09:08.840]  作為一家之主 一族之首
[00:09:08.840 --> 00:09:10.840]  可以為女兒底拿出頭
[00:09:10.840 --> 00:09:11.840]  討回公道
[00:09:11.840 --> 00:09:12.840]  有沒有?
[00:09:12.840 --> 00:09:13.840]  沒有
[00:09:13.840 --> 00:09:16.040]  更甚的是
[00:09:16.040 --> 00:09:19.640]  你看看最後那兩節經文
[00:09:19.640 --> 00:09:22.640]  30和31節
[00:09:22.640 --> 00:09:25.840]  30和31節
[00:09:25.840 --> 00:09:28.440]  雅各基本上一直沒有發聲
[00:09:28.440 --> 00:09:30.240]  到了故事的結尾
[00:09:30.240 --> 00:09:33.640]  他質問西勉和利微
[00:09:33.640 --> 00:09:37.840]  為什麼要連累我
[00:09:37.840 --> 00:09:40.640]  使我在這裡的居民
[00:09:40.640 --> 00:09:43.840]  我就是在嘉南仁和比利洗人中
[00:09:43.840 --> 00:09:45.440]  成了可憎的人
[00:09:45.440 --> 00:09:47.040]  我們的人數不多
[00:09:47.040 --> 00:09:49.440]  如果他們聯合起來對付我
[00:09:49.440 --> 00:09:50.840]  攻擊我
[00:09:50.840 --> 00:09:54.640]  我和我家都必滅絕
[00:09:54.640 --> 00:09:59.640]  老父雅各看到兒子所做的事
[00:09:59.640 --> 00:10:00.840]  當然很生氣
[00:10:00.840 --> 00:10:02.240]  非常過分
[00:10:02.240 --> 00:10:04.240]  但是他一直的焦點
[00:10:04.240 --> 00:10:09.840]  你看到他投訴兒子的異怒
[00:10:09.840 --> 00:10:11.640]  憤怒的反應
[00:10:11.640 --> 00:10:14.240]  是因為他只顧著自己
[00:10:14.240 --> 00:10:16.240]  這樣的情況下
[00:10:16.240 --> 00:10:20.040]  兒子的怒氣更加惡化下去
[00:10:20.040 --> 00:10:21.240]  第二方面
[00:10:21.240 --> 00:10:24.240]  兒子期望不到父親出手
[00:10:24.240 --> 00:10:27.440]  他當然期望上帝耶和華出手
[00:10:27.440 --> 00:10:28.440]  但很有趣
[00:10:28.440 --> 00:10:30.640]  大家可能未必會知道
[00:10:30.640 --> 00:10:34.440]  原來《創世紀》50章的經文
[00:10:34.440 --> 00:10:38.040]  差不多到處都有上帝的痕跡
[00:10:38.040 --> 00:10:40.840]  唯獨是有4章的經文
[00:10:40.840 --> 00:10:43.640]  上帝缺席了
[00:10:43.640 --> 00:10:46.840]  會不會和《創世紀》作者的文學手法有關係呢?
[00:10:46.840 --> 00:10:49.240]  《釋經學者的兒童》是這樣說的
[00:10:49.240 --> 00:10:50.640]  所以34章
[00:10:50.640 --> 00:10:52.440]  尤其是34章
[00:10:52.440 --> 00:10:55.040]  一個上帝的字眼
[00:10:55.040 --> 00:10:57.640]  耶和華的字眼都沒有出現
[00:10:57.640 --> 00:10:59.240]  無獨有偶
[00:10:59.240 --> 00:11:01.840]  34章的上文
[00:11:01.840 --> 00:11:05.840]  33章尾和下文35章一節
[00:11:05.840 --> 00:11:07.840]  上帝出現了
[00:11:07.840 --> 00:11:11.640]  亦是雅各所歌頌的上帝出現了
[00:11:11.640 --> 00:11:12.840]  如果是這樣的話
[00:11:12.840 --> 00:11:14.440]  34章我們會看到
[00:11:14.440 --> 00:11:17.040]  《創世紀》的作者刻意安排
[00:11:17.040 --> 00:11:18.240]  看不到上帝
[00:11:18.240 --> 00:11:19.840]  會不會印證一件事
[00:11:19.840 --> 00:11:24.840]  就是世人在看不到上帝管治的情況下
[00:11:24.840 --> 00:11:28.040]  世界變得何其混亂
[00:11:28.040 --> 00:11:29.640]  何其不堪
[00:11:29.640 --> 00:11:32.040]  回到第二條問題
[00:11:32.040 --> 00:11:34.440]  當怒氣沒有好好處理
[00:11:34.440 --> 00:11:37.240]  我就說會變質
[00:11:37.240 --> 00:11:38.840]  會異化
[00:11:38.840 --> 00:11:40.640]  有兩點大家要留意
[00:11:40.640 --> 00:11:43.840]  雅各的兒子
[00:11:43.840 --> 00:11:46.240]  會用自己的辦法討回公道
[00:11:46.240 --> 00:11:48.240]  他第一招去做的
[00:11:48.240 --> 00:11:50.440]  就是13節說
[00:11:50.440 --> 00:11:53.640]  他們用了欺詐的話
[00:11:53.640 --> 00:11:56.640]  一來敷衍哈末父子的提親
[00:11:56.640 --> 00:11:58.840]  二來就用欺詐的話
[00:11:58.840 --> 00:12:00.240]  跟哈末父子說
[00:12:00.240 --> 00:12:05.040]  另一個反建議
[00:12:05.040 --> 00:12:07.440]  我們以色列人
[00:12:07.440 --> 00:12:09.440]  猶太裔的人怎麼可以
[00:12:09.440 --> 00:12:13.040]  男子就算入罪也好
[00:12:13.040 --> 00:12:14.240]  不可以沒有國禮的
[00:12:14.240 --> 00:12:15.240]  這樣是侮辱的
[00:12:15.240 --> 00:12:18.240]  就勸他們所有男丁都要守國禮
[00:12:18.240 --> 00:12:19.840]  他們用欺詐的話
[00:12:19.840 --> 00:12:22.040]  聲東擊西請君入奧
[00:12:22.040 --> 00:12:23.840]  欺詐這個字各位頂姐妹
[00:12:23.840 --> 00:12:26.040]  不可以疏忽
[00:12:26.040 --> 00:12:27.440]  欺詐這個字
[00:12:27.440 --> 00:12:31.040]  創世紀大家知不知道出現了多少次
[00:12:31.040 --> 00:12:32.640]  第一次出現的
[00:12:32.640 --> 00:12:37.440]  是雅各欺騙了
[00:12:37.440 --> 00:12:40.640]  他哥兒數的祝福
[00:12:40.640 --> 00:12:42.640]  這個用了欺詐這個字
[00:12:42.640 --> 00:12:43.840]  第二次出現
[00:12:43.840 --> 00:12:45.040]  就是三十四章
[00:12:45.040 --> 00:12:48.240]  整個創世紀出現了只是兩次
[00:12:48.240 --> 00:12:50.040]  有色經學者跟我們說
[00:12:50.040 --> 00:12:52.640]  老雅各的欺騙伎倆
[00:12:52.640 --> 00:12:54.440]  不知為何不知不覺間
[00:12:54.440 --> 00:12:56.240]  已經遺傳給兩個兒子
[00:12:56.240 --> 00:12:58.840]  還是兩個兒子在成長過程中
[00:12:58.840 --> 00:13:01.640]  幾個兒子不單是西勉和利味
[00:13:01.640 --> 00:13:03.440]  在成長過程以言穆掩
[00:13:03.440 --> 00:13:07.240]  學會了老父的老謀深算
[00:13:07.240 --> 00:13:09.440]  欺詐
[00:13:09.440 --> 00:13:12.840]  上樑不正下樑歪
[00:13:12.840 --> 00:13:14.640]  你是怎樣的人
[00:13:14.640 --> 00:13:17.840]  你的下屬或多或少都被影響
[00:13:17.840 --> 00:13:19.240]  你是怎樣的人
[00:13:19.240 --> 00:13:21.640]  家裏的人看在眼裏
[00:13:21.640 --> 00:13:23.840]  不要說用基因遺傳
[00:13:23.840 --> 00:13:25.240]  那種影響
[00:13:25.240 --> 00:13:31.240]  那種負面的情況的影響
[00:13:31.240 --> 00:13:33.840]  就好像傳染病那樣
[00:13:33.840 --> 00:13:35.240]  不知不覺間
[00:13:35.240 --> 00:13:38.240]  雅各的兒子都用欺詐的方式
[00:13:38.240 --> 00:13:42.840]  去對待哈末父子
[00:13:42.840 --> 00:13:47.440]  第二方面不單是用了欺詐的話
[00:13:47.440 --> 00:13:49.440]  當人越憤怒越憤怒
[00:13:49.440 --> 00:13:51.840]  疏導不到的時候
[00:13:51.840 --> 00:13:53.840]  憤怒去到極致
[00:13:53.840 --> 00:13:58.040]  就想置對方於死地
[00:13:58.040 --> 00:14:00.040]  大家有沒有試過憤怒別人
[00:14:00.040 --> 00:14:02.040]  憤怒到想別人死
[00:14:02.040 --> 00:14:04.440]  我當然不會問你
[00:14:04.440 --> 00:14:06.040]  傳染到人都沒有光圈
[00:14:06.040 --> 00:14:07.840]  我都試過
[00:14:07.840 --> 00:14:09.840]  最好他會消失在我眼前
[00:14:09.840 --> 00:14:11.640]  最好行康宅那條天橋過來的時候
[00:14:11.640 --> 00:14:13.240]  見不到他
[00:14:13.240 --> 00:14:14.640]  有時很難的
[00:14:14.640 --> 00:14:15.440]  由新泥流過康宅
[00:14:15.440 --> 00:14:16.440]  康宅過新泥流
[00:14:16.440 --> 00:14:17.440]  來來回回
[00:14:17.440 --> 00:14:18.440]  星期六日
[00:14:18.440 --> 00:14:20.440]  當然見到一些
[00:14:20.440 --> 00:14:21.440]  我怨若
[00:14:21.440 --> 00:14:22.440]  有些人
[00:14:22.440 --> 00:14:25.440]  不知為何
[00:14:25.440 --> 00:14:27.440]  過去是有這些情況
[00:14:27.440 --> 00:14:29.440]  嬲怒一個情況
[00:14:29.440 --> 00:14:33.440]  我們真的需要上帝去施恩憐憫
[00:14:33.440 --> 00:14:36.440]  雅各種子在三十四章
[00:14:36.440 --> 00:14:38.440]  由頭至尾沒有想到過上帝
[00:14:38.440 --> 00:14:40.440]  他們用自己的辦法
[00:14:40.440 --> 00:14:42.440]  先欺詐繼而賞
[00:14:42.440 --> 00:14:44.440]  置人於死地而後快
[00:14:44.440 --> 00:14:46.040]  二十四節告訴我們
[00:14:46.040 --> 00:14:49.240]  當全城的男丁受割禮
[00:14:49.240 --> 00:14:51.240]  第三天最疼痛的時候
[00:14:51.240 --> 00:14:54.240]  你猜雅各的兒子有什麼反應
[00:14:54.240 --> 00:14:56.240]  我就想到這個場面
[00:14:56.240 --> 00:14:59.240]  一定掩著半邊嘴笑
[00:14:59.240 --> 00:15:01.240]  這個就解釋了二十四節之後
[00:15:01.240 --> 00:15:03.240]  當全城男丁受割禮的時候
[00:15:03.240 --> 00:15:05.240]  他們覺得奸計得逞
[00:15:05.240 --> 00:15:07.240]  二十五二十六節
[00:15:07.240 --> 00:15:09.240]  聖經告訴我們
