
[00:00:00.000 --> 00:00:02.000]  我哋一齊有個祈禱
[00:00:02.000 --> 00:00:04.000]  天父,我哋感謝你
[00:00:04.000 --> 00:00:06.000]  你畀我哋呢個地方,畀我哋呢個群體
[00:00:06.000 --> 00:00:08.000]  讓我哋一齊去學習
[00:00:08.000 --> 00:00:10.000]  主,我哋今日又崇拜
[00:00:10.000 --> 00:00:12.000]  我哋歌頌你
[00:00:12.000 --> 00:00:14.000]  我哋又打開聖經嘅說話黎思想
[00:00:14.000 --> 00:00:16.000]  求主你嘅幫助我哋
[00:00:16.000 --> 00:00:18.000]  讓你嘅說話就好似亮光一樣
[00:00:18.000 --> 00:00:20.000]  照亮我哋嘅人生嘅前路
[00:00:20.000 --> 00:00:22.000]  我哋咁樣祈禱
[00:00:22.000 --> 00:00:24.000]  奉耶穌基督嘅名
[00:00:24.000 --> 00:00:26.000]  誠心所願
[00:00:28.000 --> 00:00:30.000]  仲有幾多日就過年呀
[00:00:30.000 --> 00:00:32.000]  好快呀
[00:00:32.000 --> 00:00:34.000]  呢個禮拜六呢就係年初一啦
[00:00:34.000 --> 00:00:36.000]  咁而家呢就哀年近晚啦
[00:00:36.000 --> 00:00:38.000]  開始見到有啲新年嘅氣氛啦
[00:00:38.000 --> 00:00:40.000]  已經係有啲
[00:00:40.000 --> 00:00:42.000]  年宵市場呢開啦
[00:00:42.000 --> 00:00:44.000]  出年係咩
[00:00:44.000 --> 00:00:46.000]  咩年呀
[00:00:46.000 --> 00:00:48.000]  雞年呀
[00:00:48.000 --> 00:00:54.000]  雞鳴呢就代表天光
[00:00:54.000 --> 00:00:56.000]  而家啲人就唔識㗎啦
[00:00:56.000 --> 00:00:58.000]  無聽過雞鳴
[00:00:58.000 --> 00:01:00.000]  香港都唔准養雞
[00:01:00.000 --> 00:01:02.000]  我哋年紀大嗰啲呢
[00:01:02.000 --> 00:01:04.000]  包括我在內啦
[00:01:04.000 --> 00:01:06.000]  咁呢喺農村大呢
[00:01:06.000 --> 00:01:08.000]  新界呀
[00:01:08.000 --> 00:01:10.000]  就有雞蹄㗎喎
[00:01:10.000 --> 00:01:12.000]  即係雞蹄呢就係天光
[00:01:12.000 --> 00:01:14.000]  咁其實所謂全個世界都係咁嘅
[00:01:14.000 --> 00:01:16.000]  聖經裏面記載到有一次呢
[00:01:16.000 --> 00:01:18.000]  耶穌同彼得講
[00:01:18.000 --> 00:01:20.000]  你三次唔認我到雞蹄嘅時候呢
[00:01:20.000 --> 00:01:22.000]  就你之前啦
[00:01:22.000 --> 00:01:24.000]  即係天光咁就真係有雞蹄
[00:01:24.000 --> 00:01:26.000]  全世界啲雞都會睇㗎
[00:01:26.000 --> 00:01:28.000]  雞蹄呢就係代表天光啦
[00:01:28.000 --> 00:01:30.000]  咁明年呢就係雞年
[00:01:30.000 --> 00:01:36.000]  如果我哋咁去比喻嘅話呢
[00:01:36.000 --> 00:01:38.000]  即係我哋應該都要瞓醒㗎啦
[00:01:38.000 --> 00:01:40.000]  即係今年大家有冇瞓到呀
