
[00:00:00.000 --> 00:00:01.900]  丙姐妹主內平安
[00:00:01.900 --> 00:00:04.800]  最近有沒有看奧運啊?
[00:00:04.800 --> 00:00:08.040]  昨晚有沒有通宵看奧運啊?
[00:00:08.040 --> 00:00:10.840]  我一會兒就會看到了
[00:00:10.840 --> 00:00:15.240]  我不知道你們會不會好像我看到
[00:00:15.240 --> 00:00:18.120]  香港一個金牌的希望
[00:00:18.120 --> 00:00:21.320]  是單車手,是誰啊,李慧詩
[00:00:21.320 --> 00:00:22.960]  跌下來那一下
[00:00:22.960 --> 00:00:25.740]  哇,我都叫了出來,哎呀
[00:00:25.740 --> 00:00:27.400]  師母說,做什麼啊?
[00:00:29.440 --> 00:00:31.300]  就在跌下來那一刻
[00:00:31.300 --> 00:00:35.240]  金牌的夢就幻滅了
[00:00:35.240 --> 00:00:39.420]  其實,在每一個奧運的運動員
[00:00:39.420 --> 00:00:42.560]  甚至是在電視旁邊,或者在職場
[00:00:42.560 --> 00:00:45.400]  去支持他心目中的運動員
[00:00:45.400 --> 00:00:48.620]  有誰心目中不是有唯一的目標,就是想
[00:00:48.620 --> 00:00:52.460]  拿獎牌?唯一的目標就是拿金牌,是嗎?
[00:00:52.460 --> 00:00:54.840]  也都是這份的
[00:00:54.840 --> 00:00:58.000]  唯一的目標,令到
[00:00:58.000 --> 00:01:00.760]  去驅使到每一個運動員
[00:01:00.760 --> 00:01:03.780]  盡其全力,也都是有個盼望
[00:01:03.780 --> 00:01:05.220]  就是拿到獎牌
[00:01:05.220 --> 00:01:09.000]  這個我相信是每一個運動員,參與者
[00:01:09.000 --> 00:01:11.620]  都會心目中是這樣去想
[00:01:11.620 --> 00:01:15.180]  在這次的奧運會當中
[00:01:15.180 --> 00:01:18.620]  有一幕很觸動人心的一幕
[00:01:18.620 --> 00:01:21.600]  不知道大家有沒有留意到在
[00:01:21.600 --> 00:01:24.660]  報紙上面,就是美國的運動員
[00:01:24.660 --> 00:01:28.220]  Abby,在5000公尺的預賽當中
[00:01:28.220 --> 00:01:31.180]  是被摔倒的那個紐西蘭選手
[00:01:31.180 --> 00:01:34.520]  Nicky,是被撞到,連他自己都摔倒了
[00:01:34.520 --> 00:01:38.420]  想想如果你是被人撞到的選手
[00:01:38.420 --> 00:01:41.740]  你會怎樣呢?可能你會立刻站起來,然後繼續追上去
[00:01:41.740 --> 00:01:45.340]  希望在預賽當中都能夠有機會出線,是嗎?
[00:01:45.340 --> 00:01:49.540]  但是,這個美國選手
[00:01:49.540 --> 00:01:52.340]  當他站起來之後,他沒有選擇
[00:01:52.340 --> 00:01:55.340]  立刻跟着大隊勇猛向前
[00:01:55.340 --> 00:01:57.060]  相反的
[00:01:57.060 --> 00:02:04.180]  他即時扶起那個跨低了的紐西蘭選手
[00:02:04.180 --> 00:02:07.120]  因爲這個選手跌得挺傷的
[00:02:07.120 --> 00:02:11.080]  然後拍他的肩膀說,快點起來
[00:02:11.080 --> 00:02:14.000]  我們一起衝過終點
[00:02:14.000 --> 00:02:16.220]  因爲這是奧運的精神
[00:02:19.980 --> 00:02:23.600]  我不知道這個扶起人的美國選手
[00:02:23.600 --> 00:02:25.600]  當時在想什麼
[00:02:25.600 --> 00:02:29.540]  不過我很肯定是知道
[00:02:29.540 --> 00:02:31.900]  他當時心目中
[00:02:31.900 --> 00:02:34.000]  他沒有想到這個獎牌
[00:02:34.000 --> 00:02:38.520]  因爲當他扶起人那一刻的時候
[00:02:38.520 --> 00:02:43.440]  他就將一個大好,可以奪取獎牌的機會
[00:02:43.440 --> 00:02:45.160]  全然的放棄
[00:02:45.160 --> 00:02:47.440]  在那一刻
[00:02:48.020 --> 00:02:50.940]  他選擇生命裏面有一些
[00:02:50.940 --> 00:02:56.020]  比拿獎牌更有意義的行動
[00:02:56.020 --> 00:03:00.200]  在《使徒行傳》裏面
[00:03:00.200 --> 00:03:02.100]  我們也可以看到保羅
[00:03:02.100 --> 00:03:06.500]  在他生命裏面有同樣的風範和心態
[00:03:06.500 --> 00:03:08.820]  他爲了拓展神的國
[00:03:08.820 --> 00:03:12.020]  他甘願全然的放下自己
[00:03:12.020 --> 00:03:16.020]  《使徒行傳》21章到28章
[00:03:16.020 --> 00:03:19.460]  我們說是《使徒行傳》最後的一個部分
[00:03:19.460 --> 00:03:22.460]  在這八章聖經的記載裏面
[00:03:22.460 --> 00:03:26.500]  保羅面對和經歷了各方面的困難
[00:03:26.500 --> 00:03:28.500]  包括來自殉途
[00:03:28.500 --> 00:03:31.460]  政府,甚至是風暴吹襲
[00:03:31.460 --> 00:03:33.060]  或者被毒蛇咬
[00:03:33.060 --> 00:03:35.460]  在生死邊緣裏面
[00:03:35.460 --> 00:03:39.540]  來到去徘徊的很多挑戰
[00:03:39.540 --> 00:03:43.100]  當中的記載,我們看到神的恩守
[00:03:43.100 --> 00:03:45.620]  一路的託大和保護
[00:03:45.620 --> 00:03:48.060]  讓他安然的渡過
[00:03:48.060 --> 00:03:51.660]  今天,我想和大家一起去看
[00:03:51.660 --> 00:03:55.660]  《使徒行傳》第21章17到26節
[00:03:55.660 --> 00:03:57.660]  我們藉着這段機會去看看
[00:03:57.660 --> 00:03:59.860]  保羅是如何面對和處理
[00:03:59.860 --> 00:04:03.060]  當時來自殉途帶給他的挑戰
[00:04:03.060 --> 00:04:06.260]  當中他如何爲了拓展神的福音
[00:04:06.260 --> 00:04:10.060]  可以完全興漢自己個人的榮辱
[00:04:10.060 --> 00:04:13.060]  我們一起先打開
[00:04:13.060 --> 00:04:17.060]  《使徒行傳》第21章17到20節
[00:04:17.060 --> 00:04:20.060]  我希望大家都打開這段經文
[00:04:20.060 --> 00:04:22.060]  然後我們一起去讀
[00:04:22.060 --> 00:04:27.060]  我們先讀17節至到20節
[00:04:27.060 --> 00:04:28.060]  請
[00:04:28.060 --> 00:04:30.060]  到了耶路撒冷
