
[00:00:00.000 --> 00:00:02.780]  弟兄姊妹,不知道你去敬拜的時候
[00:00:02.780 --> 00:00:05.260]  去讚美上帝的時候
[00:00:05.260 --> 00:00:07.640]  你有沒有試過很興奮
[00:00:07.640 --> 00:00:09.420]  很火熱的心
[00:00:09.420 --> 00:00:13.620]  很想不停止地去敬拜他呢?
[00:00:13.620 --> 00:00:15.980]  又或者你有沒有一個階段
[00:00:15.980 --> 00:00:20.020]  你心裡其實有些悶辣
[00:00:20.020 --> 00:00:23.860]  不是很順暢
[00:00:23.860 --> 00:00:25.860]  敬拜的時候
[00:00:25.860 --> 00:00:28.820]  都差一點熱情
[00:00:28.820 --> 00:00:31.660]  但是仍然敬拜
[00:00:31.660 --> 00:00:33.680]  又或者你有沒有試過
[00:00:33.680 --> 00:00:35.020]  在你敬拜的時候
[00:00:35.020 --> 00:00:38.480]  其實我已經不是很順暢
[00:00:38.480 --> 00:00:41.020]  我的生命不是很順暢
[00:00:41.020 --> 00:00:43.080]  我有很多的難處
[00:00:43.080 --> 00:00:46.620]  我有很多生命的軟弱
[00:00:46.620 --> 00:00:48.400]  但是我來到敬拜的時候
[00:00:48.400 --> 00:00:51.180]  我真的敬拜不了
[00:00:51.180 --> 00:00:56.620]  這是一個真實的生命
[00:00:56.620 --> 00:00:58.380]  我們說敬拜
[00:00:58.380 --> 00:01:01.860]  我們要用心靈和真實
[00:01:01.860 --> 00:01:03.880]  神喜願我們真實
[00:01:03.880 --> 00:01:07.540]  所以今天我們用《波西之歌》
[00:01:07.540 --> 00:01:09.620]  來提醒我們
[00:01:09.620 --> 00:01:12.100]  讓聖靈怎樣來帶領我們
[00:01:12.100 --> 00:01:14.840]  在心靈裡面去敬拜祂
[00:01:14.840 --> 00:01:18.260]  當我們要進入十五章之前
[00:01:18.260 --> 00:01:19.500]  我想提一提
[00:01:19.500 --> 00:01:20.740]  跟大家分享一下
[00:01:20.740 --> 00:01:22.980]  上個星期Pastor Ken
[00:01:22.980 --> 00:01:25.140]  其實他就跟我們說過
[00:01:25.140 --> 00:01:28.260]  愈熱愈悅這個拯救
[00:01:28.260 --> 00:01:30.300]  因為整張出《埃及記》
[00:01:30.300 --> 00:01:32.320]  那個最精彩的幕
[00:01:32.320 --> 00:01:36.180]  上個星期我們就一起過了埃及
[00:01:36.180 --> 00:01:37.340]  弟兄姊妹
[00:01:37.340 --> 00:01:40.060]  今天我們進入一個新里程
[00:01:40.060 --> 00:01:43.180]  以色列人離開了埃及之後
[00:01:43.180 --> 00:01:46.840]  神是沒有停止跟他們說話
[00:01:46.840 --> 00:01:48.980]  如果我說神沒有停止跟他們說話
[00:01:48.980 --> 00:01:51.180]  不過不如我們說清楚一點
[00:01:51.180 --> 00:01:53.220]  神是沒有停止提醒過
[00:01:53.220 --> 00:01:55.380]  這班以色列人
[00:01:55.380 --> 00:01:58.300]  因為從愈熱愈悅中的紀念
[00:01:58.300 --> 00:02:04.540]  開始紀念是有一個提醒的意思
[00:02:04.540 --> 00:02:07.260]  是提醒這班以色列人
[00:02:07.260 --> 00:02:09.780]  要紀念去拯救的人
[00:02:09.780 --> 00:02:12.060]  不要忘記
[00:02:12.060 --> 00:02:14.300]  在《生命記》四章九節
[00:02:14.300 --> 00:02:15.220]  它這樣說
[00:02:15.220 --> 00:02:17.220]  你只要自己謹慎
[00:02:17.220 --> 00:02:19.460]  又要謹守你的心思
[00:02:19.460 --> 00:02:22.860]  免得你忘了你親眼看見的事
[00:02:22.860 --> 00:02:26.980]  又免得這些事在你有生之日離開你的心
[00:02:26.980 --> 00:02:31.580]  總要把這些事傳給你的子子孫孫
[00:02:31.580 --> 00:02:33.780]  這裡是神提醒這班以色列人
[00:02:33.780 --> 00:02:35.980]  不要忘記他的恩惠
[00:02:35.980 --> 00:02:38.260]  不要忘記這個拯救
[00:02:38.260 --> 00:02:40.460]  但是愈熱不是那麼簡單
[00:02:40.460 --> 00:02:43.340]  愈熱一直帶給這班以色列人
[00:02:43.340 --> 00:02:45.340]  還有一個提醒
[00:02:45.340 --> 00:02:46.380]  提醒什麼呢
[00:02:46.380 --> 00:02:49.060]  在《春埃及記》十二章二十四節這樣說
[00:02:49.060 --> 00:02:50.660]  他說這個教訓
[00:02:50.660 --> 00:02:53.740]  是教訓他們必須遵守
[00:02:53.740 --> 00:02:58.060]  作為你和你的子子孫孫永遠的定例
[00:02:58.060 --> 00:03:03.540]  所以以色列人是從紀念去到提醒
[00:03:03.540 --> 00:03:06.020]  又提醒又去到教訓
[00:03:06.020 --> 00:03:07.620]  強調的是什麼呢
[00:03:07.620 --> 00:03:09.260]  神是告訴他們
[00:03:09.260 --> 00:03:10.540]  我們信這個神
[00:03:10.540 --> 00:03:12.740]  我們這個信仰不是口傳
[00:03:12.740 --> 00:03:14.340]  不要隨口說
[00:03:14.340 --> 00:03:17.580]  我們還要有行動去回應
[00:03:17.580 --> 00:03:22.260]  用行動去示範給我們的世世代代子孫看到
[00:03:22.260 --> 00:03:24.340]  這個神是真的
[00:03:24.340 --> 00:03:27.900]  這個神的恩惠和恩典是存在的
[00:03:27.900 --> 00:03:30.260]  你們是可以依靠他的
[00:03:30.260 --> 00:03:35.460]  這就是神想這班以色列人記住的
[00:03:35.460 --> 00:03:38.580]  今天無論我們每一個弟兄姊妹
[00:03:38.580 --> 00:03:41.580]  或者我們未信主的朋友
[00:03:41.580 --> 00:03:43.580]  我們都可能有不同的經歷
[00:03:43.580 --> 00:03:45.580]  特別是過往那幾年
[00:03:45.580 --> 00:03:46.940]  但是弟兄姊妹
[00:03:46.940 --> 00:03:48.780]  我們經歷過神
[00:03:48.780 --> 00:03:50.580]  我們都知過神的恩惠
[00:03:50.580 --> 00:03:53.340]  我們都曾經神在我們生命裏面
[00:03:53.340 --> 00:03:58.660]  有一些大大小小的幫助和加力
[00:03:58.660 --> 00:04:03.420]  所以神不單止是告訴這班以色列人
[00:04:03.420 --> 00:04:05.340]  去出埃及要記住
[00:04:05.340 --> 00:04:06.980]  他還告訴我們
[00:04:06.980 --> 00:04:10.700]  我們不要忘記神的恩惠
[00:04:10.700 --> 00:04:12.700]  並且今天神的同在
[00:04:12.700 --> 00:04:15.860]  已經帶我們進入一個新的季節
[00:04:15.860 --> 00:04:17.940]  一個新的里程
[00:04:17.940 --> 00:04:20.300]  所以藉著摩西治國
[00:04:20.300 --> 00:04:23.820]  我們今天希望在這篇經文裏面
[00:04:23.820 --> 00:04:26.300]  給我們更多的提醒
[00:04:26.300 --> 00:04:31.100]  我們如何把上帝放在我們生命的位置
[00:04:31.100 --> 00:04:35.340]  用生命不同的層次來敬拜神
[00:04:35.340 --> 00:04:37.940]  也繼續不單止用口
[00:04:37.940 --> 00:04:39.540]  還用我們的行動
[00:04:39.540 --> 00:04:42.820]  去傳開神的恩典和教訓
[00:04:42.820 --> 00:04:46.140]  將這個寶貴的經歷告訴我們身邊的人
[00:04:46.140 --> 00:04:48.020]  告訴我們的下一代
[00:04:48.020 --> 00:04:51.420]  使每一個信徒都能夠有信心
[00:04:51.420 --> 00:04:54.380]  繼續依靠我們的耶穌
[00:04:54.380 --> 00:04:56.460]  所以今天我會和大家一起看
[00:04:56.460 --> 00:05:00.140]  摩西治國一至十八節
[00:05:00.140 --> 00:05:05.700]  裏面提到以色列人如何向耶和華唱歌
[00:05:05.700 --> 00:05:08.420]  唱歌裏面給我們甚麼提醒呢
[00:05:08.420 --> 00:05:09.940]  我們一起去看看
[00:05:09.940 --> 00:05:12.060]  我們一起進入經文
[00:05:12.060 --> 00:05:13.820]  第一至第三節
[00:05:13.820 --> 00:05:16.060]  那麼我們第一個提醒
[00:05:16.060 --> 00:05:18.540]  就是神說「放正」
[00:05:18.540 --> 00:05:22.100]  「放正」神在我們生命中的位置
[00:05:22.100 --> 00:05:24.220]  那麼我想弟兄姊妹和我一起讀
[00:05:24.220 --> 00:05:25.140]  一至三節
[00:05:25.140 --> 00:05:25.940]  我們一起讀
[00:05:25.940 --> 00:05:27.500]  一二三起
[00:05:27.500 --> 00:05:30.340]  那時摩西和以色列人
[00:05:30.340 --> 00:05:34.460]  向耶和華唱以下的首歌說
[00:05:34.460 --> 00:05:36.980]  「高舉耶和華高舉」
[00:05:36.980 --> 00:05:40.540]  因為祂高高地被高舉起了
[00:05:40.540 --> 00:05:44.540]  「祂高高地被高舉」
[00:05:44.540 --> 00:05:46.860]  「耶和華是我的力量」
[00:05:46.860 --> 00:05:48.100]  「祂是我」
[00:05:48.100 --> 00:05:50.380]  「祂是耶和華之力量」
[00:05:50.380 --> 00:05:51.940]  「祢是我的神」
[00:05:51.940 --> 00:05:53.580]  「我以祂為祂」
[00:05:53.580 --> 00:05:55.460]  「祂是我父的神」
[00:05:55.460 --> 00:05:57.260]  「我要尊崇祂」
[00:05:57.260 --> 00:05:59.180]  「耶和華是戰士」
[00:05:59.180 --> 00:06:01.580]  「祂的名是耶和華」
[00:06:01.580 --> 00:06:03.060]  弟兄姊妹你有沒有看到
[00:06:03.060 --> 00:06:06.020]  摩西一開始唱這首歌
[00:06:06.020 --> 00:06:09.300]  第一個很清楚的目標和目的
[00:06:09.300 --> 00:06:12.340]  就是要向耶和華唱歌
[00:06:12.340 --> 00:06:17.420]  祂說以色列人向耶和華唱歌
[00:06:17.420 --> 00:06:20.660]  讓這首歌成為讚美的焦點
[00:06:20.660 --> 00:06:23.180]  提醒每一個以色列人
[00:06:23.180 --> 00:06:27.180]  去敬拜、讚美、敬拜神的時候
[00:06:27.180 --> 00:06:29.900]  神才是那個主角
[00:06:29.900 --> 00:06:32.020]  這也是我們的提醒
[00:06:32.020 --> 00:06:33.900]  當我們每一個經歷
[00:06:33.900 --> 00:06:35.220]  每一個敬拜
[00:06:35.220 --> 00:06:37.180]  每一個生命的焦點
[00:06:37.180 --> 00:06:41.380]  讓神擺在我們的中心的時候
[00:06:41.380 --> 00:06:42.500]  我們會看到
[00:06:42.500 --> 00:06:45.060]  神繼續怎樣來帶領我們
[00:06:45.060 --> 00:06:48.380]  走每一步、每一個方向
[00:06:48.380 --> 00:06:50.580]  所以我們說讚美
[00:06:50.580 --> 00:06:54.100]  就是敬拜表面的第一步
[00:06:54.100 --> 00:06:56.460]  如果我們看聖經
[00:06:56.460 --> 00:06:58.460]  這中文的譯本
[00:06:58.460 --> 00:07:01.900]  就是說「我要向耶和華歌唱」
[00:07:01.900 --> 00:07:04.700]  但我們再看多一個英文的譯本
[00:07:04.700 --> 00:07:06.780]  這是Eugène Peterson的譯本
[00:07:06.780 --> 00:07:10.860]  他表達到摩西怎樣更深的
[00:07:10.860 --> 00:07:13.940]  用心來讚美我們的神
[00:07:13.940 --> 00:07:17.900]  他說「I am saying my heart out to God」
[00:07:17.900 --> 00:07:19.660]  「What a victory」
[00:07:19.660 --> 00:07:22.740]  這是從心而發
[00:07:22.740 --> 00:07:24.540]  他讓我們看到
[00:07:24.540 --> 00:07:27.340]  我從心而去讚美這位
[00:07:27.340 --> 00:07:30.060]  我親自看到去拯救
[00:07:30.060 --> 00:07:33.180]  我們這班以色列人的上帝
[00:07:33.180 --> 00:07:34.740]  摩西就是這樣
[00:07:34.740 --> 00:07:37.500]  那麼直接、那麼清晰地
[00:07:37.500 --> 00:07:40.380]  告訴這班以色列人
[00:07:40.380 --> 00:07:43.580]  我們的神是配得我們讚美
[00:07:43.580 --> 00:07:45.940]  他看到神的作為
[00:07:45.940 --> 00:07:48.780]  他看到這個神就是他們的神
[00:07:48.780 --> 00:07:52.300]  然後摩西在一節、三節裏面
[00:07:52.300 --> 00:07:54.740]  很清楚地宣告
[00:07:54.740 --> 00:07:57.140]  耶和華神是這班以色列人
[00:07:57.140 --> 00:07:59.380]  很重要的位置
[00:07:59.380 --> 00:08:00.660]  怎樣看得到呢?
[00:08:00.660 --> 00:08:02.060]  在經文裏面說過
[00:08:02.060 --> 00:08:05.740]  他說神是被高舉的
[00:08:05.740 --> 00:08:07.780]  他說以色列人
[00:08:07.780 --> 00:08:10.940]  你要高舉這個被高舉的神
[00:08:10.940 --> 00:08:13.060]  祂的地位是被尊崇
[00:08:13.060 --> 00:08:14.500]  祂是偉大的
[00:08:14.500 --> 00:08:17.660]  祂是我們富的神
[00:08:17.660 --> 00:08:19.260]  是肯定的
[00:08:19.260 --> 00:08:23.060]  不單止是這班以色列人富的神
[00:08:23.060 --> 00:08:24.820]  還是他們自己的神
[00:08:24.820 --> 00:08:26.900]  還是他們世代的神
[00:08:26.900 --> 00:08:31.060]  所以摩西很想、很想讚美神的時候
[00:08:31.060 --> 00:08:33.300]  也讓我們知道
[00:08:33.300 --> 00:08:35.140]  這個見證是我們看到
[00:08:35.140 --> 00:08:38.580]  上帝在我們生命裏面的重要
[00:08:38.580 --> 00:08:40.900]  以及祂的能力
[00:08:40.900 --> 00:08:42.380]  能力是甚麼呢?
[00:08:42.380 --> 00:08:44.900]  能力就是讓這班以色列人看到
[00:08:44.900 --> 00:08:48.860]  他們藉著神的奇妙作為
[00:08:48.860 --> 00:08:52.380]  帶他們離開法老的剋制
[00:08:52.380 --> 00:08:54.860]  離開他們生命的苦難
[00:08:54.860 --> 00:08:59.060]  離開他們一切圍爐的時間的那種痛苦
[00:08:59.060 --> 00:09:00.820]  今天我們也是一樣
[00:09:00.820 --> 00:09:04.860]  我們的生命是否擺在神的焦點呢?
[00:09:04.860 --> 00:09:07.860]  今天我們面對不同的挑戰的時候
[00:09:07.860 --> 00:09:08.780]  我們有沒有看到
[00:09:08.780 --> 00:09:11.900]  上帝是一個重要的位置呢?
[00:09:11.900 --> 00:09:13.140]  第三節這樣說
[00:09:13.140 --> 00:09:15.180]  又說是戰士
[00:09:15.180 --> 00:09:18.420]  這裡說神是一位戰士
[00:09:18.420 --> 00:09:21.020]  祂的名字就是戰士
[00:09:21.020 --> 00:09:22.660]  提醒我們甚麼呢?
[00:09:22.660 --> 00:09:23.500]  提醒我們
[00:09:23.500 --> 00:09:27.340]  原來這場仗在出埃及記裏面
[00:09:27.340 --> 00:09:31.100]  不是這班以色列人怎樣好打
[00:09:31.100 --> 00:09:33.780]  不是摩西的領導有多厲害
[00:09:33.780 --> 00:09:35.620]  而是我們的上帝
[00:09:35.620 --> 00:09:39.140]  已經是一位為我們增戰的神
[00:09:39.140 --> 00:09:42.300]  是為這班以色列人打仗的戰士
[00:09:42.300 --> 00:09:44.700]  還是得勝的戰士
[00:09:44.700 --> 00:09:46.260]  所以這個提醒
[00:09:46.260 --> 00:09:50.740]  很想讓我們每一個跟從神的人都知道
[00:09:50.740 --> 00:09:53.140]  原來我們每一個生命的挑戰
[00:09:53.140 --> 00:09:55.500]  每一個難關
[00:09:55.500 --> 00:09:57.140]  不是我們一個人
[00:09:57.140 --> 00:09:58.260]  弟兄姊妹
[00:09:58.260 --> 00:10:00.060]  每一次你遇到
[00:10:00.060 --> 00:10:03.100]  我遇到生命上的難處
[00:10:03.100 --> 00:10:04.820]  不是我們一個人
[00:10:04.820 --> 00:10:07.060]  神是為我們增戰的位置
[00:10:07.060 --> 00:10:09.260]  因為神是戰士
[00:10:09.260 --> 00:10:12.020]  是得勝的位置
[00:10:12.020 --> 00:10:16.140]  當我們知道神這個位置
[00:10:16.140 --> 00:10:17.620]  而以色列人也知道
[00:10:17.620 --> 00:10:21.580]  神在他們這個民族裏面的地位的時候
[00:10:21.580 --> 00:10:25.020]  我們就知道神主權的重要
[00:10:25.020 --> 00:10:25.860]  弟兄姊妹
[00:10:25.860 --> 00:10:28.660]  我們相信耶穌不是就這樣相信
[00:10:28.660 --> 00:10:30.740]  我們相信耶穌是需要知道
[00:10:30.740 --> 00:10:31.980]  這是神
[00:10:31.980 --> 00:10:34.740]  我們是敬拜祂的位置
[00:10:34.740 --> 00:10:39.100]  所以神主權是在我們生命走出來
[00:10:39.100 --> 00:10:41.500]  相信耶穌的第一步
[00:10:41.500 --> 00:10:43.220]  當我們生命擺好
[00:10:43.220 --> 00:10:47.900]  耶穌在我們生命一個重要位置的時候
[00:10:47.900 --> 00:10:49.820]  弟兄姊妹
[00:10:49.820 --> 00:10:52.020]  耶穌是足以有能力
[00:10:52.020 --> 00:10:53.500]  影響我們
[00:10:53.500 --> 00:10:57.340]  面對每一個人生挑戰難關的時候
[00:10:57.340 --> 00:11:01.020]  祂成為我們所靠
[00:11:01.020 --> 00:11:06.660]  祂有能力為我們打每一場仗
[00:11:06.660 --> 00:11:08.100]  不過我看
[00:11:08.100 --> 00:11:11.180]  現代人說主權
[00:11:11.180 --> 00:11:14.140]  或者王
[00:11:14.140 --> 00:11:15.620]  其實我們會比較陌生
[00:11:15.620 --> 00:11:17.380]  因為我們沒有皇帝
[00:11:17.380 --> 00:11:19.620]  我們只是看劇可以看到
[00:11:19.620 --> 00:11:22.140]  或者看英女皇那些也知道
[00:11:22.140 --> 00:11:25.940]  但是當我們說神是主
[00:11:25.940 --> 00:11:28.180]  人是僕的時候
[00:11:28.180 --> 00:11:29.500]  我們清楚吧
[00:11:29.500 --> 00:11:32.180]  這個身份是這樣
[00:11:32.180 --> 00:11:34.340]  主是創造我們的位置
[00:11:34.340 --> 00:11:36.300]  我們去敬拜祂
[00:11:36.300 --> 00:11:38.180]  我們去讚美祂
[00:11:38.180 --> 00:11:39.460]  我們侍奉祂
[00:11:39.460 --> 00:11:41.700]  因為我們是祂所創造
[00:11:41.700 --> 00:11:44.660]  這個人和主人的觀念
[00:11:44.660 --> 00:11:47.940]  我想大家再清楚一點去想一想
[00:11:47.940 --> 00:11:49.020]  當我去想的時候
[00:11:49.020 --> 00:11:52.180]  我會想起我家的狗
[00:11:52.180 --> 00:11:55.100]  因為大家有沒有養狗呢
[00:11:55.100 --> 00:11:55.820]  可能都有
[00:11:55.820 --> 00:11:57.780]  我知道很多人都喜歡狗
[00:11:57.780 --> 00:11:59.460]  這隻狗叫欣欣
[00:11:59.460 --> 00:12:01.700]  我養了牠十七年
[00:12:01.700 --> 00:12:04.020]  牠去年回到天家
[00:12:04.020 --> 00:12:07.020]  欣欣是一個男孩子
[00:12:07.020 --> 00:12:07.860]  同工問我
[00:12:07.860 --> 00:12:09.100]  怎樣牠叫欣欣
[00:12:09.100 --> 00:12:11.820]  我們欣欣是女孩子
[00:12:11.820 --> 00:12:12.620]  但是
[00:12:12.620 --> 00:12:15.420]  因為欣欣叫做Amazing Grace
[00:12:15.420 --> 00:12:16.620]  有一個故事
[00:12:16.620 --> 00:12:19.260]  我遲些再告訴大家牠姓Grace
[00:12:19.260 --> 00:12:20.900]  所以叫欣欣
[00:12:20.900 --> 00:12:21.940]  欣欣
[00:12:21.940 --> 00:12:23.500]  我看到她怎樣
[00:12:23.500 --> 00:12:26.860]  知道我和丈夫是主人
[00:12:26.860 --> 00:12:27.980]  很深印象
[00:12:27.980 --> 00:12:28.980]  很深刻
[00:12:28.980 --> 00:12:31.460]  所以很想藉著一點跟你們分享
[00:12:31.460 --> 00:12:32.980]  欣欣怎樣呢
[00:12:32.980 --> 00:12:34.580]  因為我住村屋
[00:12:34.580 --> 00:12:37.660]  我每次回家都會開車回家
[00:12:37.660 --> 00:12:39.500]  在門口泊車
[00:12:39.500 --> 00:12:42.380]  無論是我自己一個在車上
[00:12:42.380 --> 00:12:44.980]  或者我丈夫開車回來
[00:12:44.980 --> 00:12:47.380]  我在家聽到他回來
[00:12:47.380 --> 00:12:49.660]  我都看到欣欣有一個反應
[00:12:49.660 --> 00:12:51.380]  每次我們的車
[00:12:51.380 --> 00:12:54.740]  未回家入口的時候
[00:12:54.740 --> 00:12:57.540]  我想距離半條街左右
[00:12:57.540 --> 00:12:59.420]  牠已經開始吠
[00:12:59.420 --> 00:13:00.420]  開始吠
[00:13:00.420 --> 00:13:01.620]  牠怎樣吠呢
[00:13:01.620 --> 00:13:04.900]  我在屋內曾經見過這樣的例子
[00:13:04.900 --> 00:13:06.740]  牠是「嘩嘩嘩」
[00:13:06.740 --> 00:13:09.260]  牠知道我丈夫的車正在回家
[00:13:09.260 --> 00:13:10.820]  然後牠「嘩嘩嘩」
[00:13:10.820 --> 00:13:12.220]  很興奮地
[00:13:12.220 --> 00:13:13.660]  「我等著你啊主人」
[00:13:13.660 --> 00:13:15.580]  「我一整天都在等著你」
[00:13:15.580 --> 00:13:18.460]  然後牠是很興奮地
[00:13:18.460 --> 00:13:21.020]  跳來跳去走來走去
[00:13:21.020 --> 00:13:22.540]  牠的目的是什麼
[00:13:22.540 --> 00:13:25.020]  牠想告訴牠的主人
[00:13:25.020 --> 00:13:27.420]  「嘩!你是我的主人」
[00:13:27.420 --> 00:13:29.060]  「我知道你是主人」
[00:13:29.060 --> 00:13:30.260]  「你不是敵人」
[00:13:30.260 --> 00:13:31.540]  「你不是那些賊」
[00:13:31.540 --> 00:13:33.860]  「我是來歡迎你」
[00:13:33.860 --> 00:13:35.300]  欣欣就是這樣
[00:13:35.300 --> 00:13:36.460]  很興奮
[00:13:36.460 --> 00:13:37.820]  很看得出
[00:13:37.820 --> 00:13:39.300]  未泊好車子
[00:13:39.300 --> 00:13:40.780]  牠就聽到
[00:13:40.780 --> 00:13:41.860]  看到
[00:13:41.860 --> 00:13:42.820]  聞到
[00:13:42.820 --> 00:13:44.780]  牠的主人回來了
[00:13:44.780 --> 00:13:45.460]  接著
[00:13:45.460 --> 00:13:46.780]  當我們進入家裡
[00:13:46.780 --> 00:13:49.220]  牠會站穩
[00:13:49.220 --> 00:13:50.180]  就這樣
[00:13:50.180 --> 00:13:51.740]  等我們進入門口
[00:13:51.740 --> 00:13:52.900]  然後我們一路走
[00:13:52.900 --> 00:13:55.340]  牠就走左走左
[00:13:55.340 --> 00:13:57.580]  走右牠又走右
[00:13:57.580 --> 00:13:58.380]  這就是欣欣
[00:13:58.380 --> 00:14:00.020]  牠明白主人
[00:14:00.020 --> 00:14:01.060]  認識主人
[00:14:01.060 --> 00:14:03.540]  並且知道這是主人
[00:14:03.540 --> 00:14:05.740]  接著還有第二點
[00:14:05.740 --> 00:14:08.180]  我曾經看到牠有這個反應
[00:14:08.180 --> 00:14:10.700]  有一天我很不開心
[00:14:10.700 --> 00:14:12.100]  我坐在這裡
[00:14:12.100 --> 00:14:15.100]  我很憂傷流眼淚
[00:14:15.100 --> 00:14:18.060]  欣欣也走過來
[00:14:18.060 --> 00:14:24.860]  但牠用腳步輕輕走到我腳的旁邊
[00:14:24.860 --> 00:14:28.140]  牠用一雙射雷眼射我
[00:14:28.140 --> 00:14:30.940]  看看我有什麼反應
[00:14:30.940 --> 00:14:32.620]  我當然沒有反應
[00:14:32.620 --> 00:14:35.540]  我當時很不開心
[00:14:35.540 --> 00:14:38.980]  接著牠很明白主人的心
[00:14:38.980 --> 00:14:40.860]  牠就伏在旁邊
[00:14:40.860 --> 00:14:42.140]  不說話
[00:14:42.140 --> 00:14:44.460]  很安靜地坐在這裡
[00:14:44.460 --> 00:14:45.500]  我發覺
[00:14:45.500 --> 00:14:47.380]  原來一隻狗
[00:14:47.380 --> 00:14:49.780]  也很認識主人
[00:14:49.780 --> 00:14:51.500]  我發覺原來一隻
[00:14:51.500 --> 00:14:53.820]  我們說牠是沒有靈的
[00:14:53.820 --> 00:14:55.820]  但牠這麼有明白
[00:14:55.820 --> 00:14:58.420]  好像身同感受一樣
[00:14:58.420 --> 00:15:02.140]  牠知道這隻主人的開心不開心
[00:15:02.140 --> 00:15:04.500]  牠知道主人的需要
[00:15:04.500 --> 00:15:06.060]  那我們呢
[00:15:06.060 --> 00:15:06.940]  我們會不會知道
[00:15:06.940 --> 00:15:08.820]  我們的神是怎樣的
[00:15:08.820 --> 00:15:10.940]  我們會不會懂得擺好神
[00:15:10.940 --> 00:15:13.860]  在我們生命中的位置
[00:15:13.860 --> 00:15:14.980]  我們會不會
[00:15:14.980 --> 00:15:17.420]  以神為我們生命的主
[00:15:17.420 --> 00:15:20.980]  不只是某一個地方的主
[00:15:20.980 --> 00:15:23.140]  當我們擺好位置的時候
[00:15:23.140 --> 00:15:27.140]  其實我們就不會反客為主的
[00:15:27.140 --> 00:15:29.700]  我們不會命令神
[00:15:29.700 --> 00:15:32.340]  來滿足我們
[00:15:32.340 --> 00:15:34.340]  所以明白神主權
[00:15:34.340 --> 00:15:36.460]  接著我們就知道
[00:15:36.460 --> 00:15:40.820]  我們開始怎樣懂得去敬拜這位神
[00:15:40.820 --> 00:15:41.860]  我們的心思
[00:15:41.860 --> 00:15:42.660]  我們的意念
[00:15:42.660 --> 00:15:46.740]  都可以一步又一步地更新改變
[00:15:46.740 --> 00:15:50.780]  就好像在聖經裡說的瑪利亞
[00:15:50.780 --> 00:15:54.740]  瑪利亞知道牠是被聖靈感應
[00:15:54.740 --> 00:15:57.420]  但是牠是不知道發生什麼事
[00:15:57.420 --> 00:16:00.620]  牠完全不知道為什麼會這樣發生
[00:16:00.620 --> 00:16:01.740]  牠很害怕
[00:16:01.740 --> 00:16:04.820]  但是牠說了一句話
[00:16:04.820 --> 00:16:07.020]  牠說的一句話就是
[00:16:07.020 --> 00:16:09.500]  「我心尊主為大」
[00:16:09.500 --> 00:16:11.700]  這就是瑪利亞的心腸
[00:16:11.700 --> 00:16:15.220]  當牠知道神是主的時候
[00:16:15.220 --> 00:16:17.020]  牠願意信服
[00:16:17.020 --> 00:16:19.620]  無論在我們面前
[00:16:19.620 --> 00:16:21.540]  是有什麼環境
[00:16:21.540 --> 00:16:23.140]  是有什麼挑戰
[00:16:23.140 --> 00:16:24.780]  有什麼難關
