
[00:00:00.000 --> 00:00:02.000]  丁姐妹早晨
[00:00:02.000 --> 00:00:04.000]  今天是五層節
[00:00:04.000 --> 00:00:07.000]  也是當時耶穌升天之後
[00:00:07.000 --> 00:00:10.000]  門徒領受聖靈的那個時刻
[00:00:10.000 --> 00:00:14.000]  所以今天有另一個叫做聖靈降臨日
[00:00:14.000 --> 00:00:17.000]  所以我們今天都可以一齊去思想
[00:00:17.000 --> 00:00:19.000]  聖靈是一個什麼樣的工作
[00:00:19.000 --> 00:00:22.000]  祂在我們生命裡面是一個什麼樣的角色
[00:00:22.000 --> 00:00:23.000]  由我們開始之前
[00:00:23.000 --> 00:00:28.000]  一齊為著我們講道和聽道的服侍禱告
[00:00:28.000 --> 00:00:32.000]  主 我們感謝祢 因為祢是那位與我們同在的主
[00:00:32.000 --> 00:00:34.000]  祢也是刺客聖靈的主
[00:00:34.000 --> 00:00:37.000]  求主祢今天藉著聖靈提醒我們
[00:00:37.000 --> 00:00:41.000]  藉著經文去看見上帝祢的心意
[00:00:41.000 --> 00:00:44.000]  看見我們怎樣被祢帶領
[00:00:44.000 --> 00:00:48.000]  繼續在上帝祢的道上去行
[00:00:48.000 --> 00:00:50.000]  求祢幫助和帶領我們
[00:00:50.000 --> 00:00:53.000]  奉著耶穌的聖名祈求 阿門
[00:00:53.000 --> 00:00:56.000]  跟大家分享一個小小的秘密
[00:00:56.000 --> 00:00:58.000]  可能有些人知道 有些人不知道
[00:00:58.000 --> 00:01:01.000]  其實我有很嚴重的色弱
[00:01:01.000 --> 00:01:04.000]  我有很多的顏色我都是看不到的
[00:01:04.000 --> 00:01:06.000]  嚴重度的程度是怎樣呢
[00:01:06.000 --> 00:01:08.000]  就是在香港的時候
[00:01:08.000 --> 00:01:10.000]  我很怕晚上截的士
[00:01:10.000 --> 00:01:13.000]  因為我晚上要截的士的時候
[00:01:13.000 --> 00:01:16.000]  我就分不到紅的和綠的
[00:01:16.000 --> 00:01:19.000]  很多時候我講到這件事的時候
[00:01:19.000 --> 00:01:20.000]  就有人立刻就說
[00:01:20.000 --> 00:01:22.000]  Kevin你看不看到紅綠燈
[00:01:22.000 --> 00:01:23.000]  你開車還沒有很危險
[00:01:23.000 --> 00:01:25.000]  我是看到紅綠燈的
[00:01:25.000 --> 00:01:29.000]  我只是晚上分不到紅的和綠的
[00:01:29.000 --> 00:01:33.000]  色弱對我來說有時候都挺困擾的
[00:01:33.000 --> 00:01:36.000]  講一件挺搞笑的事給大家聽
[00:01:36.000 --> 00:01:41.000]  就是當時我和一班的敬拜隊
[00:01:41.000 --> 00:01:43.000]  我們練習好了
[00:01:43.000 --> 00:01:44.000]  然後我們就說
[00:01:44.000 --> 00:01:45.000]  星期天我們出隊
[00:01:45.000 --> 00:01:49.000]  不如我們有些團結一點的感覺
[00:01:49.000 --> 00:01:53.000]  所以我們不如一起穿同一個顏色的衣服
[00:01:53.000 --> 00:01:55.000]  我們就說好啊好啊好啊
[00:01:55.000 --> 00:01:58.000]  不如我們購物性一點
[00:01:58.000 --> 00:02:00.000]  我們穿黃色的衣服好不好
[00:02:00.000 --> 00:02:03.000]  然後大家就說我沒有啊
[00:02:03.000 --> 00:02:04.000]  不過也可以的
[00:02:04.000 --> 00:02:05.000]  也可以去買吧
[00:02:05.000 --> 00:02:08.000]  大家就準備了一件黃色的衣服
[00:02:08.000 --> 00:02:10.000]  我們也準備了一件
[00:02:10.000 --> 00:02:13.000]  我覺得我最喜歡的黃色的衣服
[00:02:13.000 --> 00:02:15.000]  因為我很喜歡黃色
[00:02:15.000 --> 00:02:19.000]  然後就回到教會
[00:02:19.000 --> 00:02:20.000]  我回到教會的時候
[00:02:20.000 --> 00:02:22.000]  所有人都看著我
[00:02:22.000 --> 00:02:24.000]  我也很奇怪地看著他們
[00:02:24.000 --> 00:02:26.000]  然後他們就說
[00:02:26.000 --> 00:02:30.000]  今天的裙子不是黃色嗎
[00:02:30.000 --> 00:02:31.000]  然後我說
[00:02:31.000 --> 00:02:33.000]  是啊 我不是黃色嗎
[00:02:33.000 --> 00:02:35.000]  你這件是綠色的
[00:02:35.000 --> 00:02:37.000]  然後在那個時刻
[00:02:37.000 --> 00:02:39.000]  我很震撼
[00:02:39.000 --> 00:02:40.000]  我震撼的原因
[00:02:40.000 --> 00:02:43.000]  除了因為我穿了一件綠色的衣服之外
[00:02:43.000 --> 00:02:46.000]  就是原來我一直以為我很喜歡的黃色
[00:02:46.000 --> 00:02:48.000]  原來是綠色的
