
[00:00:00.000 --> 00:00:02.200]  弟兄姊妹,祖內平安
[00:00:02.200 --> 00:00:06.000]  今天我們一起來到神的面前
[00:00:06.000 --> 00:00:08.100]  來學習祂的話語
[00:00:08.100 --> 00:00:10.500]  但願祖的同在
[00:00:10.500 --> 00:00:13.500]  幫助我們
[00:00:13.500 --> 00:00:15.100]  讓我們對祂的話
[00:00:15.100 --> 00:00:16.800]  更能夠明白
[00:00:16.800 --> 00:00:20.300]  也能夠用在我們的生活當中
[00:00:20.300 --> 00:00:23.700]  我們先一起做個禱告
[00:00:23.700 --> 00:00:28.100]  愛我們的父神,我們感謝祢
[00:00:28.600 --> 00:00:30.500]  祢今天也給我們有機會
[00:00:30.500 --> 00:00:32.700]  一同來到祢的面前
[00:00:32.700 --> 00:00:34.000]  來敬拜祢
[00:00:34.000 --> 00:00:35.600]  來聽祢的話
[00:00:35.600 --> 00:00:38.200]  願祢與我們同在
[00:00:38.200 --> 00:00:40.000]  幫助我們
[00:00:40.000 --> 00:00:42.300]  開啟我們裡面的心竅
[00:00:42.300 --> 00:00:44.700]  叫我們能夠明白祢的話
[00:00:44.700 --> 00:00:47.500]  也能夠照著祢的話去實行
[00:00:47.500 --> 00:00:49.500]  叫我們在一生中間
[00:00:49.500 --> 00:00:52.900]  都能夠在祢的帶領之下
[00:00:52.900 --> 00:00:55.700]  叫我們能夠愛祢
[00:00:55.700 --> 00:00:57.100]  能夠服侍祢
[00:00:57.400 --> 00:00:59.700]  也能夠在祢面前
[00:00:59.700 --> 00:01:01.400]  生命能夠長大
[00:01:01.400 --> 00:01:03.600]  願主與我們同在
[00:01:03.600 --> 00:01:04.700]  感謝祢
[00:01:04.700 --> 00:01:06.400]  奉耶穌基督的名
[00:01:06.400 --> 00:01:07.500]  阿門
[00:01:07.500 --> 00:01:12.100]  今天我們要跟弟兄姊妹一起
[00:01:12.100 --> 00:01:13.700]  繼續來看
[00:01:13.700 --> 00:01:17.400]  這個主耶穌在地上的時候
