
[00:00:00.000 --> 00:00:01.220]  頂智慧平安
[00:00:01.220 --> 00:00:05.720]  八十週年
[00:00:05.720 --> 00:00:09.000]  我很難想像八十年前
[00:00:09.000 --> 00:00:11.800]  一九三九年
[00:00:11.800 --> 00:00:14.260]  香港和中國
[00:00:14.260 --> 00:00:16.440]  的情況是怎樣
[00:00:16.440 --> 00:00:21.880]  一九三九年,如果你是活在那個時代
[00:00:21.880 --> 00:00:22.880]  那一年
[00:00:22.880 --> 00:00:26.360]  你回頭看八年,一九三一年
[00:00:26.360 --> 00:00:28.680]  那一年是城鎮的開基
[00:00:30.000 --> 00:00:34.240]  那一年亦是瀋陽九一八事變
[00:00:34.240 --> 00:00:37.460]  整個中國開始動盪
[00:00:37.460 --> 00:00:40.460]  山雨欲來
[00:00:40.460 --> 00:00:45.400]  一九三九年,你回頭看兩年,一九三七年
[00:00:45.400 --> 00:00:48.660]  就是七七盧溝橋事變
[00:00:48.660 --> 00:00:53.020]  中日開始那個前站
[00:00:53.020 --> 00:00:56.280]  或者我們所說的百年抗戰
[00:00:56.280 --> 00:00:57.660]  就是在那個時候開始
[00:00:58.260 --> 00:01:01.100]  整個中國,包括香港
[00:01:01.100 --> 00:01:03.440]  是一種很動盪的歲月
[00:01:03.440 --> 00:01:08.040]  廣州、深圳相繼淪陷
[00:01:08.040 --> 00:01:11.000]  並且日軍的戰機
[00:01:11.000 --> 00:01:13.460]  轟炸著香港的邊境
[00:01:13.460 --> 00:01:17.540]  很多內地的
[00:01:17.540 --> 00:01:20.860]  人民為了逃避戰亂
[00:01:20.860 --> 00:01:22.480]  拘逃難下來香港
[00:01:22.480 --> 00:01:25.280]  香港人口激增
[00:01:26.340 --> 00:01:29.300]  居住的環境非常之稠密
[00:01:29.300 --> 00:01:31.620]  所以產生了很多傳染病
[00:01:31.620 --> 00:01:34.760]  當年有很多的傳染病,霍亂
[00:01:34.760 --> 00:01:37.040]  天花、肺癆
[00:01:37.040 --> 00:01:40.040]  只是說肺癆,那段日子
[00:01:40.040 --> 00:01:42.920]  因為肺癆而死的超過五千人
[00:01:42.920 --> 00:01:45.860]  那個年代,超過五千人
[00:01:45.860 --> 00:01:49.400]  香港政府在當時港九新界
[00:01:49.400 --> 00:01:51.020]  設立了好幾個的
[00:01:51.020 --> 00:01:53.520]  那些叫做難民營
[00:01:54.020 --> 00:01:57.040]  其中一個,最近城鎮的難民營
[00:01:57.040 --> 00:01:59.400]  在碼頭涌
[00:01:59.400 --> 00:02:03.420]  就是外面,宋皇台附近的地方
[00:02:03.420 --> 00:02:07.520]  在這種情況下
[00:02:07.520 --> 00:02:10.520]  這種這麼動盪的情況下
[00:02:10.520 --> 00:02:11.780]  這種這麼動盪的情況下
[00:02:11.780 --> 00:02:15.320]  完全沒有經濟條件
[00:02:15.320 --> 00:02:16.580]  三餐都可能
[00:02:16.580 --> 00:02:19.060]  就是
[00:02:19.060 --> 00:02:21.240]  怕沒得吃
[00:02:21.740 --> 00:02:24.020]  竟然有一班有軟件
[00:02:24.020 --> 00:02:27.400]  有異象的信徒
[00:02:27.400 --> 00:02:28.400]  當年憑著信心
[00:02:28.400 --> 00:02:31.700]  就在1939年
[00:02:31.700 --> 00:02:33.020]  8月27日
[00:02:33.020 --> 00:02:34.460]  城鎮
[00:02:34.460 --> 00:02:35.960]  成立了
[00:02:35.960 --> 00:02:39.980]  他們怎麼想的?當時他們怎麼會有這樣的信心?
[00:02:39.980 --> 00:02:43.020]  在這麼動盪
[00:02:43.020 --> 00:02:44.020]  他們不是逃難
[00:02:44.020 --> 00:02:46.120]  他們不是搵食
[00:02:46.120 --> 00:02:50.080]  他們不是搏殺,儲蓄多錢
[00:02:50.080 --> 00:02:52.600]  而是成立一間教會
[00:02:52.600 --> 00:02:56.160]  過去80年來
[00:02:56.160 --> 00:02:59.360]  城鎮歷代的教務、長執、信徒
