
[00:00:00.000 --> 00:00:03.540]  弟兄姊妹好
[00:00:03.540 --> 00:00:07.100]  不知道大家預備好聆聽這一堂的信息了沒有?
[00:00:07.100 --> 00:00:11.580]  不知道大家預備好聆聽這一堂的信息了嗎?
[00:00:11.580 --> 00:00:15.780]  每次我回教會我都很期望在聽道的時候
[00:00:15.780 --> 00:00:16.800]  和在敬拜裡面
[00:00:16.800 --> 00:00:19.020]  和弟兄姊妹有更多的去認識上帝
[00:00:19.020 --> 00:00:20.580]  是怎樣的一位神
[00:00:20.580 --> 00:00:22.140]  每次來到教會當中
[00:00:22.140 --> 00:00:27.920]  我都期待跟弟兄姊妹更加認識神
[00:00:27.920 --> 00:00:29.900]  其實在剛才的歌頌裡面的時候
[00:00:29.900 --> 00:00:31.580]  阿妹帶領我們那首詩歌
[00:00:31.580 --> 00:00:34.400]  其中一首叫《塗灶我的生命》
[00:00:34.400 --> 00:00:37.820]  剛才阿妹帶這首詩歌
[00:00:37.820 --> 00:00:40.880]  其中一首詩歌是《逃造我的生命》
[00:00:40.880 --> 00:00:43.320]  是一首預備我們怎樣進入
[00:00:43.320 --> 00:00:46.300]  給神去捉摸我們的生命的時間
[00:00:46.300 --> 00:00:49.520]  是預備我們怎樣進入
[00:00:49.520 --> 00:00:51.920]  給神來捉摸我們的心
[00:00:51.920 --> 00:00:53.960]  用英文說 Very Good Choice
[00:00:53.960 --> 00:00:55.880]  OK 下次我再期望阿妹
[00:00:55.880 --> 00:00:58.680]  再帶更多好的歌給我們一起
[00:00:58.680 --> 00:01:00.640]  預備去敬拜我們主愛的神
[00:01:00.640 --> 00:01:01.640]  Very Good Choice
[00:01:01.640 --> 00:01:04.120]  我期待下一次阿妹
[00:01:04.120 --> 00:01:07.780]  能夠帶我們更好的詩歌
[00:01:07.780 --> 00:01:09.900]  好啦 既然大家有一個心預備
[00:01:09.900 --> 00:01:11.220]  我們先以禱告
[00:01:11.220 --> 00:01:12.820]  將我們的生命交在我們主身上
[00:01:12.820 --> 00:01:14.020]  讓我們同心禱告
[00:01:14.020 --> 00:01:15.500]  雖然我們有一個預備的心
[00:01:15.500 --> 00:01:19.260]  我們就一起禱告
[00:01:19.260 --> 00:01:20.380]  慈悲的父神多謝祢
[00:01:20.380 --> 00:01:23.980]  讓我們再次能夠有生命打開祢的說話
[00:01:23.980 --> 00:01:26.560]  同心的一同去研讀主祢
[00:01:26.560 --> 00:01:30.480]  在聖經裏面所記載祢所行所說的事
[00:01:30.480 --> 00:01:35.460]  要透過與祢一起生命交流過的每一個人物
[00:01:35.460 --> 00:01:38.020]  特別今天我們會在同一句思想
[00:01:38.020 --> 00:01:40.980]  曾經與祢一同結伴同工
[00:01:40.980 --> 00:01:43.180]  這位先知若拿
[00:01:43.180 --> 00:01:45.240]  主要求祢真的讓我們透過
[00:01:45.240 --> 00:01:46.860]  祢在祢身上的作為
[00:01:46.860 --> 00:01:50.620]  也都透過祂所流露對主祢的認識
[00:01:50.620 --> 00:01:52.380]  成為我們今天每個信徒
[00:01:52.380 --> 00:01:54.420]  在生命上的一個反思
[00:01:54.420 --> 00:01:56.860]  並且讓我們生命更加貼近
[00:01:56.860 --> 00:01:59.940]  神祢原本創造人的生命的樣式
[00:01:59.940 --> 00:02:01.600]  求祢與我們同在
