
[00:00:00.000 --> 00:00:01.080]  弟子妹早晨
[00:00:01.080 --> 00:00:04.120]  很高興再次能夠在這裡跟大家見面
[00:00:04.120 --> 00:00:06.820]  同心地在主的說話裡
[00:00:06.820 --> 00:00:09.420]  以主的啟示來敬拜
[00:00:09.420 --> 00:00:11.320]  侍奉我們主愛的神
[00:00:11.320 --> 00:00:14.020]  當我們在聆聽主道以先
[00:00:14.020 --> 00:00:16.800]  我們再次一起同心低頭禱告
[00:00:16.800 --> 00:00:18.800]  仰望我們主愛的神
[00:00:18.800 --> 00:00:21.820]  Let's bow and pray together
[00:00:21.820 --> 00:00:22.940]  慈悲的天父多謝你
[00:00:22.940 --> 00:00:24.560]  讓我們能夠再次回來
[00:00:24.560 --> 00:00:27.060]  在你寶貴說話的面前學習
[00:00:27.060 --> 00:00:28.660]  求你的幫助
[00:00:28.660 --> 00:00:31.540]  讓你的聖靈帶領我們去明白
[00:00:31.540 --> 00:00:34.300]  在你的道理當中的教導
[00:00:34.300 --> 00:00:38.040]  讓我們能夠更揣摩到主你的心思意念
[00:00:38.040 --> 00:00:40.580]  在今天活在地上的時候
[00:00:40.580 --> 00:00:43.820]  能夠活出真正屬神子民的樣式
[00:00:43.820 --> 00:00:45.180]  求你的帶領
[00:00:45.180 --> 00:00:47.180]  我們的同心禱告
[00:00:47.180 --> 00:00:50.860]  奉靠主耶穌基督得勝的名字而求
[00:00:50.860 --> 00:00:52.860]  阿門
[00:00:52.860 --> 00:00:54.900]  好 今天跟大家一起分享
[00:00:54.900 --> 00:00:56.800]  或者去思想的經文
[00:00:56.800 --> 00:01:00.800]  是出自於《馬太福音》第五章
[00:01:00.800 --> 00:01:03.640]  第31和第32節
[00:01:03.640 --> 00:01:09.980]  也是我們繼續延續我們登山補訓的講道的其中一個部分
[00:01:09.980 --> 00:01:15.080]  今天的講題是《尊重神宗的將歷》
[00:01:15.080 --> 00:01:17.580]  在今天這個世界裏面
[00:01:17.580 --> 00:01:21.060]  基本上我們知道政治的體制
[00:01:21.060 --> 00:01:23.560]  可以分為兩大類別
[00:01:23.560 --> 00:01:27.420]  第一類別就叫做民主的政體
[00:01:27.420 --> 00:01:32.200]  另一類就叫做專權式的政體
[00:01:32.200 --> 00:01:34.140]  我們逐樣去看看
[00:01:34.140 --> 00:01:38.240]  什麼叫做民主政體呢?
[00:01:38.240 --> 00:01:42.100]  通常主張民主政體的一方的人
[00:01:42.100 --> 00:01:47.240]  往往他們都會高舉公平或者平等
[00:01:47.240 --> 00:01:52.080]  用英文講就是fairness或者equality
[00:01:52.080 --> 00:01:57.180]  作為他們最關心的價值和條件
[00:01:57.180 --> 00:01:59.180]  所以他們務求
[00:01:59.180 --> 00:02:04.860]  就是每一個人都會有一樣的權利和義務
[00:02:04.860 --> 00:02:08.860]  而這個看法也是很多基督徒
[00:02:08.860 --> 00:02:12.400]  或者在基督教圈子裏面
[00:02:12.400 --> 00:02:15.880]  很多人的主張和思想
[00:02:15.880 --> 00:02:21.220]  但是如果我們細心去想一下這種政體
[00:02:21.220 --> 00:02:25.740]  如果真的做到人人平等的話
[00:02:25.740 --> 00:02:29.980]  其實又將會變成一個怎樣的局面呢?
[00:02:29.980 --> 00:02:32.720]  當我們去想深一層
[00:02:32.720 --> 00:02:35.960]  其實當如果每個人都有自己的權利
[00:02:35.960 --> 00:02:38.460]  有自己的義務
[00:02:38.460 --> 00:02:41.560]  他喜歡做他自己想做的事情
[00:02:41.560 --> 00:02:45.140]  而也容許他這樣做的時候
[00:02:45.140 --> 00:02:48.000]  其實最終只會造成一個局面
[00:02:48.000 --> 00:02:55.240]  就是每個人都只是去按照自己的意見去任意而行
[00:02:55.240 --> 00:02:57.880]  因為在這個情況之下
