
[00:00:00.000 --> 00:00:01.000]  大家早晨
[00:00:01.000 --> 00:00:05.000]  今天上台的人應該都要戴上帽子
[00:00:05.000 --> 00:00:07.000]  不過有些人不肯戴
[00:00:07.000 --> 00:00:12.000]  不過 一直在說的時候
[00:00:12.000 --> 00:00:14.000]  如果我都戴著 大家就會分神
[00:00:14.000 --> 00:00:18.000]  所以 戴一戴給大家有些歡樂
[00:00:18.000 --> 00:00:20.000]  然後呢 還是脫掉比較好
[00:00:20.000 --> 00:00:25.000]  我們再一起祈禱
[00:00:25.000 --> 00:00:26.000]  多謝我們的主
[00:00:26.000 --> 00:00:28.000]  在這個時節
[00:00:28.000 --> 00:00:31.000]  給我們再有機會去思想
[00:00:31.000 --> 00:00:34.000]  紀念我們的救主耶穌
[00:00:34.000 --> 00:00:37.000]  我們的生生皇
[00:00:37.000 --> 00:00:40.000]  多謝主給我們在今天
[00:00:40.000 --> 00:00:42.000]  可以這樣聚集一起
[00:00:42.000 --> 00:00:45.000]  一起去慶祝 一起去紀念
[00:00:45.000 --> 00:00:49.000]  一起可以再次證施主的愛
[00:00:49.000 --> 00:00:52.000]  禱告仰望奉靠救主耶穌的名
[00:00:52.000 --> 00:00:53.000]  阿們
[00:00:53.000 --> 00:00:56.000]  今年大家都知道
[00:00:56.000 --> 00:00:59.000]  在我們的教會
[00:00:59.000 --> 00:01:05.000]  在這個赤木的商場那裡報佳音
[00:01:05.000 --> 00:01:06.000]  報佳音的時候
[00:01:06.000 --> 00:01:08.000]  都是很多這些歡樂
[00:01:08.000 --> 00:01:12.000]  也都為來到赤木的人
[00:01:12.000 --> 00:01:15.000]  帶來很多這樣的歡樂
[00:01:15.000 --> 00:01:19.000]  聖誕當然是歡樂的時間
[00:01:19.000 --> 00:01:22.000]  但是呢 我們時時都提醒大家
[00:01:22.000 --> 00:01:23.000]  提醒自己
[00:01:23.000 --> 00:01:26.000]  這個世界上仍然有很多人
[00:01:26.000 --> 00:01:31.000]  是在很多的苦難 困難的當中
[00:01:31.000 --> 00:01:33.000]  有時有些人就會覺得
[00:01:33.000 --> 00:01:35.000]  聖誕這樣歡樂
[00:01:35.000 --> 00:01:37.000]  吃下大餐
[00:01:37.000 --> 00:01:41.000]  就好像做一種歌舞昇平
[00:01:41.000 --> 00:01:44.000]  但是對於真正在這裡受苦
[00:01:44.000 --> 00:01:47.000]  在戰禍裡面的人
[00:01:47.000 --> 00:01:49.000]  究竟有什麼意思呢
[00:01:52.000 --> 00:01:54.000]  上個星期好像是
[00:01:54.000 --> 00:01:57.000]  在這裡的SBS電台
[00:01:57.000 --> 00:02:00.000]  有一位主內的姐妹
[00:02:00.000 --> 00:02:03.000]  她做這個廣東話節目
[00:02:03.000 --> 00:02:04.000]  做了很多年了
[00:02:04.000 --> 00:02:08.000]  她時時都找我去做少少訪問
[00:02:08.000 --> 00:02:12.000]  她訪問裡面這次又是講聖誕
[00:02:12.000 --> 00:02:15.000]  她又提出這個問題
[00:02:15.000 --> 00:02:17.000]  就是聖誕對於
[00:02:17.000 --> 00:02:22.000]  很多在苦難困局裡面的人
[00:02:22.000 --> 00:02:24.000]  那個有什麼意思呢
[00:02:24.000 --> 00:02:25.000]  這個都是
[00:02:25.000 --> 00:02:30.000]  大家很需要有一個答案
[00:02:30.000 --> 00:02:32.000]  當然我們都知道
[00:02:32.000 --> 00:02:35.000]  耶穌的降生不是可以
