
[00:00:00.000 --> 00:00:02.000]  靜姐妹早安
[00:00:02.000 --> 00:00:03.760]  感謝主可以來到第二堂
[00:00:03.760 --> 00:00:05.760]  和大家同敬拜上帝
[00:00:05.760 --> 00:00:07.760]  感謝主我們可以藉著主餐
[00:00:07.760 --> 00:00:11.480]  再次思念上帝對我們種種的恩情
[00:00:11.480 --> 00:00:13.480]  耶穌基督對我們的大愛
[00:00:13.480 --> 00:00:16.560]  今天去到彼得後書結束了
[00:00:16.560 --> 00:00:21.520]  彼得後書是一卷多次
[00:00:21.520 --> 00:00:23.120]  好像猶大書一樣
[00:00:23.120 --> 00:00:26.560]  提醒我們末世主在來
[00:00:26.560 --> 00:00:28.120]  我們怎樣去面對
[00:00:28.120 --> 00:00:29.280]  過去幾個星期
[00:00:29.280 --> 00:00:31.280]  大家也聽到這方面的訊息
[00:00:31.280 --> 00:00:34.200]  我不知道你們對主在來
[00:00:34.200 --> 00:00:36.320]  有沒有不同了呢?
[00:00:36.320 --> 00:00:37.320]  這幾個星期
[00:00:37.320 --> 00:00:40.400]  今天去到第三章
[00:00:40.400 --> 00:00:43.240]  過去也說了很多假教師
[00:00:43.240 --> 00:00:45.800]  對早期教會的迷惑
[00:00:45.800 --> 00:00:48.120]  誤導、曲解
[00:00:48.120 --> 00:00:50.120]  去到第三章
[00:00:50.120 --> 00:00:52.320]  你細心聽主席讀的時候
[00:00:52.320 --> 00:00:56.120]  總共出現了四次親愛的弟兄們
[00:00:56.120 --> 00:00:59.280]  去到第三章其實筆鋒不同了
[00:00:59.280 --> 00:01:03.160]  用一個很溫和、循循善誘
[00:01:03.160 --> 00:01:06.080]  勸勉早期教會的信徒
[00:01:06.080 --> 00:01:09.680]  彼得所牧養的群羊
[00:01:09.680 --> 00:01:14.080]  是親愛的
[00:01:14.080 --> 00:01:20.880]  因為他不忍心信徒繼續被假教師的誤導
[00:01:20.880 --> 00:01:22.200]  對主在來
[00:01:22.200 --> 00:01:23.480]  不冷不熱
[00:01:23.480 --> 00:01:26.240]  或者不是的
[00:01:26.240 --> 00:01:30.360]  所以一開始去到三章
