
[00:00:00.000 --> 00:00:02.000]  各位弟兄妹平安
[00:00:02.000 --> 00:00:06.000]  邀請大家再次低頭和我一起祈禱
[00:00:06.000 --> 00:00:09.000]  天會感謝你
[00:00:09.000 --> 00:00:13.000]  讓我們有機會回到你的殿裡一起敬拜
[00:00:13.000 --> 00:00:15.000]  讓聖靈時刻與我們同在
[00:00:15.000 --> 00:00:18.000]  也讓我們能夠敏銳聖靈
[00:00:18.000 --> 00:00:21.000]  經常與我們在一起
[00:00:21.000 --> 00:00:25.000]  特別求聖靈讓我們有五性
[00:00:25.000 --> 00:00:28.000]  以致能夠明白你的懷疑中的奧秘
[00:00:28.000 --> 00:00:30.000]  以及對我們要說的話
[00:00:30.000 --> 00:00:33.000]  願聽的和說的都同蒙你的月立
[00:00:33.000 --> 00:00:36.000]  祈禱奉主耶穌基督的名求
[00:00:36.000 --> 00:00:39.000]  阿門
[00:00:39.000 --> 00:00:41.000]  我相信各位弟兄姊妹
[00:00:41.000 --> 00:00:45.000]  都應該有一些朋友
[00:00:45.000 --> 00:00:48.000]  我們每一個人都有朋友
[00:00:48.000 --> 00:00:52.000]  還有我們的親人家人
[00:00:52.000 --> 00:00:55.000]  不知你有沒有試過
[00:00:55.000 --> 00:01:00.000]  有些朋友令你大跌眼鏡
[00:01:00.000 --> 00:01:03.000]  甚至令你很傷心
[00:01:03.000 --> 00:01:06.000]  因為你沒有想過他會這樣對你
[00:01:06.000 --> 00:01:08.000]  又不知道你有沒有試過
[00:01:08.000 --> 00:01:12.000]  有些朋友令你覺得你很感激他
[00:01:12.000 --> 00:01:16.000]  因為沒有想過他願意這樣幫你
[00:01:16.000 --> 00:01:17.000]  不知道大家有沒有試過
[00:01:17.000 --> 00:01:19.000]  可能大家還年輕
[00:01:19.000 --> 00:01:23.000]  我們這個年紀差不多甚麼都試過
[00:01:23.000 --> 00:01:26.000]  當有這些經歷的時候
[00:01:26.000 --> 00:01:28.000]  不知道你會不會在心裏
[00:01:28.000 --> 00:01:32.000]  開始評估一下你和這位朋友的關係
[00:01:32.000 --> 00:01:36.000]  你心裏想究竟我和他的關係
[00:01:36.000 --> 00:01:39.000]  會不會有些轉變
[00:01:39.000 --> 00:01:43.000]  可能令你和他之間的關係更加親密
[00:01:43.000 --> 00:01:46.000]  又或者你要慢慢疏遠他也不一定
[00:01:46.000 --> 00:01:48.000]  其實人與人之間很有趣
[00:01:48.000 --> 00:01:51.000]  每一個人都在轉變
[00:01:51.000 --> 00:01:54.000]  你可以說成長
[00:01:54.000 --> 00:01:56.000]  每一個人都在變
[00:01:56.000 --> 00:02:01.000]  不過這個變是很微小
[00:02:01.000 --> 00:02:02.000]  小到一個地步
[00:02:02.000 --> 00:02:04.000]  可能有一天你突然發覺
[00:02:04.000 --> 00:02:08.000]  這個人好像我不認識
[00:02:08.000 --> 00:02:12.000]  當中會重新評估大家的關係
[00:02:12.000 --> 00:02:14.000]  不知道在你心目中
[00:02:14.000 --> 00:02:17.000]  你想認識的上帝是怎樣的上帝
[00:02:17.000 --> 00:02:20.000]  這本書叫《你的上帝有多大》
[00:02:20.000 --> 00:02:21.000]  不知道你的上帝
[00:02:21.000 --> 00:02:25.000]  你想認識的上帝是怎樣的上帝
[00:02:25.000 --> 00:02:26.000]  我們和上帝的關係
[00:02:26.000 --> 00:02:28.000]  好像和人一樣
[00:02:28.000 --> 00:02:30.000]  可能你喜歡一些事情
[00:02:30.000 --> 00:02:32.000]  或者你認識的上帝
[00:02:32.000 --> 00:02:36.000]  你突然覺得好像眼睛發了光
[00:02:36.000 --> 00:02:39.000]  原來我的上帝是這樣的
[00:02:39.000 --> 00:02:42.000]  從此就影響了你和上帝的關係
[00:02:42.000 --> 00:02:45.000]  可能你會更加衛生
