
[00:00:00.000 --> 00:00:02.000]  丁師傅早晨
[00:00:02.000 --> 00:00:04.000]  丁師傅早晨好
[00:00:04.000 --> 00:00:09.000]  在我們天使的話之間先同心禱告
[00:00:09.000 --> 00:00:16.000]  上帝天地的主,我們的主,菩薩
[00:00:16.000 --> 00:00:19.000]  我們再次獻上我們的禱告
[00:00:19.000 --> 00:00:22.000]  菩薩給我們透過你的聖靈
[00:00:22.000 --> 00:00:26.000]  教訓我們怎樣尊重祢是我們的主
[00:00:26.000 --> 00:00:29.000]  讓祢與我們同在
[00:00:29.000 --> 00:00:33.000]  聽到的心也能夠進入到
[00:00:33.000 --> 00:00:35.000]  在神的引導當中
[00:00:35.000 --> 00:00:39.000]  讓我們能夠明白主的教訓
[00:00:39.000 --> 00:00:41.000]  明白主的心意
[00:00:41.000 --> 00:00:43.000]  並且活在地上
[00:00:43.000 --> 00:00:46.000]  能夠見證出屬神的生命
[00:00:46.000 --> 00:00:48.000]  禱告奉主耶穌基督
[00:00:48.000 --> 00:00:50.000]  執政的名字而教
[00:00:50.000 --> 00:00:56.000]  在加拿大裏面
[00:00:56.000 --> 00:00:59.000]  很多時候我們做牧者會發現一件事
[00:00:59.000 --> 00:01:02.000]  在加拿大我們做牧者會發生一件事
[00:01:02.000 --> 00:01:05.000]  最近跟一個大兄分享
[00:01:05.000 --> 00:01:08.000]  由秋天進入到冬天的時候
[00:01:08.000 --> 00:01:12.000]  我們去Trinidad Home 殯儀館的機會很高
[00:01:12.000 --> 00:01:16.000]  做牧者從秋天到冬天的時候
[00:01:16.000 --> 00:01:19.000]  進殯儀館的機會好像比較多
[00:01:19.000 --> 00:01:21.000]  我們做牧者通常這些時間
[00:01:21.000 --> 00:01:23.000]  特別去醫院探訪比較多
[00:01:23.000 --> 00:01:26.000]  我們做牧者通常這些時間
[00:01:26.000 --> 00:01:27.000]  特別去醫院探訪比較多
[00:01:27.000 --> 00:01:29.000]  其實當我們撇開
[00:01:29.000 --> 00:01:33.000]  譬如說癌症或是意外之類的情況
[00:01:33.000 --> 00:01:35.000]  通常當一個天氣改變
[00:01:35.000 --> 00:01:38.000]  對人的生命也會有很大的影響
[00:01:38.000 --> 00:01:41.000]  除了癌症和意外之外
[00:01:41.000 --> 00:01:47.000]  天氣的轉變對人的變化也很大
[00:01:47.000 --> 00:01:48.000]  我們也明白
[00:01:48.000 --> 00:01:51.000]  一進入冬天感冒的機會也高很多
[00:01:51.000 --> 00:01:55.000]  大家都明白到冬天感冒的機會也高很多
[00:01:55.000 --> 00:02:00.000]  上帝管我們的生命
[00:02:00.000 --> 00:02:07.000]  其實包括祂透過天氣來管束我們的生命
[00:02:07.000 --> 00:02:11.000]  也透過每一天日與夜來管束我們的生命
[00:02:11.000 --> 00:02:14.000]  也透過日和夜來管束我們的生命
[00:02:14.000 --> 00:02:18.000]  神為什麼要管我們的生命呢?
[00:02:18.000 --> 00:02:21.000]  因為我們的生命的確是脆弱
[00:02:21.000 --> 00:02:24.000]  也在祂的創造之下而存在的
[00:02:24.000 --> 00:02:26.000]  因為我們的生命確實是脆弱
[00:02:26.000 --> 00:02:28.000]  也在創造之下而存在的
[00:02:28.000 --> 00:02:30.000]  所以我們看見神
[00:02:30.000 --> 00:02:34.000]  怎樣教導我們四時和日與夜
[00:02:34.000 --> 00:02:36.000]  我們的生活應該是怎樣的
[00:02:36.000 --> 00:02:39.000]  神告訴我們的四時日與夜
[00:02:39.000 --> 00:02:41.000]  生命是怎麼發展的
[00:02:41.000 --> 00:02:44.000]  但很多時候我們對這個管束
[00:02:44.000 --> 00:02:46.000]  有一種抗拒
[00:02:46.000 --> 00:02:48.000]  最近看新聞報告
[00:02:48.000 --> 00:02:50.000]  最近看新聞報告
[00:02:50.000 --> 00:02:52.000]  在美國有這樣的一個研究
[00:02:52.000 --> 00:02:54.000]  在美國有這樣的一個研究
[00:02:54.000 --> 00:02:56.000]  如果一個人一天之內
[00:02:56.000 --> 00:02:58.000]  如果一個人一天之內
[00:02:58.000 --> 00:03:01.000]  用電子儀器超過六個小時的話
[00:03:01.000 --> 00:03:03.000]  用電子儀器超過六個小時的話
[00:03:03.000 --> 00:03:05.000]  包括手提電話
[00:03:05.000 --> 00:03:06.000]  包括手提電話
[00:03:06.000 --> 00:03:07.000]  電腦
[00:03:07.000 --> 00:03:08.000]  電腦
[00:03:08.000 --> 00:03:11.000]  他的生命的長短
[00:03:11.000 --> 00:03:18.000]  他的生命的長短會打一個很大的折扣
[00:03:18.000 --> 00:03:20.000]  他的生命的長短會打一個很大的折扣
[00:03:20.000 --> 00:03:24.000]  而他患上精神病的機會也都很高
[00:03:24.000 --> 00:03:25.000]  而他患上精神病的機會也都很高
[00:03:25.000 --> 00:03:26.000]  患上精神病的機會也會高很多
[00:03:26.000 --> 00:03:27.000]  患上精神病的機會也會高很多
[00:03:27.000 --> 00:03:28.000]  不過無論怎樣都好
[00:03:28.000 --> 00:03:29.000]  不過無論怎樣都好
[00:03:29.000 --> 00:03:30.000]  不過無論怎樣都好
[00:03:30.000 --> 00:03:33.000]  當你看見現在這個世界的生活是這樣的時候
[00:03:33.000 --> 00:03:36.000]  當你看見現在這個世界的生活是這樣的時候
[00:03:36.000 --> 00:03:38.000]  特別是你的兒女是這樣的情況
[00:03:38.000 --> 00:03:40.000]  特別是你的兒女是這樣的情況
[00:03:40.000 --> 00:03:42.000]  或者你身邊的朋友都是這樣的話
[00:03:42.000 --> 00:03:43.000]  或者你身邊的朋友都是這樣的話
[00:03:43.000 --> 00:03:44.000]  你身邊的朋友也是這樣的話
[00:03:44.000 --> 00:03:46.000]  你就會虧欠他們
[00:03:46.000 --> 00:03:48.000]  你就應該要去虧欠他們
[00:03:48.000 --> 00:03:50.000]  不過虧欠這件事就不是很多人肯接受
[00:03:50.000 --> 00:03:51.000]  不過虧欠這件事就不是很多人肯接受
[00:03:51.000 --> 00:03:53.000]  虧欠這件事就不是很多人肯接受
[00:03:53.000 --> 00:03:55.000]  因為通常虧欠的內容
[00:03:55.000 --> 00:03:57.000]  因為通常虧欠的內容
[00:03:57.000 --> 00:03:59.000]  通常都未必是那個人喜歡做的事情
[00:03:59.000 --> 00:04:01.000]  通常是那個人喜歡做的事情
[00:04:01.000 --> 00:04:03.000]  我曾經有一個朋友
[00:04:03.000 --> 00:04:04.000]  我曾經有一個朋友
[00:04:04.000 --> 00:04:06.000]  他因為工作的緣故
[00:04:06.000 --> 00:04:07.000]  因為工作的緣故
[00:04:07.000 --> 00:04:10.000]  他每一晚是四點鐘睡覺
[00:04:10.000 --> 00:04:12.000]  每一天晚上四點鐘才睡覺
[00:04:12.000 --> 00:04:13.000]  每一天晚上四點鐘才睡覺
[00:04:13.000 --> 00:04:14.000]  早上七點鐘起床
[00:04:14.000 --> 00:04:15.000]  早上七點鐘起床
[00:04:15.000 --> 00:04:16.000]  連續做了八個月
[00:04:16.000 --> 00:04:17.000]  連續做了八個月
[00:04:17.000 --> 00:04:18.000]  連續做了八個月
[00:04:18.000 --> 00:04:19.000]  你不死已經很幸運了
[00:04:19.000 --> 00:04:20.000]  你不死已經很幸運了
[00:04:20.000 --> 00:04:21.000]  你沒死已經不錯了
[00:04:21.000 --> 00:04:22.000]  你沒死已經不錯了
[00:04:22.000 --> 00:04:24.000]  如果不是你的生命真是節瘦很多
[00:04:24.000 --> 00:04:25.000]  如果不是你的生命真是節瘦很多
[00:04:25.000 --> 00:04:26.000]  你的生命會折瘦很多
[00:04:26.000 --> 00:04:27.000]  你的生命會折瘦很多
[00:04:27.000 --> 00:04:28.000]  你真是老餅
[00:04:28.000 --> 00:04:29.000]  你真是老餅
[00:04:29.000 --> 00:04:30.000]  你真是老餅
[00:04:30.000 --> 00:04:31.000]  老人家
[00:04:31.000 --> 00:04:32.000]  老人家
[00:04:32.000 --> 00:04:33.000]  老人家
[00:04:33.000 --> 00:04:34.000]  老人家
[00:04:34.000 --> 00:04:37.000]  你真是像老人家一樣
[00:04:37.000 --> 00:04:39.000]  說到老人家又真是挺沉悶的
[00:04:39.000 --> 00:04:42.000]  老人家現在講得非常
[00:04:42.000 --> 00:04:44.000]  今天我們讀到聖經
[00:04:44.000 --> 00:04:45.000]  今天我們讀到聖經
[00:04:45.000 --> 00:04:47.000]  約書亞都是老人家了
[00:04:47.000 --> 00:04:50.000]  今天我們要讀到的聖經
[00:04:50.000 --> 00:04:52.000]  約書亞已經是老人家了
[00:04:52.000 --> 00:04:55.000]  他看到以色列很多的事情都很不妥當
[00:04:55.000 --> 00:04:58.000]  他看到以色列很多的事情都很不妥當
[00:04:58.000 --> 00:04:59.000]  但是他年紀又老了
[00:04:59.000 --> 00:05:00.000]  但是他年紀又老了
[00:05:00.000 --> 00:05:01.000]  他年紀已經老了
[00:05:01.000 --> 00:05:05.000]  年紀老的人不是恃老賣老
[00:05:05.000 --> 00:05:07.000]  年紀老的人不是說他要以老買老
[00:05:07.000 --> 00:05:08.000]  年紀老的人不是說他要以老買老
[00:05:08.000 --> 00:05:09.000]  而是因為他經過經驗告訴你
[00:05:09.000 --> 00:05:10.000]  而是因為他經過經驗告訴你
[00:05:10.000 --> 00:05:12.000]  他不想你重蹈覆轍
[00:05:12.000 --> 00:05:13.000]  因為根據他的經驗告訴你們
[00:05:13.000 --> 00:05:14.000]  因為根據他的經驗告訴你們
[00:05:14.000 --> 00:05:16.000]  他不希望你重蹈覆轍
[00:05:16.000 --> 00:05:17.000]  他不希望你重蹈覆轍
[00:05:17.000 --> 00:05:19.000]  所以越大年紀的人
[00:05:19.000 --> 00:05:20.000]  所以越大年紀的人
[00:05:20.000 --> 00:05:21.000]  就是說年紀越大的人
[00:05:21.000 --> 00:05:22.000]  就是說年紀越大的人
[00:05:22.000 --> 00:05:23.000]  就越含沉
[00:05:23.000 --> 00:05:24.000]  就越含沉
[00:05:24.000 --> 00:05:25.000]  就是說越
[00:05:25.000 --> 00:05:26.000]  囉嗦
[00:05:26.000 --> 00:05:27.000]  比較囉嗦
[00:05:27.000 --> 00:05:28.000]  比較囉嗦
[00:05:28.000 --> 00:05:31.000]  所以我也發現我開始有這種跡象
[00:05:31.000 --> 00:05:33.000]  我發現我也有這種跡象
[00:05:33.000 --> 00:05:34.000]  如果你也發現你有這種跡象
[00:05:34.000 --> 00:05:35.000]  如果你也發現你有這種跡象
[00:05:35.000 --> 00:05:36.000]  如果你也發現你有這種跡象
[00:05:36.000 --> 00:05:37.000]  是正常的
[00:05:37.000 --> 00:05:38.000]  是正常的
[00:05:38.000 --> 00:05:39.000]  聖經約書亞也是這樣
[00:05:39.000 --> 00:05:40.000]  聖經約書亞也是這樣
[00:05:40.000 --> 00:05:42.000]  聖經約書亞也是這樣
[00:05:42.000 --> 00:05:45.000]  為什麼老人家要含沉含沉什麼呢
[00:05:45.000 --> 00:05:47.000]  為什麼老人家喜歡囉嗦呢
[00:05:47.000 --> 00:05:48.000]  為什麼老人家喜歡囉嗦呢
[00:05:48.000 --> 00:05:49.000]  老人家就沒有什麼
[00:05:49.000 --> 00:05:50.000]  老人家就沒有什麼
[00:05:50.000 --> 00:05:51.000]  就是說要有什麼願望
[00:05:51.000 --> 00:05:52.000]  就是說要有什麼願望
[00:05:52.000 --> 00:05:53.000]  這樣的看法
[00:05:53.000 --> 00:05:54.000]  老人家沒有什麼態度
[00:05:54.000 --> 00:05:55.000]  老人家沒有什麼態度
[00:05:55.000 --> 00:05:56.000]  沒有這個看法
[00:05:56.000 --> 00:05:57.000]  因為年紀都到了
[00:05:57.000 --> 00:05:58.000]  大家都知道
[00:05:58.000 --> 00:05:59.000]  有一個壽壽的限定
[00:05:59.000 --> 00:06:01.000]  就是說大家都已經知道
[00:06:01.000 --> 00:06:02.000]  到了這個壽壽的限定
[00:06:02.000 --> 00:06:03.000]  到了這個壽壽的限定
[00:06:03.000 --> 00:06:05.000]  老人家漸漸就說願望
[00:06:05.000 --> 00:06:06.000]  老人家漸漸就說願望
[00:06:06.000 --> 00:06:07.000]  到了廣城
[00:06:07.000 --> 00:06:08.000]  到了廣城
[00:06:08.000 --> 00:06:09.000]  是豐富祝福
[00:06:09.000 --> 00:06:10.000]  是豐富祝福
[00:06:10.000 --> 00:06:11.000]  是願望
[00:06:11.000 --> 00:06:12.000]  是願望
[00:06:12.000 --> 00:06:13.000]  簡稱豐富與祝福
[00:06:13.000 --> 00:06:14.000]  簡稱豐富與祝福
[00:06:14.000 --> 00:06:15.000]  他的目的是關愛後生的一代
[00:06:15.000 --> 00:06:16.000]  他的目的是關愛後生的一代
[00:06:16.000 --> 00:06:17.000]  他的目的是關愛後生的一代
[00:06:17.000 --> 00:06:18.000]  他的目的是關愛後生的一代
[00:06:18.000 --> 00:06:19.000]  他的目的是關愛後生的一代
[00:06:19.000 --> 00:06:20.000]  他的目的是關愛後生的一代
[00:06:20.000 --> 00:06:21.000]  希望下一代不會走冤枉路
[00:06:21.000 --> 00:06:27.000]  希望下一代不要走冤枉路
[00:06:27.000 --> 00:06:28.000]  希望下一代不要走冤枉路
[00:06:28.000 --> 00:06:29.000]  希望下一代不要走冤枉路
[00:06:29.000 --> 00:06:30.000]  希望下一代不要走冤枉路
[00:06:30.000 --> 00:06:31.000]  希望下一代不要走冤枉路
[00:06:31.000 --> 00:06:32.000]  希望下一代不要走冤枉路
[00:06:32.000 --> 00:06:33.000]  希望下一代不要走冤枉路
[00:06:33.000 --> 00:06:34.000]  希望下一代不要走冤枉路
[00:06:34.000 --> 00:06:35.000]  希望下一代不要走冤枉路
[00:06:35.000 --> 00:06:36.000]  希望下一代不要走冤枉路
[00:06:36.000 --> 00:06:37.000]  希望下一代不要走冤枉路
[00:06:37.000 --> 00:06:38.000]  希望下一代不要走冤枉路
[00:06:38.000 --> 00:06:39.000]  希望下一代不要走冤枉路
[00:06:39.000 --> 00:06:40.000]  希望下一代不要走冤枉路
[00:06:40.000 --> 00:06:41.000]  希望下一代不要走冤枉路
[00:06:41.000 --> 00:06:42.000]  希望下一代不要走冤枉路
[00:06:42.000 --> 00:06:43.000]  希望下一代不要走冤枉路
[00:06:43.000 --> 00:06:44.000]  希望下一代不要走冤枉路
[00:06:44.000 --> 00:06:51.000]  希望下一代不要走冤枉路
[00:06:51.000 --> 00:06:52.000]  希望下一代不要走冤枉路
[00:06:52.000 --> 00:06:53.000]  希望下一代不要走冤枉路
[00:06:53.000 --> 00:06:54.000]  希望下一代不要走冤枉路
[00:06:54.000 --> 00:06:55.000]  希望下一代不要走冤枉路
[00:06:55.000 --> 00:06:56.000]  希望下一代不要走冤枉路
[00:06:56.000 --> 00:06:57.000]  希望下一代不要走冤枉路
[00:06:57.000 --> 00:06:58.000]  希望下一代不要走冤枉路
[00:06:58.000 --> 00:06:59.000]  希望下一代不要走冤枉路
[00:06:59.000 --> 00:07:00.000]  希望下一代不要走冤枉路
[00:07:00.000 --> 00:07:01.000]  希望下一代不要走冤枉路
[00:07:01.000 --> 00:07:02.000]  希望下一代不要走冤枉路
[00:07:02.000 --> 00:07:03.000]  希望下一代不要走冤枉路
[00:07:03.000 --> 00:07:04.000]  希望下一代不要走冤枉路
[00:07:04.000 --> 00:07:05.000]  希望下一代不要走冤枉路
[00:07:05.000 --> 00:07:06.000]  希望下一代不要走冤枉路
[00:07:06.000 --> 00:07:07.000]  希望下一代不要走冤枉路
[00:07:07.000 --> 00:07:08.000]  希望下一代不要走冤枉路
[00:07:08.000 --> 00:07:14.000]  希望下一代不要走冤枉路
[00:07:14.000 --> 00:07:15.000]  希望下一代不要走冤枉路
[00:07:15.000 --> 00:07:16.000]  希望下一代不要走冤枉路
[00:07:16.000 --> 00:07:17.000]  希望下一代不要走冤枉路
[00:07:17.000 --> 00:07:18.000]  希望下一代不要走冤枉路
[00:07:18.000 --> 00:07:19.000]  希望下一代不要走冤枉路
[00:07:19.000 --> 00:07:20.000]  希望下一代不要走冤枉路
[00:07:20.000 --> 00:07:21.000]  希望下一代不要走冤枉路
[00:07:21.000 --> 00:07:22.000]  希望下一代不要走冤枉路
[00:07:22.000 --> 00:07:23.000]  希望下一代不要走冤枉路
[00:07:23.000 --> 00:07:24.000]  希望下一代不要走冤枉路
[00:07:24.000 --> 00:07:25.000]  希望下一代不要走冤枉路
[00:07:25.000 --> 00:07:26.000]  希望下一代不要走冤枉路
[00:07:26.000 --> 00:07:27.000]  希望下一代不要走冤枉路
[00:07:27.000 --> 00:07:28.000]  希望下一代不要走冤枉路
[00:07:28.000 --> 00:07:29.000]  希望下一代不要走冤枉路
[00:07:29.000 --> 00:07:30.000]  希望下一代不要走冤枉路
[00:07:30.000 --> 00:07:31.000]  希望下一代不要走冤枉路
[00:07:31.000 --> 00:07:38.000]  希望下一代不要走冤枉路
[00:07:38.000 --> 00:07:39.000]  希望下一代不要走冤枉路
[00:07:39.000 --> 00:07:40.000]  希望下一代不要走冤枉路
[00:07:40.000 --> 00:07:41.000]  希望下一代不要走冤枉路
[00:07:41.000 --> 00:07:42.000]  希望下一代不要走冤枉路
[00:07:42.000 --> 00:07:43.000]  希望下一代不要走冤枉路
[00:07:43.000 --> 00:07:44.000]  希望下一代不要走冤枉路
[00:07:44.000 --> 00:07:45.000]  希望下一代不要走冤枉路
[00:07:45.000 --> 00:07:46.000]  希望下一代不要走冤枉路
[00:07:46.000 --> 00:07:47.000]  希望下一代不要走冤枉路
[00:07:47.000 --> 00:07:48.000]  希望下一代不要走冤枉路
[00:07:48.000 --> 00:07:49.000]  希望下一代不要走冤枉路
[00:07:49.000 --> 00:07:50.000]  希望下一代不要走冤枉路
[00:07:50.000 --> 00:07:51.000]  希望下一代不要走冤枉路
[00:07:51.000 --> 00:07:52.000]  希望下一代不要走冤枉路
[00:07:52.000 --> 00:07:53.000]  希望下一代不要走冤枉路
[00:07:53.000 --> 00:07:54.000]  希望下一代不要走冤枉路
[00:07:54.000 --> 00:07:55.000]  希望下一代不要走冤枉路
[00:07:55.000 --> 00:08:01.000]  希望下一代不要走冤枉路
[00:08:01.000 --> 00:08:02.000]  希望下一代不要走冤枉路
[00:08:02.000 --> 00:08:03.000]  希望下一代不要走冤枉路
