
[00:00:00.000 --> 00:00:02.280]  弟兄姊妹,主內平安
[00:00:02.280 --> 00:00:05.640]  近來我們各方面都開始服償了
[00:00:05.640 --> 00:00:09.920]  有不少人都可能已經開始計劃一下
[00:00:09.920 --> 00:00:11.280]  接下來去旅行
[00:00:11.280 --> 00:00:13.560]  我不知道你們去旅行的時候
[00:00:13.560 --> 00:00:16.480]  會不會都喜歡去參觀一些博物館
[00:00:16.480 --> 00:00:20.360]  CNN有一篇文章
[00:00:20.360 --> 00:00:21.880]  前幾年有一篇文章
[00:00:21.880 --> 00:00:23.560]  講到有關博物館
[00:00:23.560 --> 00:00:26.920]  一個很特別的題目
[00:00:26.920 --> 00:00:32.360]  文章裡面講到美國有一間博物館的館長
[00:00:32.360 --> 00:00:34.600]  他在埃及文物館裡面
[00:00:34.600 --> 00:00:38.240]  最常聽到遊客會問同一條問題
[00:00:38.240 --> 00:00:39.360]  是什麼問題呢
[00:00:39.360 --> 00:00:41.400]  就是為什麼這麼多的石像
[00:00:41.400 --> 00:00:42.200]  這麼多的雕像
[00:00:42.200 --> 00:00:45.560]  他們的鼻子都是破爛的呢
[00:00:45.560 --> 00:00:47.440]  他最初聽到這條問題的時候
[00:00:47.440 --> 00:00:48.960]  覺得沒什麼特別
[00:00:48.960 --> 00:00:50.880]  因為歷史久遠的文物
[00:00:50.880 --> 00:00:54.480]  出好的時候總是有一些破損
[00:00:54.480 --> 00:00:57.040]  沒有什麼值得奇怪
[00:00:57.040 --> 00:00:59.480]  但是當他再留意一下的時候
[00:00:59.480 --> 00:01:01.440]  他發覺這些破損
[00:01:01.440 --> 00:01:04.960]  似乎不是單單意外的破損
[00:01:04.960 --> 00:01:09.680]  可能當中也有不少是人為蓄意的破壞
[00:01:09.680 --> 00:01:10.800]  為什麼呢
[00:01:10.800 --> 00:01:12.680]  因為立體的雕像
[00:01:12.680 --> 00:01:13.720]  他的鼻子凸出來
[00:01:13.720 --> 00:01:14.960]  有時候可能在搬運的過程
[00:01:14.960 --> 00:01:16.840]  或者是會跌倒或者怎樣
[00:01:16.840 --> 00:01:18.800]  就會弄崩了鼻子
[00:01:18.800 --> 00:01:23.000]  但是在一些不少的平面的雕刻上面
[00:01:23.000 --> 00:01:27.720]  有很多人的頭像都是遭到破壞
[00:01:27.720 --> 00:01:30.880]  這個博物館的館長他做了一些研究
[00:01:30.880 --> 00:01:33.520]  他發現原來在古時的時候
[00:01:33.520 --> 00:01:38.880]  在埃及和古代近東的地方文化裡面
[00:01:38.880 --> 00:01:40.720]  他們普遍相信
[00:01:40.720 --> 00:01:43.080]  在這些雕像裡面
[00:01:43.080 --> 00:01:47.000]  都內藏了一些超自然的力量
[00:01:47.000 --> 00:01:51.320]  是能夠去保護擁有這些雕像的人
[00:01:51.320 --> 00:01:55.000]  幫助他們去抵擋外敵
[00:01:55.000 --> 00:01:56.440]  所以當時一些邦國
[00:01:56.440 --> 00:01:58.840]  如果他們要去攻打另一個邦國的時候
[00:01:58.840 --> 00:02:01.400]  他們首先會做的事
[00:02:01.400 --> 00:02:04.760]  就是去破壞他們當地一些神明
[00:02:04.760 --> 00:02:07.360]  一些君王的雕像
[00:02:07.360 --> 00:02:09.160]  特別是這些雕像的鼻子
[00:02:09.160 --> 00:02:11.160]  當他們要去打碎他的鼻子的時候
[00:02:11.160 --> 00:02:13.440]  他們就認為這個雕像
[00:02:13.440 --> 00:02:16.160]  就失去了呼吸的能力
[00:02:16.160 --> 00:02:19.360]  也都剷除了他們的力量
[00:02:19.360 --> 00:02:23.440]  有些雕像他發現是被削去耳朵的
[00:02:23.440 --> 00:02:26.320]  原因都是類近
[00:02:26.320 --> 00:02:28.600]  就是要令到這些雕像
[00:02:28.600 --> 00:02:30.400]  他們聽不到東西
[00:02:30.400 --> 00:02:36.400]  他們聽不到那些有求於他們的人的祈禱
[00:02:36.400 --> 00:02:38.400]  弟兄姊妹
[00:02:38.400 --> 00:02:40.200]  是不是很荒謬呢?
[00:02:40.200 --> 00:02:42.640]  這些雕像是人手所做的
[00:02:42.640 --> 00:02:47.520]  也都可以以人手很輕易地去摧毀
[00:02:47.520 --> 00:02:53.360]  以這些雕像作為敬拜的對象
[00:02:53.360 --> 00:02:56.800]  是不是一件很荒謬的事情?
[00:02:56.800 --> 00:02:58.640]  難怪《詩篇》
[00:02:58.640 --> 00:02:59.880]  一百三十五篇
[00:02:59.880 --> 00:03:02.520]  十五至十八節這樣說
[00:03:02.520 --> 00:03:05.160]  外邦的偶像是金的、銀的
[00:03:05.160 --> 00:03:06.680]  是人手所做的
[00:03:06.680 --> 00:03:08.080]  有口卻不能言
[00:03:08.080 --> 00:03:09.680]  有眼卻不能看
[00:03:09.680 --> 00:03:11.200]  有耳卻不能聽
[00:03:11.200 --> 00:03:12.960]  口中也沒有氣息
[00:03:12.960 --> 00:03:15.280]  做他的要和他一樣
[00:03:15.280 --> 00:03:19.800]  凡靠他的也要如此
[00:03:19.800 --> 00:03:22.200]  敬拜偶像
[00:03:22.200 --> 00:03:23.640]  在很多人的心目中
[00:03:23.640 --> 00:03:26.360]  其實理性上都是知道是不好的
[00:03:26.360 --> 00:03:27.720]  特別是信徒我們知道
[00:03:27.720 --> 00:03:31.240]  在十節當中的第二節
[00:03:31.240 --> 00:03:32.760]  就是禁止我們
[00:03:32.760 --> 00:03:35.680]  去為自己雕刻偶像、敬拜偶像
[00:03:35.680 --> 00:03:37.920]  是神不喜悅的
