
[00:00:00.000 --> 00:00:03.000]  各位兄弟姐妹平安
[00:00:03.000 --> 00:00:08.000]  讓我們先一起低頭禱告
[00:00:08.000 --> 00:00:14.000]  聖靈願祢降臨整個會場
[00:00:14.000 --> 00:00:18.000]  願祢運行在我們心靈深處
[00:00:18.000 --> 00:00:22.000]  讓所有的人,包括孩子
[00:00:22.000 --> 00:00:25.000]  所聽見的,所說的
[00:00:25.000 --> 00:00:27.000]  不是孩子的說話
[00:00:27.000 --> 00:00:30.000]  而是發自祢的聲音
[00:00:30.000 --> 00:00:33.000]  願整個的靈
[00:00:33.000 --> 00:00:35.000]  所有每一個人的靈
[00:00:35.000 --> 00:00:38.000]  都被聖靈感動
[00:00:38.000 --> 00:00:40.000]  聽我們禱告
[00:00:40.000 --> 00:00:42.000]  奉基督耶穌的名
[00:00:57.000 --> 00:01:00.000]  大家可能覺得,又是這些經文,很熟悉
[00:01:00.000 --> 00:01:03.000]  一說已經知道,叫人傳福音
[00:01:03.000 --> 00:01:06.000]  親愛的弟兄姐妹,沒錯
[00:01:06.000 --> 00:01:14.000]  真理不是要追尋不斷的變幻
[00:01:14.000 --> 00:01:17.000]  或者稀奇古怪的真理
[00:01:17.000 --> 00:01:20.000]  貼薩諾尼加書信說過
[00:01:20.000 --> 00:01:22.000]  在門後的時候
[00:01:22.000 --> 00:01:24.000]  很多人就是追求那些
[00:01:24.000 --> 00:01:26.000]  稀奇古怪的真理
[00:01:26.000 --> 00:01:29.000]  對那些歷久常新
[00:01:29.000 --> 00:01:32.000]  經常所聽的真理
[00:01:32.000 --> 00:01:35.000]  他是麻木不理會
[00:01:35.000 --> 00:01:38.000]  親愛的弟兄姐妹,願我們謙卑下來
[00:01:38.000 --> 00:01:41.000]  重新以謙卑的心
[00:01:41.000 --> 00:01:47.000]  領受那個歷久常新的真理
[00:01:47.000 --> 00:01:52.000]  上個星期,邱牧師曾經跟我們說過
[00:01:52.000 --> 00:01:58.000]  在教會裡面,早前有不同異端的元素
[00:01:58.000 --> 00:02:01.000]  其中一個就是在我們的周刊裡面
[00:02:01.000 --> 00:02:04.000]  發現到這類書
[00:02:04.000 --> 00:02:08.000]  是守望台,看到嗎?
[00:02:08.000 --> 00:02:12.000]  類似這樣的小冊子
[00:02:12.000 --> 00:02:19.000]  守望台是耶和華見證人會的一些刊物
[00:02:19.000 --> 00:02:23.000]  弟兄姐妹,當你如果發現到
[00:02:23.000 --> 00:02:26.000]  守望台這些周刊
[00:02:26.000 --> 00:02:29.000]  在我們的教會裡面的時候
[00:02:29.000 --> 00:02:31.000]  請不要立刻扔掉
[00:02:31.000 --> 00:02:33.000]  拿來做什麼呢?
[00:02:33.000 --> 00:02:35.000]  拿起來交給我們同工
[00:02:35.000 --> 00:02:39.000]  讓我們同工知道有這些事情發生
[00:02:39.000 --> 00:02:44.000]  親愛的弟兄姐妹,耶和華見證人是異端
[00:02:44.000 --> 00:02:46.000]  如果我們的弟兄姐妹
[00:02:46.000 --> 00:02:49.000]  看到有其他弟兄姐妹在街上
[00:02:49.000 --> 00:02:51.000]  或者在教會裡面
[00:02:51.000 --> 00:02:54.000]  不知道拿了這樣的守望台
[00:02:54.000 --> 00:02:56.000]  我們要告訴他們
[00:02:56.000 --> 00:03:01.000]  快快的離開這些異端的邪教
[00:03:01.000 --> 00:03:04.000]  異端的教導
[00:03:04.000 --> 00:03:07.000]  耶和華見證人會是一個
[00:03:07.000 --> 00:03:12.000]  雖然論證是比較嚴謹
[00:03:12.000 --> 00:03:15.000]  我說的是比較嚴謹
[00:03:15.000 --> 00:03:18.000]  不一定是十分嚴謹的一個異端
[00:03:18.000 --> 00:03:21.000]  但是相對於全能神教
[00:03:21.000 --> 00:03:24.000]  它是沒有那麼危險的
