
[00:00:00.000 --> 00:00:01.480]  各位網友大家好
[00:00:01.480 --> 00:00:06.280]  生命樹書架網絡繼續和大家看聖經人、聖經事
[00:00:06.280 --> 00:00:09.760]  聖經人就是以色列百姓和主耶穌
[00:00:09.760 --> 00:00:13.280]  而聖經事就是在說贖罪日
[00:00:13.280 --> 00:00:16.040]  為什麼無端端說贖罪日?
[00:00:16.040 --> 00:00:18.080]  不是在說撒慕爾記嗎?
[00:00:18.080 --> 00:00:24.160]  這次說贖罪日是因為今晚開始就是贖罪日
[00:00:24.160 --> 00:00:26.560]  因此我會說一下贖罪日
[00:00:26.560 --> 00:00:30.720]  利未記十六章二十三章都記載關於贖罪日
[00:00:30.720 --> 00:00:36.240]  其實是猶太曆份的七月初十就是贖罪日
[00:00:36.240 --> 00:00:40.440]  亦都說是今天開始是他們的贖罪日
[00:00:40.440 --> 00:00:43.400]  不過他們一天是由黃昏開始的
[00:00:43.400 --> 00:00:45.400]  因此我由黃昏
[00:00:45.400 --> 00:00:47.680]  雖然還未到黃昏
[00:00:47.680 --> 00:00:50.200]  不過我都開始說一下贖罪日
[00:00:50.200 --> 00:00:56.120]  利未記二十三章七月初十是贖罪日
[00:00:56.120 --> 00:01:01.520]  利未記二十三章二十七節七月初是贖罪日
[00:01:01.520 --> 00:01:07.720]  你們要守衛聖會是一個重要的聚會日子
[00:01:07.720 --> 00:01:10.000]  並且要刻苦己心
[00:01:10.000 --> 00:01:11.520]  不要拿來慶祝
[00:01:11.520 --> 00:01:15.680]  是要安靜自己靜修
[00:01:15.680 --> 00:01:18.320]  回想自己的罪惡
[00:01:18.320 --> 00:01:21.440]  也要將火祭獻給耶和華
[00:01:21.440 --> 00:01:23.320]  就是這一天贖罪日
[00:01:23.320 --> 00:01:24.640]  什麼功都不可做
[00:01:24.640 --> 00:01:27.320]  這一天要是安息日
[00:01:27.320 --> 00:01:29.840]  那天如果排到不是安息日又怎樣
[00:01:29.840 --> 00:01:31.680]  那天都會是安息日
[00:01:31.680 --> 00:01:33.480]  因為是贖罪日
[00:01:33.480 --> 00:01:35.200]  所以什麼功都不可做
[00:01:35.200 --> 00:01:39.560]  要在神面前安靜專心贖罪
[00:01:39.560 --> 00:01:41.560]  留意一下
[00:01:41.560 --> 00:01:45.960]  猶太曆份七月就叫做提斯利月
[00:01:45.960 --> 00:01:47.360]  提斯利
[00:01:47.360 --> 00:01:48.360]  Tisrae
[00:01:48.360 --> 00:01:50.840]  Tisrae 意思是開始
[00:01:50.840 --> 00:01:57.160]  因此猶太人的年初是在七月
[00:01:57.160 --> 00:02:02.560]  七月一號提斯利月七月一日就是猶太新年
[00:02:02.560 --> 00:02:04.400]  這個猶太新年
[00:02:04.400 --> 00:02:08.640]  撞到我們今年2022年
[00:02:08.640 --> 00:02:11.320]  就是九月二十五號
[00:02:11.320 --> 00:02:13.280]  就是剛剛過去的二十四、二十五
[00:02:13.280 --> 00:02:16.720]  就是過去的兩個禮拜日
[00:02:16.720 --> 00:02:18.640]  過去的兩個主日
[00:02:18.640 --> 00:02:20.600]  如果現在看的話
[00:02:20.600 --> 00:02:24.040]  在猶太新年
[00:02:24.040 --> 00:02:29.360]  希伯來字就叫Rosh Hashanah
[00:02:29.360 --> 00:02:32.400]  現在正在過他們的新年
[00:02:32.400 --> 00:02:33.800]  Rosh Hashanah
[00:02:33.800 --> 00:02:37.120]  Rosh就是頭
[00:02:37.120 --> 00:02:39.000]  頭就開始
[00:02:39.000 --> 00:02:40.200]  Hashanah
[00:02:40.200 --> 00:02:42.320]  是一個字
