
[00:00:00.000 --> 00:00:02.500]  弟兄姊妹,祖內平安
[00:00:02.500 --> 00:00:06.500]  今天我們再來到神的面前
[00:00:06.500 --> 00:00:09.000]  一同來學習祂的話
[00:00:09.000 --> 00:00:13.000]  我們今天要說的就是
[00:00:13.000 --> 00:00:15.000]  分享的信息是
[00:00:15.000 --> 00:00:20.000]  約翰福音七個講論裡頭的第五個
[00:00:20.000 --> 00:00:23.000]  我是福國於生命
[00:00:23.000 --> 00:00:26.000]  這個第五個
[00:00:26.000 --> 00:00:28.000]  七個講論裡面的第五個
[00:00:28.000 --> 00:00:31.000]  我是福國於生命
[00:00:31.000 --> 00:00:37.000]  我們先一起有簡單的禱告
[00:00:37.000 --> 00:00:40.000]  我們再來分享這個信息
[00:00:40.000 --> 00:00:45.000]  愛我們的父神
[00:00:45.000 --> 00:00:47.000]  我們的主耶穌基督
[00:00:47.000 --> 00:00:49.000]  我們感謝祢
[00:00:49.000 --> 00:00:52.000]  今天有給我們一起來到祢面前
[00:00:52.000 --> 00:00:55.000]  來認識學習祢的話
[00:00:55.000 --> 00:00:58.000]  願祢的靈運行在我們當中
[00:00:58.000 --> 00:01:00.000]  開啟我們
[00:01:00.000 --> 00:01:03.000]  叫我們都能從祢的話裡頭
[00:01:03.000 --> 00:01:04.000]  我們得到供應
[00:01:04.000 --> 00:01:06.000]  願主祢與我們同在
[00:01:06.000 --> 00:01:08.000]  感謝祢
[00:01:08.000 --> 00:01:09.000]  我們這樣禱告
[00:01:09.000 --> 00:01:11.000]  是奉耶穌基督的名
[00:01:11.000 --> 00:01:13.000]  阿門
[00:01:13.000 --> 00:01:19.000]  今天我們要分享的就是
[00:01:19.000 --> 00:01:22.000]  約翰福音裡面的
[00:01:22.000 --> 00:01:24.000]  七個講論的第五個
[00:01:24.000 --> 00:01:27.000]  是耶穌說的話
[00:01:27.000 --> 00:01:30.000]  耶穌說我是福國
[00:01:30.000 --> 00:01:32.000]  我是生命
[00:01:32.000 --> 00:01:34.000]  我們用到的經文呢
[00:01:34.000 --> 00:01:37.000]  是在約翰福音11章
[00:01:37.000 --> 00:01:42.000]  一節到46節這麼一段
[00:01:42.000 --> 00:01:47.000]  那我們就不能夠把這一段都念一下
[00:01:47.000 --> 00:01:50.000]  我們有選其中的幾節聖經
[00:01:50.000 --> 00:01:52.000]  一起來讀
[00:01:52.000 --> 00:01:56.000]  我們看到這個11章
[00:01:56.000 --> 00:02:01.000]  第一節到46節當中呢
[00:02:01.000 --> 00:02:05.000]  我們選第三節到第六節
[00:02:05.000 --> 00:02:09.000]  約翰福音第11章
[00:02:09.000 --> 00:02:12.000]  三節到六節
[00:02:12.000 --> 00:02:14.000]  我讀給弟兄姊妹聽
[00:02:14.000 --> 00:02:17.000]  求我們一同來看
[00:02:17.000 --> 00:02:22.000]  第三節11章第三節說
[00:02:22.000 --> 00:02:26.000]  他姐妹兩個就打發人去見耶穌說
[00:02:26.000 --> 00:02:30.000]  主啊,你所愛的人病了
[00:02:30.000 --> 00:02:32.000]  耶穌聽見就說
[00:02:32.000 --> 00:02:34.000]  這病不至於死
[00:02:34.000 --> 00:02:37.000]  乃是為神的榮耀
[00:02:37.000 --> 00:02:41.000]  叫神的兒子的榮耀
[00:02:41.000 --> 00:02:43.000]  第五節就說
[00:02:43.000 --> 00:02:48.000]  耶穌恕來愛馬大和他妹子並拉薩路
[00:02:48.000 --> 00:02:52.000]  聽見拉薩路病了就在所居之地
[00:02:52.000 --> 00:02:55.000]  仍住了兩天
[00:02:55.000 --> 00:02:59.000]  這是第一節到第六節
[00:02:59.000 --> 00:03:04.000]  我們下面還要讀23節到27節
[00:03:04.000 --> 00:03:08.000]  23節到27節
[00:03:08.000 --> 00:03:10.000]  23節說
[00:03:10.000 --> 00:03:14.000]  耶穌說你兄弟必然復活
[00:03:14.000 --> 00:03:18.000]  馬大說我知道在末日復活的時候
[00:03:18.000 --> 00:03:20.000]  他必復活
[00:03:20.000 --> 00:03:22.000]  耶穌對他說
[00:03:22.000 --> 00:03:25.000]  復活在我,生命也在我
[00:03:25.000 --> 00:03:30.000]  信我的人雖然死了也必復活
[00:03:30.000 --> 00:03:35.000]  凡活著信我的人必永遠不死
[00:03:35.000 --> 00:03:37.000]  你信這話嗎
[00:03:37.000 --> 00:03:40.000]  馬大說主啊是的
[00:03:40.000 --> 00:03:44.000]  我信你是基督是神的兒子
[00:03:44.000 --> 00:03:48.000]  就是那要領導世界的
[00:03:48.000 --> 00:03:52.000]  我們聖經就先讀兩段
[00:03:52.000 --> 00:03:57.000]  我們用內容是從十一章裡頭
[00:03:57.000 --> 00:04:02.000]  一節到四十六節這麼一段
[00:04:02.000 --> 00:04:10.000]  這個信息裡面就講到我們怎樣來面對
[00:04:10.000 --> 00:04:13.000]  這個試煉跟苦難
[00:04:13.000 --> 00:04:18.000]  因為試煉跟苦難是我們懷疑的來源
[00:04:18.000 --> 00:04:21.000]  當我們信了主以後
[00:04:21.000 --> 00:04:25.000]  我們還會遇到一些試煉
[00:04:25.000 --> 00:04:28.000]  也會遇到一些苦難
[00:04:28.000 --> 00:04:33.000]  或者生病或者是親人的離開
[00:04:33.000 --> 00:04:36.000]  這些都是一些苦難
[00:04:36.000 --> 00:04:41.000]  這個就是會叫我們產生懷疑
[00:04:41.000 --> 00:04:44.000]  即使是信心很堅定的信徒
[00:04:44.000 --> 00:04:50.000]  他遇見艱難試煉或者逼迫的時候
[00:04:50.000 --> 00:04:55.000]  他也會產生疑惑跟動搖
[00:04:55.000 --> 00:04:58.000]  所以約翰福音第十一章
[00:04:58.000 --> 00:05:02.000]  主耶穌叫拉撒路夫婆的神蹟
[00:05:02.000 --> 00:05:04.000]  這給我們看到
[00:05:04.000 --> 00:05:08.000]  只要一心信靠主耶穌
[00:05:08.000 --> 00:05:11.000]  就可以從難處裡出來
[00:05:11.000 --> 00:05:16.000]  只要我們能夠一心信靠主耶穌
[00:05:16.000 --> 00:05:23.000]  我們就可以從難處跟疑惑裡頭出來
[00:05:23.000 --> 00:05:26.000]  這一章聖經就說到
[00:05:26.000 --> 00:05:30.000]  伯達尼的家拉撒路
[00:05:30.000 --> 00:05:33.000]  弟弟拉撒路病了
[00:05:33.000 --> 00:05:37.000]  兩個姐姐就打發人去告訴耶穌
[00:05:37.000 --> 00:05:39.000]  所以第一節到第六節
[00:05:39.000 --> 00:05:45.000]  就說到兩個姐姐打發人去告訴耶穌
[00:05:45.000 --> 00:05:49.000]  當時耶穌他不住在伯達尼
[00:05:49.000 --> 00:05:54.000]  在約翰福音第十章四字節記載
[00:05:54.000 --> 00:05:59.000]  當時耶穌受到猶太人領袖
[00:05:59.000 --> 00:06:04.000]  跟猶太人的群眾暴力的威脅
[00:06:04.000 --> 00:06:09.000]  他被迫退到約旦河外
[00:06:09.000 --> 00:06:13.000]  施洗約翰、洗仙、施洗的地方
[00:06:13.000 --> 00:06:17.000]  這是第十章四字節告訴我們
[00:06:17.000 --> 00:06:27.000]  那個時候耶穌不在拉撒路馬大瑪利亞的村子伯達尼
[00:06:27.000 --> 00:06:31.000]  而是住在約旦河外
[00:06:31.000 --> 00:06:38.000]  當時施洗約翰開始施洗的地方
[00:06:38.000 --> 00:06:42.000]  這個地方是在約旦河的上游
[00:06:42.000 --> 00:06:47.000]  有時候也叫做伯達尼
[00:06:47.000 --> 00:06:51.000]  中文的聖經何鶴鵬聖經
[00:06:51.000 --> 00:06:57.000]  小字也說這是伯達巴拉
[00:06:57.000 --> 00:07:00.000]  這個是兩個伯達尼
[00:07:00.000 --> 00:07:06.000]  一個是在約翰、洗仙、施洗的地方
[00:07:06.000 --> 00:07:11.000]  一個是馬大瑪利亞拉撒路住的村子
[00:07:11.000 --> 00:07:13.000]  在耶路撒冷的附近
[00:07:13.000 --> 00:07:16.000]  這是兩個伯達尼
[00:07:16.000 --> 00:07:21.000]  那麼這兩個地方有多少距離呢?
[00:07:21.000 --> 00:07:25.000]  在當時的話人要走的話要走一千
[00:07:25.000 --> 00:07:32.000]  就是離開有一千的走路的路程
[00:07:32.000 --> 00:07:36.000]  當拉撒路病危了
[00:07:36.000 --> 00:07:42.000]  他的兩個姐姐就打發人去見耶穌
[00:07:42.000 --> 00:07:47.000]  說主啊!你的所愛的人病了
[00:07:47.000 --> 00:07:55.000]  因為耶穌常常去伯達尼馬大瑪利亞拉撒路的家
[00:07:55.000 --> 00:07:57.000]  跟他們都很熟悉
[00:07:57.000 --> 00:08:00.000]  耶穌也很愛他們
[00:08:00.000 --> 00:08:04.000]  耶穌也在那邊休息
[00:08:04.000 --> 00:08:08.000]  那麼馬大瑪利亞也接待耶穌
[00:08:08.000 --> 00:08:14.000]  所以他們的家對耶穌是很熟悉的
[00:08:14.000 --> 00:08:18.000]  所以當弟弟拉撒路病危的時候
[00:08:18.000 --> 00:08:24.000]  他的姐姐跟妹妹就打發人去告訴耶穌
[00:08:24.000 --> 00:08:26.000]  他們就告訴耶穌說
[00:08:26.000 --> 00:08:30.000]  主啊!你所愛的人病了
[00:08:30.000 --> 00:08:35.000]  意思就是說要耶穌過來快點醫治他
[00:08:35.000 --> 00:08:38.000]  那耶穌聽見了就說
[00:08:38.000 --> 00:08:41.000]  這病不至於死
[00:08:41.000 --> 00:08:44.000]  乃是為神的榮耀
[00:08:44.000 --> 00:08:48.000]  叫神的兒子因此的榮耀
[00:08:48.000 --> 00:08:52.000]  所以耶穌就回答了什麼說呢?
[00:08:52.000 --> 00:08:55.000]  這病不至於死
[00:08:55.000 --> 00:08:59.000]  不至於死乃是為神的榮耀
[00:08:59.000 --> 00:09:02.000]  不至於死的意思就是說
[00:09:02.000 --> 00:09:08.000]  最後的結局,最後的結果不是死
[00:09:08.000 --> 00:09:12.000]  意思就是說雖然他是病了,病得很厲害
[00:09:12.000 --> 00:09:18.000]  但是最後的結局不是死亡
[00:09:18.000 --> 00:09:27.000]  那麼這個耶穌並沒有立刻就去拉撒路的家去醫治他
[00:09:27.000 --> 00:09:30.000]  因為他是神
[00:09:30.000 --> 00:09:40.000]  他知道當報告訊息的人到他那個時候所住的地方
[00:09:40.000 --> 00:09:43.000]  他知道拉撒路已經死了
[00:09:43.000 --> 00:09:45.000]  因為這一天的行程
[00:09:45.000 --> 00:09:50.000]  當送信的人離開以後
[00:09:50.000 --> 00:09:56.000]  可能不久拉撒路就死掉了
[00:09:56.000 --> 00:09:58.000]  這個當然別人都不知道
[00:09:58.000 --> 00:10:00.000]  但是耶穌知道
[00:10:00.000 --> 00:10:04.000]  所以耶穌仍然住了兩天
[00:10:04.000 --> 00:10:06.000]  他並沒有聽見這個消息
[00:10:06.000 --> 00:10:08.000]  拉撒路病重了
[00:10:08.000 --> 00:10:15.000]  馬上就去他的家去醫治他的
[00:10:15.000 --> 00:10:19.000]  那麼住了兩天以後
[00:10:19.000 --> 00:10:23.000]  才去伯達尼這個家
[00:10:23.000 --> 00:10:30.000]  等他到了馬達瑪利亞的家的時候
[00:10:30.000 --> 00:10:33.000]  這已經是四天了
[00:10:33.000 --> 00:10:37.000]  意思就是這個送信的人在路上走了一天
[00:10:37.000 --> 00:10:40.000]  才到耶穌住的地方
[00:10:40.000 --> 00:10:43.000]  那麼耶穌仍然住了兩天
[00:10:43.000 --> 00:10:45.000]  就是他沒有立刻去
[00:10:45.000 --> 00:10:48.000]  仍然在他原來的地方住了兩天
[00:10:48.000 --> 00:10:55.000]  然後耶穌再從施洗約翰施洗的地方
[00:10:55.000 --> 00:10:59.000]  那個伯達尼再動身去又走了一天
[00:10:59.000 --> 00:11:03.000]  所以一共是四天的功夫
