
[00:00:00.000 --> 00:00:02.440]  弟兄姊妹,主內平安
[00:00:02.440 --> 00:00:06.340]  今天我們一起來學習主的話
[00:00:06.340 --> 00:00:10.200]  今天我們一同要來看的聖經
[00:00:10.200 --> 00:00:13.340]  是在羅馬書第九章
[00:00:13.340 --> 00:00:16.580]  一到三十三節
[00:00:16.580 --> 00:00:20.420]  羅馬書第九章
[00:00:20.420 --> 00:00:25.760]  我們的題目是"神救恩的計劃"
[00:00:25.760 --> 00:00:28.120]  這個第一部分
[00:00:29.200 --> 00:00:32.220]  這個"神救贖的計劃"呢
[00:00:32.220 --> 00:00:35.200]  這個是以色列的跌倒
[00:00:35.200 --> 00:00:38.400]  跟神檢選的旨意的關係
[00:00:38.400 --> 00:00:41.440]  這個在羅馬書九章
[00:00:41.440 --> 00:00:44.580]  一節到三十三節
[00:00:44.580 --> 00:00:48.760]  是講到這個神的救恩的計劃
[00:00:48.760 --> 00:00:53.720]  這個羅馬書第九章到第十一章呢
[00:00:53.720 --> 00:00:58.660]  是針對猶太人的不幸
[00:00:59.680 --> 00:01:02.980]  第九章的這個重點呢
[00:01:02.980 --> 00:01:08.080]  是神按照祂檢選而定的旨意
[00:01:08.080 --> 00:01:10.260]  第十章呢
[00:01:10.260 --> 00:01:13.280]  就是着重在人的責任了
[00:01:13.280 --> 00:01:17.000]  人需要明白福音
[00:01:17.000 --> 00:01:19.880]  需要傳揚福音
[00:01:19.880 --> 00:01:23.100]  那麼人聽到福音呢
[00:01:23.100 --> 00:01:27.160]  就要用信心來做回應
[00:01:28.140 --> 00:01:31.320]  所以在保羅在第十章呢
[00:01:31.320 --> 00:01:37.540]  就是從過去的情況呢
[00:01:37.540 --> 00:01:40.140]  慢慢就說到現在的情況了
[00:01:40.140 --> 00:01:47.020]  從他對以色列他不信福音這個事情呢
[00:01:47.020 --> 00:01:54.260]  他的解釋就轉到他們會聽從
[00:01:55.440 --> 00:02:00.100]  然後能夠相信福音的這種盼望
[00:02:00.100 --> 00:02:04.980]  保羅心裏面真是很希望這以色列人
[00:02:04.980 --> 00:02:07.600]  他們能夠信福音
[00:02:07.600 --> 00:02:09.600]  得到神的恩典
[00:02:09.600 --> 00:02:14.520]  那麼到第十一章的話
[00:02:14.520 --> 00:02:20.420]  他就會更清楚地說到這個以色列的將來
[00:02:21.560 --> 00:02:25.600]  我們再來看看九章到十一章這一段裏頭
[00:02:25.600 --> 00:02:29.980]  神對猶太人跟外邦人的計劃
[00:02:29.980 --> 00:02:34.360]  神對猶太人和外邦人的計劃
[00:02:34.360 --> 00:02:37.760]  這三段經文呢
[00:02:37.760 --> 00:02:39.420]  各主題呢
[00:02:39.420 --> 00:02:44.240]  都是在討論猶太人跟外邦人的關係
[00:02:44.240 --> 00:02:46.240]  特別是猶太人
[00:02:46.240 --> 00:02:50.520]  在神的旨意中間的那個特殊的地位
[00:02:50.520 --> 00:02:54.280]  保羅在前面好幾個段落裏頭呢
[00:02:54.280 --> 00:02:56.280]  都間接地提過
[00:02:56.280 --> 00:03:00.320]  現在呢再加上解釋
[00:03:00.320 --> 00:03:05.520]  從九章到十一章這一段經文呢
[00:03:05.520 --> 00:03:08.280]  最重要的主題呢
[00:03:08.280 --> 00:03:10.760]  就是猶太人的不幸
[00:03:10.760 --> 00:03:16.280]  福音是耶穌基督的福音
[00:03:16.280 --> 00:03:20.360]  耶穌基督是從猶太人裏頭出來的
[00:03:20.360 --> 00:03:23.560]  他生長在猶太人中間
[00:03:23.560 --> 00:03:26.120]  但是呢猶太人卻不幸
[00:03:26.120 --> 00:03:29.320]  這就是講到這個問題
[00:03:29.320 --> 00:03:32.840]  猶太人不幸耶穌
[00:03:32.840 --> 00:03:36.240]  那麼他會產生什麼問題呢?
[00:03:36.240 --> 00:03:39.240]  神呢
[00:03:39.240 --> 00:03:45.040]  所看重的就是以色列人這個民族
[00:03:45.040 --> 00:03:49.240]  他對他們的米賽亞
[00:03:49.240 --> 00:03:52.240]  怎麼會見到了
[00:03:52.240 --> 00:03:54.240]  但是呢也不認識
[00:03:54.240 --> 00:03:56.240]  也不接受
[00:03:56.240 --> 00:03:58.240]  爲什麼呢?
[00:03:58.240 --> 00:04:03.240]  那福音既然是神在聖經裏頭以前所應許的嘛
[00:04:03.240 --> 00:04:06.240]  那麼他們怎麼不接受呢?
[00:04:06.240 --> 00:04:09.240]  這個好消息嘛
[00:04:09.240 --> 00:04:13.240]  這應該是神的拯救的大能
[00:04:13.240 --> 00:04:15.240]  在聖經也說過
[00:04:15.240 --> 00:04:20.240]  福音的對象呢先是猶太人
[00:04:20.240 --> 00:04:23.240]  在第一章的十六節就講到
[00:04:23.240 --> 00:04:27.240]  這福音的對象是先給猶太人
[00:04:27.240 --> 00:04:34.240]  那麼他們爲什麼不是立刻馬上就來接受呢?
[00:04:34.240 --> 00:04:40.240]  這個他們對這福音呢沒有反應
[00:04:40.240 --> 00:04:45.240]  這怎麼跟神的約有什麼關係
[00:04:45.240 --> 00:04:50.240]  跟神的應許怎麼能協調起來
[00:04:50.240 --> 00:04:52.240]  這外邦的信主
[00:04:52.240 --> 00:04:57.240]  這個保羅呢作爲外邦的使徒呢
[00:04:57.240 --> 00:05:01.240]  他這個做了很多的工作
[00:05:01.240 --> 00:05:05.240]  那麼他們這樣的工作在神的計劃中間
[00:05:05.240 --> 00:05:07.240]  有什麼地位呢?
[00:05:07.240 --> 00:05:16.240]  那麼神到底對猶太人跟外邦人的將來的旨意是什麼?
[00:05:16.240 --> 00:05:21.240]  那麼在從下面的九章以後
