
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹好
[00:00:02.000 --> 00:00:07.000]  很久沒有用普通話來講道了
[00:00:07.000 --> 00:00:10.000]  所以假如有些發音不好的話
[00:00:10.000 --> 00:00:12.000]  請大家原諒
[00:00:12.000 --> 00:00:15.000]  今天是什麼日期?
[00:00:15.000 --> 00:00:17.000]  大家曉不曉得?
[00:00:17.000 --> 00:00:19.000]  哎呀,已經打了出來
[00:00:19.000 --> 00:00:21.000]  所以你們已經曉得了
[00:00:21.000 --> 00:00:23.000]  在很多禮儀教會或者天子教
[00:00:23.000 --> 00:00:25.000]  都叫這個是
[00:00:25.000 --> 00:00:27.000]  江陵節的第一天
[00:00:27.000 --> 00:00:29.000]  11月29號
[00:00:29.000 --> 00:00:31.000]  今年是11月29號
[00:00:31.000 --> 00:00:33.000]  就是今天
[00:00:33.000 --> 00:00:35.000]  什麼是江陵節呢?
[00:00:35.000 --> 00:00:37.000]  江陵節其實是
[00:00:37.000 --> 00:00:39.000]  整個禮儀典禮裡面的開端
[00:00:39.000 --> 00:00:41.000]  一般教友
[00:00:41.000 --> 00:00:43.000]  很多人都誤會了這個意思
[00:00:43.000 --> 00:00:45.000]  是不是我們要預備自己
[00:00:45.000 --> 00:00:47.000]  預備慶祝聖誕節而已?
[00:00:47.000 --> 00:00:51.000]  不是
[00:00:51.000 --> 00:00:53.000]  所謂的江陵節是分成四段
[00:00:53.000 --> 00:00:55.000]  四個主兒
[00:00:55.000 --> 00:00:57.000]  第一個主兒是盼望
[00:00:57.000 --> 00:00:59.000]  要點蠟燭
[00:00:59.000 --> 00:01:01.000]  每週要點一支蠟燭
[00:01:01.000 --> 00:01:03.000]  第一支是盼望的蠟燭
[00:01:03.000 --> 00:01:05.000]  第二支是信心的蠟燭
[00:01:05.000 --> 00:01:07.000]  第三支是喜樂的蠟燭
[00:01:07.000 --> 00:01:09.000]  第四支就是
[00:01:09.000 --> 00:01:11.000]  平安的蠟燭
[00:01:11.000 --> 00:01:13.000]  四支蠟燭
