
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹 早晨
[00:00:03.000 --> 00:00:07.000]  雖然是一個風雨的主日清晨
[00:00:07.000 --> 00:00:10.000]  但我們仍然能夠有機會一起
[00:00:10.000 --> 00:00:12.000]  在主的殿我們一起敬拜
[00:00:12.000 --> 00:00:14.000]  這個都是恩典
[00:00:14.000 --> 00:00:17.000]  我們都需要感恩
[00:00:17.000 --> 00:00:20.000]  剛才主席帶領我們讀過
[00:00:20.000 --> 00:00:23.000]  今天我們要一起思想的一段經文
[00:00:23.000 --> 00:00:26.000]  就是在哥羅西書的第二章
[00:00:26.000 --> 00:00:29.000]  是一至到七節
[00:00:29.000 --> 00:00:33.000]  人是很奇怪的動物
[00:00:33.000 --> 00:00:37.000]  我們對自己身體的健康很有要求
[00:00:37.000 --> 00:00:43.000]  很關心自己的體重 外貌 皮膚等等
[00:00:43.000 --> 00:00:45.000]  看看自己有沒有三高
[00:00:45.000 --> 00:00:49.000]  有沒有多了皺紋或白頭髮
[00:00:49.000 --> 00:00:54.000]  我們對我們子女的成長都很有要求
[00:00:54.000 --> 00:00:56.000]  從他們一出生開始
[00:00:56.000 --> 00:01:00.000]  我們就不斷量度他們的體重
[00:01:00.000 --> 00:01:04.000]  身高 食奶的量是否足夠
[00:01:04.000 --> 00:01:10.000]  看看他們有沒有達到健康成長的指標
[00:01:10.000 --> 00:01:13.000]  這些其實都是很好的
[00:01:13.000 --> 00:01:19.000]  但有些人卻是對自己屬靈生命的成長
[00:01:19.000 --> 00:01:22.000]  好像一點要求都沒有
[00:01:22.000 --> 00:01:30.000]  甚至信主很多年都停留在屬靈的嬰兒階段
[00:01:30.000 --> 00:01:35.000]  不讀聖經 不祈禱 不傳福音
[00:01:35.000 --> 00:01:37.000]  我想跟大家說
[00:01:37.000 --> 00:01:42.000]  屬靈生命同樣要不斷地成長
[00:01:42.000 --> 00:01:44.000]  成長就是正常
[00:01:44.000 --> 00:01:48.000]  不成長就是不正常
[00:01:48.000 --> 00:01:50.000]  當一個十歲的小朋友
[00:01:50.000 --> 00:01:55.000]  只是有兩歲的智商的時候
[00:01:55.000 --> 00:01:58.000]  他的父母會非常擔心
[00:01:58.000 --> 00:02:02.000]  會想盡一切辦法去幫他
[00:02:02.000 --> 00:02:06.000]  為什麼當一個人信了耶穌很多年
[00:02:06.000 --> 00:02:09.000]  但卻是完全不成長
[00:02:09.000 --> 00:02:13.000]  他們卻不懂得去擔心
[00:02:13.000 --> 00:02:19.000]  可能他們以為拿了上天堂的門票就足夠
[00:02:19.000 --> 00:02:21.000]  又或者他們以為
[00:02:21.000 --> 00:02:27.000]  有很多其他更加重要的事情要去做
[00:02:27.000 --> 00:02:30.000]  我們真的要好好地思想一下
[00:02:30.000 --> 00:02:35.000]  我們的信仰究竟在我們生命裡面
[00:02:35.000 --> 00:02:38.000]  佔一個什麼位置
[00:02:38.000 --> 00:02:43.000]  我們的優先次序究竟是放在永恆的事上
[00:02:43.000 --> 00:02:50.000]  還是放在很短暫很快就會過去的世界上
[00:02:50.000 --> 00:02:53.000]  我盼望藉著今天的經文
[00:02:53.000 --> 00:02:56.000]  跟大家一起去思想
[00:02:56.000 --> 00:03:03.000]  怎樣去成為一個有信念有根基的門徒
[00:03:03.000 --> 00:03:07.000]  讓我們再一次低頭禱告
[00:03:07.000 --> 00:03:11.000]  親愛的真主我們求祢保守我們的心
[00:03:11.000 --> 00:03:14.000]  因為當祢保守我們的心的時候
[00:03:14.000 --> 00:03:16.000]  就是保守一切
[00:03:16.000 --> 00:03:21.000]  求祢賜給我們有一個渴求成長的心
[00:03:21.000 --> 00:03:25.000]  一個渴求主理話語的心
[00:03:25.000 --> 00:03:31.000]  讓我們真的能夠活在主理的話語當中
[00:03:31.000 --> 00:03:35.000]  我們不是做一個單單聽道的人
[00:03:35.000 --> 00:03:39.000]  我們更加願意做一個行道的人
[00:03:39.000 --> 00:03:44.000]  求真理的令幫助我們進入主理的話語當中
[00:03:44.000 --> 00:03:49.000]  讓講的聽的都是同感一靈
[00:03:49.000 --> 00:03:51.000]  多謝你聽我們的祈禱
[00:03:51.000 --> 00:03:53.000]  奉耶穌基督的聖名祈求
[00:03:53.000 --> 00:03:55.000]  阿們
[00:04:09.000 --> 00:04:14.000]  但是卻是為他們盡心竭力
[00:04:14.000 --> 00:04:16.000]  盡心竭力做些什麼呢
[00:04:16.000 --> 00:04:20.000]  盡心竭力為了什麼呢
[00:04:20.000 --> 00:04:24.000]  相信是為了兩個很重要的目的
[00:04:24.000 --> 00:04:27.000]  第一就好像第二節所講的
[00:04:27.000 --> 00:04:31.000]  為了他們的心得著勉勵
[00:04:31.000 --> 00:04:34.000]  第二就好像第五節所講的
[00:04:34.000 --> 00:04:38.000]  為了他們的信心得到堅固
[00:04:38.000 --> 00:04:42.000]  心得勉勵和信心堅固
[00:04:42.000 --> 00:04:46.000]  都是我們成長的過程當中
[00:04:46.000 --> 00:04:48.000]  是必須要經歷的
[00:04:48.000 --> 00:04:51.000]  和諧本在第二節的翻譯
[00:04:51.000 --> 00:04:56.000]  就是要叫他們的心得安慰
[00:04:56.000 --> 00:04:59.000]  我比較喜歡新譯本的翻譯
[00:04:59.000 --> 00:05:04.000]  要叫他們的心得著勉勵
[00:05:04.000 --> 00:05:08.000]  門徒的心怎樣得著勉勵呢
[00:05:08.000 --> 00:05:14.000]  我相信就是當我們的心有一個很強的信念
[00:05:14.000 --> 00:05:20.000]  而我們又不斷經歷這個信念的真實的時候
[00:05:20.000 --> 00:05:23.000]  我們就能夠得著勉勵
[00:05:23.000 --> 00:05:27.000]  信念是從哪裡而來的呢
[00:05:27.000 --> 00:05:31.000]  保羅在第二和第三節
[00:05:31.000 --> 00:05:37.000]  是用了三個字來指出信念的基礎
[00:05:37.000 --> 00:05:41.000]  第一個字就是知識
[00:05:41.000 --> 00:05:46.000]  第二個字就是誤性
[00:05:46.000 --> 00:05:50.000]  第三個字就是智慧
[00:05:50.000 --> 00:05:52.000]  保羅怎樣說呢
[00:05:52.000 --> 00:05:58.000]  他說以致豐豐足足在誤性中有充足的信心
[00:05:58.000 --> 00:06:00.000]  使他們真知神的奧秘
[00:06:00.000 --> 00:06:02.000]  就是基督
[00:06:02.000 --> 00:06:05.000]  所積蓄的一切智慧知識
[00:06:05.000 --> 00:06:09.000]  都在他裡面藏著
[00:06:09.000 --> 00:06:13.000]  到底知識、誤性、智慧
[00:06:13.000 --> 00:06:17.000]  有沒有什麼不同的地方呢
[00:06:17.000 --> 00:06:22.000]  我相信保羅是特別揀選了這三個字
[00:06:22.000 --> 00:06:26.000]  來說信念的基礎
[00:06:26.000 --> 00:06:32.000]  所以這三個字是會有不同的意思在當中
[00:06:32.000 --> 00:06:38.000]  知識就是資料性的information
[00:06:38.000 --> 00:06:44.000]  而誤性就是將不同的知識放在一起
[00:06:44.000 --> 00:06:48.000]  明白了之後所帶來的動見
[00:06:48.000 --> 00:06:52.000]  這個就是洞察性的insight
[00:06:52.000 --> 00:06:59.000]  而智慧就是將知識和誤性整合了之後
[00:06:59.000 --> 00:07:02.000]  在生命當中活到出來
[00:07:02.000 --> 00:07:04.000]  是用到出來
[00:07:04.000 --> 00:07:07.000]  所以是應用性的
[00:07:07.000 --> 00:07:08.000]  我舉一個例子
[00:07:08.000 --> 00:07:14.000]  我希望能夠令到大家更加容易明白
[00:07:14.000 --> 00:07:16.000]  太陽從東方升起
[00:07:16.000 --> 00:07:21.000]  這個是知識
[00:07:21.000 --> 00:07:29.000]  人接著就將不同的知識去研究
[00:07:29.000 --> 00:07:31.000]  不同的資料去研究
[00:07:31.000 --> 00:07:39.000]  於是就誤出了原來地球在轉動的道理
[00:07:39.000 --> 00:07:46.000]  於是就洞察到地球轉動就帶來日出日落
[00:07:46.000 --> 00:07:54.000]  再進一步,人就將這些知識和誤性整合了
[00:07:54.000 --> 00:07:58.000]  就想到日出日落的循環
[00:07:58.000 --> 00:08:02.000]  究竟在我們生命當中有什麼意思呢?
[00:08:02.000 --> 00:08:04.000]  我們可以怎樣應用呢?
[00:08:04.000 --> 00:08:10.000]  他就想到日出而作,日落而息這個智慧
[00:08:10.000 --> 00:08:17.000]  當人願意去活出日出而作,日落而息這個智慧
[00:08:17.000 --> 00:08:21.000]  他的生活就能夠有秩序
[00:08:21.000 --> 00:08:24.000]  但是如果他瘋了一整天
[00:08:24.000 --> 00:08:30.000]  又或者他只是在工作而不懂得休息的時候
[00:08:30.000 --> 00:08:35.000]  他的健康很快就會出問題
[00:08:35.000 --> 00:08:42.000]  對門徒來說,我們的信念是來自上帝的說話
[00:08:42.000 --> 00:08:44.000]  但我想請你留意
[00:08:44.000 --> 00:08:50.000]  聖經不是單單是資料性的知識
[00:08:50.000 --> 00:08:56.000]  聖經也不是單單是頭腦上那種誤性
[00:08:56.000 --> 00:09:01.000]  聖經是我們生命中那種智慧
[00:09:01.000 --> 00:09:06.000]  能夠在我們生活當中活出來
[00:09:06.000 --> 00:09:10.000]  神學家慕迪曾經說過
[00:09:10.000 --> 00:09:15.000]  聖經不是用來增加知識
[00:09:15.000 --> 00:09:20.000]  而是用來改變生命
[00:09:20.000 --> 00:09:25.000]  從知識去到生命轉化
[00:09:25.000 --> 00:09:29.000]  從資訊轉化到變化
[00:09:29.000 --> 00:09:32.000]  這個就是我們每一個門徒
[00:09:32.000 --> 00:09:36.000]  我們都需要追求的目標
[00:09:36.000 --> 00:09:40.000]  問題就是怎樣做
[00:09:40.000 --> 00:09:46.000]  我相信我們是要將聖經的真理活出來
[00:09:46.000 --> 00:09:52.000]  在我們的生命中應用出來
[00:09:52.000 --> 00:09:55.000]  如果我們感受到上帝的愛
[00:09:55.000 --> 00:09:59.000]  我們就在我們生命當中用上帝的愛
[00:09:59.000 --> 00:10:03.000]  和其他人彼此的聯繫
[00:10:03.000 --> 00:10:10.000]  曾錦法牧師他時常都是用一句說話來提醒門徒
[00:10:10.000 --> 00:10:15.000]  他說真理不能夠改變生命
[00:10:15.000 --> 00:10:22.000]  唯有應用出來的真理才能夠改變生命
[00:10:22.000 --> 00:10:29.000]  請問你又有沒有將聖經的真理活出來呢?
[00:10:29.000 --> 00:10:31.000]  剛才我們見過保羅說
[00:10:31.000 --> 00:10:37.000]  一切的智慧知識都是藏在基督裡面
[00:10:37.000 --> 00:10:41.000]  請問你又有沒有在你的關係
[00:10:41.000 --> 00:10:46.000]  和基督的關係上不斷地去經歷它呢?
[00:10:46.000 --> 00:10:51.000]  有沒有用耶穌的愛和其他人去聯繫呢?
[00:10:51.000 --> 00:10:54.000]  如果你有這些經歷
[00:10:54.000 --> 00:11:00.000]  你的心就能夠得著勉勵
[00:11:00.000 --> 00:11:05.000]  保羅除了為哥羅西教會心得勉勵
[00:11:05.000 --> 00:11:07.000]  而他盡心竭力之外
[00:11:07.000 --> 00:11:13.000]  他也為他們的信心堅固而盡心竭力
[00:11:13.000 --> 00:11:16.000]  第二章第五節
[00:11:16.000 --> 00:11:17.000]  剛才我們讀過
[00:11:17.000 --> 00:11:21.000]  保羅說:我身子雖與你們相離
