
[00:00:00.000 --> 00:00:01.020]  弟子妹早晨
[00:00:01.020 --> 00:00:03.860]  很高興能夠再次在主日崇拜的時間
[00:00:03.860 --> 00:00:08.320]  和大家一起以神的道理一起去學習
[00:00:08.320 --> 00:00:10.280]  認識我們的主、我們的神
[00:00:10.280 --> 00:00:12.680]  讓我們在聆聽主道之聲
[00:00:12.680 --> 00:00:14.200]  我們一起同心的祈禱
[00:00:14.200 --> 00:00:16.920]  將祂的身心靈加在主的手上
[00:00:16.920 --> 00:00:18.000]  親愛的天父多謝你
[00:00:18.000 --> 00:00:22.120]  讓我們能夠回到李寶貴的說話當中
[00:00:22.120 --> 00:00:23.900]  一同的仰望
[00:00:23.900 --> 00:00:27.900]  主讓我們在21世紀的時候
[00:00:27.900 --> 00:00:31.640]  打開了一個很不同的敬拜的模式
[00:00:31.640 --> 00:00:34.440]  現在我們可以從網絡上面
[00:00:34.440 --> 00:00:36.880]  可以一起的仰望祢
[00:00:36.880 --> 00:00:39.800]  求主讓我們雖然環境改變
[00:00:39.800 --> 00:00:45.460]  但是對祢的衛生仍然是不停止、不止息
[00:00:45.460 --> 00:00:47.040]  求祢的幫助
[00:00:47.040 --> 00:00:48.200]  我們同心的祈禱
[00:00:48.200 --> 00:00:51.080]  奉靠主耶穌基督的聖名致求
[00:00:51.080 --> 00:00:53.080]  阿們
[00:00:53.080 --> 00:00:56.960]  好 今天和大家一起去學習的經文
[00:00:56.960 --> 00:01:00.880]  是出自於《約爾書》的第一章
[00:01:00.880 --> 00:01:03.160]  第五節至第七節
[00:01:03.160 --> 00:01:06.160]  今天和大家一起思想的題目
[00:01:06.160 --> 00:01:10.320]  是叫做「堆臣子民的第一針」
[00:01:10.320 --> 00:01:13.160]  好 讓我們一起去聽這段聖經之前
[00:01:13.160 --> 00:01:16.080]  我們再次先讀一下這段經文
[00:01:16.080 --> 00:01:18.900]  請大家弟兄姊妹一同的打開
[00:01:18.900 --> 00:01:22.560]  這個《約爾書》第一章
[00:01:22.560 --> 00:01:26.240]  第五節至第七節
[00:01:26.240 --> 00:01:30.640]  酒醉的人要清醒哭泣
[00:01:30.640 --> 00:01:35.600]  好酒的人都要為甜酒哀號
[00:01:35.600 --> 00:01:39.560]  因為從你們的口中斷絕了
[00:01:39.560 --> 00:01:43.600]  有一對蝗蟲又強盛又無數
[00:01:43.600 --> 00:01:45.760]  侵犯我的地
[00:01:45.760 --> 00:01:49.440]  它的牙齒如獅子的牙齒
[00:01:49.440 --> 00:01:52.520]  大牙如武師的大牙
[00:01:52.520 --> 00:01:55.520]  它毀壞我的葡萄樹
[00:01:55.520 --> 00:01:59.280]  剝了我無花果樹的皮
[00:01:59.280 --> 00:02:02.560]  剝盡而凋棄
[00:02:02.560 --> 00:02:06.080]  使之迢路白
[00:02:06.080 --> 00:02:10.960]  在這個新冠狀病毒肺炎
[00:02:10.960 --> 00:02:16.840]  或者我們說是COVID-19這段期間
[00:02:16.840 --> 00:02:20.320]  全世界的人都在宣傳著
[00:02:20.320 --> 00:02:23.280]  有疫苗就有得救
[00:02:23.280 --> 00:02:27.160]  並且造成了一股風氣或者一個觀念
[00:02:27.160 --> 00:02:33.760]  就是叫人很期待著能夠早日注射到這些疫苗
[00:02:33.760 --> 00:02:40.720]  於是就能夠一方面阻止自己被這個肺炎病毒的傷害
[00:02:40.720 --> 00:02:45.040]  但是更重要的就是可以重啟經濟
[00:02:45.040 --> 00:02:47.440]  當經濟可以重啟
[00:02:47.440 --> 00:02:50.720]  這個世界的人又可以再次流動
[00:02:50.720 --> 00:02:55.200]  結局就可以造成了各地的旅遊事業的發展
[00:02:55.200 --> 00:03:00.000]  你知道很多人已經困在家裏已經一年多的時間
[00:03:00.000 --> 00:03:08.560]  已經經常都期望早日能夠處理好這個肺炎的病毒
[00:03:08.560 --> 00:03:11.280]  於是大家很想去旅行
[00:03:11.280 --> 00:03:13.800]  打了針就有得去旅行
[00:03:13.800 --> 00:03:20.960]  這種觀念大家都不約而同很恩切的期望
[00:03:20.960 --> 00:03:24.280]  但是疫苗是否真的做到這一點呢?
[00:03:24.280 --> 00:03:27.080]  這個不是我們今天討論的題目
[00:03:27.080 --> 00:03:32.880]  不過在這個新冠狀病毒肺炎
[00:03:32.880 --> 00:03:35.640]  在這裏不斷肆虐的時候
[00:03:35.640 --> 00:03:38.840]  其實大家反而是漏了
[00:03:38.840 --> 00:03:46.120]  其實有一種病比這個新冠狀病毒更嚴重
[00:03:46.120 --> 00:03:51.240]  而且它的危害已經危害了幾千年的時間
[00:03:51.240 --> 00:03:55.120]  而這種病是一種宿命的病毒
[00:03:55.120 --> 00:03:57.120]  我們稱之為罪
[00:03:57.120 --> 00:04:02.360]  它滲透進去人的靈魂體
[00:04:02.360 --> 00:04:05.920]  而最可怕之處的是甚麼呢?
[00:04:05.920 --> 00:04:09.720]  是在這個數千年的日子裏面
[00:04:09.720 --> 00:04:16.720]  不少的人都試圖自己用他的方法去研製一些解藥
[00:04:16.720 --> 00:04:20.440]  譬如稱之為教育
[00:04:20.440 --> 00:04:23.200]  教育能夠使這個世界更美好
[00:04:23.200 --> 00:04:27.760]  這些觀念其實結局我們看到是否真的很有效呢?
[00:04:27.760 --> 00:04:31.160]  罪是否真的被處理好呢?
[00:04:31.160 --> 00:04:35.480]  事實卻不是這樣的情況
[00:04:35.480 --> 00:04:39.200]  而去到教會 更加在教會裏面的人
[00:04:39.200 --> 00:04:42.640]  就去研究出很多不同類別的方式
[00:04:42.640 --> 00:04:47.400]  希望認為我們有這個解決罪的問題
[00:04:47.400 --> 00:04:49.920]  譬如最簡單的就是
[00:04:49.920 --> 00:04:52.040]  只要叫人來到教會
[00:04:52.040 --> 00:04:54.960]  他們去參加教會聚會
[00:04:54.960 --> 00:05:00.280]  然後聽得多 他就自然受洗歸入教會
[00:05:00.280 --> 00:05:03.840]  這個人就會無罪的了
[00:05:03.840 --> 00:05:09.280]  自此以後他的生命就可以過得更加豐盛
