
[00:00:00.000 --> 00:00:02.000]  各位聽眾
[00:00:02.000 --> 00:00:07.200]  當我說完登山補訓之後
[00:00:07.200 --> 00:00:10.760]  其實心裏都有一個感動
[00:00:10.760 --> 00:00:16.400]  是要將整個登山補訓除了八福以外
[00:00:16.400 --> 00:00:18.600]  其他的地方都告訴大家
[00:00:18.600 --> 00:00:22.960]  其實耶穌的登山補訓除了八福之外
[00:00:22.960 --> 00:00:26.880]  第五章、六章和第七章
[00:00:26.880 --> 00:00:29.520]  全部都是登山補訓的內容
[00:00:30.040 --> 00:00:32.640]  但過去是因為實際的需要
[00:00:32.640 --> 00:00:34.640]  我才說了八福
[00:00:34.640 --> 00:00:37.040]  我們出埃及出完了
[00:00:37.040 --> 00:00:39.040]  我覺得現在是一個合適的時候
[00:00:39.040 --> 00:00:41.840]  來跟大家分享其餘
[00:00:41.840 --> 00:00:44.240]  耶穌基督在山上的訊息
[00:00:44.240 --> 00:00:47.840]  很多時候當我們看到
[00:00:47.840 --> 00:00:49.440]  聖經裏面對我們的命令
[00:00:49.440 --> 00:00:51.440]  叫我們做這樣做那樣
[00:00:51.440 --> 00:00:56.640]  我們會感覺到要求是否很高呢
[00:00:56.640 --> 00:00:58.640]  我不知道大家你覺不覺得
[00:00:58.640 --> 00:01:01.640]  耶穌基督對我們的要求是否很高呢
[00:01:01.640 --> 00:01:03.640]  有多少人認為是很高的
[00:01:03.640 --> 00:01:05.640]  可不可以舉手
[00:01:05.640 --> 00:01:09.640]  真的很驚訝
[00:01:09.640 --> 00:01:11.640]  這麼少手
[00:01:11.640 --> 00:01:14.640]  我希望今天說完道之後
[00:01:14.640 --> 00:01:15.640]  我再問這個問題
[00:01:15.640 --> 00:01:17.640]  我看你們覺得高不高
[00:01:17.640 --> 00:01:19.640]  我今天跟大家說的
[00:01:19.640 --> 00:01:23.640]  就是作世上的炎和光
[00:01:23.640 --> 00:01:27.640]  我們一起來看看一段聖經
[00:01:28.640 --> 00:01:30.640]  找到的時候我們一起讀
[00:01:30.640 --> 00:01:34.640]  馬太福音第五章十三到十六節
[00:01:34.640 --> 00:01:35.640]  一起讀
[00:01:35.640 --> 00:01:37.640]  你們是世上的炎
[00:01:37.640 --> 00:01:39.640]  炎若失了微
[00:01:39.640 --> 00:01:41.640]  怎能叫它再咸呢
[00:01:41.640 --> 00:01:43.640]  以後無用
