
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 各位朋友
[00:00:02.000 --> 00:00:04.740]  晚安 主你便平安
[00:00:04.740 --> 00:00:08.000]  感謝上帝讓我們一齊透過敬拜
[00:00:08.000 --> 00:00:10.000]  學習祂的話語
[00:00:10.000 --> 00:00:13.000]  我們一齊認識神更多
[00:00:13.000 --> 00:00:15.000]  如何遵從神的旨意
[00:00:15.000 --> 00:00:17.000]  我們一齊禱告吧
[00:00:17.000 --> 00:00:19.000]  我們天護上帝感謝你
[00:00:19.000 --> 00:00:22.000]  感謝你讓我們今天仍然有生命氣息
[00:00:22.000 --> 00:00:27.000]  讓我們能夠自由地來到你的會堂當中
[00:00:27.000 --> 00:00:29.000]  可以透過詩歌
[00:00:29.000 --> 00:00:32.000]  我們一齊口唱「心和讚美你」
[00:00:32.000 --> 00:00:34.000]  也感謝你留下寶貴的說話
[00:00:34.000 --> 00:00:37.000]  讓我們能夠不斷地學習
[00:00:37.000 --> 00:00:40.000]  或許今天的故事
[00:00:40.000 --> 00:00:42.000]  我們可能聽過很多次
[00:00:42.000 --> 00:00:44.000]  但盼望真理的聖靈
[00:00:44.000 --> 00:00:48.000]  幫助我們能夠有抖擻的精神
[00:00:48.000 --> 00:00:49.000]  有專注
[00:00:49.000 --> 00:00:51.000]  一同去盡心地學習
[00:00:51.000 --> 00:00:53.000]  以致我們能夠聆聽
[00:00:53.000 --> 00:00:55.000]  你今天要向我們說的話
[00:00:55.000 --> 00:00:58.000]  願你在我們當中與我們同在
[00:00:58.000 --> 00:00:59.000]  感謝讚美你
[00:00:59.000 --> 00:01:01.000]  聽我們同心合意祈禱
[00:01:01.000 --> 00:01:04.000]  奉靠基督耶穌的名字禱告
[00:01:04.000 --> 00:01:05.000]  阿們
[00:01:28.000 --> 00:01:30.000]  不過真的會有
[00:01:30.000 --> 00:01:32.000]  我預備聖經的時候
[00:01:32.000 --> 00:01:34.000]  令我想起我小時候
[00:01:34.000 --> 00:01:36.000]  我大概小學的時候
[00:01:36.000 --> 00:01:37.000]  有一晚
[00:01:37.000 --> 00:01:39.000]  那時候應該是黃昏六點
[00:01:39.000 --> 00:01:40.000]  天都黑了
[00:01:40.000 --> 00:01:42.000]  我就跟著媽媽
[00:01:42.000 --> 00:01:44.000]  媽媽就一直走回家
[00:01:44.000 --> 00:01:47.000]  原來我媽媽跟我說了一句話
[00:01:47.000 --> 00:01:49.000]  雖然那時候我幾歲
[00:01:49.000 --> 00:01:53.000]  但真的好像一拳打在我心裡
[00:01:53.000 --> 00:01:55.000]  好像一個忍記
[00:01:55.000 --> 00:01:58.000]  到現在幾十歲都還記得
[00:01:58.000 --> 00:01:59.000]  她就跟我說
[00:01:59.000 --> 00:02:00.000]  女兒
[00:02:00.000 --> 00:02:02.000]  一會兒回到家
[00:02:02.000 --> 00:02:04.000]  如果爸爸問我們去了哪裡
