
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹早晨
[00:00:02.000 --> 00:00:04.000]  早晨
[00:00:04.000 --> 00:00:06.000]  我也很喜歡喝茶
[00:00:06.000 --> 00:00:08.000]  你喜不喜歡喝茶呢
[00:00:08.000 --> 00:00:12.000]  但是在過去幾個禮拜裡面
[00:00:12.000 --> 00:00:16.000]  我喝了差不多我過去一年要喝的茶
[00:00:16.000 --> 00:00:18.000]  為什麼呢
[00:00:18.000 --> 00:00:20.000]  因為我媽媽和我姐姐就從香港過來探望我
[00:00:20.000 --> 00:00:22.000]  我媽媽就很喜歡喝茶
[00:00:22.000 --> 00:00:26.000]  所以盡量得的時候都陪她去喝茶
[00:00:26.000 --> 00:00:28.000]  所以我就試了
[00:00:28.000 --> 00:00:30.000]  在過去幾個禮拜裡面
[00:00:30.000 --> 00:00:32.000]  就試了很多不同的
[00:00:32.000 --> 00:00:34.000]  難辨不辨的茶樓
[00:00:34.000 --> 00:00:36.000]  所以呢
[00:00:36.000 --> 00:00:38.000]  我都有最新的行程
[00:00:38.000 --> 00:00:40.000]  哪一間茶樓
[00:00:40.000 --> 00:00:42.000]  那些點心師傅正在放假
[00:00:42.000 --> 00:00:44.000]  你去到沒有什麼選擇的
[00:00:44.000 --> 00:00:46.000]  我知道 暫時先不要去
[00:00:46.000 --> 00:00:48.000]  哪一間最近沒有開門
[00:00:48.000 --> 00:00:50.000]  又或者開回門做生意的
[00:00:50.000 --> 00:00:52.000]  哪一間好吃 哪一間划算
[00:00:52.000 --> 00:00:54.000]  哪一間哪一段時間去最好
[00:00:54.000 --> 00:00:56.000]  哪一段時間最好不好
[00:00:56.000 --> 00:00:58.000]  最容易吵架的我都看到
[00:00:58.000 --> 00:01:02.000]  我吃過我也很想告訴大家
[00:01:02.000 --> 00:01:04.000]  真的
[00:01:04.000 --> 00:01:06.000]  為什麼
[00:01:06.000 --> 00:01:08.000]  因為我覺得很開心
[00:01:08.000 --> 00:01:10.000]  能夠去嘗試這麼多不同的東西
[00:01:10.000 --> 00:01:12.000]  看到很多不同的東西
[00:01:12.000 --> 00:01:14.000]  很想和你們分享
[00:01:14.000 --> 00:01:16.000]  同樣就是我們信耶穌
[00:01:16.000 --> 00:01:18.000]  吃過番薯味
[00:01:18.000 --> 00:01:20.000]  我們信了耶穌之後
[00:01:20.000 --> 00:01:22.000]  我們的信耶穌很好
[00:01:22.000 --> 00:01:24.000]  所以我也很想和你們分享
[00:01:24.000 --> 00:01:26.000]  很想和你身邊的朋友
[00:01:26.000 --> 00:01:28.000]  未信的朋友或者家人
[00:01:28.000 --> 00:01:30.000]  去分享耶穌
[00:01:30.000 --> 00:01:32.000]  我很相信在座很多位的弟兄姊妹
[00:01:32.000 --> 00:01:34.000]  你們信了耶穌之後
[00:01:34.000 --> 00:01:36.000]  都有很多
[00:01:36.000 --> 00:01:38.000]  傳福音報導的經驗
[00:01:38.000 --> 00:01:40.000]  但是我們今天試一下再看一看
[00:01:40.000 --> 00:01:42.000]  從耶穌
[00:01:42.000 --> 00:01:44.000]  他怎樣和
[00:01:44.000 --> 00:01:46.000]  這個撒瑪利亞夫人
[00:01:46.000 --> 00:01:48.000]  他傳福音 我們跟著耶穌學習一下
[00:01:48.000 --> 00:01:50.000]  我們怎樣可以傳福音呢
[00:01:50.000 --> 00:01:52.000]  可以傳得更加
[00:01:52.000 --> 00:01:54.000]  落地
[00:01:54.000 --> 00:01:56.000]  更加能夠貼近
[00:01:56.000 --> 00:01:58.000]  能夠更加進深的報導
[00:01:58.000 --> 00:02:00.000]  深入一點
[00:02:00.000 --> 00:02:02.000]  所以第一樣東西 我很想說
[00:02:02.000 --> 00:02:04.000]  很多時候我們傳福音
[00:02:04.000 --> 00:02:06.000]  可以
[00:02:06.000 --> 00:02:08.000]  刻意安排的
[00:02:08.000 --> 00:02:10.000]  為什麼這樣說
[00:02:10.000 --> 00:02:12.000]  特別你看看這一段的經文
[00:02:12.000 --> 00:02:14.000]  他就是耶穌
[00:02:14.000 --> 00:02:16.000]  離開了猶太
[00:02:16.000 --> 00:02:18.000]  又往加利利去
[00:02:18.000 --> 00:02:20.000]  必須經過撒瑪利亞
[00:02:20.000 --> 00:02:22.000]  我們再讀
[00:02:22.000 --> 00:02:24.000]  五字八字
[00:02:24.000 --> 00:02:26.000]  一二三 於是到了撒瑪利亞的一座城
[00:02:26.000 --> 00:02:28.000]  明叫聚家
[00:02:28.000 --> 00:02:30.000]  靠近瓦閣給他兒子
[00:02:30.000 --> 00:02:32.000]  約瑟的那塊地
[00:02:32.000 --> 00:02:34.000]  在那裡有瓦閣井
[00:02:34.000 --> 00:02:36.000]  耶穌因走路困乏
[00:02:36.000 --> 00:02:38.000]  就坐在井旁
[00:02:38.000 --> 00:02:40.000]  那時約有五正
[00:02:40.000 --> 00:02:42.000]  有一個撒瑪利亞的婦人
[00:02:42.000 --> 00:02:44.000]  來打水
[00:02:44.000 --> 00:02:46.000]  耶穌對她說
[00:02:46.000 --> 00:02:48.000]  請你給我水喝
[00:02:48.000 --> 00:02:50.000]  那時滿肚進城
[00:02:50.000 --> 00:02:52.000]  買食物去了
[00:02:52.000 --> 00:02:54.000]  問題就來了
[00:02:54.000 --> 00:02:56.000]  這裡說耶穌離開猶太
[00:02:56.000 --> 00:02:58.000]  去加利利
[00:02:58.000 --> 00:03:00.000]  你看看地圖
[00:03:00.000 --> 00:03:02.000]  沒了地圖
[00:03:02.000 --> 00:03:04.000]  沒了地圖 沒關係
[00:03:04.000 --> 00:03:06.000]  如果你的地圖
[00:03:06.000 --> 00:03:08.000]  去
[00:03:08.000 --> 00:03:10.000]  由北去南的時候
[00:03:10.000 --> 00:03:12.000]  其實可以
[00:03:12.000 --> 00:03:14.000]  很多不同的路徑
[00:03:14.000 --> 00:03:16.000]  為什麼他要經過撒瑪利亞
[00:03:16.000 --> 00:03:18.000]  他可以這樣走又可以
[00:03:18.000 --> 00:03:20.000]  這樣走又可以
[00:03:20.000 --> 00:03:22.000]  正如我們這裡去摩利
[00:03:22.000 --> 00:03:24.000]  不只是走一條
[00:03:24.000 --> 00:03:26.000]  不只是走中間的路徑
[00:03:26.000 --> 00:03:28.000]  可以去到摩利
[00:03:28.000 --> 00:03:30.000]  走另外不同的路都可以去到摩利
[00:03:30.000 --> 00:03:32.000]  當時耶穌
[00:03:32.000 --> 00:03:34.000]  偏偏要選擇
[00:03:34.000 --> 00:03:36.000]  走這一條路
[00:03:36.000 --> 00:03:38.000]  走這條路有什麼特別
[00:03:38.000 --> 00:03:40.000]  一般猶太人
[00:03:40.000 --> 00:03:42.000]  是不會走這條路
[00:03:42.000 --> 00:03:44.000]  一般猶太人是不會
[00:03:44.000 --> 00:03:46.000]  經過撒瑪利亞這個地方
[00:03:46.000 --> 00:03:48.000]  稍後會再說為什麼
[00:03:48.000 --> 00:03:50.000]  還有你留意一下
[00:03:50.000 --> 00:03:52.000]  耶穌去見這個
[00:03:52.000 --> 00:03:54.000]  和這個婦人遇見的時候
[00:03:54.000 --> 00:03:56.000]  時間是午正
[00:03:56.000 --> 00:03:58.000]  即是中午烈日當空
[00:03:58.000 --> 00:04:00.000]  我們很容易理解
[00:04:00.000 --> 00:04:02.000]  我們的拍屎夏天
[00:04:02.000 --> 00:04:04.000]  誰這麼喜歡中午的時候
[00:04:04.000 --> 00:04:06.000]  烈日當空走出去走街散步
[00:04:06.000 --> 00:04:08.000]  一定要去買東西就沒辦法
[00:04:08.000 --> 00:04:10.000]  但通常都要坐車去買
[00:04:10.000 --> 00:04:12.000]  你很少在烈日當空
[00:04:12.000 --> 00:04:14.000]  五十多度之下這樣走很久
[00:04:14.000 --> 00:04:16.000]  為什麼這個女人
[00:04:16.000 --> 00:04:18.000]  要在烈日當空之下
[00:04:18.000 --> 00:04:20.000]  走去做這麼勞動
[00:04:20.000 --> 00:04:22.000]  打水的工作呢
[00:04:22.000 --> 00:04:24.000]  地點
[00:04:24.000 --> 00:04:26.000]  是一個井旁
[00:04:26.000 --> 00:04:30.000]  還有就是在當時
[00:04:30.000 --> 00:04:32.000]  這段經文告訴我們
[00:04:32.000 --> 00:04:34.000]  耶穌這班的門徒
[00:04:34.000 --> 00:04:36.000]  去了買食物
[00:04:36.000 --> 00:04:38.000]  不是跟著耶穌一起
[00:04:38.000 --> 00:04:40.000]  所以那個環境
[00:04:40.000 --> 00:04:42.000]  那個地點
[00:04:42.000 --> 00:04:44.000]  那個氣氛只有耶穌
[00:04:44.000 --> 00:04:46.000]  和這個撒瑪利亞婦人
[00:04:46.000 --> 00:04:48.000]  在那個井旁
[00:04:48.000 --> 00:04:50.000]  事情就是這樣發生
[00:04:50.000 --> 00:04:52.000]  我們看完經文的時候
[00:04:52.000 --> 00:04:54.000]  我們相信
[00:04:54.000 --> 00:04:56.000]  我們去解釋的時候
[00:04:56.000 --> 00:04:58.000]  我們看到相信耶穌
[00:04:58.000 --> 00:05:00.000]  是刻意安排
[00:05:00.000 --> 00:05:02.000]  在那個時間那個地點
[00:05:02.000 --> 00:05:04.000]  用這樣的姿態
[00:05:04.000 --> 00:05:06.000]  去接觸那個撒瑪利亞婦人
[00:05:08.000 --> 00:05:10.000]  耶穌他一早已經
[00:05:10.000 --> 00:05:12.000]  鎖定了他的目標
[00:05:12.000 --> 00:05:14.000]  有計劃地去接近
[00:05:14.000 --> 00:05:16.000]  向這個撒瑪利亞婦人
[00:05:16.000 --> 00:05:18.000]  問她拿水來喝
[00:05:18.000 --> 00:05:22.000]  刻意安排
[00:05:22.000 --> 00:05:24.000]  我們在座當中
[00:05:24.000 --> 00:05:26.000]  有很多弟兄姊妹都刻意安排
[00:05:26.000 --> 00:05:28.000]  求婚是不是
[00:05:28.000 --> 00:05:30.000]  感謝主啊我們都恭喜
[00:05:30.000 --> 00:05:32.000]  最近我們都有
[00:05:32.000 --> 00:05:34.000]  兩對弟兄
[00:05:34.000 --> 00:05:36.000]  分別兩對弟兄
[00:05:36.000 --> 00:05:38.000]  不同的姊妹求婚成功
[00:05:38.000 --> 00:05:44.000]  他們的求婚不是
[00:05:44.000 --> 00:05:46.000]  偶然的突然間興起
[00:05:46.000 --> 00:05:48.000]  看到自己的女朋友
[00:05:48.000 --> 00:05:50.000]  再向她求婚
[00:05:50.000 --> 00:05:52.000]  是深思熟慮想了很久
[00:05:52.000 --> 00:05:54.000]  其實很耐討我相信他們
[00:05:54.000 --> 00:05:56.000]  亦都覺得時候要到了
[00:05:56.000 --> 00:05:58.000]  亦都預備了很多不同的東西
[00:05:58.000 --> 00:06:00.000]  去預備
[00:06:00.000 --> 00:06:02.000]  這個是一個刻意安排
[00:06:04.000 --> 00:06:06.000]  弟兄姊妹我想問大家
[00:06:06.000 --> 00:06:08.000]  你們有沒有
[00:06:08.000 --> 00:06:10.000]  刻意安排
[00:06:10.000 --> 00:06:12.000]  去接觸一些未信耶穌的人呢
[00:06:12.000 --> 00:06:16.000]  福音飯局
[00:06:16.000 --> 00:06:18.000]  感謝主其實我都經歷過
[00:06:18.000 --> 00:06:20.000]  其實那些飯局不是我搞的
[00:06:20.000 --> 00:06:22.000]  是你們很多弟兄姊妹
[00:06:22.000 --> 00:06:24.000]  是你們搞的
[00:06:24.000 --> 00:06:26.000]  邀請我和一些未信耶穌的朋友
[00:06:26.000 --> 00:06:28.000]  去吃飯
[00:06:28.000 --> 00:06:30.000]  去聊天
[00:06:30.000 --> 00:06:32.000]  我很欣賞不是只吃過一餐飯
[00:06:32.000 --> 00:06:34.000]  而是透過吃飯
[00:06:34.000 --> 00:06:36.000]  我們建立關係
[00:06:36.000 --> 00:06:38.000]  亦都有機會大家可以講一下見證
[00:06:38.000 --> 00:06:40.000]  有時候好像很
[00:06:40.000 --> 00:06:42.000]  牧師不行的
[00:06:42.000 --> 00:06:44.000]  好像去吃一餐飯
[00:06:44.000 --> 00:06:46.000]  其實有時候不是的
[00:06:46.000 --> 00:06:48.000]  信仰就是生活
[00:06:48.000 --> 00:06:50.000]  有時候講一下吃飯
[00:06:50.000 --> 00:06:52.000]  講一下自己的經歷
[00:06:52.000 --> 00:06:54.000]  在柏斯裡面你的經歷
[00:06:54.000 --> 00:06:56.000]  經歷到什麼
[00:06:56.000 --> 00:06:58.000]  但是又經歷到耶穌怎樣幫助你
[00:06:58.000 --> 00:07:00.000]  怎樣帶領你經過
[00:07:00.000 --> 00:07:02.000]  這些都是我們一些
[00:07:02.000 --> 00:07:04.000]  可以做到的事
[00:07:04.000 --> 00:07:06.000]  但這些不是
[00:07:06.000 --> 00:07:08.000]  當然聖靈要工作的時候
[00:07:08.000 --> 00:07:10.000]  在你眼前一個人走過
[00:07:10.000 --> 00:07:12.000]  你都可以捉住他去分享信仰
[00:07:12.000 --> 00:07:14.000]  去信耶穌
[00:07:14.000 --> 00:07:16.000]  但是很多時候神都是使用我們
[00:07:16.000 --> 00:07:18.000]  是有心有計劃地
[00:07:18.000 --> 00:07:20.000]  和有目標地去關心
[00:07:20.000 --> 00:07:22.000]  去鼓勵
[00:07:22.000 --> 00:07:24.000]  去幫助一些未信的人
[00:07:24.000 --> 00:07:26.000]  讓他們能夠認識耶穌基督
[00:07:26.000 --> 00:07:28.000]  你回想一下
[00:07:28.000 --> 00:07:30.000]  你自己
[00:07:30.000 --> 00:07:32.000]  其實你和耶穌相遇
[00:07:32.000 --> 00:07:34.000]  不是偶然的
[00:07:34.000 --> 00:07:36.000]  不是剛巧耶穌
[00:07:36.000 --> 00:07:38.000]  在你家門口經過找你
[00:07:38.000 --> 00:07:40.000]  而是耶穌在你人生當中
[00:07:40.000 --> 00:07:42.000]  一早已經抹殺了你
[00:07:42.000 --> 00:07:44.000]  你所發生的事情
[00:07:44.000 --> 00:07:46.000]  也不是偶然的
[00:07:46.000 --> 00:07:48.000]  一切都有神的心意
[00:07:48.000 --> 00:07:50.000]  在這些事情裡面你經歷到神
[00:07:50.000 --> 00:07:52.000]  神要你去相信
[00:07:52.000 --> 00:07:54.000]  接受跟隨祂
[00:07:54.000 --> 00:07:56.000]  甚至經歷到
[00:07:56.000 --> 00:07:58.000]  在耶穌裡面的福分是怎樣
[00:07:58.000 --> 00:08:00.000]  刻意安排
[00:08:00.000 --> 00:08:02.000]  我們原來
[00:08:02.000 --> 00:08:04.000]  我們傳福音
[00:08:04.000 --> 00:08:06.000]  都是可以努力的
[00:08:06.000 --> 00:08:08.000]  有心的 刻意的
[00:08:08.000 --> 00:08:10.000]  去定義的 去安排
[00:08:10.000 --> 00:08:12.000]  第二
[00:08:12.000 --> 00:08:14.000]  勇於突破
[00:08:14.000 --> 00:08:16.000]  第九節 我們再來讀
[00:08:16.000 --> 00:08:18.000]  撒瑪利亞的婦人
[00:08:18.000 --> 00:08:20.000]  對他說 你既是
[00:08:20.000 --> 00:08:22.000]  猶太人 怎麼
[00:08:22.000 --> 00:08:24.000]  向我一個撒瑪利亞
[00:08:24.000 --> 00:08:26.000]  婦人叫水喝呢
[00:08:26.000 --> 00:08:28.000]  原來猶太人和
[00:08:28.000 --> 00:08:30.000]  撒瑪利亞人沒有來往
[00:08:30.000 --> 00:08:34.000]  這一節的經文
[00:08:34.000 --> 00:08:36.000]  告訴我們猶太人
[00:08:36.000 --> 00:08:38.000]  和撒瑪利亞人
[00:08:38.000 --> 00:08:40.000]  沒有來往
[00:08:40.000 --> 00:08:42.000]  他們不單止沒有來往
[00:08:42.000 --> 00:08:44.000]  原來是
[00:08:44.000 --> 00:08:46.000]  很多牙齒印的 是世仇來的
[00:08:46.000 --> 00:08:48.000]  那真的
[00:08:48.000 --> 00:08:50.000]  出一個地圖給大家看
[00:08:50.000 --> 00:08:52.000]  這是一個南北國的地圖
[00:08:52.000 --> 00:08:54.000]  在以前所羅門王之後
[00:08:54.000 --> 00:08:56.000]  後來南
[00:08:56.000 --> 00:08:58.000]  以色列南北國分開
[00:08:58.000 --> 00:09:00.000]  北邊有十個支派
[00:09:00.000 --> 00:09:02.000]  離開了神 他們就拜金牛
[00:09:02.000 --> 00:09:04.000]  獨自立自己為國家
[00:09:04.000 --> 00:09:06.000]  就叫以色列
[00:09:06.000 --> 00:09:08.000]  他們首都在撒瑪利亞
[00:09:08.000 --> 00:09:10.000]  接著我們看到聖經
[00:09:10.000 --> 00:09:12.000]  就知道了 北國就
[00:09:12.000 --> 00:09:14.000]  被亞述這個帝國
[00:09:14.000 --> 00:09:16.000]  滅亡了他們
[00:09:16.000 --> 00:09:18.000]  不單止滅亡了他們
[00:09:18.000 --> 00:09:20.000]  有一些人就被俘虜
[00:09:20.000 --> 00:09:22.000]  離開他們這個地方
[00:09:22.000 --> 00:09:24.000]  有些人就被迫
[00:09:24.000 --> 00:09:26.000]  是要推他們走
[00:09:26.000 --> 00:09:28.000]  不讓他們留在
[00:09:28.000 --> 00:09:30.000]  以色列 撒瑪利亞這些地方
[00:09:30.000 --> 00:09:32.000]  不單止這樣
[00:09:32.000 --> 00:09:34.000]  也都
[00:09:34.000 --> 00:09:36.000]  這些政策來的
[00:09:36.000 --> 00:09:38.000]  亞述帝國就將一些
