
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹午安
[00:00:02.000 --> 00:00:06.320]  感謝神讓我們有機會聆聽上帝的說話
[00:00:06.320 --> 00:00:08.320]  在此想恭喜大家
[00:00:08.320 --> 00:00:10.320]  大家猜猜我想恭喜你什麼?
[00:00:10.320 --> 00:00:13.600]  今天是幾月幾日?
[00:00:13.600 --> 00:00:15.600]  9月19日
[00:00:15.600 --> 00:00:17.600]  也是農曆的
[00:00:17.600 --> 00:00:19.600]  8月13日
[00:00:19.600 --> 00:00:21.600]  所以在此先恭喜大家中秋節快樂
[00:00:21.600 --> 00:00:23.600]  能夠和親人去共聚
[00:00:23.600 --> 00:00:25.600]  享受中秋的美食
[00:00:25.600 --> 00:00:27.600]  實在是上帝給我們的恩福
[00:00:27.600 --> 00:00:29.600]  除此之外
[00:00:29.600 --> 00:00:31.600]  又恭喜大家
[00:00:31.600 --> 00:00:33.600]  今天是新命紀最後一次的廣導
[00:00:33.600 --> 00:00:35.600]  大家有沒有覺得
[00:00:35.600 --> 00:00:37.600]  鬆一口氣
[00:00:37.600 --> 00:00:39.600]  因為今天是9月19日
[00:00:39.600 --> 00:00:45.600]  足足被廣台的傳導人叫你不要這樣
[00:00:45.600 --> 00:00:47.600]  不要這樣
[00:00:47.600 --> 00:00:49.600]  不要做這樣
[00:00:49.600 --> 00:00:51.600]  限制了大家9個多月
[00:00:51.600 --> 00:00:53.600]  今天最後一講
[00:00:53.600 --> 00:00:55.600]  大家有沒有鬆一口氣的感覺?
[00:00:55.600 --> 00:00:57.600]  有!
[00:00:57.600 --> 00:00:59.600]  我聽見一些很誠實的說話
[00:00:59.600 --> 00:01:01.600]  他說有
[00:01:01.600 --> 00:01:05.600]  不過今天不是和大家說限制
[00:01:05.600 --> 00:01:07.600]  今天和大家說祝福
[00:01:07.600 --> 00:01:11.600]  33和34章兩章的經文
[00:01:11.600 --> 00:01:13.600]  33章是說到
[00:01:13.600 --> 00:01:15.600]  摩西祝福將要那些
[00:01:15.600 --> 00:01:17.600]  進入英許地的以色列人
[00:01:17.600 --> 00:01:19.600]  而34章
[00:01:19.600 --> 00:01:21.600]  是說到摩西
[00:01:21.600 --> 00:01:23.600]  看就看到英許地
[00:01:23.600 --> 00:01:25.600]  不過他過不了去
[00:01:25.600 --> 00:01:29.600]  而且還要死在尼泊爾山的上面
[00:01:29.600 --> 00:01:31.600]  我們今天就一起看看
[00:01:31.600 --> 00:01:33.600]  這兩章的經文
[00:01:33.600 --> 00:01:37.600]  究竟會給我們甚麼祝福
[00:01:37.600 --> 00:01:39.600]  首先33章
